# crs: EPSG:2193
# origin_xy_absolute_m: 1306227.278, 4995501.834
id,x_m,y_m,z_m,gravity_mgal
GV-00150,1064.49,80.5,-651.89,-7.2535
GV-00151,1140.83,90.2,-626.32,-7.4356
GV-00152,1168.09,87.1,-609.89,-7.467
GV-00153,1239.48,92.42,-599.49,-7.6238
GV-00154,1260.23,60.69,-592.87,-7.6001
GV-00155,1312.74,56.4,-585.2,-7.9607
GV-00156,1375.75,79.35,-581.88,-7.9485
GV-00157,1444.74,91.45,-573.95,-8.0324
GV-00158,1463.73,93.18,-563.05,-8.3485
GV-00159,1507.1,88.01,-559.34,-8.3007
GV-00160,1573.94,65.67,-558.11,-8.4238
GV-00161,1606.48,60.38,-564.95,-8.6099
GV-00162,1660.57,77.95,-558.72,-8.531
GV-00163,1707.61,56.59,-543.54,-8.7781
GV-00164,1778.43,63.2,-539.14,-9.0174
GV-00165,1810.79,89.64,-528.41,-9.0847
GV-00166,1863.82,82.43,-515.06,-8.9448
GV-00167,1912.91,93.23,-498.65,-9.0911
GV-00168,1989.33,77.98,-496.43,-9.2899
GV-00169,2036.82,79.33,-493.61,-9.181
GV-00170,2080.5,70.59,-485.16,-9.632
GV-00171,2114.85,84.33,-489.67,-9.3826
GV-00172,2182.24,91.15,-488.99,-9.4681
GV-00173,2241.06,68.83,-473.76,-9.7235
GV-00174,2279.59,86.21,-462.26,-9.5535
GV-00175,2321.07,57.24,-455.45,-9.8988
GV-00176,2382.18,74.56,-453.61,-9.8382
GV-00177,2437.75,56.75,-459.9,-9.8779
GV-00178,2475.31,91.11,-466.68,-10.0167
GV-00179,2520.34,77.12,-474.24,-10.1818
GV-00180,2574.55,64.1,-472.37,-10.2054
GV-00181,2612.04,89.25,-469.45,-10.1125
GV-00182,2664.38,56.48,-474.76,-10.1857
GV-00183,2713.77,68.53,-481.6,-10.2038
GV-00184,2767.25,87.88,-496.61,-10.4153
GV-00185,2821.95,78.82,-504.87,-10.4145
GV-00186,2871.7,88.87,-494.14,-10.4955
GV-00187,2944.99,91.06,-464.17,-10.4141
GV-00188,2957.15,90.74,-455.71,-10.3932
GV-00189,3028.63,62.22,-458.99,-10.5173
GV-00190,3074.68,77.25,-480.08,-10.6209
GV-00191,3107.04,73.1,-485.45,-10.8972
GV-00192,3155.12,77.18,-468.8,-10.8886
GV-00193,3206.44,58.42,-458.57,-10.8865
GV-00194,3282.25,61.44,-441.01,-10.8756
GV-00195,3326.81,88.68,-428.07,-10.9895
GV-00196,3360.73,86.36,-407.49,-11.0124
GV-00197,3432.74,87.95,-385.51,-11.1456
GV-00198,3458.64,84.18,-373.12,-11.188
GV-00199,3514.31,60.91,-364.68,-11.3439
GV-00200,3555.12,81.33,-359.35,-11.4361
GV-00201,3617.65,72.06,-339.91,-11.3134
GV-00202,3675.96,69.7,-322.7,-11.3061
GV-00203,3741.41,58.44,-304.22,-11.3123
GV-00204,3787.98,65.64,-288.68,-11.3801
GV-00205,3825.51,68.16,-273.62,-11.7307
GV-00206,3880.87,57.66,-273.31,-11.5025
GV-00207,3942.02,78.17,-272.04,-11.4982
GV-00208,3994.64,88.44,-256.9,-11.6478
GV-00209,4026.27,86.61,-255.86,-11.4757
GV-00210,4075.78,83.8,-238.86,-11.7197
GV-00211,4121.4,85.63,-248.64,-11.5357
GV-00212,4157.21,77.91,-266.96,-11.3984
GV-00213,4244.78,61.85,-285.73,-11.5744
GV-00214,4257.17,83.39,-296.3,-11.6535
GV-00215,4337.56,84.39,-312.75,-11.3526
GV-00216,4365.83,83.12,-338.15,-11.5063
GV-00217,4412.78,65.57,-357.88,-11.1948
GV-00218,4463.3,75.52,-396.75,-11.2444
GV-00219,4508.72,74.11,-423.0,-11.5681
GV-00220,4565.79,60.9,-435.2,-11.2913
GV-00221,4613.42,63.42,-457.66,-11.2462
GV-00222,4692.25,92.0,-482.62,-11.1288
GV-00223,4708.83,68.91,-501.75,-11.1369
GV-00224,4759.27,62.07,-491.55,-11.2635
GV-00225,4813.74,80.74,-486.31,-11.1591
GV-00226,4864.51,81.52,-499.78,-11.1233
GV-00227,4941.66,63.47,-498.24,-11.2091
GV-00228,4960.35,85.37,-506.92,-10.9919
GV-00229,5022.59,80.67,-511.17,-10.931
GV-00230,5085.6,60.33,-499.81,-10.8839
GV-00231,5115.93,82.27,-487.1,-11.0173
GV-00232,5188.48,80.51,-461.42,-10.9145
GV-00233,5237.49,78.44,-436.7,-10.9676
GV-00234,5276.09,65.62,-413.16,-11.1046
GV-00235,5342.69,59.61,-392.32,-11.0526
GV-00236,5372.16,71.84,-366.54,-10.5956
GV-00237,5430.54,57.71,-338.75,-10.9752
GV-00238,5463.07,76.06,-319.13,-10.8897
GV-00239,5530.38,72.77,-291.92,-10.8718
GV-00240,5583.82,55.36,-265.41,-10.8687
GV-00241,5620.12,83.38,-243.3,-10.7519
GV-00242,5668.43,93.61,-220.48,-10.8679
GV-00243,5721.58,85.05,-203.26,-10.8526
GV-00244,5785.13,72.74,-178.37,-10.7495
GV-00245,5843.28,82.33,-159.0,-10.4942
GV-00246,5889.06,86.24,-142.43,-10.5041
GV-00247,5941.64,87.85,-116.51,-10.5091
GV-00248,5984.84,90.13,-99.02,-10.5085
GV-00249,6014.65,62.76,-78.56,-10.294
GV-00250,6080.48,55.49,-54.72,-10.2863
GV-00251,6128.19,85.04,-28.04,-10.1536
GV-00252,6178.06,80.04,2.92,-10.2089
GV-00253,6222.6,61.04,29.4,-9.923
GV-00254,6289.7,61.69,43.03,-10.0065
GV-00255,6311.03,61.59,47.79,-9.6441
GV-00256,6377.5,55.56,28.49,-9.2404
GV-00257,23.73,144.22,-780.23,-4.1441
GV-00258,86.38,105.23,-770.29,-4.3542
GV-00259,112.37,113.63,-761.21,-4.4415
GV-00260,192.76,124.28,-728.04,-4.6771
GV-00261,226.67,124.34,-715.51,-4.9348
GV-00262,259.61,121.24,-724.2,-4.9216
GV-00263,341.79,116.99,-738.72,-5.1125
GV-00264,379.58,109.02,-763.97,-5.1931
GV-00265,416.73,126.84,-766.9,-5.4531
GV-00266,480.27,112.04,-777.13,-5.5478
GV-00267,520.89,120.05,-789.74,-5.8748
GV-00268,590.99,136.19,-787.11,-5.8921
GV-00269,612.59,140.62,-793.55,-6.1042
GV-00270,675.08,116.42,-814.12,-6.3604
GV-00271,734.24,107.48,-808.89,-6.41
GV-00272,770.07,126.89,-790.04,-6.3295
GV-00273,841.18,120.81,-757.78,-6.7188
GV-00274,870.47,119.95,-745.98,-6.8627
GV-00275,935.18,138.69,-726.82,-7.0904
GV-00276,979.21,140.08,-707.02,-7.2291
GV-00277,1011.15,118.32,-680.79,-7.2304
GV-00278,1073.02,107.52,-661.23,-7.4204
GV-00279,1135.64,133.32,-640.4,-7.5889
GV-00280,1171.61,110.6,-619.56,-7.7137
GV-00281,1213.3,128.29,-599.66,-7.6404
GV-00282,1260.8,123.64,-584.3,-7.9789
GV-00283,1316.95,116.86,-581.99,-7.9483
GV-00284,1362.55,134.34,-579.82,-8.1817
GV-00285,1431.62,116.17,-570.9,-8.353
GV-00286,1477.81,140.43,-559.47,-8.4111
GV-00287,1526.82,109.37,-553.17,-8.6114
GV-00288,1574.48,132.11,-568.38,-8.5856
GV-00289,1607.2,136.46,-574.52,-8.7728
GV-00290,1688.12,140.67,-570.16,-8.8955
GV-00291,1719.77,143.08,-559.77,-8.9086
GV-00292,1790.51,129.7,-542.15,-8.9541
GV-00293,1841.29,122.07,-527.75,-9.2786
GV-00294,1864.51,106.71,-513.65,-9.2834
GV-00295,1905.3,138.42,-509.55,-9.327
GV-00296,1967.36,139.08,-507.14,-9.3638
GV-00297,2009.57,124.53,-508.75,-9.4804
GV-00298,2088.67,123.25,-504.25,-9.5383
GV-00299,2136.31,139.04,-498.64,-9.5021
GV-00300,2176.59,138.92,-487.27,-9.7034
GV-00301,2244.17,129.42,-469.55,-9.8486
GV-00302,2259.4,105.01,-471.33,-9.9833
GV-00303,2343.37,143.65,-464.83,-10.0387
GV-00304,2372.89,135.85,-465.63,-10.1203
GV-00305,2430.29,138.24,-466.69,-9.9854
GV-00306,2475.59,140.79,-471.01,-10.1349
GV-00307,2530.51,120.54,-481.55,-10.3186
GV-00308,2581.53,111.32,-491.25,-10.1287
GV-00309,2623.94,124.72,-487.88,-10.3022
GV-00310,2677.4,109.33,-499.68,-10.4073
GV-00311,2706.68,109.98,-516.86,-10.5348
GV-00312,2788.02,130.14,-524.65,-10.4875
GV-00313,2836.9,133.94,-534.38,-10.5932
GV-00314,2882.17,141.99,-511.26,-10.6103
GV-00315,2926.39,141.32,-493.02,-10.7533
GV-00316,2975.84,143.95,-482.47,-10.7386
GV-00317,3037.92,137.1,-493.1,-10.8794
GV-00318,3080.61,142.88,-507.16,-10.8773
GV-00319,3109.63,124.85,-504.09,-11.037
GV-00320,3175.74,140.42,-495.44,-11.2522
GV-00321,3238.89,129.12,-477.68,-11.0598
GV-00322,3272.33,136.0,-467.0,-11.151
GV-00323,3334.56,138.37,-447.27,-11.3504
GV-00324,3365.27,115.86,-413.46,-11.2719
GV-00325,3424.72,105.52,-395.47,-11.2933
GV-00326,3487.69,107.49,-377.43,-11.3159
GV-00327,3544.54,121.07,-373.65,-11.5314
GV-00328,3579.44,119.42,-362.63,-11.609
GV-00329,3636.83,109.75,-344.02,-11.5438
GV-00330,3683.55,118.79,-326.08,-11.7662
GV-00331,3714.0,144.81,-307.94,-11.6399
GV-00332,3766.11,127.62,-300.39,-11.7211
GV-00333,3823.67,121.39,-287.29,-11.7708
GV-00334,3861.79,122.39,-278.91,-11.7171
GV-00335,3937.99,113.64,-268.5,-11.7009
GV-00336,3965.07,144.85,-269.66,-11.5794
GV-00337,4029.56,126.91,-265.27,-11.7894
GV-00338,4070.26,111.0,-258.1,-11.7978
GV-00339,4113.03,105.52,-271.73,-11.7743
GV-00340,4166.57,138.36,-288.86,-11.6855
GV-00341,4205.82,136.69,-303.35,-11.8494
GV-00342,4291.93,105.78,-310.93,-11.693
GV-00343,4331.59,117.11,-332.04,-11.9209
GV-00344,4393.93,112.8,-349.58,-11.5916
GV-00345,4416.5,133.29,-376.83,-11.8045
GV-00346,4474.9,117.9,-408.62,-11.4504
GV-00347,4516.65,125.53,-443.81,-11.5058
GV-00348,4592.15,114.45,-461.72,-11.5748
GV-00349,4610.24,132.54,-471.53,-11.4644
GV-00350,4675.58,127.04,-502.0,-11.367
GV-00351,4731.73,130.19,-522.1,-11.2454
GV-00352,4755.79,107.8,-514.07,-11.3568
GV-00353,4825.37,141.79,-514.77,-11.2833
GV-00354,4868.94,107.28,-526.11,-11.3715
GV-00355,4911.16,113.87,-530.85,-11.275
GV-00356,4979.39,124.24,-528.64,-11.2127
GV-00357,5037.53,136.62,-530.22,-11.3321
GV-00358,5082.15,139.15,-521.43,-11.3438
GV-00359,5128.4,120.89,-495.59,-11.2859
GV-00360,5170.6,140.33,-472.82,-11.3188
GV-00361,5224.8,123.48,-449.9,-11.356
GV-00362,5271.29,131.96,-419.26,-11.1353
GV-00363,5327.96,126.74,-391.67,-11.2005
GV-00364,5367.04,142.02,-376.53,-11.0748
GV-00365,5422.36,127.25,-346.29,-11.4017
GV-00366,5468.41,130.78,-327.77,-11.1654
GV-00367,5515.85,107.49,-306.9,-11.165
GV-00368,5578.68,112.97,-277.5,-11.144
GV-00369,5618.82,128.75,-249.21,-11.0423
GV-00370,5688.54,108.8,-228.73,-11.0378
GV-00371,5727.71,136.35,-196.16,-11.1076
GV-00372,5765.79,113.28,-165.82,-10.7648
GV-00373,5829.41,119.0,-152.05,-10.9538
GV-00374,5859.06,115.5,-133.91,-10.9196
GV-00375,5916.51,119.68,-115.06,-10.7007
GV-00376,5988.37,121.86,-94.17,-10.7316
GV-00377,6013.94,133.17,-70.74,-10.707
GV-00378,6083.47,122.69,-44.65,-10.63
GV-00379,6105.4,128.94,-18.34,-10.4853
GV-00380,6168.66,118.48,5.49,-10.3685
GV-00381,6221.49,131.43,24.82,-10.2504
GV-00382,6266.32,110.41,42.55,-10.0017
GV-00383,6322.87,137.9,29.08,-9.7841
GV-00384,6385.8,125.12,20.71,-9.3552
GV-00385,6.27,168.43,-806.19,-4.1586
GV-00386,84.04,188.19,-796.57,-4.4168
GV-00387,105.89,180.58,-768.57,-4.5084
GV-00388,174.1,179.12,-738.03,-4.6467
GV-00389,209.32,166.49,-731.53,-4.9072
GV-00390,278.58,189.86,-742.37,-4.9368
GV-00391,319.08,169.91,-761.98,-5.3292
GV-00392,386.86,174.73,-779.05,-5.283
GV-00393,439.29,178.8,-781.39,-5.5788
GV-00394,476.94,170.59,-794.96,-5.6372
GV-00395,544.61,162.55,-805.63,-5.924
GV-00396,588.09,161.66,-815.66,-6.156
GV-00397,607.17,193.97,-823.0,-6.1376
GV-00398,662.13,186.71,-832.69,-6.3158
GV-00399,717.95,164.14,-827.8,-6.4214
GV-00400,759.93,186.04,-793.97,-6.9462
GV-00401,806.59,177.45,-765.73,-6.8178
GV-00402,882.38,175.96,-748.7,-7.308
GV-00403,928.47,176.59,-730.01,-7.0078
GV-00404,968.76,181.92,-715.74,-7.2849
GV-00405,1044.85,155.75,-697.94,-7.7415
GV-00406,1080.53,188.15,-676.15,-7.5621
GV-00407,1120.11,173.07,-657.0,-7.7254
GV-00408,1183.39,165.69,-631.77,-7.7833
GV-00409,1210.04,192.44,-615.23,-8.1551
GV-00410,1260.49,170.09,-593.44,-8.1741
GV-00411,1336.59,170.51,-578.36,-8.2779
GV-00412,1388.21,184.64,-583.97,-8.3675
GV-00413,1422.11,180.21,-574.7,-8.3823
GV-00414,1459.64,159.46,-564.79,-8.6258
GV-00415,1536.24,163.85,-560.19,-8.7758
GV-00416,1583.65,160.59,-573.01,-8.9745
GV-00417,1608.95,155.5,-577.1,-9.0427
GV-00418,1659.93,176.82,-568.36,-9.055
GV-00419,1730.49,186.69,-556.73,-9.1197
GV-00420,1771.81,188.62,-547.08,-9.2782
GV-00421,1810.48,184.85,-534.79,-9.3061
GV-00422,1868.96,162.1,-526.8,-9.389
GV-00423,1906.65,165.82,-522.27,-9.4389
GV-00424,1959.87,156.26,-527.49,-9.4346
GV-00425,2010.84,161.04,-526.23,-9.8973
GV-00426,2070.6,175.51,-518.46,-9.7906
GV-00427,2119.08,157.43,-499.76,-9.7482
GV-00428,2194.44,181.46,-487.88,-10.0049
GV-00429,2218.15,166.04,-480.61,-10.07
GV-00430,2282.73,167.91,-478.48,-10.0652
GV-00431,2316.75,168.93,-476.46,-10.3162
GV-00432,2393.82,194.65,-481.12,-10.1051
GV-00433,2429.49,192.49,-475.69,-10.3384
GV-00434,2483.0,159.54,-479.51,-10.3222
GV-00435,2530.41,165.32,-494.91,-10.4887
GV-00436,2594.46,193.99,-509.37,-10.4559
GV-00437,2639.37,167.95,-510.23,-10.3711
GV-00438,2692.32,155.11,-516.73,-10.6761
GV-00439,2716.5,188.88,-529.42,-10.6231
GV-00440,2761.89,183.55,-554.36,-10.7232
GV-00441,2821.14,191.68,-556.15,-10.714
GV-00442,2871.0,163.85,-544.12,-10.9599
GV-00443,2926.65,178.17,-535.15,-10.9566
GV-00444,2989.89,156.98,-525.63,-10.8914
GV-00445,3023.77,193.84,-528.68,-11.1278
GV-00446,3088.72,169.13,-546.22,-11.1216
GV-00447,3108.37,173.82,-528.27,-11.2967
GV-00448,3178.06,193.48,-512.02,-11.1095
GV-00449,3230.35,182.44,-491.59,-11.433
GV-00450,3289.65,180.42,-470.7,-11.3997
GV-00451,3333.6,187.05,-459.4,-11.3957
GV-00452,3375.8,163.4,-432.86,-11.6187
GV-00453,3442.17,178.61,-413.55,-11.6149
GV-00454,3494.23,156.3,-396.71,-11.6828
GV-00455,3539.07,189.07,-390.13,-11.6775
GV-00456,3577.37,165.9,-375.01,-11.9958
GV-00457,3627.91,165.31,-350.05,-11.9589
GV-00458,3685.26,164.8,-333.23,-11.9054
GV-00459,3705.87,166.05,-315.47,-11.9187
GV-00460,3772.52,161.53,-303.83,-12.0661
GV-00461,3838.82,176.35,-299.66,-12.0965
GV-00462,3884.02,181.4,-295.45,-11.9382
GV-00463,3933.64,168.18,-275.73,-12.1714
GV-00464,3979.58,169.58,-280.01,-12.1078
GV-00465,4011.81,189.43,-273.38,-11.7568
GV-00466,4069.73,188.02,-277.45,-12.0407
GV-00467,4119.23,161.55,-283.95,-12.1286
GV-00468,4158.23,169.67,-304.93,-11.9478
GV-00469,4237.24,184.16,-317.23,-12.2449
GV-00470,4266.41,173.31,-336.94,-11.8579
GV-00471,4308.91,171.51,-339.7,-11.8871
GV-00472,4384.94,182.65,-361.51,-11.8209
GV-00473,4419.15,169.36,-404.35,-12.0686
GV-00474,4482.1,187.51,-425.34,-11.8091
GV-00475,4520.27,163.53,-457.07,-11.7375
GV-00476,4564.48,172.1,-483.12,-11.7577
GV-00477,4639.72,171.77,-491.3,-11.8979
GV-00478,4662.65,175.92,-516.53,-11.5791
GV-00479,4734.29,184.53,-540.78,-11.7356
GV-00480,4758.97,157.62,-540.3,-11.5986
GV-00481,4818.54,173.21,-534.7,-11.7804
GV-00482,4861.52,166.44,-543.92,-11.6025
GV-00483,4909.81,173.46,-551.32,-11.6796
GV-00484,4965.98,166.22,-545.73,-11.6731
GV-00485,5026.62,165.07,-529.33,-11.5632
GV-00486,5085.09,189.3,-496.06,-11.596
GV-00487,5137.09,179.45,-467.98,-11.5556
GV-00488,5183.7,172.16,-451.03,-11.3907
GV-00489,5222.71,162.79,-439.55,-11.5403
GV-00490,5257.11,166.35,-422.61,-11.5886
GV-00491,5337.92,173.11,-383.98,-11.6019
GV-00492,5382.47,186.78,-365.52,-11.5104
GV-00493,5443.53,190.27,-344.2,-11.4624
GV-00494,5489.26,187.58,-316.87,-11.4229
GV-00495,5524.45,182.43,-288.75,-11.4038
GV-00496,5573.53,160.71,-258.82,-11.3483
GV-00497,5638.01,156.4,-235.32,-11.3474
GV-00498,5675.16,186.28,-211.02,-11.3937
GV-00499,5735.56,156.66,-184.73,-11.274
GV-00500,5777.1,168.16,-157.5,-11.3433
GV-00501,5810.83,160.35,-146.31,-11.3809
GV-00502,5888.25,157.85,-129.12,-11.1972
GV-00503,5943.27,174.62,-110.02,-11.2045
GV-00504,5982.83,185.36,-90.41,-11.1544
GV-00505,6018.92,181.75,-72.79,-10.7216
GV-00506,6083.26,173.62,-48.93,-10.9061
GV-00507,6129.12,169.87,-20.48,-10.9483
GV-00508,6186.05,178.08,-4.0,-10.6733
GV-00509,6236.0,173.24,22.92,-10.5091
GV-00510,6269.67,166.17,25.79,-10.3436
GV-00511,6340.77,189.55,10.43,-9.7115
GV-00512,6364.68,170.41,0.29,-9.4833
GV-00513,44.95,240.39,-813.31,-4.3763
GV-00514,89.88,239.65,-809.31,-4.399
GV-00515,107.36,222.53,-779.51,-4.6354
GV-00516,192.39,209.42,-753.09,-4.9243
GV-00517,243.67,234.63,-739.36,-4.9428
GV-00518,276.7,219.89,-749.1,-5.1244
GV-00519,315.83,238.61,-768.58,-5.379
GV-00520,374.55,244.83,-787.3,-5.3195
GV-00521,417.43,209.65,-803.61,-5.7825
GV-00522,472.41,230.77,-809.99,-5.8902
GV-00523,538.89,221.96,-827.81,-6.1704
GV-00524,569.2,236.54,-839.98,-6.0274
GV-00525,643.63,218.24,-854.2,-6.2681
GV-00526,689.11,221.69,-849.87,-6.5044
GV-00527,705.88,224.12,-833.29,-6.7514
GV-00528,793.42,234.82,-795.56,-6.9596
GV-00529,836.34,208.77,-771.0,-7.0101
GV-00530,861.52,241.39,-750.93,-7.1449
GV-00531,936.52,218.21,-737.98,-7.1877
GV-00532,955.15,243.18,-721.27,-7.2662
GV-00533,1014.37,242.7,-699.34,-7.4064
GV-00534,1070.35,209.31,-684.48,-7.8073
GV-00535,1137.79,233.8,-664.77,-7.8635
GV-00536,1176.02,222.48,-647.14,-8.1768
GV-00537,1242.03,209.73,-626.65,-8.0745
GV-00538,1281.16,224.65,-606.71,-8.1911
GV-00539,1333.04,211.87,-593.74,-8.4493
GV-00540,1393.63,225.08,-587.81,-8.2595
