# crs: EPSG:2193
# origin_xy_absolute_m: 1140538.430, 4966900.259
id,x_m,y_m,z_m,gravity_mgal
GV-00091,4508.92,26.32,-537.8,-9.0101
GV-00092,4576.26,43.51,-517.45,-8.9541
GV-00093,4624.34,11.02,-493.44,-8.979
GV-00094,4680.14,24.25,-464.44,-9.0669
GV-00095,4721.76,25.83,-437.96,-9.0116
GV-00096,4793.03,28.98,-411.43,-9.39
GV-00097,4830.85,35.31,-385.01,-9.0765
GV-00098,4877.3,27.79,-361.62,-9.2419
GV-00099,4931.51,35.07,-335.31,-9.1859
GV-00100,4987.68,24.79,-304.95,-9.2819
GV-00101,5019.24,7.2,-280.2,-9.3658
GV-00102,5076.89,28.91,-246.06,-9.3648
GV-00103,5133.59,20.21,-236.23,-9.3568
GV-00104,5156.01,44.78,-260.1,-9.212
GV-00105,5218.06,34.72,-289.94,-9.3614
GV-00106,5284.05,9.47,-322.66,-9.2212
GV-00107,5316.96,19.62,-366.54,-9.2846
GV-00108,5377.09,7.86,-413.13,-9.3837
GV-00109,5408.86,9.39,-435.56,-9.2532
GV-00110,5493.45,22.35,-477.84,-9.2015
GV-00111,5524.86,17.48,-521.21,-9.1266
GV-00112,5565.09,40.32,-542.49,-9.0292
GV-00113,5620.82,29.79,-578.99,-9.1908
GV-00114,5686.86,35.51,-595.0,-9.1504
GV-00115,5735.86,32.79,-596.17,-9.1587
GV-00116,5765.01,23.76,-582.31,-9.1725
GV-00117,5832.47,34.77,-557.5,-8.9997
GV-00118,5855.59,10.01,-519.64,-9.1721
GV-00119,5921.97,30.66,-493.88,-9.0192
GV-00120,5972.31,22.83,-440.02,-8.8882
GV-00121,6021.94,11.99,-402.75,-9.0027
GV-00122,6063.88,14.89,-354.43,-8.9587
GV-00123,6111.97,28.39,-314.1,-8.7816
GV-00124,6191.94,6.48,-280.01,-8.9529
GV-00125,6211.1,33.92,-237.51,-8.7944
GV-00126,6257.4,18.67,-196.53,-8.8494
GV-00127,6305.96,16.84,-149.51,-8.8359
GV-00128,6382.18,42.69,-110.22,-8.6902
GV-00129,25.69,79.02,-287.77,-3.6276
GV-00130,81.43,66.51,-294.58,-3.5476
GV-00131,115.59,56.98,-314.1,-3.767
GV-00132,155.92,55.32,-328.27,-3.8917
GV-00133,230.55,64.07,-371.85,-4.2277
GV-00134,273.12,57.67,-416.73,-4.1269
GV-00135,330.34,63.32,-456.09,-4.2405
GV-00136,376.45,73.69,-497.04,-4.3064
GV-00137,415.08,86.08,-527.97,-4.2787
GV-00138,460.66,56.44,-553.17,-4.5318
GV-00139,534.0,69.51,-565.32,-4.4218
GV-00140,585.86,66.25,-577.23,-4.6282
GV-00141,619.38,65.32,-607.86,-4.4958
GV-00142,666.73,65.37,-635.13,-4.531
GV-00143,716.56,68.47,-673.83,-4.6989
GV-00144,784.76,78.86,-694.89,-4.8697
GV-00145,828.14,76.42,-723.79,-4.8819
GV-00146,874.08,57.72,-762.53,-4.878
GV-00147,906.39,57.69,-787.48,-5.0625
GV-00148,975.89,86.24,-831.74,-5.0223
GV-00149,1012.59,64.68,-875.68,-4.8712
GV-00150,1091.1,89.1,-907.04,-5.0659
GV-00151,1125.5,88.8,-935.6,-5.0442
GV-00152,1187.55,80.15,-974.81,-4.9541
GV-00153,1214.24,65.64,-1010.92,-5.323
GV-00154,1275.45,70.63,-1037.34,-5.4995
GV-00155,1328.95,58.74,-1062.74,-5.5
GV-00156,1389.71,89.57,-1096.94,-5.4057
GV-00157,1420.18,74.14,-1125.57,-5.5438
GV-00158,1470.17,79.16,-1160.33,-5.6759
GV-00159,1544.01,81.33,-1182.9,-5.5772
GV-00160,1563.16,84.12,-1198.09,-5.7877
GV-00161,1627.3,67.55,-1187.52,-5.6931
GV-00162,1677.51,87.09,-1191.75,-5.8122
GV-00163,1708.38,84.94,-1188.17,-5.7856
GV-00164,1766.07,85.25,-1181.21,-5.8837
GV-00165,1836.38,68.38,-1176.31,-5.9296
GV-00166,1888.77,71.43,-1183.73,-5.8902
GV-00167,1933.7,61.93,-1194.75,-6.0282
GV-00168,1992.42,71.3,-1206.14,-6.1898
GV-00169,2013.6,84.9,-1214.03,-6.181
GV-00170,2070.82,88.23,-1224.67,-6.4042
GV-00171,2118.95,55.5,-1231.97,-6.5275
GV-00172,2193.06,63.43,-1235.51,-6.479
GV-00173,2224.31,85.82,-1237.24,-6.6232
GV-00174,2257.24,81.29,-1240.35,-6.5042
GV-00175,2327.96,57.49,-1238.62,-6.5003
GV-00176,2388.51,85.64,-1230.59,-6.7945
GV-00177,2417.37,62.15,-1230.81,-6.635
GV-00178,2466.23,62.07,-1233.54,-6.7777
GV-00179,2509.7,58.45,-1224.0,-6.9855
GV-00180,2572.2,94.29,-1216.0,-7.0379
GV-00181,2629.36,70.1,-1193.26,-6.8674
GV-00182,2689.17,69.95,-1152.39,-7.2351
GV-00183,2715.71,82.71,-1116.83,-7.0243
GV-00184,2767.11,91.26,-1071.81,-7.0059
GV-00185,2824.59,73.87,-1047.16,-7.1021
GV-00186,2875.25,61.87,-1008.91,-7.3201
GV-00187,2918.0,66.56,-968.06,-7.1698
GV-00188,2956.2,72.37,-959.06,-7.1736
GV-00189,3018.27,81.57,-973.59,-7.4016
GV-00190,3075.88,93.07,-1023.23,-7.3274
GV-00191,3128.81,64.38,-1054.04,-7.4864
GV-00192,3187.26,71.21,-1089.48,-7.6175
GV-00193,3206.93,64.71,-1125.64,-7.5311
GV-00194,3294.12,61.07,-1160.45,-7.7967
GV-00195,3328.52,67.09,-1188.0,-7.6965
GV-00196,3374.92,68.39,-1204.34,-7.7214
GV-00197,3428.98,64.73,-1189.84,-7.7923
GV-00198,3468.59,65.02,-1178.43,-7.9093
GV-00199,3530.62,90.27,-1167.79,-7.9561
GV-00200,3560.19,84.33,-1144.86,-8.1643
GV-00201,3609.44,78.76,-1133.04,-7.9935
GV-00202,3670.17,91.18,-1128.25,-8.1571
GV-00203,3705.9,85.7,-1121.69,-8.3219
GV-00204,3765.12,59.28,-1087.49,-8.1986
GV-00205,3844.6,90.08,-1056.04,-8.3047
GV-00206,3888.4,69.88,-1016.24,-8.3162
GV-00207,3937.46,85.44,-986.39,-8.3513
GV-00208,3983.37,76.61,-953.53,-8.4775
GV-00209,4037.85,73.37,-910.38,-8.5484
GV-00210,4088.08,71.8,-855.18,-8.3246
GV-00211,4118.67,62.62,-806.24,-8.4528
GV-00212,4190.93,77.54,-749.49,-8.7682
GV-00213,4207.34,81.82,-717.37,-8.8141
GV-00214,4291.07,67.89,-678.48,-8.7699
GV-00215,4310.49,57.88,-647.01,-9.0284
GV-00216,4368.69,75.99,-617.36,-8.9025
GV-00217,4432.33,65.68,-592.06,-9.0264
GV-00218,4464.32,62.98,-575.21,-8.9835
GV-00219,4513.8,58.24,-571.61,-9.17
GV-00220,4572.52,56.67,-554.58,-9.0034
GV-00221,4607.53,89.75,-530.51,-9.2078
GV-00222,4691.41,63.84,-492.83,-9.233
GV-00223,4713.3,67.32,-460.68,-9.1802
GV-00224,4764.44,75.21,-433.4,-9.4403
GV-00225,4821.91,86.85,-402.35,-9.4391
GV-00226,4885.81,89.72,-370.33,-9.3035
GV-00227,4941.11,64.6,-328.84,-9.309
GV-00228,4960.45,56.34,-286.52,-9.3937
GV-00229,5032.86,79.35,-259.94,-9.4092
GV-00230,5060.44,78.61,-249.61,-9.4105
GV-00231,5144.5,57.71,-253.42,-9.5112
GV-00232,5181.54,85.01,-282.94,-9.1659
GV-00233,5208.49,63.27,-322.06,-9.4607
GV-00234,5280.83,67.42,-356.1,-9.3031
GV-00235,5340.22,75.48,-390.49,-9.4368
GV-00236,5387.25,75.74,-432.2,-9.3111
GV-00237,5427.55,69.08,-471.01,-9.2962
GV-00238,5456.79,71.81,-500.7,-9.4597
GV-00239,5514.12,84.02,-539.08,-9.3763
GV-00240,5571.64,94.25,-557.79,-9.3067
GV-00241,5632.1,62.36,-583.67,-9.0589
GV-00242,5677.31,77.0,-606.47,-9.2259
GV-00243,5715.75,93.41,-601.79,-9.0516
GV-00244,5777.06,89.95,-582.67,-9.2939
GV-00245,5836.76,89.87,-550.84,-9.0847
GV-00246,5887.26,92.22,-515.71,-9.1824
GV-00247,5915.15,92.94,-475.31,-9.0362
GV-00248,5959.49,59.66,-431.22,-9.0636
GV-00249,6025.48,67.59,-378.47,-9.0112
GV-00250,6068.0,57.42,-324.91,-9.0384
GV-00251,6123.63,70.32,-283.92,-8.8732
GV-00252,6189.27,84.19,-267.27,-9.016
GV-00253,6222.34,89.64,-245.31,-8.8987
GV-00254,6267.08,80.03,-200.57,-8.7807
GV-00255,6316.02,61.79,-142.6,-9.1394
GV-00256,6385.16,75.51,-98.07,-8.8908
GV-00257,12.28,130.24,-310.01,-3.5803
GV-00258,67.51,134.1,-305.99,-3.8898
GV-00259,135.8,127.68,-307.71,-3.8026
GV-00260,178.93,124.77,-325.93,-4.0621
GV-00261,239.45,130.47,-362.16,-3.8199
GV-00262,270.55,115.28,-420.02,-4.0916
GV-00263,305.16,140.03,-463.78,-4.1237
GV-00264,368.59,119.67,-504.94,-4.3022
GV-00265,444.82,119.97,-546.65,-4.1673
GV-00266,462.1,111.12,-580.29,-4.3486
GV-00267,511.91,121.76,-587.7,-4.4624
GV-00268,561.97,137.65,-613.23,-4.3544
GV-00269,621.76,121.95,-623.64,-4.6523
GV-00270,672.86,115.63,-640.73,-4.5299
GV-00271,705.44,130.25,-669.68,-4.666
GV-00272,755.59,137.96,-690.33,-4.63
GV-00273,827.63,132.0,-711.4,-4.6929
GV-00274,891.06,115.04,-739.33,-5.0037
GV-00275,944.88,117.52,-753.2,-4.9591
GV-00276,965.57,116.43,-784.28,-5.0707
GV-00277,1010.67,121.34,-813.42,-5.2531
GV-00278,1084.2,144.35,-878.39,-5.2672
GV-00279,1106.27,128.55,-905.31,-5.3434
GV-00280,1175.35,135.58,-936.88,-5.2631
GV-00281,1206.74,112.2,-972.18,-5.3904
GV-00282,1268.75,128.56,-1013.82,-5.5243
GV-00283,1326.46,140.08,-1050.93,-5.333
GV-00284,1355.45,110.0,-1087.88,-5.3009
GV-00285,1409.5,141.5,-1129.27,-5.4775
GV-00286,1483.83,118.97,-1169.51,-5.4189
GV-00287,1533.56,133.51,-1194.05,-5.6375
GV-00288,1557.66,122.71,-1204.68,-5.8416
GV-00289,1620.39,123.26,-1208.26,-5.7891
GV-00290,1672.93,135.71,-1201.88,-6.0141
GV-00291,1742.56,125.96,-1200.69,-5.8882
GV-00292,1758.09,123.97,-1204.17,-6.0085
GV-00293,1839.65,118.04,-1203.01,-6.0842
GV-00294,1875.27,117.86,-1197.88,-6.1691
GV-00295,1915.18,111.74,-1206.6,-6.1184
GV-00296,1969.65,141.15,-1222.94,-6.2531
GV-00297,2044.74,112.36,-1225.48,-6.269
GV-00298,2077.22,108.74,-1238.06,-6.5201
GV-00299,2117.25,116.54,-1232.43,-6.4309
GV-00300,2160.65,117.55,-1243.63,-6.4899
GV-00301,2208.37,139.67,-1241.42,-6.4659
GV-00302,2276.39,110.93,-1239.59,-6.6723
GV-00303,2318.53,128.78,-1240.85,-6.5888
GV-00304,2359.4,128.66,-1240.26,-6.8935
GV-00305,2443.33,132.12,-1239.37,-6.7745
GV-00306,2477.49,117.25,-1233.43,-6.7396
GV-00307,2524.34,137.0,-1229.96,-6.7671
GV-00308,2583.02,130.49,-1223.85,-6.8965
GV-00309,2615.11,127.0,-1207.54,-7.0565
GV-00310,2694.19,124.07,-1172.76,-6.8536
GV-00311,2721.18,117.44,-1135.06,-6.9858
GV-00312,2794.86,130.61,-1087.07,-7.2323
GV-00313,2813.91,122.68,-1051.04,-7.1508
GV-00314,2859.23,118.58,-1028.19,-7.2685
GV-00315,2934.9,127.64,-977.42,-7.3948
GV-00316,2958.41,126.47,-964.45,-7.4038
GV-00317,3030.58,109.83,-992.21,-7.4109
GV-00318,3081.34,132.08,-1032.73,-7.6524
GV-00319,3117.13,123.19,-1074.1,-7.4375
GV-00320,3161.93,140.92,-1108.48,-7.6444
GV-00321,3235.07,108.79,-1131.07,-7.4438
GV-00322,3270.81,117.99,-1172.76,-7.7245
GV-00323,3306.0,107.85,-1197.04,-7.767
GV-00324,3392.76,135.98,-1202.41,-7.8297
GV-00325,3417.1,116.43,-1184.45,-7.8782
GV-00326,3457.58,111.74,-1178.66,-8.0135
GV-00327,3522.52,125.01,-1171.76,-7.9581
GV-00328,3579.65,108.47,-1156.31,-8.0634
GV-00329,3627.46,116.16,-1150.0,-8.1393
GV-00330,3663.62,143.31,-1146.49,-8.2359
GV-00331,3737.25,124.87,-1134.29,-8.279
GV-00332,3775.01,116.69,-1108.32,-8.279
GV-00333,3805.66,130.73,-1073.86,-8.3329
GV-00334,3863.63,145.0,-1032.75,-8.3613
GV-00335,3937.39,120.8,-999.24,-8.601
GV-00336,3992.99,113.76,-952.73,-8.4264
GV-00337,4035.25,126.33,-904.44,-8.6302
GV-00338,4089.04,121.05,-857.65,-8.5927
GV-00339,4107.87,127.47,-819.49,-8.7547
GV-00340,4159.21,138.48,-772.87,-8.8192
GV-00341,4220.21,132.96,-738.55,-8.9402
GV-00342,4276.61,115.02,-703.96,-8.8308
GV-00343,4341.74,107.73,-675.0,-9.0123
GV-00344,4375.31,140.46,-649.99,-8.9911
GV-00345,4417.06,142.2,-630.23,-8.9043
GV-00346,4494.01,141.93,-613.07,-9.0966
GV-00347,4527.5,115.04,-591.29,-9.148
GV-00348,4556.78,109.45,-563.81,-9.3469
GV-00349,4642.33,137.25,-529.3,-9.182
GV-00350,4674.39,117.65,-502.08,-9.301
GV-00351,4739.79,134.82,-467.42,-9.3337
GV-00352,4790.36,120.02,-429.89,-9.3405
GV-00353,4842.34,129.24,-400.07,-9.4728
GV-00354,4876.38,128.79,-359.46,-9.4336
GV-00355,4914.07,142.15,-323.1,-9.4694
GV-00356,4987.67,120.59,-274.73,-9.4138
GV-00357,5043.1,142.46,-239.3,-9.6166
GV-00358,5059.48,122.62,-245.31,-9.4748
GV-00359,5121.83,105.71,-273.47,-9.5946
GV-00360,5155.18,106.48,-314.67,-9.6717
GV-00361,5222.26,133.07,-361.82,-9.569
GV-00362,5277.87,106.68,-387.53,-9.5296
GV-00363,5305.33,123.9,-424.34,-9.4897
GV-00364,5383.47,137.23,-455.65,-9.3528
GV-00365,5439.65,122.22,-498.18,-9.3166
GV-00366,5457.5,126.05,-531.02,-9.435
GV-00367,5540.57,133.26,-550.17,-9.4245
GV-00368,5555.12,128.11,-573.95,-9.3949
GV-00369,5642.48,105.05,-601.12,-9.3644
GV-00370,5658.41,132.57,-618.63,-9.3776
GV-00371,5716.15,122.69,-614.34,-9.2568
GV-00372,5784.19,122.04,-586.89,-9.3416
GV-00373,5828.47,133.31,-555.09,-9.2407
GV-00374,5864.17,111.13,-511.54,-9.2043
GV-00375,5916.65,123.86,-461.33,-9.3204
GV-00376,5958.25,115.09,-420.47,-9.3203
GV-00377,6007.39,105.3,-362.79,-9.2531
GV-00378,6073.5,107.74,-331.0,-9.1258
GV-00379,6110.31,129.99,-286.62,-9.1956
GV-00380,6178.79,135.33,-281.76,-9.0169
GV-00381,6211.53,140.7,-259.05,-9.0637
GV-00382,6262.71,107.72,-229.28,-8.9055
GV-00383,6306.14,116.76,-178.42,-8.9937
GV-00384,6378.81,115.09,-105.32,-8.8073
GV-00385,43.22,194.31,-321.65,-3.6547
GV-00386,57.32,177.23,-324.19,-3.921
GV-00387,132.48,177.92,-330.27,-3.9122
GV-00388,193.44,163.16,-332.08,-3.9892
GV-00389,206.45,194.38,-357.52,-3.9417
GV-00390,262.42,162.91,-412.24,-4.1218
GV-00391,313.11,159.8,-464.45,-4.1571
GV-00392,379.7,164.72,-527.74,-4.2541
GV-00393,419.48,165.41,-573.05,-4.3272
GV-00394,455.14,183.32,-610.67,-4.4026
GV-00395,526.59,191.16,-627.53,-4.3368
GV-00396,572.89,170.76,-637.86,-4.582
GV-00397,644.99,166.06,-646.49,-4.7
GV-00398,683.88,162.51,-661.51,-4.5582
GV-00399,713.92,182.67,-690.68,-4.7722
GV-00400,756.44,173.29,-703.18,-4.9682
GV-00401,842.23,173.14,-709.68,-5.0279
GV-00402,890.98,182.19,-730.73,-5.0075
GV-00403,943.94,167.34,-757.94,-4.9371
GV-00404,992.52,162.45,-772.79,-5.1442
GV-00405,1016.01,181.5,-810.54,-5.1548
GV-00406,1090.53,164.21,-861.85,-5.1663
GV-00407,1144.47,161.88,-892.17,-5.171
GV-00408,1184.02,166.49,-924.11,-5.3022
GV-00409,1214.0,177.82,-961.78,-5.2429
GV-00410,1285.98,167.52,-1003.51,-5.5128
GV-00411,1310.16,179.03,-1054.35,-5.548
GV-00412,1362.3,183.79,-1096.22,-5.4959
GV-00413,1416.51,162.18,-1130.62,-5.5793
GV-00414,1481.44,171.23,-1180.45,-5.5528
GV-00415,1522.11,155.67,-1198.86,-5.6879
GV-00416,1577.98,159.37,-1220.57,-5.8468
GV-00417,1606.3,165.75,-1219.48,-5.7011
GV-00418,1667.03,194.15,-1219.0,-5.8406
GV-00419,1744.02,187.08,-1222.01,-6.0573
GV-00420,1792.81,177.77,-1214.87,-6.0988
GV-00421,1841.72,187.42,-1216.17,-6.1104
GV-00422,1892.84,169.84,-1217.68,-6.1523
GV-00423,1939.03,175.42,-1214.86,-6.2136
GV-00424,1983.39,169.86,-1226.38,-6.2604
GV-00425,2030.37,170.33,-1233.98,-6.1577
GV-00426,2066.47,175.07,-1241.97,-6.3626
GV-00427,2120.37,168.32,-1238.7,-6.6406
GV-00428,2160.01,165.18,-1245.86,-6.4329
GV-00429,2221.96,155.64,-1247.55,-6.5393
GV-00430,2261.89,160.32,-1247.79,-6.531
GV-00431,2309.09,174.0,-1242.45,-6.9108
GV-00432,2357.33,156.35,-1240.25,-6.7469
GV-00433,2407.0,178.88,-1239.58,-6.6795
GV-00434,2471.24,192.64,-1239.51,-6.8013
GV-00435,2516.59,180.06,-1234.93,-7.0216
GV-00436,2573.23,172.58,-1224.07,-6.9742
GV-00437,2608.1,193.23,-1212.88,-7.0655
GV-00438,2682.5,186.89,-1178.99,-7.1297
GV-00439,2730.19,193.68,-1142.78,-7.206
GV-00440,2755.76,192.42,-1094.09,-7.207
GV-00441,2836.26,166.93,-1065.62,-7.2439
GV-00442,2866.86,172.24,-1027.64,-7.4434
GV-00443,2936.09,169.83,-991.11,-7.3565
GV-00444,2978.61,157.66,-969.24,-7.524
GV-00445,3011.69,164.94,-994.81,-7.5577
GV-00446,3060.56,188.77,-1046.46,-7.5718
GV-00447,3111.94,183.21,-1094.22,-7.7574
GV-00448,3159.2,190.51,-1124.04,-7.5274
GV-00449,3227.78,181.92,-1142.69,-7.7312
GV-00450,3276.75,173.0,-1174.82,-7.7583
GV-00451,3341.65,179.04,-1193.92,-7.9806
GV-00452,3379.73,170.89,-1212.32,-7.8635
GV-00453,3443.68,182.12,-1203.25,-8.0174
GV-00454,3468.07,163.09,-1193.83,-7.9494
GV-00455,3530.42,180.26,-1182.98,-8.1486
GV-00456,3581.33,191.36,-1173.06,-8.2652
GV-00457,3605.88,168.28,-1162.81,-8.3066
GV-00458,3666.59,180.29,-1149.75,-8.1494
GV-00459,3716.91,166.51,-1133.76,-8.1929
GV-00460,3772.78,169.96,-1107.22,-8.3794
GV-00461,3816.38,176.49,-1076.59,-8.4001
GV-00462,3892.06,171.25,-1042.43,-8.4661
GV-00463,3930.22,189.37,-1004.62,-8.5063
GV-00464,3955.45,172.63,-961.37,-8.675
GV-00465,4005.76,163.3,-905.04,-8.7595
GV-00466,4071.38,168.1,-858.22,-8.7988
GV-00467,4114.93,175.89,-815.17,-8.6212
GV-00468,4162.85,180.17,-782.81,-8.7599
GV-00469,4233.92,188.03,-760.16,-9.0865
GV-00470,4278.39,174.09,-719.09,-9.0976
GV-00471,4305.27,193.77,-690.07,-9.1678
GV-00472,4394.0,194.08,-666.06,-9.1433
GV-00473,4443.19,190.07,-642.78,-9.1869
GV-00474,4465.08,167.13,-621.77,-8.9795
GV-00475,4526.31,155.78,-597.01,-9.318
GV-00476,4576.1,157.74,-545.69,-9.471
GV-00477,4619.62,193.76,-500.54,-9.2223
GV-00478,4693.64,164.28,-477.98,-9.6449
GV-00479,4728.01,164.59,-457.02,-9.4722
GV-00480,4762.01,183.0,-408.69,-9.4294
GV-00481,4808.69,191.7,-375.82,-9.5384
GV-00482,4871.47,169.63,-333.02,-9.628
GV-00483,4922.9,187.56,-289.65,-9.6664
GV-00484,4970.66,168.89,-248.13,-9.5224
GV-00485,5017.27,159.69,-237.74,-9.6907
GV-00486,5055.9,179.49,-257.1,-9.8652
GV-00487,5134.05,187.06,-284.17,-9.5629
GV-00488,5194.59,163.86,-328.44,-9.6544
GV-00489,5212.39,187.72,-373.82,-9.5187
GV-00490,5265.7,179.77,-409.74,-9.6501
GV-00491,5327.11,166.23,-453.03,-9.6643
GV-00492,5384.01,161.24,-479.38,-9.5654
GV-00493,5424.35,170.17,-515.55,-9.5924
GV-00494,5463.52,181.7,-550.55,-9.5634
GV-00495,5537.62,193.36,-575.49,-9.4695
GV-00496,5580.76,159.21,-596.38,-9.334
GV-00497,5627.1,192.56,-614.51,-9.417
GV-00498,5682.39,157.76,-626.11,-9.3314
GV-00499,5737.07,194.53,-609.68,-9.4707
GV-00500,5766.12,182.18,-585.9,-9.439
GV-00501,5805.77,189.22,-552.46,-9.3003
GV-00502,5879.83,161.32,-508.67,-9.1936
GV-00503,5925.59,155.41,-460.17,-9.3469
GV-00504,5955.66,183.83,-407.8,-9.1298
GV-00505,6033.62,184.74,-369.36,-9.3242
GV-00506,6059.1,167.54,-334.12,-9.1818
GV-00507,6132.17,175.03,-313.61,-9.1244
GV-00508,6192.63,164.95,-304.83,-9.1183
GV-00509,6223.2,175.11,-283.38,-9.1123
GV-00510,6255.99,161.78,-253.96,-8.9965
GV-00511,6335.59,157.13,-216.82,-9.053
GV-00512,6367.75,162.77,-136.88,-9.0052
GV-00513,43.36,244.96,-358.73,-3.6757
GV-00514,63.89,238.32,-355.4,-3.9627
GV-00515,117.86,228.77,-357.58,-3.8637
GV-00516,172.96,228.59,-355.27,-3.9699
GV-00517,232.28,224.74,-370.34,-4.1264
GV-00518,292.07,207.29,-401.32,-4.1425
GV-00519,329.99,239.56,-452.62,-4.1113
GV-00520,355.77,232.97,-518.16,-4.2913
GV-00521,426.5,237.98,-594.0,-4.4823
GV-00522,484.8,214.37,-649.82,-4.4061
GV-00523,532.03,239.26,-681.37,-4.5189
GV-00524,564.78,230.72,-680.44,-4.5422
GV-00525,635.41,213.24,-689.1,-4.806
GV-00526,669.76,214.75,-698.51,-4.7322
GV-00527,705.47,239.06,-725.09,-4.8421
GV-00528,770.32,212.96,-719.72,-4.8655
GV-00529,830.8,211.57,-727.87,-4.9127
GV-00530,863.28,225.16,-738.93,-4.9712
GV-00531,943.6,214.87,-757.48,-4.9672
