# crs: EPSG:2193
# origin_xy_absolute_m: 1164512.793, 5001041.470
id,x_m,y_m,z_m,gravity_mgal
GV-00206,3860.26,91.73,-1126.16,-7.3481
GV-00207,3915.14,82.05,-1129.36,-7.4721
GV-00208,3978.56,58.72,-1140.58,-7.2837
GV-00209,4007.29,56.86,-1141.9,-7.4595
GV-00210,4086.02,59.8,-1143.01,-7.4177
GV-00211,4136.07,86.56,-1141.59,-7.38
GV-00212,4168.75,85.33,-1158.52,-7.4377
GV-00213,4226.48,77.36,-1157.86,-7.3801
GV-00214,4260.65,69.55,-1156.16,-7.4906
GV-00215,4306.92,57.62,-1150.37,-7.282
GV-00216,4368.29,63.16,-1149.69,-7.2799
GV-00217,4427.72,94.45,-1153.26,-7.3114
GV-00218,4467.04,92.72,-1146.84,-7.2243
GV-00219,4527.3,75.78,-1143.85,-7.322
GV-00220,4577.59,69.88,-1128.44,-7.3826
GV-00221,4638.94,89.28,-1126.04,-7.1185
GV-00222,4670.41,86.83,-1121.5,-7.2242
GV-00223,4709.31,79.21,-1111.67,-7.2448
GV-00224,4782.38,60.14,-1094.71,-7.3165
GV-00225,4816.49,81.68,-1093.14,-7.3686
GV-00226,4857.29,77.17,-1092.99,-7.2338
GV-00227,4919.54,81.84,-1108.08,-7.2398
GV-00228,4973.27,70.77,-1106.21,-7.2558
GV-00229,5035.92,91.84,-1093.59,-7.1528
GV-00230,5076.62,93.37,-1093.73,-7.1669
GV-00231,5105.38,66.11,-1077.45,-7.151
GV-00232,5166.96,64.98,-1066.26,-7.2773
GV-00233,5217.48,57.14,-1059.17,-7.1548
GV-00234,5279.45,71.02,-1050.21,-7.1137
GV-00235,5305.31,83.51,-1041.0,-7.2154
GV-00236,5367.2,73.56,-1036.45,-6.9031
GV-00237,5429.97,79.9,-1028.13,-6.9105
GV-00238,5463.77,75.64,-1023.44,-6.9492
GV-00239,5518.99,84.68,-1022.34,-6.9741
GV-00240,5578.48,60.61,-1009.84,-7.0409
GV-00241,5615.37,88.16,-1005.5,-6.8491
GV-00242,5672.68,90.02,-997.31,-6.7498
GV-00243,5727.93,77.69,-990.92,-6.788
GV-00244,5791.81,94.8,-998.12,-6.8153
GV-00245,5833.99,94.96,-991.8,-6.9373
GV-00246,5870.7,70.48,-987.44,-6.6611
GV-00247,5906.96,72.14,-984.65,-6.6315
GV-00248,5978.9,82.21,-975.54,-6.5851
GV-00249,6013.32,88.44,-963.0,-6.3921
GV-00250,6078.72,82.34,-939.78,-6.4518
GV-00251,6114.25,85.73,-910.88,-6.3995
GV-00252,6169.83,78.84,-869.9,-6.4136
GV-00253,6220.16,58.52,-837.65,-6.4322
GV-00254,6291.98,88.97,-801.36,-6.3734
GV-00255,6309.36,84.36,-768.15,-6.0576
GV-00256,6368.42,86.71,-732.85,-6.1191
GV-00257,42.95,108.46,-540.69,-7.9544
GV-00258,87.9,140.32,-522.05,-7.6965
GV-00259,123.25,120.7,-530.48,-7.5377
GV-00260,156.0,133.81,-543.55,-7.7173
GV-00261,228.03,142.0,-570.11,-7.9061
GV-00262,270.53,117.18,-596.73,-7.8169
GV-00263,307.94,134.86,-628.01,-8.0255
GV-00264,376.17,140.37,-697.29,-7.9647
GV-00265,407.66,142.38,-728.12,-7.9028
GV-00266,471.23,127.4,-741.43,-7.9348
GV-00267,536.11,131.83,-740.39,-7.8203
GV-00268,560.11,128.03,-739.29,-8.0276
GV-00269,636.83,116.05,-741.34,-7.9424
GV-00270,659.89,114.34,-734.84,-7.9354
GV-00271,711.28,129.08,-720.37,-7.8216
GV-00272,766.04,143.81,-709.96,-7.8902
GV-00273,837.07,140.43,-712.66,-8.0041
GV-00274,887.57,121.02,-683.53,-7.9539
GV-00275,913.46,127.87,-655.17,-7.8502
GV-00276,957.52,125.99,-616.12,-8.0579
GV-00277,1008.43,112.05,-599.44,-7.9111
GV-00278,1082.93,127.9,-590.94,-8.0245
GV-00279,1105.61,124.13,-620.73,-8.1081
GV-00280,1190.68,107.14,-664.28,-8.1125
GV-00281,1243.5,111.64,-710.79,-8.0744
GV-00282,1271.97,125.79,-772.62,-7.9651
GV-00283,1310.49,128.75,-813.44,-8.1621
GV-00284,1386.17,116.1,-815.65,-7.9454
GV-00285,1414.75,134.56,-812.37,-8.2131
GV-00286,1479.72,105.01,-780.9,-8.0557
GV-00287,1524.4,135.24,-767.0,-7.9113
GV-00288,1567.47,112.65,-748.78,-7.9819
GV-00289,1625.06,105.22,-747.63,-8.198
GV-00290,1663.45,136.28,-752.44,-7.9613
GV-00291,1712.37,130.94,-768.55,-8.0394
GV-00292,1783.69,136.89,-780.42,-8.066
GV-00293,1809.3,128.26,-800.86,-8.0206
GV-00294,1866.02,144.83,-832.17,-7.9796
GV-00295,1910.11,140.66,-861.51,-8.037
GV-00296,1985.28,134.22,-868.65,-7.9461
GV-00297,2031.5,139.34,-861.27,-8.1363
GV-00298,2087.2,140.75,-810.17,-8.0037
GV-00299,2115.86,116.68,-748.67,-8.0742
GV-00300,2190.83,137.57,-740.64,-7.9121
GV-00301,2240.19,132.12,-740.79,-7.993
GV-00302,2264.77,131.71,-759.28,-7.9095
GV-00303,2329.77,114.2,-791.41,-7.9224
GV-00304,2370.07,118.58,-828.09,-7.8913
GV-00305,2408.47,124.66,-837.62,-8.0102
GV-00306,2493.35,109.57,-830.2,-8.0752
GV-00307,2516.81,135.67,-817.03,-8.0788
GV-00308,2573.95,105.37,-801.23,-7.752
GV-00309,2612.68,125.21,-805.15,-7.8472
GV-00310,2672.48,120.7,-801.16,-7.8916
GV-00311,2716.22,142.6,-788.87,-7.9195
GV-00312,2787.05,111.83,-774.93,-8.0212
GV-00313,2833.55,105.56,-772.59,-7.7758
GV-00314,2879.41,109.83,-747.45,-7.7666
GV-00315,2923.8,128.63,-718.15,-7.7492
GV-00316,2984.43,126.37,-688.34,-7.8608
GV-00317,3027.08,139.11,-670.16,-7.7493
GV-00318,3074.96,125.28,-677.1,-7.7737
GV-00319,3139.66,119.2,-700.56,-7.7475
GV-00320,3161.51,110.62,-705.45,-7.7624
GV-00321,3206.92,139.82,-717.86,-7.7467
GV-00322,3286.75,138.54,-759.57,-7.7663
GV-00323,3333.47,112.91,-795.08,-7.6528
GV-00324,3394.06,113.45,-842.57,-7.6999
GV-00325,3419.32,128.87,-890.66,-7.5842
GV-00326,3492.72,143.76,-934.03,-7.6001
GV-00327,3513.94,107.48,-973.23,-7.5873
GV-00328,3581.74,116.88,-1003.05,-7.6361
GV-00329,3616.57,132.81,-1023.03,-7.5112
GV-00330,3663.42,113.16,-1044.38,-7.4582
GV-00331,3710.47,122.12,-1082.06,-7.5197
GV-00332,3781.47,116.17,-1112.91,-7.6392
GV-00333,3817.46,133.23,-1143.28,-7.4312
GV-00334,3869.38,127.06,-1154.99,-7.5323
GV-00335,3914.35,141.42,-1157.14,-7.345
GV-00336,3993.02,126.91,-1149.43,-7.4338
GV-00337,4036.82,105.57,-1148.48,-7.4921
GV-00338,4092.81,126.46,-1154.07,-7.5619
GV-00339,4119.06,106.46,-1157.12,-7.4875
GV-00340,4177.46,106.19,-1163.61,-7.5489
GV-00341,4220.1,126.33,-1168.03,-7.4736
GV-00342,4258.65,131.07,-1160.94,-7.1863
GV-00343,4326.67,116.07,-1155.75,-7.4205
GV-00344,4370.52,129.99,-1150.23,-7.5855
GV-00345,4440.54,132.28,-1144.57,-7.2497
GV-00346,4491.2,116.21,-1150.06,-7.3262
GV-00347,4521.79,116.15,-1146.85,-7.6527
GV-00348,4573.97,126.92,-1143.62,-7.2409
GV-00349,4626.79,137.33,-1132.36,-7.4315
GV-00350,4672.6,133.49,-1125.65,-7.3563
GV-00351,4714.5,137.79,-1122.27,-7.2027
GV-00352,4770.86,121.36,-1119.89,-7.3591
GV-00353,4835.85,142.42,-1111.52,-7.2986
GV-00354,4884.39,114.82,-1115.53,-7.188
GV-00355,4930.91,131.16,-1105.41,-7.2304
GV-00356,4992.25,141.57,-1100.3,-7.2737
GV-00357,5015.2,134.65,-1092.23,-7.2319
GV-00358,5077.41,143.55,-1082.53,-7.2439
GV-00359,5115.39,136.42,-1070.93,-7.2183
GV-00360,5191.37,114.43,-1062.56,-7.1559
GV-00361,5216.3,144.23,-1057.38,-7.1959
GV-00362,5277.64,131.87,-1049.74,-7.1325
GV-00363,5311.91,109.5,-1040.61,-7.0501
GV-00364,5387.54,124.64,-1020.33,-7.1244
GV-00365,5412.6,112.9,-1019.87,-7.0998
GV-00366,5490.76,138.24,-1013.83,-7.0964
GV-00367,5519.51,128.13,-1004.74,-6.9853
GV-00368,5588.33,142.51,-1001.84,-6.9809
GV-00369,5625.32,108.57,-991.89,-7.1724
GV-00370,5655.54,134.5,-984.91,-6.9145
GV-00371,5708.55,106.61,-981.63,-6.8707
GV-00372,5780.27,107.63,-982.7,-6.8789
GV-00373,5814.18,121.64,-986.88,-6.8209
GV-00374,5879.71,113.08,-977.79,-6.725
GV-00375,5928.38,133.1,-980.75,-6.5087
GV-00376,5963.84,113.08,-974.96,-6.7149
GV-00377,6009.14,117.35,-955.15,-6.6008
GV-00378,6075.05,106.44,-924.66,-6.6635
GV-00379,6118.29,133.78,-893.13,-6.4563
GV-00380,6167.78,126.82,-858.53,-6.3764
GV-00381,6219.92,123.0,-830.17,-6.1729
GV-00382,6267.71,121.53,-791.88,-6.1726
GV-00383,6344.43,109.45,-763.21,-6.0433
GV-00384,6369.21,113.89,-726.99,-6.3585
GV-00385,27.08,171.76,-512.41,-7.8902
GV-00386,72.18,188.16,-509.7,-7.9028
GV-00387,114.66,165.22,-525.6,-7.8907
GV-00388,159.22,190.52,-556.48,-7.7513
GV-00389,240.02,181.06,-589.57,-7.9125
GV-00390,287.84,162.77,-623.6,-7.8583
GV-00391,330.31,165.2,-667.06,-7.7627
GV-00392,373.23,186.8,-721.8,-7.8414
GV-00393,439.97,194.35,-754.84,-7.9818
GV-00394,474.91,164.67,-751.63,-7.9586
GV-00395,539.47,170.79,-756.05,-7.9927
GV-00396,580.12,188.22,-757.99,-7.9467
GV-00397,613.4,159.21,-768.28,-7.6879
GV-00398,657.66,176.11,-775.32,-7.9869
GV-00399,741.49,172.97,-784.25,-7.9726
GV-00400,785.48,183.48,-767.09,-7.9823
GV-00401,813.99,180.47,-748.99,-7.8743
GV-00402,884.55,181.37,-705.17,-8.0576
GV-00403,905.7,172.55,-668.8,-8.155
GV-00404,968.27,172.66,-641.07,-8.1177
GV-00405,1021.43,163.6,-616.54,-7.9693
GV-00406,1090.39,175.14,-624.63,-8.0184
GV-00407,1121.97,177.37,-651.79,-8.0436
GV-00408,1159.23,157.55,-711.88,-7.9975
GV-00409,1239.93,176.82,-756.39,-8.0344
GV-00410,1275.49,158.82,-795.48,-8.0892
GV-00411,1314.21,161.74,-836.72,-8.0508
GV-00412,1387.93,174.44,-840.97,-8.0639
GV-00413,1444.61,173.82,-824.68,-8.145
GV-00414,1476.64,172.76,-793.86,-7.9627
GV-00415,1520.75,190.49,-777.74,-8.1439
GV-00416,1570.79,178.89,-759.16,-8.1232
GV-00417,1632.31,158.01,-742.46,-8.0399
GV-00418,1682.6,179.68,-738.62,-7.961
GV-00419,1743.94,173.13,-751.2,-8.1363
GV-00420,1757.13,191.63,-755.72,-7.9974
GV-00421,1815.81,158.85,-781.16,-7.9239
GV-00422,1888.83,190.48,-817.91,-7.9075
GV-00423,1920.91,178.33,-849.85,-8.217
GV-00424,1992.22,194.9,-881.19,-8.0911
GV-00425,2030.38,158.83,-870.83,-7.9317
GV-00426,2094.08,190.61,-837.86,-7.9736
GV-00427,2126.76,158.39,-791.44,-8.0767
GV-00428,2185.84,172.13,-768.42,-8.0394
GV-00429,2236.97,188.2,-765.65,-7.9068
GV-00430,2287.02,180.56,-768.71,-8.0797
GV-00431,2327.72,156.5,-798.35,-8.0091
GV-00432,2369.48,163.99,-839.41,-8.0964
GV-00433,2441.82,155.12,-861.06,-7.9795
GV-00434,2480.57,190.77,-852.95,-7.9955
GV-00435,2523.09,178.55,-840.95,-8.214
GV-00436,2557.49,156.14,-837.48,-7.9587
GV-00437,2605.7,176.74,-836.3,-7.9378
GV-00438,2685.77,160.45,-840.17,-7.9501
GV-00439,2729.87,191.06,-820.06,-7.8752
GV-00440,2767.28,170.19,-820.66,-7.978
GV-00441,2840.48,185.44,-816.22,-7.9266
GV-00442,2856.72,180.15,-800.45,-7.8508
GV-00443,2907.91,187.23,-770.11,-8.06
GV-00444,2984.7,155.48,-744.79,-7.9671
GV-00445,3027.5,162.07,-729.2,-7.6918
GV-00446,3075.07,171.37,-733.92,-7.9089
GV-00447,3126.8,174.48,-745.21,-7.7807
GV-00448,3172.94,178.95,-745.54,-7.8209
GV-00449,3207.89,177.79,-760.51,-7.5687
GV-00450,3277.53,186.09,-801.4,-7.7741
GV-00451,3328.1,177.27,-835.59,-7.7063
GV-00452,3367.53,157.67,-886.05,-7.8287
GV-00453,3420.84,188.71,-925.25,-7.566
GV-00454,3458.79,182.27,-966.56,-7.7741
GV-00455,3507.54,155.52,-988.67,-7.7846
GV-00456,3570.14,157.81,-1009.3,-7.5856
GV-00457,3619.64,163.96,-1014.88,-7.6828
GV-00458,3680.02,172.24,-1040.78,-7.6934
GV-00459,3722.38,173.26,-1079.0,-7.6331
GV-00460,3771.15,192.72,-1116.28,-7.6716
GV-00461,3809.64,194.57,-1152.47,-7.5051
GV-00462,3857.54,183.25,-1164.55,-7.5226
GV-00463,3929.86,182.44,-1161.75,-7.4003
GV-00464,3988.8,190.93,-1160.62,-7.5577
GV-00465,4041.55,173.79,-1160.33,-7.5412
GV-00466,4069.5,164.03,-1163.08,-7.6506
GV-00467,4107.26,191.11,-1173.06,-7.3767
GV-00468,4159.79,193.11,-1177.65,-7.5277
GV-00469,4233.5,190.81,-1165.67,-7.4416
GV-00470,4272.79,163.23,-1160.07,-7.3817
GV-00471,4340.68,169.71,-1161.41,-7.3839
GV-00472,4358.25,191.68,-1155.15,-7.3549
GV-00473,4408.25,186.15,-1150.45,-7.5526
GV-00474,4486.81,189.95,-1144.23,-7.3542
GV-00475,4518.97,165.99,-1151.11,-7.4378
GV-00476,4589.18,165.05,-1142.35,-7.4795
GV-00477,4634.67,170.88,-1135.56,-7.4557
GV-00478,4673.46,164.54,-1130.73,-7.4202
GV-00479,4715.03,162.42,-1123.16,-7.4899
GV-00480,4763.93,158.02,-1120.12,-7.4258
GV-00481,4806.45,156.42,-1119.26,-7.3928
GV-00482,4858.78,161.64,-1107.63,-7.3974
GV-00483,4916.71,193.86,-1101.57,-7.5211
GV-00484,4989.1,155.55,-1101.43,-7.4847
GV-00485,5023.38,189.48,-1090.95,-7.2042
GV-00486,5057.67,170.96,-1085.3,-7.3878
GV-00487,5122.97,171.32,-1070.35,-7.3507
GV-00488,5184.98,182.89,-1054.09,-7.109
GV-00489,5210.12,166.7,-1051.5,-7.3816
GV-00490,5265.17,181.88,-1037.61,-7.173
GV-00491,5341.2,182.69,-1031.91,-7.2376
GV-00492,5386.76,168.41,-1017.43,-7.1462
GV-00493,5439.02,176.89,-998.77,-7.3244
GV-00494,5459.84,157.27,-997.5,-7.1395
GV-00495,5529.65,157.25,-996.74,-6.9806
GV-00496,5557.47,165.78,-995.0,-6.995
GV-00497,5616.69,155.37,-989.7,-7.1324
GV-00498,5690.37,187.31,-976.91,-6.9998
GV-00499,5707.59,194.48,-979.09,-6.9924
GV-00500,5764.76,194.12,-979.46,-6.9018
GV-00501,5827.62,159.81,-982.0,-6.7354
GV-00502,5867.57,194.98,-974.55,-6.7414
GV-00503,5911.64,186.86,-971.35,-6.7501
GV-00504,5984.63,174.65,-964.57,-6.6691
GV-00505,6032.35,177.0,-936.46,-6.6129
GV-00506,6071.28,178.32,-908.47,-6.6735
GV-00507,6107.7,176.24,-871.3,-6.4783
GV-00508,6156.13,167.83,-844.63,-6.5247
GV-00509,6238.41,193.72,-815.92,-6.4824
GV-00510,6288.5,191.28,-777.62,-6.3924
GV-00511,6321.21,162.56,-748.32,-6.3473
GV-00512,6384.6,185.95,-712.46,-5.973
GV-00513,37.74,220.36,-485.14,-7.6491
GV-00514,57.21,219.58,-492.1,-7.7454
GV-00515,116.08,220.95,-526.41,-7.7811
GV-00516,165.33,227.42,-570.61,-7.6575
GV-00517,232.52,219.34,-607.11,-7.9649
GV-00518,273.84,242.39,-650.25,-7.8361
GV-00519,333.98,239.96,-696.67,-7.8511
GV-00520,374.51,218.52,-737.97,-7.7851
GV-00521,421.96,206.28,-757.34,-7.8187
GV-00522,470.98,231.75,-765.56,-7.9662
GV-00523,518.27,223.29,-780.64,-7.9807
GV-00524,571.87,236.78,-791.13,-7.9289
GV-00525,621.12,211.35,-795.49,-8.089
GV-00526,665.81,221.24,-808.62,-8.0209
GV-00527,713.67,221.24,-810.5,-8.0037
GV-00528,764.7,234.8,-800.61,-8.1328
GV-00529,821.94,217.38,-761.49,-7.8924
GV-00530,861.07,216.62,-737.65,-7.8732
GV-00531,915.01,230.18,-696.73,-8.037
GV-00532,962.78,234.17,-659.8,-8.1702
GV-00533,1021.1,230.75,-644.46,-8.1516
