id,x_m,y_m,z_m,gravity_mgal
GV-00042,2087.88,5.6,-904.03,-8.9726
GV-00043,2140.86,17.19,-895.9,-9.0139
GV-00044,2181.47,8.98,-903.26,-9.083
GV-00045,2228.38,27.52,-902.31,-9.1098
GV-00046,2279.99,20.84,-896.65,-8.9289
GV-00047,2328.37,18.06,-951.62,-8.785
GV-00048,2368.54,22.49,-954.03,-8.8668
GV-00049,2430.36,6.73,-947.81,-8.8664
GV-00050,2469.49,18.32,-953.36,-8.7997
GV-00051,2524.29,14.14,-1000.93,-8.6674
GV-00052,2575.86,33.87,-996.42,-8.7719
GV-00053,2644.76,37.52,-1004.29,-8.7272
GV-00054,2659.99,40.82,-1000.09,-8.7551
GV-00055,2726.17,9.04,-1053.41,-8.8195
GV-00056,2794.71,44.33,-1049.44,-8.6557
GV-00057,2808.26,14.78,-1047.37,-8.6436
GV-00058,2856.64,27.34,-1053.98,-8.5942
GV-00059,2906.44,22.34,-1097.45,-8.5676
GV-00060,2982.6,11.33,-1103.45,-8.5812
GV-00061,3016.02,9.49,-1095.63,-8.4472
GV-00062,3068.01,42.77,-1147.22,-8.5319
GV-00063,3106.51,5.51,-1151.16,-8.6242
GV-00064,3173.18,16.96,-1150.31,-8.4061
GV-00065,3229.97,9.29,-1148.62,-8.5709
GV-00066,3264.91,20.58,-1154.55,-8.3603
GV-00067,3320.99,21.66,-1202.02,-8.3815
GV-00068,3363.31,7.15,-1201.06,-8.2914
GV-00069,3444.52,29.94,-1197.6,-8.2727
GV-00070,3464.16,26.6,-1201.57,-8.3446
GV-00071,3532.7,44.66,-1200.39,-8.1741
GV-00072,3562.74,28.89,-1203.1,-8.3533
GV-00073,3626.51,28.41,-1197.66,-8.2536
GV-00074,3671.4,37.09,-1201.0,-8.0628
GV-00075,3728.79,20.74,-1198.38,-8.1671
GV-00076,3772.99,38.14,-1196.65,-8.1833
GV-00077,3827.33,23.33,-1198.41,-8.2618
GV-00078,3889.21,16.19,-1197.7,-7.9494
GV-00079,3930.0,26.74,-1196.53,-8.0059
GV-00080,3989.85,16.39,-1199.89,-7.981
GV-00081,4037.46,23.46,-1203.08,-7.9447
GV-00082,4082.4,6.14,-1199.2,-7.9839
GV-00083,4129.34,13.33,-1198.94,-7.9502
GV-00084,4159.09,15.84,-1197.34,-7.8845
GV-00085,4210.31,9.77,-1197.75,-7.8458
GV-00086,4276.02,29.77,-1204.17,-8.0682
GV-00087,4342.54,21.2,-1198.38,-7.7606
GV-00088,4378.48,26.96,-1197.01,-7.7766
GV-00089,4424.33,34.68,-1199.22,-7.6969
GV-00090,4478.43,27.66,-1195.5,-7.4178
GV-00091,4505.87,43.41,-1196.49,-7.5879
GV-00092,4555.35,15.25,-1204.94,-7.5298
GV-00093,4636.96,20.38,-1195.36,-7.5801
GV-00094,4691.53,17.34,-1200.77,-7.4926
GV-00095,4731.0,30.9,-1146.93,-7.5682
GV-00096,4764.76,41.25,-1147.92,-7.5013
GV-00097,4840.7,21.59,-1098.5,-7.499
GV-00098,4892.26,37.96,-1046.87,-7.2515
GV-00099,4925.52,10.93,-1049.79,-7.211
GV-00100,4963.27,14.58,-1004.76,-7.0799
GV-00101,5013.67,30.35,-948.62,-7.2759
GV-00102,5065.94,5.37,-951.66,-7.1672
GV-00103,5120.64,26.31,-904.43,-6.9084
GV-00104,5163.59,38.72,-903.78,-7.1639
GV-00105,5214.26,37.9,-850.12,-6.9365
GV-00106,5270.54,26.49,-847.64,-6.7157
GV-00107,5308.49,31.03,-846.54,-6.8684
GV-00108,5364.62,22.64,-802.25,-6.8554
GV-00109,5442.07,32.68,-798.83,-6.6509
GV-00110,5478.87,22.48,-796.95,-6.5955
GV-00111,5531.83,11.71,-798.03,-6.3489
GV-00112,5592.64,7.5,-804.47,-6.5695
GV-00113,5620.53,32.92,-797.69,-6.1084
GV-00114,5680.96,9.38,-800.09,-6.1078
GV-00115,5737.7,24.74,-852.02,-6.2343
GV-00116,5792.99,21.85,-850.29,-5.8589
GV-00117,5816.39,40.71,-845.46,-5.7899
GV-00118,5859.38,18.4,-899.54,-5.7135
GV-00119,5906.43,17.33,-902.92,-5.4299
GV-00120,5993.47,26.9,-950.04,-5.5292
GV-00121,6010.16,13.14,-948.39,-5.4736
GV-00122,6069.56,19.61,-1004.15,-5.3727
GV-00123,6117.66,19.73,-998.63,-5.2266
GV-00124,6192.27,35.47,-1046.34,-5.229
GV-00125,6241.95,26.77,-1102.18,-4.8897
GV-00126,6257.18,28.11,-1103.48,-4.7488
GV-00127,6327.04,17.16,-1148.12,-4.7907
GV-00128,6356.15,10.72,-1203.31,-4.55
GV-00129,36.09,63.03,-804.94,-8.7105
GV-00130,63.01,56.86,-799.56,-9.0308
GV-00131,122.41,70.59,-850.96,-9.0457
GV-00132,194.88,57.17,-847.26,-9.0495
GV-00133,210.04,58.69,-853.95,-9.2448
GV-00134,288.03,69.75,-846.4,-9.2761
GV-00135,308.69,90.65,-852.3,-9.2558
GV-00136,367.75,82.01,-852.88,-9.318
GV-00137,435.23,55.85,-848.31,-9.3866
GV-00138,473.81,88.48,-852.99,-9.7169
GV-00139,538.44,74.9,-854.8,-9.6165
GV-00140,559.07,89.49,-895.8,-9.3823
GV-00141,640.47,87.04,-899.19,-9.5773
GV-00142,691.78,82.02,-898.32,-9.4133
GV-00143,744.0,69.25,-898.35,-9.6144
GV-00144,779.51,68.25,-901.76,-9.5465
GV-00145,834.9,90.5,-898.42,-9.5162
GV-00146,859.0,90.3,-904.38,-9.5886
GV-00147,906.19,64.43,-900.45,-9.6158
GV-00148,970.87,79.77,-895.36,-9.6794
GV-00149,1029.79,78.36,-898.75,-9.5988
GV-00150,1076.04,84.31,-895.14,-9.5959
GV-00151,1117.39,82.14,-900.23,-9.7768
GV-00152,1188.24,59.02,-895.21,-9.6476
GV-00153,1220.18,61.67,-898.36,-9.6409
GV-00154,1262.37,78.14,-901.04,-9.3774
GV-00155,1326.41,74.23,-902.25,-9.4385
GV-00156,1365.43,77.64,-849.86,-9.1477
GV-00157,1435.08,88.15,-846.0,-9.5737
GV-00158,1462.87,74.82,-847.05,-9.639
GV-00159,1527.43,63.21,-854.81,-9.3536
GV-00160,1584.27,87.91,-852.94,-9.4843
GV-00161,1633.17,75.93,-850.23,-9.3188
GV-00162,1667.67,71.32,-849.96,-9.1604
GV-00163,1720.8,63.08,-849.94,-9.533
GV-00164,1756.22,80.87,-849.56,-9.3444
GV-00165,1816.62,89.35,-854.01,-9.3273
GV-00166,1893.75,70.47,-895.11,-9.2854
GV-00167,1913.82,80.63,-899.98,-9.1341
GV-00168,1978.53,69.53,-903.97,-9.0647
GV-00169,2013.17,65.31,-895.4,-9.1571
GV-00170,2077.87,67.03,-903.89,-9.241
GV-00171,2135.97,64.58,-899.01,-9.3093
GV-00172,2173.49,82.18,-899.94,-9.1057
GV-00173,2244.33,76.4,-901.17,-9.0929
GV-00174,2270.87,81.49,-952.47,-9.1001
GV-00175,2341.85,61.84,-954.21,-9.1752
GV-00176,2376.07,74.65,-953.55,-9.1309
GV-00177,2431.49,88.28,-947.07,-8.9701
GV-00178,2485.78,63.54,-995.6,-8.8622
GV-00179,2530.07,62.41,-1002.58,-9.1053
GV-00180,2558.81,64.93,-1001.2,-9.0333
GV-00181,2607.72,59.93,-1004.94,-8.8907
GV-00182,2672.05,83.51,-1053.6,-8.9087
GV-00183,2708.66,60.99,-1053.31,-8.8296
GV-00184,2757.73,83.92,-1047.34,-8.6398
GV-00185,2819.05,64.98,-1047.52,-8.8804
GV-00186,2865.96,71.28,-1099.59,-8.7726
GV-00187,2922.74,88.99,-1100.45,-8.685
GV-00188,2994.02,78.4,-1104.18,-8.631
GV-00189,3043.84,63.5,-1097.07,-8.5904
GV-00190,3084.06,77.39,-1153.45,-8.5822
GV-00191,3134.85,74.95,-1146.13,-8.5548
GV-00192,3156.86,62.04,-1154.4,-8.4517
GV-00193,3227.27,86.25,-1145.48,-8.6302
GV-00194,3281.41,71.59,-1200.09,-8.5434
GV-00195,3313.67,61.62,-1202.52,-8.4041
GV-00196,3357.86,84.74,-1201.82,-8.4338
GV-00197,3409.98,86.07,-1200.41,-8.3608
GV-00198,3487.3,72.84,-1200.59,-8.2166
GV-00199,3543.71,87.49,-1195.04,-8.4913
GV-00200,3585.64,84.8,-1196.67,-8.3495
GV-00201,3631.0,88.54,-1200.64,-8.2382
GV-00202,3669.34,87.95,-1197.87,-8.2695
GV-00203,3738.91,63.76,-1199.81,-8.2999
GV-00204,3772.71,69.9,-1250.01,-8.102
GV-00205,3805.19,65.34,-1249.8,-8.2633
GV-00206,3892.21,62.07,-1252.88,-8.2586
GV-00207,3917.26,65.42,-1254.9,-8.1312
GV-00208,3990.73,90.88,-1250.04,-8.0409
GV-00209,4020.41,55.95,-1201.31,-8.1752
GV-00210,4058.36,68.14,-1195.57,-8.1733
GV-00211,4125.69,85.21,-1200.34,-7.9762
GV-00212,4186.89,88.43,-1199.29,-7.9641
GV-00213,4242.9,80.86,-1200.93,-7.9911
GV-00214,4278.53,80.0,-1197.47,-8.0695
GV-00215,4313.55,65.4,-1203.8,-7.9603
GV-00216,4386.69,64.27,-1200.22,-7.8504
GV-00217,4426.71,86.16,-1204.61,-7.7547
GV-00218,4470.98,90.18,-1201.21,-7.9434
GV-00219,4515.57,56.15,-1201.41,-7.9147
GV-00220,4573.7,55.52,-1201.36,-7.7746
GV-00221,4636.96,89.21,-1199.44,-7.7072
GV-00222,4694.27,87.92,-1149.52,-7.4646
GV-00223,4722.45,65.7,-1147.38,-7.5002
GV-00224,4788.73,57.09,-1104.9,-7.4581
GV-00225,4808.55,84.04,-1049.38,-7.5365
GV-00226,4885.27,63.58,-1048.56,-7.5413
GV-00227,4916.99,84.28,-1001.51,-7.4027
GV-00228,4984.72,59.33,-952.55,-7.366
GV-00229,5024.92,87.43,-952.3,-7.4691
GV-00230,5057.05,61.38,-902.43,-7.1299
GV-00231,5120.22,85.12,-902.82,-7.1482
GV-00232,5189.9,89.12,-852.02,-7.0311
GV-00233,5228.83,74.38,-849.55,-7.0341
GV-00234,5261.2,72.44,-850.08,-6.8329
GV-00235,5313.19,64.19,-798.59,-7.1037
GV-00236,5389.04,93.62,-802.23,-6.8758
GV-00237,5412.37,62.69,-797.01,-6.7372
GV-00238,5478.91,66.48,-800.55,-6.5863
GV-00239,5530.54,57.64,-797.32,-6.5584
GV-00240,5567.62,90.19,-799.35,-6.4971
GV-00241,5639.72,68.34,-798.01,-6.4429
GV-00242,5669.27,61.32,-852.14,-6.2348
GV-00243,5711.75,74.97,-847.5,-6.1069
GV-00244,5765.42,66.05,-847.29,-5.8903
GV-00245,5824.36,74.87,-896.91,-6.122
GV-00246,5867.03,92.87,-902.7,-5.8285
GV-00247,5905.8,72.69,-949.98,-5.7844
GV-00248,5957.85,68.48,-952.13,-5.6916
GV-00249,6022.43,93.2,-1004.58,-5.3983
GV-00250,6069.88,72.26,-1002.68,-5.4913
GV-00251,6128.81,89.05,-1051.1,-5.2226
GV-00252,6155.06,76.12,-1100.29,-5.2374
GV-00253,6221.46,64.72,-1151.97,-5.1388
GV-00254,6274.03,73.79,-1151.57,-4.7236
GV-00255,6318.06,68.27,-1203.96,-4.8221
GV-00256,6368.24,57.96,-1254.35,-4.5348
GV-00257,43.11,119.34,-851.88,-9.0985
GV-00258,63.77,108.5,-849.41,-9.1277
GV-00259,114.07,132.01,-852.05,-9.0918
GV-00260,172.95,105.88,-851.39,-9.2559
GV-00261,221.43,115.63,-848.28,-9.1043
GV-00262,277.71,110.85,-852.05,-9.3572
GV-00263,342.4,128.82,-854.68,-9.3201
GV-00264,379.76,143.37,-854.66,-9.5301
GV-00265,441.16,105.87,-851.05,-9.426
GV-00266,487.38,134.43,-903.79,-9.4333
GV-00267,509.57,136.05,-897.56,-9.4835
GV-00268,579.18,133.09,-902.93,-9.678
GV-00269,613.14,142.19,-897.88,-9.5167
GV-00270,667.0,141.15,-905.0,-9.8155
GV-00271,705.02,132.28,-903.69,-9.6267
GV-00272,761.19,109.07,-897.7,-9.5774
GV-00273,814.5,121.36,-896.02,-9.7178
GV-00274,886.18,132.58,-903.45,-9.5683
GV-00275,920.97,129.2,-904.61,-9.6916
GV-00276,973.29,135.14,-896.57,-9.7537
GV-00277,1005.79,137.16,-902.58,-9.6704
GV-00278,1060.19,120.62,-898.76,-9.7794
GV-00279,1111.02,125.51,-900.92,-9.632
GV-00280,1190.62,109.95,-901.35,-9.7752
GV-00281,1211.42,135.73,-897.38,-9.6625
GV-00282,1275.28,124.61,-901.45,-9.5055
GV-00283,1319.44,139.81,-902.46,-9.6371
GV-00284,1359.03,130.95,-901.88,-9.6086
GV-00285,1419.39,142.02,-854.68,-9.5771
GV-00286,1465.38,122.73,-851.86,-9.5001
GV-00287,1519.54,137.83,-850.46,-9.4345
GV-00288,1588.56,143.51,-850.32,-9.5857
GV-00289,1643.31,126.4,-848.91,-9.5556
GV-00290,1683.19,107.23,-850.71,-9.4528
GV-00291,1711.96,110.08,-845.18,-9.6452
GV-00292,1766.45,134.01,-851.71,-9.3533
GV-00293,1807.34,108.58,-900.05,-9.549
GV-00294,1888.07,131.39,-901.32,-9.3604
GV-00295,1932.31,105.5,-899.14,-9.4886
GV-00296,1986.64,125.76,-900.89,-9.4613
GV-00297,2039.31,105.32,-900.68,-9.4224
GV-00298,2066.74,141.72,-901.12,-9.3362
GV-00299,2123.51,131.33,-900.15,-9.1155
GV-00300,2162.33,106.44,-902.28,-9.3164
GV-00301,2238.3,115.9,-954.81,-9.2229
GV-00302,2274.83,124.96,-949.83,-9.1199
GV-00303,2329.57,129.22,-954.83,-9.1005
GV-00304,2382.35,110.84,-948.49,-9.1659
GV-00305,2411.29,142.68,-951.39,-9.001
GV-00306,2462.15,114.82,-999.01,-9.1082
GV-00307,2524.41,117.39,-996.64,-9.1505
GV-00308,2586.37,114.26,-998.51,-9.1337
GV-00309,2607.46,124.05,-1002.93,-9.0377
GV-00310,2679.55,141.64,-1047.04,-9.0159
GV-00311,2707.93,144.11,-1053.57,-8.8124
GV-00312,2781.87,121.31,-1045.87,-8.9011
GV-00313,2805.12,115.61,-1096.93,-8.8008
GV-00314,2885.64,118.0,-1103.57,-8.905
GV-00315,2905.23,113.14,-1103.47,-8.9899
GV-00316,2989.37,128.66,-1103.16,-8.8301
GV-00317,3012.62,106.33,-1148.51,-8.8733
GV-00318,3069.82,122.19,-1152.24,-8.6743
GV-00319,3111.89,137.51,-1149.98,-8.5778
GV-00320,3176.53,114.57,-1146.3,-8.7824
GV-00321,3241.07,129.17,-1150.41,-8.6888
GV-00322,3279.21,121.76,-1199.71,-8.593
GV-00323,3336.5,127.5,-1204.22,-8.6867
GV-00324,3376.04,132.96,-1197.26,-8.5235
GV-00325,3406.62,127.36,-1200.81,-8.4569
GV-00326,3492.29,112.56,-1201.46,-8.4
GV-00327,3506.85,144.41,-1198.06,-8.226
GV-00328,3589.08,134.88,-1201.96,-8.6518
GV-00329,3627.23,134.92,-1195.91,-8.4256
GV-00330,3679.61,115.52,-1248.45,-8.4565
GV-00331,3744.87,107.21,-1246.44,-8.2785
GV-00332,3774.14,126.97,-1250.31,-8.368
GV-00333,3816.28,127.19,-1245.92,-8.2113
GV-00334,3856.68,140.12,-1254.49,-8.3832
GV-00335,3922.83,121.64,-1253.05,-8.4252
GV-00336,3983.91,129.27,-1247.83,-8.1487
GV-00337,4044.93,116.67,-1246.28,-8.079
GV-00338,4093.15,110.22,-1200.76,-8.2075
GV-00339,4142.68,130.64,-1202.77,-8.1673
GV-00340,4155.4,114.37,-1203.01,-8.1819
GV-00341,4241.29,116.0,-1199.89,-8.1262
GV-00342,4275.56,132.25,-1196.21,-8.2175
GV-00343,4332.83,126.9,-1199.05,-7.9947
GV-00344,4370.3,131.05,-1195.94,-7.9336
GV-00345,4419.15,108.2,-1195.7,-7.8866
GV-00346,4482.43,131.19,-1202.71,-7.8982
GV-00347,4518.42,115.6,-1196.29,-7.8355
GV-00348,4592.65,136.05,-1204.61,-7.8479
GV-00349,4623.63,121.61,-1149.04,-7.9613
GV-00350,4666.19,133.59,-1146.98,-7.9762
GV-00351,4730.24,132.04,-1101.84,-7.7773
GV-00352,4755.97,113.06,-1047.59,-7.6799
GV-00353,4835.01,113.83,-1046.13,-7.6082
GV-00354,4887.3,141.47,-999.75,-7.5871
GV-00355,4928.11,139.11,-947.62,-7.5013
GV-00356,4971.15,117.36,-947.0,-7.537
GV-00357,5038.04,107.22,-898.39,-7.3608
GV-00358,5060.8,124.24,-897.54,-7.3661
GV-00359,5110.65,113.17,-849.05,-7.296
GV-00360,5170.38,121.26,-854.68,-7.2469
GV-00361,5224.63,113.3,-852.56,-7.0647
GV-00362,5281.11,112.57,-803.77,-7.12
GV-00363,5311.09,143.54,-795.99,-6.9786
GV-00364,5362.93,114.96,-801.5,-6.9089
GV-00365,5429.36,114.15,-798.65,-6.6776
GV-00366,5480.93,131.83,-797.97,-6.7893
GV-00367,5526.72,124.32,-801.47,-6.6209
GV-00368,5561.31,129.62,-801.69,-6.3607
GV-00369,5631.23,128.44,-854.14,-6.2963
GV-00370,5674.21,113.7,-845.57,-6.3237
GV-00371,5729.95,105.49,-853.57,-6.155
GV-00372,5789.27,107.22,-895.98,-6.0674
GV-00373,5810.08,137.54,-902.95,-6.2932
GV-00374,5883.43,105.19,-946.55,-6.0271
GV-00375,5942.72,133.95,-945.99,-5.7364
GV-00376,5961.63,134.8,-1003.72,-5.6288
GV-00377,6031.99,117.19,-1054.47,-5.6721
GV-00378,6078.27,139.52,-1053.36,-5.4626
GV-00379,6128.07,110.26,-1096.13,-5.3403
GV-00380,6164.95,140.06,-1148.46,-5.4175
GV-00381,6233.96,111.54,-1153.7,-5.1571
GV-00382,6292.62,118.72,-1203.94,-4.8734
GV-00383,6313.97,121.45,-1249.91,-4.9075
GV-00384,6380.44,105.25,-1250.05,-4.7243
GV-00385,7.33,182.6,-854.72,-9.2661
GV-00386,66.41,166.95,-846.23,-9.1499
GV-00387,112.29,182.93,-853.29,-9.2369
GV-00388,165.39,178.02,-853.05,-9.1904
GV-00389,228.98,183.2,-853.84,-9.3513
GV-00390,292.67,178.7,-847.01,-9.5026
GV-00391,328.73,184.53,-848.69,-9.3729
GV-00392,377.73,193.97,-847.15,-9.5393
GV-00393,427.67,182.85,-903.04,-9.3651
GV-00394,461.42,175.95,-901.91,-9.4953
GV-00395,537.68,184.8,-900.65,-9.7051
GV-00396,580.16,162.53,-901.27,-9.5811
GV-00397,643.27,170.41,-901.23,-9.7421
GV-00398,683.96,177.48,-904.61,-9.7243
GV-00399,710.06,194.26,-895.94,-9.9362
GV-00400,789.39,157.86,-904.56,-9.7701
GV-00401,810.88,156.02,-900.24,-9.8217
GV-00402,878.78,176.95,-903.83,-9.6728
GV-00403,906.89,177.06,-901.99,-9.8436
GV-00404,964.61,174.6,-904.67,-10.0025
GV-00405,1028.94,169.68,-897.45,-9.8596
GV-00406,1063.19,165.76,-895.9,-9.7463
GV-00407,1137.39,164.12,-896.34,-10.0506
GV-00408,1163.65,157.39,-904.32,-9.8819
GV-00409,1213.5,172.58,-895.33,-9.9106
GV-00410,1262.28,159.88,-902.35,-9.9611
GV-00411,1311.21,191.04,-896.49,-9.746
GV-00412,1370.14,190.06,-904.19,-9.8031
GV-00413,1432.75,181.42,-900.39,-9.6484
GV-00414,1468.06,177.88,-900.79,-9.8341
GV-00415,1535.71,175.75,-901.8,-9.6376
GV-00416,1582.95,166.1,-903.64,-9.6081
GV-00417,1614.63,159.24,-902.77,-9.6716
GV-00418,1669.66,161.86,-900.19,-9.8457
GV-00419,1707.13,184.54,-902.06,-9.6856
GV-00420,1793.5,176.08,-898.53,-9.6409
GV-00421,1842.08,161.03,-897.2,-9.5002
GV-00422,1869.92,184.06,-896.31,-9.7777
GV-00423,1940.92,182.16,-902.03,-9.5731
GV-00424,1979.16,183.39,-902.57,-9.5045
GV-00425,2012.75,186.32,-895.93,-9.4312
GV-00426,2064.1,179.06,-899.0,-9.3443
GV-00427,2120.51,167.4,-897.71,-9.3918
GV-00428,2179.35,177.55,-946.78,-9.3195
GV-00429,2214.38,176.13,-947.45,-9.3846
GV-00430,2286.76,162.05,-948.19,-9.4076
GV-00431,2318.14,164.77,-950.45,-9.1381
GV-00432,2372.56,166.11,-951.75,-9.2802
GV-00433,2439.42,174.33,-999.67,-9.1433
GV-00434,2494.73,186.08,-1004.21,-8.9789
GV-00435,2533.07,162.57,-998.98,-9.2912
GV-00436,2572.02,186.03,-998.93,-9.0932
GV-00437,2644.55,159.46,-1050.48,-9.2905
GV-00438,2656.8,168.88,-1045.39,-8.9988
GV-00439,2713.74,192.78,-1053.44,-9.0054
GV-00440,2792.14,179.96,-1049.98,-9.0399
GV-00441,2838.58,185.17,-1095.06,-8.9995
GV-00442,2883.68,165.49,-1098.56,-8.6956
GV-00443,2908.14,158.0,-1096.58,-8.8883
GV-00444,2990.64,158.34,-1147.28,-8.8235
GV-00445,3005.35,186.8,-1149.71,-8.9522
GV-00446,3055.42,164.2,-1153.77,-8.8777
GV-00447,3144.04,181.89,-1146.58,-8.8494
GV-00448,3167.11,193.44,-1146.43,-8.8992
GV-00449,3205.44,156.13,-1197.16,-8.8836
GV-00450,3284.34,176.94,-1198.19,-8.7302
GV-00451,3334.47,194.15,-1202.21,-8.8182
GV-00452,3379.42,187.47,-1196.26,-8.7232
GV-00453,3437.41,182.16,-1196.66,-8.572
GV-00454,3492.85,181.16,-1199.09,-8.5141
GV-00455,3529.48,159.83,-1195.29,-8.7747
GV-00456,3583.09,171.27,-1249.97,-8.7196
GV-00457,3629.08,177.08,-1250.53,-8.5119
GV-00458,3682.1,163.01,-1251.76,-8.5676
GV-00459,3722.83,177.19,-1245.31,-8.3519
GV-00460,3775.7,155.98,-1248.23,-8.4813
GV-00461,3831.07,176.93,-1247.55,-8.3252
GV-00462,3883.6,176.82,-1251.54,-8.3624
GV-00463,3919.71,180.3,-1245.51,-8.3517
GV-00464,3979.76,177.1,-1251.75,-8.3438
GV-00465,4034.13,160.9,-1247.41,-8.2532
GV-00466,4078.51,168.11,-1251.31,-8.2547
GV-00467,4141.07,166.25,-1250.84,-8.2013
GV-00468,4193.62,172.59,-1204.25,-8.246
GV-00469,4244.76,190.4,-1197.88,-8.2328
GV-00470,4273.46,165.55,-1203.71,-8.1995
GV-00471,4319.58,166.44,-1202.6,-8.1464
GV-00472,4391.33,164.96,-1200.84,-8.192
GV-00473,4418.47,186.26,-1204.81,-8.0171
GV-00474,4456.67,159.35,-1200.63,-8.1076
GV-00475,4541.12,161.34,-1195.96,-7.8555
GV-00476,4579.43,178.21,-1149.09,-7.8921
GV-00477,4611.14,178.99,-1146.13,-7.7536
GV-00478,4679.07,166.83,-1102.48,-7.8772
GV-00479,4718.0,166.45,-1047.38,-7.846
GV-00480,4785.82,188.24,-1054.04,-7.9481
GV-00481,4819.1,189.05,-996.64,-7.635
GV-00482,4858.15,183.52,-954.24,-7.7857
GV-00483,4929.41,191.82,-950.93,-7.4845
GV-00484,4981.97,156.03,-898.88,-7.5576
GV-00485,5005.07,176.25,-896.05,-7.5091
GV-00486,5061.61,182.25,-849.48,-7.6118
GV-00487,5115.21,181.78,-845.85,-7.4627
GV-00488,5186.27,164.88,-845.48,-7.5453
GV-00489,5241.81,184.98,-803.33,-7.2336
GV-00490,5285.82,185.4,-800.03,-7.238
GV-00491,5309.29,178.01,-804.53,-7.0734
GV-00492,5395.0,193.68,-796.25,-7.0132
GV-00493,5438.85,182.09,-796.8,-7.0634
GV-00494,5478.66,189.18,-801.43,-6.7192
GV-00495,5542.63,190.84,-799.29,-6.6317
GV-00496,5558.01,172.25,-845.08,-6.379
GV-00497,5618.71,164.63,-852.43,-6.5541
GV-00498,5664.39,157.66,-845.86,-6.4251
GV-00499,5713.43,174.91,-897.36,-6.2921
GV-00500,5774.4,169.46,-904.88,-6.0896
GV-00501,5809.33,181.16,-946.83,-6.2993
GV-00502,5863.14,184.65,-995.32,-5.9616
GV-00503,5944.19,174.15,-1004.7,-6.1173
GV-00504,5988.15,170.59,-1049.87,-5.6695
GV-00505,6024.02,192.06,-1047.64,-5.6697
GV-00506,6056.4,176.55,-1102.53,-5.5316
GV-00507,6107.02,172.07,-1151.5,-5.5473
GV-00508,6192.94,181.1,-1199.25,-5.3563
GV-00509,6233.39,182.05,-1203.11,-5.1933
GV-00510,6278.86,164.1,-1250.18,-4.9224
GV-00511,6324.08,180.42,-1251.44,-4.8708
GV-00512,6362.61,166.67,-1202.63,-4.9537
GV-00513,34.2,235.79,-849.56,-9.1038
GV-00514,66.12,242.09,-848.87,-9.2475
GV-00515,112.0,218.92,-847.42,-9.2383
GV-00516,163.22,206.44,-854.08,-9.4712
GV-00517,234.79,223.85,-852.26,-9.4115
GV-00518,266.4,216.93,-847.62,-9.6547
GV-00519,305.56,232.36,-895.71,-9.5298
GV-00520,368.84,223.93,-895.33,-9.5491
GV-00521,428.59,226.03,-901.27,-9.6872
GV-00522,474.01,221.22,-896.19,-9.8689
GV-00523,516.35,210.52,-898.62,-9.8205
GV-00524,555.01,226.98,-898.16,-9.7228
GV-00525,644.37,232.77,-901.03,-9.7285
GV-00526,660.02,225.03,-904.08,-9.9127
GV-00527,742.4,229.1,-900.54,-9.8471
GV-00528,769.87,241.58,-903.92,-10.0081
GV-00529,825.69,234.46,-898.37,-9.9993
GV-00530,873.67,217.64,-904.6,-9.8437
GV-00531,941.83,240.11,-898.42,-9.9264
GV-00532,986.4,205.21,-900.11,-10.0318
GV-00533,1032.4,224.39,-904.06,-9.9264
