# crs: EPSG:2193
# origin_xy_absolute_m: 1389202.549, 5146923.796
id,x_m,y_m,z_m,gravity_mgal
GV-00235,5326.62,84.25,-625.73,-4.5035
GV-00236,5375.46,89.6,-660.55,-4.0995
GV-00237,5418.67,89.19,-689.26,-4.2657
GV-00238,5468.3,58.97,-715.54,-3.9402
GV-00239,5524.4,84.7,-745.13,-3.7105
GV-00240,5590.24,92.69,-761.42,-3.4978
GV-00241,5619.36,73.47,-779.65,-3.5096
GV-00242,5685.79,80.79,-777.01,-3.1708
GV-00243,5720.1,79.91,-778.37,-3.165
GV-00244,5769.06,58.03,-771.34,-2.9316
GV-00245,5815.65,92.81,-753.31,-2.5601
GV-00246,5877.6,67.81,-733.06,-2.5355
GV-00247,5911.47,82.67,-698.83,-2.0838
GV-00248,5963.23,59.18,-666.04,-2.1333
GV-00249,6011.38,65.0,-646.27,-1.9657
GV-00250,6089.73,58.6,-602.0,-1.8171
GV-00251,6142.72,79.89,-577.88,-1.8372
GV-00252,6173.84,69.94,-544.33,-1.4235
GV-00253,6221.42,69.95,-509.05,-1.1095
GV-00254,6286.88,79.98,-474.95,-1.3818
GV-00255,6316.33,78.85,-448.33,-0.7767
GV-00256,6368.72,63.92,-430.5,-0.8489
GV-00257,19.2,109.31,-367.12,-6.2323
GV-00258,91.77,129.01,-399.74,-6.2778
GV-00259,111.33,114.79,-439.14,-6.2162
GV-00260,160.13,126.66,-475.3,-6.4179
GV-00261,215.75,128.18,-508.6,-6.3452
GV-00262,257.0,121.36,-559.77,-6.4429
GV-00263,319.13,136.77,-606.81,-6.1994
GV-00264,393.18,116.63,-643.91,-6.5219
GV-00265,442.76,105.32,-681.74,-6.3657
GV-00266,471.72,131.18,-725.84,-6.3463
GV-00267,532.79,126.63,-766.49,-6.2954
GV-00268,585.64,125.48,-805.54,-6.2905
GV-00269,638.77,129.69,-841.17,-6.3738
GV-00270,690.69,132.61,-887.93,-6.3057
GV-00271,730.41,115.63,-906.06,-6.3027
GV-00272,778.57,123.63,-936.02,-6.2592
GV-00273,842.15,139.3,-972.18,-6.1945
GV-00274,860.0,107.11,-1006.43,-6.0069
GV-00275,906.98,119.84,-1030.27,-6.0489
GV-00276,989.65,112.74,-1056.64,-6.0469
GV-00277,1013.1,114.42,-1072.39,-6.1091
GV-00278,1063.41,131.54,-1088.57,-6.1422
GV-00279,1130.33,117.68,-1122.24,-6.0927
GV-00280,1161.67,123.5,-1155.43,-6.0103
GV-00281,1235.84,128.13,-1182.87,-5.8537
GV-00282,1259.08,142.23,-1188.32,-5.9
GV-00283,1318.95,126.88,-1186.68,-5.828
GV-00284,1372.72,136.52,-1189.8,-6.0158
GV-00285,1437.43,136.4,-1192.37,-5.7277
GV-00286,1481.17,136.39,-1195.49,-5.8335
GV-00287,1534.91,138.94,-1198.7,-5.9028
GV-00288,1574.2,120.85,-1203.16,-5.7728
GV-00289,1620.0,110.91,-1199.51,-5.6984
GV-00290,1665.38,117.33,-1204.3,-5.7895
GV-00291,1727.58,108.75,-1209.36,-5.6936
GV-00292,1787.44,128.26,-1208.4,-5.7191
GV-00293,1817.13,130.57,-1210.17,-5.7805
GV-00294,1885.07,119.05,-1206.52,-5.5597
GV-00295,1931.78,130.14,-1205.69,-5.8317
GV-00296,1959.67,113.3,-1212.31,-5.8586
GV-00297,2012.53,138.78,-1206.0,-5.8349
GV-00298,2082.3,141.7,-1206.9,-5.979
GV-00299,2112.09,111.0,-1209.09,-5.9338
GV-00300,2176.11,113.88,-1191.97,-5.8229
GV-00301,2205.93,105.08,-1170.55,-5.8511
GV-00302,2275.04,116.64,-1150.49,-5.8113
GV-00303,2337.51,124.22,-1124.58,-5.6741
GV-00304,2388.58,111.49,-1085.18,-6.0378
GV-00305,2433.94,113.77,-1058.21,-6.0097
GV-00306,2487.42,144.82,-1025.45,-5.95
GV-00307,2518.8,138.35,-993.9,-6.0037
GV-00308,2577.67,110.6,-970.48,-6.0728
GV-00309,2632.78,135.56,-936.32,-6.0758
GV-00310,2661.27,108.96,-907.35,-5.9925
GV-00311,2716.22,131.69,-874.16,-6.3402
GV-00312,2783.38,136.8,-856.16,-6.2611
GV-00313,2808.05,122.66,-826.6,-6.2833
GV-00314,2881.35,124.93,-798.16,-6.47
GV-00315,2916.32,124.33,-766.55,-6.2952
GV-00316,2966.68,138.5,-734.57,-6.6077
GV-00317,3025.62,125.28,-708.85,-6.411
GV-00318,3094.37,128.93,-670.65,-6.608
GV-00319,3128.09,130.77,-629.86,-6.6415
GV-00320,3170.58,105.56,-595.39,-6.9329
GV-00321,3206.99,131.9,-564.13,-6.9521
GV-00322,3259.19,111.46,-525.05,-6.9021
GV-00323,3338.37,112.74,-492.1,-6.9987
GV-00324,3357.3,143.37,-457.41,-7.1911
GV-00325,3409.24,141.85,-428.04,-7.1833
GV-00326,3457.77,125.37,-395.52,-7.344
GV-00327,3531.88,117.99,-357.96,-7.2342
GV-00328,3576.98,144.92,-322.0,-7.5112
GV-00329,3609.04,139.81,-278.4,-7.5967
GV-00330,3681.29,116.7,-241.42,-7.7266
GV-00331,3739.57,135.48,-209.2,-7.7457
GV-00332,3777.93,116.7,-169.66,-8.0256
GV-00333,3841.49,138.35,-158.16,-8.0574
GV-00334,3887.74,105.23,-157.4,-7.8149
GV-00335,3933.13,128.99,-165.27,-7.9822
GV-00336,3984.27,136.42,-168.95,-8.0817
GV-00337,4024.33,110.63,-164.26,-7.9865
GV-00338,4063.55,112.6,-165.22,-7.9857
GV-00339,4140.52,142.39,-161.04,-8.0289
GV-00340,4171.92,125.39,-159.16,-8.2626
GV-00341,4223.45,111.49,-141.66,-7.9949
GV-00342,4268.21,126.82,-130.56,-7.9535
GV-00343,4321.63,109.96,-134.56,-8.0306
GV-00344,4373.79,108.8,-139.56,-7.8159
GV-00345,4405.74,112.49,-159.44,-7.7201
GV-00346,4459.6,142.39,-175.07,-7.5808
GV-00347,4509.96,134.28,-190.15,-7.568
GV-00348,4567.64,134.62,-203.14,-7.4943
GV-00349,4608.17,109.67,-217.78,-7.1763
GV-00350,4667.92,123.78,-237.89,-7.1006
GV-00351,4720.22,116.8,-251.26,-6.9854
GV-00352,4791.34,126.63,-269.62,-6.8869
GV-00353,4817.9,141.3,-283.11,-6.5525
GV-00354,4893.77,136.9,-310.59,-6.4048
GV-00355,4906.79,124.95,-338.75,-6.4078
GV-00356,4968.18,106.34,-368.59,-5.9766
GV-00357,5029.61,115.78,-407.69,-5.6464
GV-00358,5078.59,130.68,-451.97,-5.7223
GV-00359,5114.62,125.79,-482.03,-5.2024
GV-00360,5187.09,138.65,-517.29,-5.1994
GV-00361,5216.42,140.51,-551.35,-4.9125
GV-00362,5291.47,105.94,-587.49,-4.7728
GV-00363,5336.46,112.44,-612.78,-4.5018
GV-00364,5367.44,126.48,-656.69,-4.3895
GV-00365,5435.87,127.12,-678.21,-4.3504
GV-00366,5460.03,130.71,-708.59,-4.119
GV-00367,5541.78,106.2,-733.44,-3.9654
GV-00368,5563.1,107.83,-750.85,-3.7161
GV-00369,5609.38,114.94,-762.1,-3.5935
GV-00370,5676.84,111.42,-769.25,-3.3019
GV-00371,5727.78,142.15,-770.44,-3.0783
GV-00372,5766.0,141.24,-777.83,-2.842
GV-00373,5813.09,143.57,-762.55,-2.7475
GV-00374,5866.39,125.59,-747.96,-2.6253
GV-00375,5918.51,136.24,-719.58,-2.3867
GV-00376,5975.88,136.95,-688.82,-2.5313
GV-00377,6035.39,138.62,-661.35,-2.1212
GV-00378,6086.95,136.88,-632.39,-2.0335
GV-00379,6107.26,129.05,-597.43,-1.723
GV-00380,6171.36,117.24,-567.9,-1.5249
GV-00381,6234.71,133.35,-532.89,-1.3716
GV-00382,6261.75,120.24,-501.33,-1.2517
GV-00383,6309.83,112.18,-491.11,-1.0218
GV-00384,6362.89,140.69,-451.33,-0.9719
GV-00385,11.95,180.59,-365.06,-6.2403
GV-00386,82.94,173.04,-418.31,-6.4159
GV-00387,118.9,166.01,-452.89,-6.4046
GV-00388,157.52,187.27,-496.1,-6.499
GV-00389,206.63,194.18,-533.24,-6.5037
GV-00390,272.8,191.64,-573.1,-6.3318
GV-00391,322.21,168.83,-609.9,-6.3566
GV-00392,385.3,170.85,-641.47,-6.4681
GV-00393,434.78,164.36,-684.02,-6.4922
GV-00394,493.23,174.1,-718.29,-6.4144
GV-00395,514.37,167.28,-758.89,-6.402
GV-00396,575.85,178.66,-788.63,-6.4845
GV-00397,623.92,167.06,-831.37,-6.4847
GV-00398,663.27,182.29,-865.1,-6.5173
GV-00399,729.44,173.11,-891.73,-6.4164
GV-00400,784.94,178.71,-915.31,-6.551
GV-00401,817.05,168.18,-950.77,-6.3601
GV-00402,859.75,162.29,-984.22,-6.2943
GV-00403,938.69,172.92,-1017.33,-6.3805
GV-00404,956.89,157.1,-1039.49,-6.227
GV-00405,1016.26,173.77,-1062.22,-6.2742
GV-00406,1064.29,170.82,-1082.32,-5.9737
GV-00407,1129.8,179.99,-1124.28,-6.3103
GV-00408,1157.45,169.77,-1153.19,-6.1387
GV-00409,1221.6,173.11,-1182.96,-6.2209
GV-00410,1279.55,186.25,-1190.31,-5.8834
GV-00411,1315.56,190.96,-1198.0,-6.2081
GV-00412,1372.17,186.05,-1195.28,-5.8399
GV-00413,1421.01,159.89,-1197.11,-6.1305
GV-00414,1490.81,159.25,-1195.67,-6.0384
GV-00415,1533.06,185.59,-1198.15,-5.9303
GV-00416,1575.08,173.06,-1202.02,-5.8269
GV-00417,1632.75,193.23,-1199.24,-5.813
GV-00418,1688.89,164.7,-1206.72,-6.0195
GV-00419,1725.95,170.39,-1209.39,-6.0223
GV-00420,1790.84,185.89,-1213.22,-5.9738
GV-00421,1832.6,186.16,-1210.19,-5.7984
GV-00422,1859.68,188.25,-1206.09,-5.781
GV-00423,1938.6,179.81,-1213.91,-6.0363
GV-00424,1961.58,178.74,-1215.14,-5.9306
GV-00425,2008.98,180.45,-1214.46,-5.87
GV-00426,2075.6,192.37,-1211.01,-5.8997
GV-00427,2143.25,184.51,-1208.36,-5.9853
GV-00428,2189.34,176.19,-1197.03,-5.9259
GV-00429,2231.14,191.54,-1177.02,-5.7813
GV-00430,2293.99,168.17,-1151.21,-5.8648
GV-00431,2325.97,183.77,-1118.85,-5.9714
GV-00432,2372.14,158.88,-1090.09,-6.1264
GV-00433,2416.71,170.84,-1062.76,-6.009
GV-00434,2475.86,192.13,-1023.96,-6.0582
GV-00435,2532.86,169.91,-1001.05,-6.1801
GV-00436,2555.36,155.76,-967.46,-6.3095
GV-00437,2615.38,174.03,-940.53,-6.1563
GV-00438,2657.89,191.17,-905.38,-6.1821
GV-00439,2709.27,168.91,-883.65,-6.4119
GV-00440,2760.68,166.1,-851.57,-6.4711
GV-00441,2805.53,186.95,-820.04,-6.5534
GV-00442,2865.48,182.87,-798.33,-6.601
GV-00443,2938.03,194.14,-758.52,-6.7631
GV-00444,2964.77,180.05,-728.86,-6.7156
GV-00445,3035.73,160.15,-696.29,-6.7724
GV-00446,3073.33,178.72,-667.05,-7.0149
GV-00447,3120.36,190.27,-642.18,-6.8692
GV-00448,3174.89,181.77,-602.66,-7.0592
GV-00449,3210.01,159.47,-568.29,-7.21
GV-00450,3289.53,168.37,-537.16,-7.2815
GV-00451,3338.39,191.9,-511.54,-7.1728
GV-00452,3393.12,173.28,-467.25,-7.2696
GV-00453,3440.68,191.28,-434.9,-7.3758
GV-00454,3465.36,172.75,-405.72,-7.5511
GV-00455,3506.14,163.86,-361.48,-7.6256
GV-00456,3587.05,180.94,-330.71,-7.7728
GV-00457,3625.27,183.68,-289.41,-7.9505
GV-00458,3694.25,159.46,-251.61,-7.964
GV-00459,3716.74,182.19,-212.61,-8.2042
GV-00460,3773.25,169.32,-186.65,-8.0913
GV-00461,3820.14,156.35,-167.19,-8.2543
GV-00462,3860.81,162.62,-173.04,-8.1899
GV-00463,3923.94,174.0,-177.22,-8.3881
GV-00464,3972.62,175.52,-177.88,-8.3321
GV-00465,4014.71,190.69,-177.86,-8.5409
GV-00466,4072.74,188.12,-169.8,-8.4677
GV-00467,4143.02,188.78,-175.12,-8.5522
GV-00468,4158.04,157.71,-175.7,-8.4739
GV-00469,4233.96,172.88,-152.88,-8.5632
GV-00470,4273.25,189.99,-134.38,-8.4709
GV-00471,4318.47,182.12,-118.05,-8.491
GV-00472,4379.08,158.09,-118.31,-8.3063
GV-00473,4424.91,185.69,-129.4,-8.1884
GV-00474,4460.48,156.68,-148.11,-8.1941
GV-00475,4512.97,174.69,-159.5,-8.066
GV-00476,4571.0,162.67,-180.68,-7.7785
GV-00477,4605.85,191.17,-195.49,-7.7631
GV-00478,4670.7,182.71,-228.02,-7.4618
GV-00479,4729.47,167.99,-233.3,-7.2733
GV-00480,4791.76,194.62,-245.96,-7.0417
GV-00481,4814.19,169.78,-265.67,-7.018
GV-00482,4862.67,184.65,-300.83,-6.4642
GV-00483,4915.96,167.65,-337.67,-6.4845
GV-00484,4983.38,162.93,-366.85,-6.3227
GV-00485,5026.78,171.99,-403.84,-5.8666
GV-00486,5055.99,163.08,-431.44,-5.8223
GV-00487,5137.11,194.51,-467.36,-5.7113
GV-00488,5159.66,184.56,-497.56,-5.4005
GV-00489,5210.91,173.16,-536.86,-5.1486
GV-00490,5261.56,177.17,-566.96,-5.1876
GV-00491,5312.72,191.77,-601.64,-4.8161
GV-00492,5391.91,172.92,-636.61,-4.5193
GV-00493,5435.05,183.12,-671.06,-4.5655
GV-00494,5492.27,171.9,-702.04,-4.2599
GV-00495,5532.54,169.45,-720.68,-4.0721
GV-00496,5563.59,188.6,-739.89,-3.9763
GV-00497,5632.91,180.6,-752.62,-3.732
GV-00498,5692.19,176.48,-761.81,-3.4873
GV-00499,5723.1,166.35,-767.18,-3.3784
GV-00500,5782.95,186.94,-775.89,-3.3216
GV-00501,5810.28,159.22,-774.22,-2.8389
GV-00502,5862.84,181.54,-756.52,-2.8661
GV-00503,5913.22,155.8,-733.11,-2.683
GV-00504,5992.52,189.14,-707.01,-2.3561
GV-00505,6011.86,162.8,-677.34,-2.2048
GV-00506,6057.33,162.02,-645.3,-2.1412
GV-00507,6116.07,187.08,-616.55,-1.9648
GV-00508,6191.14,193.71,-591.78,-2.0685
GV-00509,6213.5,155.67,-566.34,-1.7313
GV-00510,6282.37,194.78,-537.33,-1.3365
GV-00511,6333.64,187.75,-505.65,-1.291
GV-00512,6366.94,176.5,-464.0,-0.9158
GV-00513,5.51,244.86,-360.46,-6.382
GV-00514,59.33,235.61,-417.68,-6.5698
GV-00515,142.47,208.22,-461.27,-6.5135
GV-00516,164.23,230.26,-501.52,-6.7491
GV-00517,205.78,222.98,-535.37,-6.4532
GV-00518,289.74,217.57,-557.64,-6.6
GV-00519,313.66,241.01,-584.12,-6.7163
GV-00520,391.03,235.98,-615.0,-6.4931
GV-00521,434.25,210.21,-651.69,-6.7327
GV-00522,477.02,244.52,-696.22,-6.7142
GV-00523,518.76,213.87,-746.72,-6.5697
GV-00524,589.45,221.16,-776.74,-6.6876
GV-00525,628.25,211.15,-821.52,-6.5879
GV-00526,694.0,216.74,-852.19,-6.4442
GV-00527,708.41,224.68,-878.01,-6.4745
GV-00528,765.94,218.61,-904.74,-6.3472
GV-00529,828.81,230.87,-936.54,-6.4595
GV-00530,878.53,210.93,-967.34,-6.5205
GV-00531,931.22,229.87,-993.0,-6.3276
GV-00532,965.91,242.85,-1026.0,-6.2658
GV-00533,1039.96,233.33,-1040.63,-6.455
GV-00534,1080.29,219.9,-1079.52,-6.3693
