# crs: EPSG:2193
# origin_xy_absolute_m: 1875067.061, 5653937.428
id,x_m,y_m,z_m,gravity_mgal
GV-00077,3813.81,16.95,-192.32,-7.8093
GV-00078,3892.75,28.04,-183.45,-7.8873
GV-00079,3906.66,17.93,-163.98,-7.8528
GV-00080,3985.26,21.81,-159.25,-7.7438
GV-00081,4025.31,13.61,-159.72,-7.833
GV-00082,4089.58,36.99,-167.24,-7.9643
GV-00083,4125.94,25.24,-194.22,-7.8938
GV-00084,4159.23,13.72,-209.84,-7.8998
GV-00085,4214.58,28.53,-251.67,-7.8756
GV-00086,4281.62,6.67,-265.45,-7.8216
GV-00087,4308.08,26.68,-295.31,-7.836
GV-00088,4386.17,21.15,-338.19,-8.0107
GV-00089,4410.09,21.01,-369.0,-7.93
GV-00090,4463.93,9.35,-395.05,-7.816
GV-00091,4526.66,26.11,-408.59,-7.7375
GV-00092,4573.15,44.05,-415.94,-7.8762
GV-00093,4618.6,20.23,-421.89,-7.678
GV-00094,4674.3,40.81,-434.44,-7.8579
GV-00095,4705.0,33.19,-449.15,-7.723
GV-00096,4759.3,14.45,-456.71,-7.8366
GV-00097,4833.4,17.98,-460.62,-7.7727
GV-00098,4887.59,31.24,-462.82,-7.796
GV-00099,4919.82,12.48,-472.14,-7.6
GV-00100,4967.48,8.35,-470.08,-7.5534
GV-00101,5013.44,27.11,-464.43,-7.7434
GV-00102,5068.82,29.13,-457.98,-7.6927
GV-00103,5115.91,22.44,-466.64,-7.6227
GV-00104,5159.15,6.12,-455.36,-7.4848
GV-00105,5243.01,19.54,-455.61,-7.6981
GV-00106,5272.13,13.61,-477.26,-7.2935
GV-00107,5332.93,24.99,-496.0,-7.5931
GV-00108,5392.59,12.07,-492.97,-7.4155
GV-00109,5432.58,23.33,-464.41,-7.155
GV-00110,5491.45,29.86,-460.21,-7.3516
GV-00111,5519.35,43.87,-452.54,-7.454
GV-00112,5555.91,5.35,-443.19,-7.2902
GV-00113,5640.64,35.27,-445.16,-6.9644
GV-00114,5694.22,9.83,-427.97,-7.1389
GV-00115,5719.48,41.34,-422.19,-7.0276
GV-00116,5768.07,25.62,-419.34,-6.9355
GV-00117,5834.74,34.15,-420.36,-6.9563
GV-00118,5891.61,18.21,-442.51,-6.7612
GV-00119,5929.92,12.56,-482.79,-6.8622
GV-00120,5960.95,11.53,-504.85,-6.6199
GV-00121,6035.45,39.34,-524.98,-6.5948
GV-00122,6065.1,20.55,-525.48,-6.7025
GV-00123,6109.92,44.31,-517.29,-6.4383
GV-00124,6178.5,12.59,-499.37,-6.4154
GV-00125,6237.47,18.85,-479.68,-6.218
GV-00126,6291.18,43.49,-460.93,-6.2119
GV-00127,6342.58,11.47,-450.78,-6.155
GV-00128,6393.52,34.62,-429.34,-6.1599
GV-00129,24.72,87.07,-324.72,-1.3674
GV-00130,90.35,88.24,-313.22,-1.5725
GV-00131,138.89,80.25,-302.6,-1.8914
GV-00132,180.82,72.72,-285.64,-2.0404
GV-00133,209.48,64.49,-265.85,-2.2334
GV-00134,294.77,70.14,-272.0,-2.0905
GV-00135,333.44,91.51,-297.85,-2.2963
GV-00136,382.51,76.45,-329.95,-2.5987
GV-00137,443.75,93.97,-341.15,-2.6334
GV-00138,485.34,79.09,-363.1,-2.7096
GV-00139,535.94,82.28,-364.54,-2.8526
GV-00140,579.79,58.88,-361.95,-3.0294
GV-00141,644.9,70.25,-357.26,-3.084
GV-00142,684.67,67.91,-374.57,-3.1622
GV-00143,716.34,84.78,-389.14,-3.4378
GV-00144,771.01,94.2,-409.83,-3.5751
GV-00145,813.12,85.48,-416.17,-3.6807
GV-00146,888.91,73.18,-432.9,-3.8415
GV-00147,938.71,84.24,-435.57,-4.066
GV-00148,992.03,55.09,-436.25,-3.9362
GV-00149,1013.02,76.51,-432.33,-4.2124
GV-00150,1062.41,93.21,-419.07,-4.2825
GV-00151,1138.81,75.35,-410.73,-4.4717
GV-00152,1185.07,93.19,-395.87,-4.4168
GV-00153,1226.6,58.93,-375.9,-4.705
GV-00154,1275.64,61.6,-373.06,-4.7068
GV-00155,1344.89,81.63,-376.94,-4.9105
GV-00156,1389.5,56.51,-396.9,-4.8849
GV-00157,1410.27,56.58,-388.13,-5.0237
GV-00158,1485.69,82.46,-379.66,-5.0037
GV-00159,1538.92,61.5,-363.03,-5.2253
GV-00160,1591.25,64.44,-357.01,-5.3746
GV-00161,1630.65,74.95,-346.39,-5.501
GV-00162,1676.45,61.57,-334.78,-5.4237
GV-00163,1719.8,59.51,-324.21,-5.6257
GV-00164,1758.11,65.19,-318.29,-5.7492
GV-00165,1807.08,68.33,-307.11,-5.8664
GV-00166,1885.06,86.71,-298.59,-5.9469
GV-00167,1927.27,83.5,-276.43,-5.9827
GV-00168,1958.72,75.72,-260.16,-5.9855
GV-00169,2034.74,87.11,-230.95,-6.2896
GV-00170,2056.7,68.08,-199.97,-6.2358
GV-00171,2116.33,65.54,-203.96,-6.4425
GV-00172,2182.11,66.47,-226.27,-6.4743
GV-00173,2229.36,89.69,-240.02,-6.6402
GV-00174,2280.05,93.54,-266.0,-6.6665
GV-00175,2308.95,72.46,-269.55,-6.5484
GV-00176,2373.42,88.3,-274.38,-6.6288
GV-00177,2435.2,68.77,-289.54,-6.861
GV-00178,2461.86,72.19,-288.48,-6.8177
GV-00179,2508.18,57.79,-298.16,-6.8119
GV-00180,2567.15,92.66,-288.1,-6.7588
GV-00181,2642.82,56.95,-272.16,-6.8932
GV-00182,2656.6,86.55,-258.88,-7.1621
GV-00183,2744.59,80.87,-253.68,-6.9971
GV-00184,2791.93,86.08,-228.66,-6.9876
GV-00185,2834.59,87.73,-222.32,-7.1656
GV-00186,2870.88,78.47,-232.18,-6.9873
GV-00187,2909.31,58.47,-244.58,-7.0531
GV-00188,2974.93,69.18,-267.38,-7.4189
GV-00189,3021.03,84.18,-293.66,-7.4507
GV-00190,3068.84,71.66,-305.79,-7.3248
GV-00191,3136.7,84.83,-330.24,-7.3977
GV-00192,3166.06,69.79,-343.43,-7.342
GV-00193,3222.18,83.14,-353.27,-7.5466
GV-00194,3284.56,94.4,-344.63,-7.7348
GV-00195,3305.88,77.31,-333.27,-7.9164
GV-00196,3388.45,68.41,-311.82,-7.6325
GV-00197,3429.24,76.71,-293.49,-7.7673
GV-00198,3480.04,71.94,-277.13,-7.8404
GV-00199,3524.22,86.41,-273.34,-7.8657
GV-00200,3590.48,71.1,-253.96,-7.7295
GV-00201,3605.45,64.12,-237.36,-7.7734
GV-00202,3669.27,56.0,-226.06,-7.9495
GV-00203,3727.96,64.77,-195.46,-7.797
GV-00204,3794.39,67.28,-186.86,-8.0949
GV-00205,3814.61,78.13,-172.43,-8.1679
GV-00206,3886.79,80.99,-162.51,-7.9818
GV-00207,3941.76,91.56,-155.75,-8.148
GV-00208,3994.29,79.77,-159.59,-8.3547
GV-00209,4044.63,90.79,-163.94,-8.3322
GV-00210,4083.18,91.49,-184.1,-8.3316
GV-00211,4111.94,94.41,-199.98,-8.1136
GV-00212,4175.64,64.11,-224.02,-8.2838
GV-00213,4223.66,89.84,-264.07,-8.209
GV-00214,4256.03,82.71,-284.46,-8.2335
GV-00215,4307.37,85.43,-315.23,-8.2704
GV-00216,4368.15,91.27,-339.35,-8.0885
GV-00217,4439.61,81.3,-363.76,-8.2118
GV-00218,4459.34,55.22,-398.62,-8.0736
GV-00219,4544.27,61.5,-414.34,-8.0275
GV-00220,4565.09,79.01,-430.88,-8.1057
GV-00221,4640.61,85.98,-436.84,-8.1108
GV-00222,4681.48,71.4,-443.29,-8.0807
GV-00223,4744.32,81.74,-431.09,-7.9726
GV-00224,4788.98,91.89,-431.62,-8.1115
GV-00225,4815.83,77.17,-437.21,-8.1568
GV-00226,4888.88,55.44,-449.83,-8.0646
GV-00227,4909.56,85.14,-451.27,-7.9658
GV-00228,4967.35,93.58,-440.29,-7.8904
GV-00229,5016.91,77.14,-429.53,-7.9793
GV-00230,5060.8,77.5,-435.69,-7.9348
GV-00231,5106.36,63.06,-439.98,-7.838
GV-00232,5193.66,68.19,-423.01,-7.6686
GV-00233,5221.6,85.23,-422.01,-7.6863
GV-00234,5294.08,67.58,-449.05,-7.6629
GV-00235,5313.77,58.39,-470.22,-7.7825
GV-00236,5379.92,89.2,-462.53,-7.5396
GV-00237,5424.18,65.83,-452.11,-7.5589
GV-00238,5476.64,81.37,-429.22,-7.4679
GV-00239,5513.65,90.2,-417.29,-7.3292
GV-00240,5587.39,58.87,-414.09,-7.1786
GV-00241,5607.6,63.68,-407.88,-7.4021
GV-00242,5660.21,88.25,-401.17,-7.4242
GV-00243,5714.82,86.16,-405.6,-7.2901
GV-00244,5767.97,72.39,-423.53,-7.0975
GV-00245,5837.3,83.81,-426.6,-7.103
GV-00246,5872.54,92.78,-461.08,-7.0523
GV-00247,5917.45,79.48,-496.02,-7.1022
GV-00248,5972.83,92.44,-516.45,-7.0675
GV-00249,6017.68,75.27,-532.4,-6.6803
GV-00250,6065.75,66.04,-519.63,-6.7811
GV-00251,6125.67,67.25,-514.96,-6.4782
GV-00252,6157.34,94.68,-501.67,-6.551
GV-00253,6237.89,94.86,-484.1,-6.5662
GV-00254,6271.77,85.72,-458.91,-6.2559
GV-00255,6326.59,55.06,-437.49,-6.2641
GV-00256,6380.8,62.99,-417.91,-6.2433
GV-00257,43.17,108.05,-340.87,-1.4083
GV-00258,76.75,135.1,-340.13,-1.6672
GV-00259,115.27,110.61,-317.74,-2.0291
GV-00260,180.07,136.97,-291.56,-1.9369
GV-00261,240.13,132.43,-268.91,-2.2147
GV-00262,266.93,111.23,-281.33,-2.2033
GV-00263,324.05,114.5,-316.48,-2.5747
GV-00264,385.22,126.86,-337.58,-2.7828
GV-00265,418.0,113.29,-354.8,-3.1285
GV-00266,483.84,124.0,-366.86,-2.9767
GV-00267,523.96,133.75,-378.4,-3.0639
GV-00268,575.59,134.29,-375.52,-3.3074
GV-00269,619.44,107.79,-382.46,-3.3878
GV-00270,690.44,105.45,-393.38,-3.5504
GV-00271,729.38,129.69,-400.18,-3.6479
GV-00272,780.1,123.75,-415.3,-3.6702
GV-00273,809.32,115.55,-428.73,-3.9598
GV-00274,883.8,121.07,-427.82,-3.8812
GV-00275,916.14,125.1,-438.07,-4.0818
GV-00276,980.83,116.82,-434.59,-4.173
GV-00277,1019.13,133.95,-426.7,-4.3266
GV-00278,1087.59,106.11,-417.75,-4.4438
GV-00279,1144.7,109.21,-396.73,-4.6245
GV-00280,1191.66,140.12,-385.21,-4.9108
GV-00281,1207.98,138.07,-365.36,-4.8632
GV-00282,1260.8,107.37,-351.07,-5.0242
GV-00283,1327.61,121.93,-359.96,-5.1585
GV-00284,1378.71,108.64,-370.13,-5.1089
GV-00285,1434.33,138.66,-386.86,-5.3152
GV-00286,1471.08,122.7,-388.67,-5.6232
GV-00287,1530.96,127.43,-365.21,-5.4632
GV-00288,1558.12,105.65,-349.12,-5.6184
GV-00289,1615.97,127.99,-344.63,-5.7966
GV-00290,1675.43,133.37,-328.5,-5.87
GV-00291,1742.66,132.81,-330.63,-6.0633
GV-00292,1786.6,116.53,-313.02,-6.0684
GV-00293,1830.05,144.61,-301.04,-6.3186
GV-00294,1873.86,116.27,-283.04,-6.2472
GV-00295,1919.57,106.68,-259.16,-6.3461
GV-00296,1976.94,122.34,-243.18,-6.5373
GV-00297,2018.89,135.75,-212.16,-6.4517
GV-00298,2084.0,110.41,-189.19,-6.578
GV-00299,2122.96,110.52,-206.08,-6.6093
GV-00300,2193.57,109.81,-239.74,-6.6915
GV-00301,2206.28,112.18,-247.97,-6.9014
GV-00302,2294.64,144.72,-259.57,-6.94
GV-00303,2318.67,119.11,-270.57,-7.0984
GV-00304,2374.42,125.59,-271.9,-7.0143
GV-00305,2425.37,126.51,-279.12,-6.9069
GV-00306,2459.3,143.83,-290.21,-7.0715
GV-00307,2509.8,143.15,-302.25,-7.2674
GV-00308,2583.92,138.58,-298.73,-7.1201
GV-00309,2613.84,140.94,-284.77,-7.2222
GV-00310,2673.74,135.37,-274.78,-7.3505
GV-00311,2728.32,140.89,-258.66,-7.3135
GV-00312,2783.23,118.02,-241.42,-7.4145
GV-00313,2805.79,121.01,-237.53,-7.4172
GV-00314,2864.79,128.06,-244.04,-7.6485
GV-00315,2941.13,111.96,-259.01,-7.4445
GV-00316,2965.22,105.72,-273.67,-7.5168
GV-00317,3033.8,113.66,-294.15,-7.6156
GV-00318,3066.85,131.73,-310.63,-7.9456
GV-00319,3123.67,128.12,-335.73,-7.6986
GV-00320,3169.89,116.59,-340.68,-7.7936
GV-00321,3223.53,130.35,-351.41,-7.8014
GV-00322,3284.08,134.86,-351.4,-7.8065
GV-00323,3311.92,141.21,-334.23,-7.9252
GV-00324,3357.73,126.99,-311.31,-7.9322
GV-00325,3440.5,107.75,-297.68,-8.0409
GV-00326,3457.71,129.13,-269.01,-7.9913
GV-00327,3517.16,143.33,-259.39,-8.2317
GV-00328,3577.84,117.97,-257.05,-8.2531
GV-00329,3640.12,113.56,-244.46,-8.2486
GV-00330,3675.08,128.23,-226.95,-8.3867
GV-00331,3705.96,129.06,-203.48,-8.536
GV-00332,3778.68,131.48,-182.21,-8.4835
GV-00333,3836.05,109.25,-168.2,-8.3617
GV-00334,3893.12,128.77,-151.42,-8.5184
GV-00335,3941.68,130.9,-145.54,-8.5679
GV-00336,3979.97,136.79,-157.52,-8.4547
GV-00337,4042.41,132.01,-174.06,-8.6399
GV-00338,4092.76,126.31,-193.7,-8.7162
GV-00339,4135.82,118.51,-214.47,-8.4266
GV-00340,4175.19,144.55,-239.03,-8.5424
GV-00341,4215.99,128.23,-267.28,-8.4023
GV-00342,4283.64,130.08,-287.47,-8.4578
GV-00343,4317.58,137.45,-329.24,-8.5341
GV-00344,4363.43,122.87,-346.12,-8.4524
GV-00345,4412.37,138.28,-375.29,-8.5097
GV-00346,4485.42,143.7,-403.81,-8.4298
GV-00347,4520.11,115.01,-418.77,-8.3636
GV-00348,4587.52,141.83,-424.8,-8.4717
GV-00349,4632.06,130.0,-418.61,-8.4234
GV-00350,4674.81,131.07,-415.85,-8.4973
GV-00351,4727.97,132.9,-399.63,-8.3558
GV-00352,4768.04,142.13,-406.04,-8.2838
GV-00353,4820.11,124.21,-416.46,-8.3191
GV-00354,4855.9,127.69,-438.81,-8.3202
GV-00355,4922.82,116.81,-432.39,-8.2616
GV-00356,4959.72,140.6,-413.94,-8.3807
GV-00357,5008.58,110.18,-404.12,-8.2043
GV-00358,5073.3,111.83,-411.86,-8.0194
GV-00359,5107.2,112.2,-420.95,-8.0347
GV-00360,5194.46,106.93,-400.7,-8.1057
GV-00361,5219.45,143.39,-403.17,-7.9125
GV-00362,5263.33,123.68,-419.85,-8.1257
GV-00363,5321.52,112.24,-444.11,-8.0858
GV-00364,5382.49,139.95,-439.39,-7.8425
GV-00365,5441.68,125.36,-427.52,-7.8285
GV-00366,5488.83,107.44,-400.76,-7.6667
GV-00367,5518.58,125.64,-388.47,-7.6097
GV-00368,5563.73,134.54,-381.98,-7.6923
GV-00369,5631.58,113.01,-385.48,-7.6609
GV-00370,5663.93,107.35,-394.7,-7.5785
GV-00371,5706.69,131.51,-419.42,-7.5416
GV-00372,5793.63,125.34,-447.59,-7.4584
GV-00373,5829.49,140.96,-450.05,-7.3023
GV-00374,5890.97,124.8,-478.63,-7.2929
GV-00375,5917.07,130.06,-512.2,-7.2849
GV-00376,5968.76,112.1,-529.67,-7.0806
GV-00377,6017.54,132.52,-523.65,-7.1444
GV-00378,6076.15,123.65,-509.79,-7.0834
GV-00379,6106.24,128.03,-494.39,-6.8042
GV-00380,6192.06,106.17,-487.29,-6.7763
GV-00381,6226.81,123.98,-472.13,-6.6751
GV-00382,6256.87,124.79,-451.72,-6.7646
GV-00383,6344.91,122.93,-426.99,-6.4241
GV-00384,6360.02,128.11,-406.44,-6.4246
GV-00385,12.5,191.96,-371.25,-1.6974
GV-00386,64.31,188.67,-353.56,-1.8454
GV-00387,130.97,167.73,-323.71,-1.9678
GV-00388,192.96,177.52,-295.03,-2.2928
GV-00389,208.51,160.68,-289.9,-2.431
GV-00390,256.96,156.4,-292.07,-2.485
GV-00391,319.7,187.25,-325.4,-2.7264
GV-00392,373.73,189.5,-347.58,-2.9702
GV-00393,408.0,182.85,-361.63,-2.9911
GV-00394,479.26,172.28,-379.43,-3.1099
GV-00395,506.13,162.26,-392.44,-3.4476
GV-00396,590.0,180.7,-399.11,-3.5359
GV-00397,619.74,180.28,-389.86,-3.4528
GV-00398,670.25,191.21,-404.48,-3.7491
GV-00399,717.71,164.11,-411.03,-3.9245
GV-00400,764.67,174.72,-423.86,-4.0133
GV-00401,811.77,157.4,-437.29,-4.1445
GV-00402,890.45,170.9,-435.99,-4.3345
GV-00403,915.1,188.58,-436.06,-4.2728
GV-00404,979.06,178.45,-437.82,-4.5177
GV-00405,1036.12,192.88,-429.91,-4.5681
GV-00406,1077.94,187.47,-411.25,-4.7869
GV-00407,1117.41,170.77,-397.68,-4.9295
GV-00408,1192.59,166.65,-376.26,-5.0437
GV-00409,1234.96,181.92,-356.88,-5.1079
GV-00410,1271.16,178.61,-340.84,-5.1386
GV-00411,1336.05,192.65,-341.95,-5.3704
GV-00412,1390.53,193.53,-349.71,-5.4236
GV-00413,1418.25,162.12,-369.09,-5.6199
GV-00414,1478.14,182.59,-374.75,-5.5488
GV-00415,1528.2,189.2,-373.74,-5.7151
GV-00416,1593.17,170.71,-350.34,-5.9201
GV-00417,1630.23,178.53,-332.92,-6.0958
GV-00418,1680.0,183.23,-309.72,-6.1033
GV-00419,1739.43,157.52,-310.95,-6.1848
GV-00420,1790.75,194.87,-302.11,-6.4223
GV-00421,1813.86,171.73,-279.7,-6.3627
GV-00422,1867.02,166.36,-249.15,-6.7859
GV-00423,1941.23,164.91,-232.92,-6.7294
GV-00424,1963.71,170.62,-216.63,-6.8085
GV-00425,2042.49,182.18,-184.64,-6.8035
GV-00426,2090.68,175.37,-182.67,-7.0492
GV-00427,2107.4,169.71,-212.62,-7.0377
GV-00428,2179.64,156.57,-225.74,-7.1756
GV-00429,2209.48,184.86,-229.12,-6.9908
GV-00430,2272.41,190.65,-227.32,-7.1596
GV-00431,2331.98,190.46,-235.33,-7.2261
GV-00432,2372.89,193.53,-255.04,-7.4687
GV-00433,2416.59,194.0,-262.63,-7.4444
GV-00434,2457.46,171.06,-286.86,-7.4164
GV-00435,2523.59,183.63,-301.88,-7.523
GV-00436,2566.85,178.29,-311.96,-7.5274
GV-00437,2622.97,186.89,-295.98,-7.5456
GV-00438,2658.38,164.32,-290.58,-7.5677
GV-00439,2719.82,164.36,-269.85,-7.6291
GV-00440,2755.14,192.99,-267.23,-7.7304
GV-00441,2806.25,168.26,-251.63,-7.7141
GV-00442,2878.47,178.03,-259.33,-7.8323
GV-00443,2921.16,155.36,-266.87,-7.8321
GV-00444,2986.38,174.77,-279.79,-7.8903
GV-00445,3034.82,160.05,-294.57,-7.8786
GV-00446,3064.4,156.92,-318.78,-8.1672
GV-00447,3115.53,161.27,-341.8,-7.809
GV-00448,3171.69,176.21,-340.62,-7.9367
GV-00449,3242.83,167.8,-353.09,-8.004
GV-00450,3288.87,161.08,-349.43,-8.3201
GV-00451,3306.05,180.83,-339.4,-8.1815
GV-00452,3366.5,172.47,-310.79,-8.2935
GV-00453,3439.76,169.49,-299.33,-8.2706
GV-00454,3473.61,171.21,-266.24,-8.4076
GV-00455,3507.5,186.15,-252.96,-8.4404
GV-00456,3562.73,187.39,-240.04,-8.5613
GV-00457,3633.66,174.74,-221.17,-8.5752
GV-00458,3671.53,167.05,-213.91,-8.7706
GV-00459,3721.61,178.42,-197.7,-8.8863
GV-00460,3772.81,186.65,-184.89,-8.6757
GV-00461,3805.6,172.58,-160.14,-8.8666
GV-00462,3879.9,178.75,-147.26,-8.9487
GV-00463,3909.73,188.25,-144.57,-8.7584
GV-00464,3956.29,189.86,-156.62,-8.8311
GV-00465,4037.33,163.52,-166.76,-8.9049
GV-00466,4079.65,173.98,-205.53,-9.1499
GV-00467,4123.84,159.27,-230.67,-8.9374
GV-00468,4174.3,193.26,-259.55,-8.818
GV-00469,4231.41,176.19,-291.26,-8.7484
GV-00470,4269.4,185.24,-307.47,-8.761
GV-00471,4310.77,175.46,-341.25,-8.8647
GV-00472,4367.63,157.27,-367.46,-8.7656
GV-00473,4431.78,194.58,-390.7,-8.7736
GV-00474,4484.56,191.73,-401.08,-8.8132
GV-00475,4528.65,167.66,-397.8,-8.6236
GV-00476,4572.24,156.68,-391.99,-8.9229
GV-00477,4635.06,187.28,-379.99,-8.6843
GV-00478,4694.74,158.56,-374.95,-8.637
GV-00479,4730.82,193.99,-377.36,-8.6541
GV-00480,4789.64,155.65,-385.22,-8.7023
GV-00481,4826.49,194.46,-414.91,-8.5991
GV-00482,4869.52,181.21,-415.09,-8.5652
GV-00483,4923.51,166.37,-412.72,-8.5748
GV-00484,4981.13,188.04,-390.17,-8.3934
GV-00485,5036.27,177.24,-377.42,-8.4565
GV-00486,5082.87,171.3,-388.78,-8.5508
GV-00487,5142.07,165.86,-399.81,-8.4506
GV-00488,5155.26,164.08,-389.42,-8.3969
GV-00489,5223.37,179.6,-374.38,-8.2025
GV-00490,5289.04,177.22,-388.39,-8.1354
GV-00491,5312.04,192.49,-400.85,-8.1426
GV-00492,5374.41,162.08,-402.3,-8.1987
GV-00493,5441.55,182.54,-394.79,-8.1177
GV-00494,5491.94,161.72,-380.48,-8.0842
GV-00495,5522.07,167.02,-361.0,-8.0768
GV-00496,5560.6,155.65,-361.59,-7.9826
GV-00497,5629.13,187.0,-382.52,-7.8241
GV-00498,5694.47,181.54,-409.29,-7.5817
GV-00499,5726.28,169.97,-432.58,-7.6646
GV-00500,5774.67,187.14,-468.53,-7.6737
GV-00501,5837.95,172.58,-481.47,-7.5296
GV-00502,5875.56,189.96,-498.73,-7.4542
GV-00503,5918.82,182.54,-522.75,-7.4408
GV-00504,5978.37,172.1,-520.36,-7.3772
GV-00505,6018.35,188.64,-521.57,-7.2475
GV-00506,6087.09,171.23,-503.72,-7.3322
GV-00507,6113.94,170.45,-486.04,-7.2282
GV-00508,6172.67,160.87,-471.45,-7.1344
GV-00509,6227.91,194.94,-459.09,-6.939
GV-00510,6287.77,184.13,-433.2,-6.8862
GV-00511,6319.49,164.76,-423.53,-6.6565
GV-00512,6390.85,157.3,-402.36,-6.5439
GV-00513,25.4,226.15,-393.93,-1.8789
GV-00514,70.2,231.16,-357.35,-2.0081
GV-00515,121.54,215.14,-331.91,-2.37
GV-00516,182.93,242.63,-311.8,-2.5363
GV-00517,238.72,227.78,-300.25,-2.8016
GV-00518,288.2,231.36,-314.21,-2.8317
GV-00519,311.7,233.43,-339.56,-2.9419
GV-00520,377.32,208.06,-360.74,-3.0482
GV-00521,436.12,215.48,-375.61,-3.3133
GV-00522,480.71,208.37,-394.43,-3.3972
GV-00523,524.5,229.14,-398.06,-3.4173
GV-00524,556.49,242.34,-402.23,-3.7394
GV-00525,629.18,229.04,-409.2,-3.7728
GV-00526,668.44,242.67,-413.11,-3.9483
GV-00527,716.04,213.5,-424.15,-4.0528
GV-00528,771.66,229.92,-433.84,-4.1322
GV-00529,841.51,238.78,-444.01,-4.2424
GV-00530,885.7,217.58,-441.1,-4.402
GV-00531,934.23,223.29,-433.1,-4.4667
GV-00532,973.72,225.72,-430.21,-4.737
GV-00533,1032.15,215.71,-429.34,-4.6438
GV-00534,1057.57,243.35,-420.58,-4.8874
GV-00535,1113.3,233.34,-400.76,-5.1912
GV-00536,1181.79,208.65,-373.27,-5.2653
GV-00537,1219.62,235.05,-361.37,-5.3463
GV-00538,1267.51,243.44,-344.23,-5.5881
GV-00539,1333.61,240.98,-337.37,-5.6053
