id,x_m,y_m,z_m,gravity_mgal
GV-00125,6205.02,9.63,-649.88,-10.499
GV-00126,6272.67,32.46,-649.31,-10.6259
GV-00127,6317.75,26.38,-648.05,-10.4053
GV-00128,6387.39,23.83,-645.03,-10.5255
GV-00129,15.8,89.07,-703.51,-3.6963
GV-00130,56.34,94.24,-695.43,-3.817
GV-00131,110.73,88.1,-695.45,-3.9661
GV-00132,188.44,82.81,-702.08,-4.2807
GV-00133,216.12,59.73,-697.12,-4.4043
GV-00134,262.63,60.38,-704.63,-4.5168
GV-00135,335.66,75.89,-700.2,-4.8262
GV-00136,381.44,63.13,-699.81,-4.6853
GV-00137,415.13,77.69,-704.21,-4.9662
GV-00138,470.81,85.1,-702.85,-4.9563
GV-00139,507.6,65.31,-696.2,-5.1012
GV-00140,584.4,80.77,-696.18,-5.4434
GV-00141,630.08,89.61,-696.68,-5.511
GV-00142,684.48,90.15,-697.84,-5.7739
GV-00143,705.53,83.26,-701.44,-5.8813
GV-00144,771.88,74.11,-695.77,-5.9928
GV-00145,828.29,75.4,-695.03,-5.9752
GV-00146,878.52,84.89,-704.99,-6.2885
GV-00147,935.36,90.19,-701.41,-6.4621
GV-00148,973.92,71.91,-653.28,-6.5233
GV-00149,1028.11,69.18,-650.22,-6.6817
GV-00150,1065.4,80.32,-645.18,-6.8257
GV-00151,1123.92,87.39,-650.3,-6.8304
GV-00152,1176.41,85.46,-652.3,-6.9981
GV-00153,1238.05,81.41,-651.57,-7.1674
GV-00154,1289.57,87.44,-649.36,-7.2452
GV-00155,1305.97,82.09,-652.93,-7.3084
GV-00156,1370.89,91.47,-652.76,-7.4754
GV-00157,1428.02,75.82,-645.11,-7.3826
GV-00158,1473.3,72.01,-651.57,-7.7184
GV-00159,1526.15,76.65,-646.87,-7.5779
GV-00160,1576.47,56.9,-652.01,-8.0084
GV-00161,1625.55,68.24,-653.67,-7.9867
GV-00162,1692.75,88.07,-647.63,-8.1086
GV-00163,1706.64,84.76,-649.28,-8.2013
GV-00164,1773.35,74.5,-651.29,-8.2186
GV-00165,1809.54,69.84,-645.95,-8.3062
GV-00166,1874.03,84.36,-651.73,-8.4726
GV-00167,1921.92,92.67,-654.66,-8.4291
GV-00168,1980.41,67.66,-646.44,-8.5833
GV-00169,2014.24,56.95,-653.07,-8.7433
GV-00170,2089.23,70.67,-649.58,-8.8722
GV-00171,2135.39,59.08,-650.78,-8.9012
GV-00172,2172.9,63.81,-645.48,-8.965
GV-00173,2212.22,58.33,-651.06,-9.0448
GV-00174,2276.06,85.44,-647.86,-9.2862
GV-00175,2335.57,73.36,-650.39,-9.3177
GV-00176,2374.56,89.55,-649.21,-9.2127
GV-00177,2436.28,80.91,-654.59,-9.4262
GV-00178,2463.0,59.8,-647.38,-9.5733
GV-00179,2540.63,69.37,-646.05,-9.4392
GV-00180,2592.75,61.18,-646.82,-9.7128
GV-00181,2608.54,56.79,-646.17,-9.7776
GV-00182,2678.5,79.97,-653.47,-9.8672
GV-00183,2720.46,77.32,-645.79,-9.8107
GV-00184,2767.95,60.64,-649.68,-9.9329
GV-00185,2839.89,88.18,-654.74,-10.0727
GV-00186,2894.93,76.83,-648.96,-10.1305
GV-00187,2916.95,81.87,-654.72,-10.0574
GV-00188,2990.24,91.54,-651.26,-10.305
GV-00189,3021.47,78.05,-651.93,-10.3655
GV-00190,3089.71,66.84,-649.96,-10.3608
GV-00191,3110.83,72.12,-653.63,-10.3814
GV-00192,3162.05,58.91,-650.32,-10.604
GV-00193,3244.58,64.88,-652.44,-10.6544
GV-00194,3257.04,85.26,-648.69,-10.5909
GV-00195,3330.61,89.26,-647.24,-10.7534
GV-00196,3357.08,74.5,-651.23,-10.8159
GV-00197,3422.49,56.95,-646.09,-10.9514
GV-00198,3485.92,81.64,-645.38,-10.8556
GV-00199,3541.33,68.48,-649.41,-10.8658
GV-00200,3569.36,93.9,-651.68,-10.9533
GV-00201,3620.63,87.76,-652.7,-11.0413
GV-00202,3664.1,89.24,-650.95,-11.0198
GV-00203,3723.12,93.1,-654.51,-11.2033
GV-00204,3755.73,87.86,-646.03,-11.0852
GV-00205,3816.78,88.43,-652.56,-11.3684
GV-00206,3878.32,57.65,-654.81,-11.3298
GV-00207,3942.84,81.66,-647.83,-11.3104
GV-00208,3956.3,79.82,-653.84,-11.4036
GV-00209,4017.76,72.58,-652.35,-11.4067
GV-00210,4065.35,89.8,-648.88,-11.3689
GV-00211,4127.38,67.33,-650.22,-11.6337
GV-00212,4163.25,86.87,-650.23,-11.6495
GV-00213,4214.55,62.4,-647.64,-11.5429
GV-00214,4272.9,57.8,-650.02,-11.4747
GV-00215,4328.04,73.06,-651.42,-11.5612
GV-00216,4370.07,78.46,-653.63,-11.755
GV-00217,4427.7,93.38,-645.58,-11.7527
GV-00218,4465.17,82.79,-647.04,-11.6543
GV-00219,4544.98,67.54,-651.65,-11.6184
GV-00220,4555.62,55.09,-645.44,-11.743
GV-00221,4640.59,61.99,-648.98,-11.846
GV-00222,4680.15,71.85,-646.3,-11.6985
GV-00223,4716.79,58.16,-650.91,-11.7215
GV-00224,4765.95,59.45,-652.59,-11.942
GV-00225,4833.91,87.3,-646.4,-11.768
GV-00226,4870.52,83.31,-653.05,-11.9024
GV-00227,4913.4,83.28,-650.59,-11.6466
GV-00228,4986.46,82.04,-649.85,-12.0065
GV-00229,5040.28,87.16,-653.35,-11.9385
GV-00230,5080.64,73.75,-645.63,-11.796
GV-00231,5122.33,56.35,-651.75,-11.8727
GV-00232,5187.26,81.89,-647.06,-11.9446
GV-00233,5233.74,70.32,-646.68,-11.8897
GV-00234,5262.89,82.14,-645.7,-11.7192
GV-00235,5319.14,77.1,-645.06,-11.9204
GV-00236,5384.68,57.82,-649.67,-11.8323
GV-00237,5419.39,58.01,-648.81,-11.6301
GV-00238,5457.35,74.79,-654.45,-11.6895
GV-00239,5524.6,86.88,-653.13,-11.5563
GV-00240,5557.78,78.19,-649.84,-11.7096
GV-00241,5611.82,78.04,-651.89,-11.6636
GV-00242,5664.42,58.5,-650.55,-11.5751
GV-00243,5714.06,88.45,-654.24,-11.5149
GV-00244,5766.42,82.82,-647.99,-11.5026
GV-00245,5823.22,66.1,-654.48,-11.3394
GV-00246,5859.39,58.63,-646.09,-11.3622
GV-00247,5908.33,77.52,-651.83,-11.3622
GV-00248,5978.05,71.43,-653.78,-11.1301
GV-00249,6029.87,56.18,-647.44,-11.1929
GV-00250,6075.01,66.53,-649.13,-11.0172
GV-00251,6133.69,57.89,-652.54,-11.1883
GV-00252,6164.15,67.15,-648.73,-10.9884
GV-00253,6217.79,88.59,-651.57,-10.7984
GV-00254,6268.35,93.82,-648.22,-10.7061
GV-00255,6342.82,64.85,-646.09,-10.6202
GV-00256,6383.27,79.59,-647.28,-10.5416
GV-00257,11.42,137.18,-700.59,-3.9114
GV-00258,88.97,143.14,-696.63,-3.9331
GV-00259,144.85,127.1,-704.44,-4.02
GV-00260,180.29,108.39,-696.07,-4.2729
GV-00261,222.11,141.2,-703.76,-4.5282
GV-00262,261.58,139.87,-696.47,-4.5804
GV-00263,329.08,109.62,-704.48,-4.7956
GV-00264,388.71,115.8,-698.34,-4.8593
GV-00265,428.89,107.61,-700.51,-4.9671
GV-00266,471.82,143.53,-699.11,-5.0883
GV-00267,532.92,144.63,-699.41,-5.3869
GV-00268,577.36,135.4,-697.25,-5.4348
GV-00269,635.68,138.02,-703.8,-5.7954
GV-00270,668.89,107.21,-697.85,-5.7943
GV-00271,728.42,107.08,-698.6,-5.979
GV-00272,784.04,126.99,-652.87,-6.0992
GV-00273,843.43,105.73,-651.93,-6.3667
GV-00274,856.11,120.39,-654.2,-6.5134
GV-00275,916.74,135.38,-645.18,-6.5789
GV-00276,982.11,112.19,-645.34,-6.6752
GV-00277,1039.9,121.69,-648.68,-6.7875
GV-00278,1062.56,143.44,-646.13,-6.9692
GV-00279,1123.19,114.93,-651.25,-7.0892
GV-00280,1171.81,112.71,-645.2,-7.2979
GV-00281,1234.11,110.92,-653.13,-7.259
GV-00282,1256.86,108.99,-650.46,-7.5169
GV-00283,1338.28,112.08,-648.1,-7.557
GV-00284,1365.86,135.42,-648.82,-7.7959
GV-00285,1425.88,116.75,-650.52,-7.8371
GV-00286,1487.29,143.1,-648.7,-7.832
GV-00287,1518.38,117.99,-647.48,-7.9506
GV-00288,1567.97,126.96,-646.15,-8.0623
GV-00289,1637.61,137.14,-647.46,-8.1089
GV-00290,1660.86,136.57,-650.93,-8.2356
GV-00291,1735.39,107.45,-646.76,-8.6231
GV-00292,1790.93,143.87,-651.52,-8.6494
GV-00293,1809.73,106.21,-649.16,-8.4886
GV-00294,1879.5,117.6,-648.64,-8.6096
GV-00295,1930.29,135.97,-646.71,-8.7739
GV-00296,1978.56,144.99,-653.56,-9.0064
GV-00297,2021.79,126.59,-647.45,-9.1109
GV-00298,2077.52,128.0,-653.07,-9.1038
GV-00299,2118.09,143.98,-651.77,-9.2658
GV-00300,2169.09,105.59,-653.57,-9.3177
GV-00301,2222.42,121.16,-653.29,-9.4241
GV-00302,2276.02,112.21,-649.34,-9.539
GV-00303,2344.53,132.75,-647.71,-9.5734
GV-00304,2361.53,137.27,-650.59,-9.4984
GV-00305,2440.62,131.98,-648.13,-9.7519
GV-00306,2494.25,144.27,-647.26,-9.6466
GV-00307,2524.41,123.08,-654.43,-9.9497
GV-00308,2566.76,116.6,-653.29,-9.8522
GV-00309,2609.9,122.34,-647.92,-9.9234
GV-00310,2661.26,138.55,-652.54,-10.2132
GV-00311,2709.77,131.66,-651.9,-10.0267
GV-00312,2763.84,136.21,-647.19,-10.2992
GV-00313,2808.58,130.97,-647.32,-10.2012
GV-00314,2869.1,119.23,-650.37,-10.4233
GV-00315,2921.04,106.43,-649.37,-10.4637
GV-00316,2977.0,118.57,-648.36,-10.5294
GV-00317,3009.72,124.75,-651.68,-10.7116
GV-00318,3092.13,126.51,-646.48,-10.8597
GV-00319,3126.1,123.89,-647.93,-10.7247
GV-00320,3192.7,118.18,-648.34,-10.7687
GV-00321,3230.52,116.94,-645.8,-10.9216
GV-00322,3271.24,137.37,-653.75,-10.7933
GV-00323,3312.23,126.95,-648.88,-10.9913
GV-00324,3370.03,107.82,-645.88,-11.1065
GV-00325,3425.4,144.16,-647.85,-11.1836
GV-00326,3487.98,141.5,-647.94,-11.0454
GV-00327,3522.2,124.86,-650.61,-11.2544
GV-00328,3557.23,137.78,-647.87,-11.2248
GV-00329,3625.03,123.69,-650.57,-11.3202
GV-00330,3659.83,141.99,-649.63,-11.2552
GV-00331,3734.24,127.57,-649.7,-11.4206
GV-00332,3765.2,141.41,-650.19,-11.558
GV-00333,3842.91,133.77,-650.61,-11.4717
GV-00334,3885.83,109.76,-654.8,-11.6052
GV-00335,3906.15,111.18,-653.11,-11.4817
GV-00336,3966.85,117.15,-648.19,-11.4733
GV-00337,4023.6,126.77,-645.04,-11.6745
GV-00338,4057.51,126.58,-654.72,-11.5562
GV-00339,4119.54,125.69,-654.04,-11.7828
GV-00340,4165.33,118.71,-647.27,-11.8026
GV-00341,4220.13,105.22,-654.92,-11.9183
GV-00342,4288.15,108.99,-649.97,-11.8146
GV-00343,4332.21,106.42,-654.52,-11.7551
GV-00344,4391.97,107.76,-650.71,-11.837
GV-00345,4413.45,133.8,-646.22,-12.0421
GV-00346,4484.46,136.67,-645.3,-12.0351
GV-00347,4514.68,136.12,-653.94,-11.9986
GV-00348,4567.52,105.52,-652.99,-12.03
GV-00349,4615.41,105.74,-652.87,-12.1688
GV-00350,4656.17,142.2,-648.4,-11.7936
GV-00351,4740.18,115.4,-653.8,-12.0623
GV-00352,4764.99,126.14,-651.14,-12.1032
GV-00353,4832.23,113.97,-651.43,-11.8483
GV-00354,4870.53,140.66,-645.74,-12.2465
GV-00355,4910.77,140.35,-653.57,-12.0607
GV-00356,4964.49,139.4,-646.56,-12.2038
GV-00357,5040.02,130.69,-652.25,-12.1079
GV-00358,5074.76,129.41,-645.2,-11.9029
GV-00359,5121.98,109.01,-646.65,-12.1115
GV-00360,5171.78,115.05,-645.01,-12.0693
GV-00361,5228.23,140.38,-654.18,-12.1662
GV-00362,5291.66,129.05,-647.27,-11.9928
GV-00363,5305.4,120.22,-650.52,-12.0596
GV-00364,5367.44,130.88,-645.81,-12.1933
GV-00365,5439.05,127.9,-649.35,-12.1421
GV-00366,5460.11,144.82,-647.29,-11.9885
GV-00367,5506.49,117.66,-649.26,-11.9128
GV-00368,5581.64,127.5,-645.91,-12.0445
GV-00369,5622.66,121.84,-646.74,-11.7975
GV-00370,5671.71,117.34,-651.98,-11.573
GV-00371,5713.37,139.04,-647.89,-11.9005
GV-00372,5783.98,140.43,-650.07,-11.8165
GV-00373,5810.34,107.49,-647.05,-11.7255
GV-00374,5876.79,108.78,-648.06,-11.49
GV-00375,5912.02,121.13,-653.22,-11.4521
GV-00376,5963.82,125.46,-646.98,-11.5901
GV-00377,6030.34,123.5,-654.31,-11.4541
GV-00378,6061.94,142.86,-648.46,-11.1839
GV-00379,6112.45,120.25,-651.62,-11.3102
GV-00380,6194.81,131.13,-652.64,-11.1362
GV-00381,6237.66,106.15,-649.67,-11.0661
GV-00382,6292.66,144.76,-648.56,-11.0244
GV-00383,6331.59,135.06,-648.92,-10.7813
GV-00384,6390.95,110.64,-652.26,-10.5623
GV-00385,14.74,167.28,-702.95,-3.7843
GV-00386,92.83,155.94,-695.74,-3.9649
GV-00387,136.6,182.26,-697.25,-4.2653
GV-00388,156.19,182.46,-700.91,-4.3031
GV-00389,214.63,183.71,-700.36,-4.6793
GV-00390,281.19,168.6,-703.41,-4.8787
GV-00391,338.33,190.67,-695.63,-4.9364
GV-00392,362.6,184.86,-698.55,-5.0493
GV-00393,423.3,174.25,-704.64,-5.476
GV-00394,466.22,172.31,-702.48,-5.3072
GV-00395,534.33,160.31,-695.33,-5.5548
GV-00396,589.04,174.78,-698.98,-5.7782
GV-00397,633.62,166.98,-653.68,-5.7941
GV-00398,688.63,156.69,-646.03,-6.0238
GV-00399,744.21,193.35,-649.96,-6.1757
GV-00400,792.79,155.27,-650.74,-6.1749
GV-00401,832.02,156.35,-653.31,-6.3892
GV-00402,888.71,165.26,-646.89,-6.7376
GV-00403,923.5,169.0,-649.96,-6.8575
GV-00404,969.53,188.47,-650.42,-6.9272
GV-00405,1009.57,193.96,-652.1,-6.9941
GV-00406,1077.98,158.63,-645.78,-7.1692
GV-00407,1141.67,183.8,-650.72,-7.2684
GV-00408,1177.85,180.32,-651.31,-7.5158
GV-00409,1208.2,189.35,-653.54,-7.6457
GV-00410,1282.47,168.83,-647.3,-7.6604
GV-00411,1322.18,181.89,-654.29,-7.8246
GV-00412,1368.96,167.16,-652.31,-7.7516
GV-00413,1420.88,193.0,-653.01,-8.0588
GV-00414,1479.44,179.9,-653.07,-8.2592
GV-00415,1527.37,178.19,-650.1,-8.1076
GV-00416,1569.93,181.0,-654.66,-8.5858
GV-00417,1634.45,174.23,-651.37,-8.3521
GV-00418,1693.54,169.12,-648.17,-8.4088
GV-00419,1735.96,187.43,-653.34,-8.6748
GV-00420,1794.27,183.56,-647.98,-8.6718
GV-00421,1807.49,179.53,-654.6,-8.911
GV-00422,1872.37,157.29,-646.06,-9.1095
GV-00423,1919.12,187.77,-647.49,-9.1771
GV-00424,1971.13,156.64,-654.22,-9.2054
GV-00425,2006.21,171.91,-650.61,-9.2472
GV-00426,2082.31,187.55,-649.13,-9.3215
GV-00427,2125.75,170.67,-654.72,-9.3915
GV-00428,2186.67,167.55,-647.49,-9.4754
GV-00429,2244.17,174.93,-653.7,-9.4868
GV-00430,2289.21,174.01,-651.22,-9.6201
GV-00431,2316.17,165.95,-650.44,-9.7594
GV-00432,2357.75,171.2,-651.31,-9.8718
GV-00433,2425.23,167.45,-651.91,-9.9701
GV-00434,2493.09,185.81,-654.36,-9.8882
GV-00435,2533.49,181.4,-652.15,-10.0625
GV-00436,2581.93,180.31,-649.11,-10.2801
GV-00437,2629.59,171.2,-646.24,-10.4311
GV-00438,2688.7,187.99,-649.87,-10.3876
GV-00439,2711.46,187.68,-647.71,-10.5634
GV-00440,2780.33,165.15,-653.28,-10.5447
GV-00441,2805.75,174.15,-652.19,-10.4972
GV-00442,2859.24,171.01,-653.11,-10.7113
GV-00443,2913.55,190.63,-653.03,-10.6484
GV-00444,2959.26,183.97,-647.44,-10.7712
GV-00445,3030.5,155.41,-647.64,-10.9148
GV-00446,3063.06,170.14,-650.24,-10.9119
GV-00447,3119.76,174.49,-645.96,-10.9176
GV-00448,3187.27,180.31,-652.54,-11.0236
GV-00449,3205.82,188.95,-646.14,-11.1046
GV-00450,3289.87,165.23,-653.88,-11.1195
GV-00451,3316.24,181.41,-649.03,-11.1263
GV-00452,3382.84,165.54,-649.65,-11.202
GV-00453,3412.16,163.92,-646.56,-11.3918
GV-00454,3458.87,185.0,-649.27,-11.4034
GV-00455,3537.2,190.96,-654.4,-11.3921
GV-00456,3561.56,165.77,-652.8,-11.6535
GV-00457,3610.38,192.63,-647.57,-11.6399
GV-00458,3681.48,183.39,-651.54,-11.6897
GV-00459,3712.68,159.6,-648.89,-11.6433
GV-00460,3756.66,177.09,-647.66,-11.6732
GV-00461,3814.4,156.77,-648.18,-11.8455
GV-00462,3875.25,156.13,-652.82,-11.8571
GV-00463,3922.54,183.51,-650.76,-11.8651
GV-00464,3970.32,170.01,-647.62,-11.9085
GV-00465,4007.24,184.37,-653.17,-12.0182
GV-00466,4092.95,179.08,-648.02,-12.1257
GV-00467,4134.19,156.09,-651.37,-12.1106
GV-00468,4172.18,173.37,-654.78,-12.0139
GV-00469,4224.17,166.14,-652.01,-12.052
GV-00470,4292.03,166.25,-649.8,-12.1453
GV-00471,4332.91,166.1,-647.0,-12.2638
GV-00472,4375.14,177.47,-652.02,-12.2166
GV-00473,4429.32,161.64,-649.37,-12.1143
GV-00474,4477.41,175.8,-650.72,-12.2347
GV-00475,4507.49,193.6,-648.57,-12.0214
GV-00476,4578.05,158.65,-653.38,-12.2381
GV-00477,4625.65,168.35,-648.41,-12.2497
GV-00478,4671.57,156.53,-651.46,-12.2713
GV-00479,4740.08,169.53,-650.37,-12.4088
GV-00480,4765.26,175.22,-652.37,-12.4438
GV-00481,4819.38,188.42,-645.64,-12.2684
GV-00482,4856.15,174.96,-645.93,-12.3126
GV-00483,4942.77,191.34,-652.37,-12.3052
GV-00484,4957.5,186.09,-648.57,-12.3526
GV-00485,5029.35,178.19,-649.37,-12.4816
GV-00486,5091.18,155.39,-645.23,-12.3313
GV-00487,5124.83,164.5,-652.92,-12.1582
GV-00488,5164.9,190.95,-648.51,-12.2783
GV-00489,5208.28,187.83,-647.07,-12.3473
GV-00490,5262.59,191.93,-650.97,-12.2418
GV-00491,5315.54,189.24,-646.84,-12.1614
GV-00492,5355.34,189.62,-648.75,-12.263
GV-00493,5437.91,180.0,-645.71,-12.21
GV-00494,5466.05,181.29,-651.55,-12.0749
GV-00495,5534.48,171.8,-648.84,-12.2362
GV-00496,5588.71,158.22,-653.59,-11.9932
GV-00497,5634.02,189.36,-645.46,-12.0783
GV-00498,5673.24,155.69,-649.82,-12.0067
GV-00499,5737.17,193.62,-646.34,-12.0614
GV-00500,5784.95,163.94,-652.24,-11.8825
GV-00501,5843.3,194.06,-652.84,-11.6734
GV-00502,5867.72,171.59,-652.2,-11.8597
GV-00503,5941.67,158.59,-652.29,-11.551
GV-00504,5993.2,180.19,-648.57,-11.5977
GV-00505,6016.44,174.42,-648.48,-11.6989
GV-00506,6082.59,156.82,-653.28,-11.4164
GV-00507,6114.6,170.23,-648.06,-11.4695
GV-00508,6156.24,159.09,-647.01,-11.2669
GV-00509,6242.28,157.93,-649.76,-11.0643
GV-00510,6285.77,179.2,-651.4,-11.1174
GV-00511,6326.63,189.7,-646.6,-10.938
GV-00512,6387.53,167.95,-645.69,-10.8093
GV-00513,8.92,231.47,-704.52,-3.949
GV-00514,56.57,219.05,-704.45,-4.1114
GV-00515,122.13,215.53,-697.36,-4.3564
GV-00516,162.69,233.64,-703.36,-4.4979
GV-00517,208.86,211.24,-703.52,-4.7332
GV-00518,282.03,211.65,-696.79,-4.7325
GV-00519,328.98,226.28,-699.05,-5.1306
GV-00520,374.64,218.85,-698.99,-5.1994
GV-00521,419.86,231.28,-647.82,-5.5638
GV-00522,476.48,216.56,-647.11,-5.5485
GV-00523,518.16,224.75,-646.25,-5.6605
GV-00524,582.75,238.04,-652.14,-6.0016
GV-00525,611.64,244.38,-654.15,-6.1741
GV-00526,662.17,221.8,-653.32,-6.2356
GV-00527,718.23,244.81,-653.42,-6.2605
GV-00528,770.93,229.93,-653.5,-6.5196
GV-00529,825.85,218.4,-653.09,-6.6519
GV-00530,856.3,214.66,-645.79,-6.9267
GV-00531,912.3,205.6,-654.45,-6.9646
GV-00532,956.18,217.98,-654.45,-7.0123
GV-00533,1008.49,220.85,-651.96,-7.2893
GV-00534,1067.25,225.39,-648.05,-7.3339
GV-00535,1143.47,231.93,-653.98,-7.5743
GV-00536,1176.47,241.56,-651.47,-7.6969
GV-00537,1234.32,217.6,-650.25,-7.6951
GV-00538,1286.42,210.39,-651.18,-7.9627
GV-00539,1339.86,227.22,-650.99,-8.0616
GV-00540,1393.61,236.47,-646.54,-8.1579
GV-00541,1416.16,226.27,-645.39,-8.2005
GV-00542,1463.6,222.56,-649.27,-8.3856
