id,x_m,y_m,z_m,gravity_mgal
GV-00155,1341.55,74.76,-903.78,-5.6016
GV-00156,1393.53,79.7,-899.26,-5.7539
GV-00157,1428.91,94.09,-900.34,-5.6147
GV-00158,1464.5,90.29,-896.7,-5.6198
GV-00159,1544.44,92.32,-902.75,-5.6212
GV-00160,1579.53,94.53,-899.92,-5.5971
GV-00161,1634.58,89.15,-895.37,-5.3587
GV-00162,1662.96,87.69,-904.17,-5.4373
GV-00163,1739.72,65.06,-900.1,-5.3509
GV-00164,1785.21,94.16,-900.69,-5.3275
GV-00165,1831.34,66.47,-897.12,-5.247
GV-00166,1874.6,58.92,-895.75,-5.4062
GV-00167,1908.23,85.02,-899.92,-5.2153
GV-00168,1959.41,65.58,-901.42,-5.3624
GV-00169,2044.5,64.38,-895.09,-5.2517
GV-00170,2089.72,88.31,-896.16,-4.9621
GV-00171,2122.34,60.69,-900.58,-4.9904
GV-00172,2178.33,70.83,-901.17,-5.0044
GV-00173,2229.87,82.73,-898.95,-4.875
GV-00174,2280.28,88.24,-898.03,-4.8314
GV-00175,2325.31,74.78,-899.18,-4.9182
GV-00176,2377.24,77.39,-900.12,-4.7368
GV-00177,2441.73,55.68,-947.71,-4.7766
GV-00178,2466.53,80.3,-950.02,-4.9666
GV-00179,2531.34,82.48,-950.77,-4.6429
GV-00180,2587.71,73.35,-952.28,-4.6974
GV-00181,2632.58,76.47,-946.6,-4.5481
GV-00182,2663.86,70.62,-946.23,-4.6479
GV-00183,2733.42,93.95,-948.59,-4.6056
GV-00184,2775.62,79.14,-949.21,-4.5071
GV-00185,2808.28,70.03,-947.83,-4.566
GV-00186,2874.93,63.49,-948.3,-4.3148
GV-00187,2921.52,80.02,-949.87,-4.2747
GV-00188,2979.78,62.84,-954.85,-4.2909
GV-00189,3042.33,87.27,-1001.37,-4.4512
GV-00190,3064.2,73.43,-996.47,-4.2942
GV-00191,3131.84,73.11,-1002.89,-4.1915
GV-00192,3172.67,78.55,-1003.01,-4.1059
GV-00193,3208.88,83.28,-1000.59,-4.3821
GV-00194,3288.52,85.71,-1004.97,-4.173
GV-00195,3313.62,64.61,-1001.97,-4.1671
GV-00196,3357.23,82.95,-1001.04,-3.9918
GV-00197,3440.02,80.22,-999.01,-4.2014
GV-00198,3476.37,71.78,-997.96,-4.1205
GV-00199,3544.03,75.31,-1004.28,-4.1986
GV-00200,3557.11,90.75,-1002.23,-4.269
GV-00201,3611.55,89.61,-998.03,-4.2772
GV-00202,3659.8,84.36,-999.03,-4.2809
GV-00203,3717.03,80.88,-1001.41,-4.2953
GV-00204,3762.97,65.39,-1046.17,-4.2521
GV-00205,3844.57,90.5,-1047.31,-4.3616
GV-00206,3860.6,60.38,-1045.7,-4.4748
GV-00207,3942.83,74.12,-1045.61,-4.3426
GV-00208,3964.34,63.53,-1046.52,-4.4281
GV-00209,4009.84,61.2,-1046.94,-4.2999
GV-00210,4089.38,78.98,-1051.54,-4.5064
GV-00211,4113.57,92.22,-1049.33,-4.4875
GV-00212,4167.14,88.59,-1051.43,-4.5283
GV-00213,4229.5,79.39,-1050.02,-4.4322
GV-00214,4272.11,58.1,-1046.36,-4.2949
GV-00215,4313.2,68.24,-1048.92,-4.491
GV-00216,4393.56,65.23,-1099.55,-4.3606
GV-00217,4405.41,57.67,-1097.36,-4.3903
GV-00218,4477.22,86.26,-1102.57,-4.5028
GV-00219,4505.03,88.51,-1096.76,-4.3935
GV-00220,4569.41,76.95,-1096.8,-4.584
GV-00221,4629.49,75.6,-1099.9,-4.5616
GV-00222,4675.32,57.26,-1101.13,-4.6386
GV-00223,4740.48,60.98,-1098.99,-4.5173
GV-00224,4768.53,90.65,-1103.38,-4.7707
GV-00225,4843.48,71.72,-1149.05,-4.5555
GV-00226,4878.0,72.67,-1151.21,-4.7894
GV-00227,4929.54,85.22,-1150.9,-4.507
GV-00228,4969.91,70.35,-1150.9,-4.6705
GV-00229,5026.31,83.11,-1146.57,-4.6687
GV-00230,5084.98,63.35,-1147.73,-4.9199
GV-00231,5118.72,83.47,-1146.22,-4.7334
GV-00232,5163.6,89.07,-1147.29,-4.6632
GV-00233,5238.48,71.56,-1149.9,-4.9146
GV-00234,5269.3,86.52,-1154.01,-4.7849
GV-00235,5320.59,84.1,-1198.62,-4.9538
GV-00236,5370.83,67.69,-1200.9,-4.8971
GV-00237,5417.52,78.96,-1203.3,-4.9312
GV-00238,5457.45,78.48,-1196.96,-4.9386
GV-00239,5531.54,70.31,-1203.95,-5.1392
GV-00240,5567.25,68.72,-1197.38,-4.9675
GV-00241,5636.46,70.61,-1204.03,-5.0873
GV-00242,5667.01,80.78,-1203.02,-5.0217
GV-00243,5712.18,83.16,-1204.4,-5.002
GV-00244,5756.77,62.4,-1201.17,-5.0466
GV-00245,5844.96,86.82,-1204.35,-4.8763
GV-00246,5889.91,84.57,-1200.95,-4.9927
GV-00247,5924.7,63.17,-1203.9,-5.0441
GV-00248,5966.88,63.93,-1196.81,-5.1221
GV-00249,6011.57,81.53,-1199.13,-5.0533
GV-00250,6083.44,83.19,-1195.51,-5.1256
GV-00251,6124.87,80.24,-1202.99,-5.1779
GV-00252,6175.99,79.37,-1198.02,-5.061
GV-00253,6223.77,86.49,-1196.09,-5.0664
GV-00254,6281.02,66.15,-1200.28,-5.0505
GV-00255,6333.87,61.99,-1199.87,-5.1723
GV-00256,6362.87,57.41,-1204.02,-5.1793
GV-00257,36.2,137.98,-899.22,-6.0964
GV-00258,83.56,117.86,-901.39,-6.155
GV-00259,142.86,123.98,-898.48,-6.2366
GV-00260,156.83,114.24,-902.66,-6.1735
GV-00261,221.1,124.35,-899.68,-6.2501
GV-00262,289.02,142.31,-897.25,-6.3424
GV-00263,319.99,128.15,-898.01,-6.426
GV-00264,356.14,134.45,-904.94,-6.2527
GV-00265,413.07,136.89,-897.11,-6.1269
GV-00266,492.97,126.0,-898.2,-6.3537
GV-00267,508.39,144.3,-902.8,-6.0087
GV-00268,571.73,127.78,-897.53,-6.1304
GV-00269,635.71,118.6,-900.72,-6.2438
GV-00270,657.34,117.78,-896.4,-6.1002
GV-00271,737.73,128.78,-896.98,-6.1832
GV-00272,783.3,142.29,-896.9,-5.9118
GV-00273,832.3,122.87,-899.94,-6.1542
GV-00274,865.16,129.96,-896.38,-5.8826
GV-00275,933.66,112.52,-897.24,-6.0696
GV-00276,968.87,124.61,-895.25,-6.0641
GV-00277,1017.82,112.03,-898.53,-5.954
GV-00278,1086.81,111.42,-902.55,-5.8583
GV-00279,1128.26,119.43,-898.75,-5.808
GV-00280,1173.7,140.46,-901.54,-5.7583
GV-00281,1242.56,115.98,-901.11,-5.9308
GV-00282,1266.12,137.84,-904.84,-5.6974
GV-00283,1322.04,119.8,-899.6,-5.6666
GV-00284,1363.55,144.87,-898.2,-5.716
GV-00285,1415.87,123.49,-895.86,-5.5572
GV-00286,1468.54,134.41,-904.37,-5.6367
GV-00287,1510.08,122.68,-904.41,-5.5705
GV-00288,1583.3,111.61,-901.9,-5.6533
GV-00289,1630.01,141.98,-898.44,-5.4789
GV-00290,1672.23,136.84,-904.88,-5.543
GV-00291,1725.13,142.47,-895.96,-5.4833
GV-00292,1793.63,144.46,-897.71,-5.3888
GV-00293,1840.61,125.34,-903.48,-5.1646
GV-00294,1886.13,141.22,-900.12,-5.2815
GV-00295,1934.4,134.92,-895.34,-5.1252
GV-00296,1971.12,139.25,-898.2,-5.2323
GV-00297,2020.02,142.62,-901.74,-5.0636
GV-00298,2075.36,142.5,-899.69,-5.2584
GV-00299,2105.56,111.07,-900.55,-5.0806
GV-00300,2168.46,124.48,-901.29,-5.0271
GV-00301,2230.47,132.38,-899.17,-5.0179
GV-00302,2259.6,122.2,-904.68,-4.8288
GV-00303,2326.05,132.31,-898.56,-4.9404
GV-00304,2371.87,118.01,-898.91,-4.9016
GV-00305,2435.54,124.31,-904.96,-5.0339
GV-00306,2486.8,116.13,-898.89,-4.8065
GV-00307,2538.61,118.15,-896.8,-4.7651
GV-00308,2574.89,135.56,-903.78,-4.6051
GV-00309,2631.99,139.99,-903.02,-4.5747
GV-00310,2687.54,143.37,-954.31,-4.664
GV-00311,2705.49,143.18,-946.85,-4.7084
GV-00312,2792.98,113.65,-950.43,-4.3966
GV-00313,2814.12,126.13,-948.89,-4.437
GV-00314,2868.35,122.48,-953.86,-4.4002
GV-00315,2938.61,133.63,-946.53,-4.3985
GV-00316,2969.36,137.32,-945.84,-4.3234
GV-00317,3036.39,106.51,-948.67,-4.4999
GV-00318,3078.53,140.94,-950.62,-4.1934
GV-00319,3107.98,130.32,-947.38,-4.3552
GV-00320,3186.4,106.31,-952.94,-4.2461
GV-00321,3228.87,115.69,-946.66,-4.2929
GV-00322,3279.2,105.12,-999.62,-4.1518
GV-00323,3336.18,120.5,-998.9,-4.2687
GV-00324,3386.22,109.32,-1003.16,-4.2108
GV-00325,3405.14,120.54,-1004.91,-4.2513
GV-00326,3457.53,131.14,-996.04,-4.1776
GV-00327,3525.05,122.96,-1002.1,-4.29
GV-00328,3574.14,116.64,-1002.11,-4.212
GV-00329,3631.64,138.36,-999.48,-4.2249
GV-00330,3670.97,124.76,-1002.47,-4.2641
GV-00331,3718.6,139.63,-996.0,-4.2921
GV-00332,3791.75,108.81,-996.03,-4.4155
GV-00333,3809.31,109.2,-999.6,-4.2276
GV-00334,3889.6,108.09,-997.18,-4.4806
GV-00335,3912.51,123.37,-1000.32,-4.4857
GV-00336,3958.99,141.88,-997.36,-4.3191
GV-00337,4044.38,127.91,-1004.56,-4.402
GV-00338,4073.13,131.99,-1047.53,-4.4601
GV-00339,4144.92,123.6,-1050.67,-4.443
GV-00340,4194.72,136.88,-1048.53,-4.307
GV-00341,4244.84,115.13,-1047.3,-4.5942
GV-00342,4286.26,125.91,-1047.07,-4.6942
GV-00343,4307.93,121.65,-1051.25,-4.453
GV-00344,4380.3,137.26,-1052.13,-4.6594
GV-00345,4419.65,106.95,-1052.95,-4.4538
GV-00346,4466.83,137.3,-1054.69,-4.4154
GV-00347,4540.93,123.55,-1050.49,-4.4894
GV-00348,4557.11,120.16,-1102.64,-4.6745
GV-00349,4616.52,120.46,-1102.55,-4.731
GV-00350,4674.54,131.41,-1102.72,-4.723
GV-00351,4740.26,135.1,-1096.31,-4.6137
GV-00352,4757.75,123.52,-1101.78,-4.5407
GV-00353,4807.04,114.95,-1102.08,-4.8014
GV-00354,4873.18,127.94,-1104.08,-4.6978
GV-00355,4943.81,135.02,-1096.72,-4.8045
GV-00356,4973.18,144.32,-1153.07,-4.6803
GV-00357,5008.0,110.0,-1145.23,-4.8821
GV-00358,5062.14,137.85,-1149.27,-4.696
GV-00359,5105.69,110.99,-1145.13,-4.8788
GV-00360,5183.66,143.89,-1150.38,-4.7536
GV-00361,5241.95,140.3,-1150.89,-4.9223
GV-00362,5289.0,138.17,-1152.1,-4.8166
GV-00363,5330.89,113.24,-1152.88,-4.8789
GV-00364,5358.9,130.54,-1151.19,-5.0054
GV-00365,5426.78,114.27,-1150.82,-5.0254
GV-00366,5494.82,137.37,-1145.25,-5.0998
GV-00367,5525.26,112.67,-1153.04,-4.8331
GV-00368,5568.08,130.79,-1149.79,-5.0242
GV-00369,5624.61,134.06,-1148.07,-5.0565
GV-00370,5681.66,136.37,-1149.15,-4.8937
GV-00371,5710.35,143.84,-1152.06,-5.1188
GV-00372,5763.64,121.6,-1149.83,-4.9964
GV-00373,5819.26,118.27,-1146.64,-5.1185
GV-00374,5872.56,115.23,-1196.97,-5.0203
GV-00375,5944.83,139.32,-1198.85,-5.0159
GV-00376,5983.97,123.86,-1201.34,-4.9829
GV-00377,6022.06,121.07,-1204.14,-4.8917
GV-00378,6094.36,143.92,-1203.73,-5.0126
GV-00379,6124.89,115.57,-1199.11,-5.0747
GV-00380,6184.55,144.48,-1199.45,-5.0387
GV-00381,6207.93,114.42,-1199.29,-5.0746
GV-00382,6267.29,136.53,-1195.56,-5.0966
GV-00383,6336.07,141.96,-1204.74,-4.9648
GV-00384,6389.67,140.52,-1199.96,-4.9548
GV-00385,25.18,169.41,-847.08,-6.3175
GV-00386,64.72,161.34,-845.17,-6.0761
GV-00387,131.15,187.86,-901.3,-6.0869
GV-00388,169.4,168.49,-900.75,-6.3018
GV-00389,222.13,157.41,-900.14,-6.3494
GV-00390,274.48,159.55,-904.37,-6.3303
GV-00391,335.61,159.78,-897.3,-6.4522
GV-00392,373.89,187.66,-898.2,-6.3949
GV-00393,426.56,175.77,-898.48,-6.4922
GV-00394,474.32,158.64,-900.64,-6.0519
GV-00395,515.38,172.06,-902.16,-6.2686
GV-00396,586.08,165.91,-899.31,-6.1876
GV-00397,643.9,158.5,-895.91,-6.0376
GV-00398,680.63,192.52,-898.88,-6.2137
GV-00399,744.05,182.69,-898.8,-6.192
GV-00400,760.79,170.08,-897.87,-6.1905
GV-00401,816.3,155.79,-897.09,-6.2634
GV-00402,867.9,162.43,-895.62,-6.072
GV-00403,940.32,173.66,-902.57,-5.995
GV-00404,955.07,188.9,-896.38,-6.0406
GV-00405,1031.53,168.95,-903.09,-5.9835
GV-00406,1082.05,177.2,-847.3,-6.0764
GV-00407,1114.06,184.81,-853.57,-6.0224
GV-00408,1157.12,173.33,-848.47,-6.0205
GV-00409,1226.78,175.81,-849.5,-5.9133
GV-00410,1291.72,191.47,-849.89,-5.817
GV-00411,1338.97,186.42,-847.35,-5.8062
GV-00412,1382.4,160.33,-854.08,-5.8249
GV-00413,1433.51,169.69,-846.09,-5.7042
GV-00414,1473.13,159.3,-848.45,-5.7521
GV-00415,1538.98,188.53,-851.46,-5.6143
GV-00416,1573.43,166.23,-846.57,-5.7658
GV-00417,1621.51,183.39,-845.18,-5.6733
GV-00418,1687.51,186.65,-849.79,-5.5659
GV-00419,1713.47,173.56,-848.71,-5.5314
GV-00420,1791.4,177.35,-852.98,-5.4908
GV-00421,1820.33,175.24,-851.3,-5.4997
GV-00422,1858.95,180.86,-848.44,-5.402
GV-00423,1922.16,185.83,-850.4,-5.3671
GV-00424,1961.64,185.78,-851.88,-5.3482
GV-00425,2034.13,163.89,-846.36,-5.2632
GV-00426,2065.73,181.59,-848.85,-5.2142
GV-00427,2141.37,163.7,-851.55,-5.1755
GV-00428,2158.97,156.44,-845.05,-4.9959
GV-00429,2226.0,155.09,-845.19,-5.2205
GV-00430,2258.23,191.42,-895.47,-5.1119
GV-00431,2337.67,165.87,-903.93,-5.2506
GV-00432,2358.22,186.98,-900.55,-5.0698
GV-00433,2413.49,190.44,-898.23,-4.9792
GV-00434,2485.49,179.91,-897.89,-4.7871
GV-00435,2538.0,165.99,-904.71,-4.7574
GV-00436,2555.35,177.83,-896.38,-4.84
GV-00437,2628.01,171.46,-901.98,-4.5989
GV-00438,2689.89,183.19,-900.72,-4.721
GV-00439,2716.86,167.81,-902.02,-4.5847
GV-00440,2777.45,191.13,-895.2,-4.398
GV-00441,2841.54,156.03,-895.4,-4.407
GV-00442,2859.39,168.8,-952.44,-4.4626
GV-00443,2919.24,156.9,-950.21,-4.3364
GV-00444,2983.33,173.69,-945.44,-4.4708
GV-00445,3011.66,190.46,-947.98,-4.3734
GV-00446,3068.81,175.52,-950.94,-4.5107
GV-00447,3130.44,192.78,-946.93,-4.3246
GV-00448,3193.92,178.68,-955.0,-4.2401
GV-00449,3211.45,159.44,-950.0,-4.3798
GV-00450,3282.27,176.41,-947.03,-4.0991
GV-00451,3343.54,159.74,-952.43,-4.3381
GV-00452,3374.51,170.32,-950.18,-4.3495
GV-00453,3408.52,186.16,-949.47,-4.2886
GV-00454,3480.56,161.21,-945.23,-4.1927
GV-00455,3511.33,162.78,-946.13,-4.2667
GV-00456,3593.76,174.23,-945.29,-4.3452
GV-00457,3643.4,193.1,-953.75,-4.3821
GV-00458,3682.3,184.4,-999.95,-4.3096
GV-00459,3743.69,172.89,-995.4,-4.2445
GV-00460,3773.52,157.2,-998.98,-4.2778
GV-00461,3818.25,171.43,-998.55,-4.4286
GV-00462,3887.77,163.0,-1002.05,-4.3628
GV-00463,3940.57,185.32,-1004.03,-4.5479
GV-00464,3989.02,185.33,-1004.87,-4.5333
GV-00465,4018.62,193.3,-997.36,-4.6632
GV-00466,4055.05,194.0,-1003.51,-4.5953
GV-00467,4135.94,189.79,-1001.24,-4.5487
GV-00468,4163.46,174.47,-995.02,-4.5628
GV-00469,4225.25,173.04,-999.4,-4.5626
GV-00470,4292.29,192.85,-1054.78,-4.3911
GV-00471,4322.63,192.27,-1050.16,-4.454
GV-00472,4362.98,167.12,-1051.88,-4.5499
GV-00473,4432.48,163.06,-1050.25,-4.536
GV-00474,4486.44,192.2,-1053.82,-4.6239
GV-00475,4511.31,159.84,-1053.58,-4.772
GV-00476,4560.12,180.25,-1046.45,-4.7263
GV-00477,4607.21,161.09,-1052.44,-4.5612
GV-00478,4667.17,171.74,-1097.64,-4.602
GV-00479,4705.1,176.03,-1103.86,-4.6722
GV-00480,4786.66,192.38,-1100.9,-4.63
GV-00481,4809.9,183.15,-1101.54,-4.694
GV-00482,4869.92,172.13,-1100.88,-4.7785
GV-00483,4919.28,191.43,-1103.1,-4.706
GV-00484,4994.74,183.77,-1102.47,-4.7853
GV-00485,5013.72,159.94,-1095.67,-4.8511
GV-00486,5079.69,177.31,-1098.33,-4.8411
GV-00487,5105.29,172.24,-1096.21,-4.8379
GV-00488,5182.72,161.61,-1152.0,-4.7416
GV-00489,5219.69,163.59,-1148.05,-4.7077
GV-00490,5276.87,172.51,-1148.91,-4.8736
GV-00491,5334.64,158.17,-1148.18,-4.9219
GV-00492,5358.87,172.51,-1146.99,-4.9668
GV-00493,5438.43,158.09,-1147.02,-4.7781
GV-00494,5464.22,185.08,-1148.08,-4.995
GV-00495,5544.67,194.44,-1151.7,-5.103
GV-00496,5561.88,194.64,-1153.56,-5.0697
GV-00497,5623.86,193.59,-1145.22,-4.8938
GV-00498,5672.63,179.85,-1151.36,-4.9974
GV-00499,5739.71,168.42,-1151.45,-5.0925
GV-00500,5789.04,163.91,-1149.1,-4.888
GV-00501,5821.5,162.2,-1151.07,-5.0232
GV-00502,5891.77,155.45,-1148.25,-4.9719
GV-00503,5917.06,166.99,-1153.33,-5.0693
GV-00504,5958.07,174.36,-1148.25,-5.0957
GV-00505,6014.95,173.21,-1146.33,-4.9309
GV-00506,6057.99,190.46,-1153.78,-5.0334
GV-00507,6131.04,161.03,-1154.56,-5.0159
GV-00508,6182.34,163.99,-1146.45,-4.9243
GV-00509,6237.06,156.35,-1152.97,-5.0163
GV-00510,6264.51,188.1,-1154.61,-5.1419
GV-00511,6333.31,184.77,-1152.04,-5.0276
GV-00512,6391.6,180.93,-1146.1,-5.1172
GV-00513,37.61,241.41,-852.62,-6.0875
GV-00514,81.05,216.92,-848.05,-6.2922
GV-00515,111.2,243.98,-847.67,-6.3211
GV-00516,173.4,224.09,-852.81,-6.1316
GV-00517,230.18,226.04,-853.61,-6.4802
GV-00518,264.93,231.42,-848.24,-6.351
GV-00519,310.86,215.68,-853.67,-6.2286
GV-00520,389.78,216.34,-852.44,-6.3696
GV-00521,409.12,212.27,-850.7,-6.5953
GV-00522,477.73,227.04,-846.45,-6.3213
GV-00523,538.14,224.4,-847.93,-6.2667
GV-00524,575.47,225.91,-848.3,-6.2849
GV-00525,628.92,241.89,-849.42,-6.0894
GV-00526,670.27,240.58,-854.5,-6.1561
GV-00527,707.44,244.21,-846.49,-6.3234
GV-00528,779.79,234.38,-848.1,-6.1938
GV-00529,835.14,212.48,-847.11,-6.1685
GV-00530,874.69,229.89,-846.53,-6.1861
GV-00531,930.83,206.19,-853.56,-6.3389
GV-00532,974.6,219.37,-854.27,-6.3136
GV-00533,1010.27,242.63,-850.66,-6.1911
GV-00534,1086.17,212.7,-846.25,-6.0274
