# crs: EPSG:2193
# origin_xy_absolute_m: 1852608.014, 5765406.176
id,x_m,y_m,z_m,gravity_mgal
GV-00085,4235.83,6.7,-57.32,-11.6077
GV-00086,4272.42,44.19,-71.61,-11.6059
GV-00087,4332.18,32.31,-77.47,-11.6347
GV-00088,4374.98,32.69,-69.95,-11.4918
GV-00089,4416.26,22.78,-64.04,-11.5346
GV-00090,4481.52,24.94,-66.86,-11.25
GV-00091,4514.77,15.78,-65.4,-11.1354
GV-00092,4565.27,29.42,-73.53,-11.1293
GV-00093,4618.08,5.02,-74.49,-11.1123
GV-00094,4689.89,24.25,-69.14,-10.9965
GV-00095,4724.34,13.72,-51.88,-10.9358
GV-00096,4788.42,19.99,-37.11,-10.621
GV-00097,4815.59,44.78,-27.43,-10.6398
GV-00098,4888.2,24.17,-13.08,-10.7445
GV-00099,4938.2,34.64,-9.37,-10.6184
GV-00100,4972.45,32.57,-11.5,-10.5129
GV-00101,5041.6,27.71,-12.39,-10.5459
GV-00102,5057.75,29.52,-14.62,-10.293
GV-00103,5126.16,24.64,-11.29,-10.1759
GV-00104,5168.4,36.36,-10.59,-10.1136
GV-00105,5228.39,29.99,-7.49,-10.184
GV-00106,5272.7,18.88,-14.54,-9.8518
GV-00107,5328.85,20.67,-18.86,-9.4652
GV-00108,5390.55,7.1,-29.58,-9.4765
GV-00109,5435.66,10.76,-10.5,-9.2232
GV-00110,5479.11,20.7,10.67,-8.9655
GV-00111,5543.63,13.36,13.99,-8.913
GV-00112,5589.9,7.69,18.13,-8.7148
GV-00113,5616.43,32.96,16.3,-8.5006
GV-00114,5687.09,27.24,2.73,-8.2872
GV-00115,5739.01,9.22,-17.69,-8.1932
GV-00116,5758.57,10.24,-29.99,-7.8481
GV-00117,5841.2,15.07,-19.36,-7.7302
GV-00118,5892.27,27.71,-13.29,-7.4588
GV-00119,5937.91,13.73,-16.27,-7.1562
GV-00120,5989.18,41.4,-36.93,-6.885
GV-00121,6032.82,14.41,-49.64,-6.536
GV-00122,6086.65,33.27,-41.35,-6.3501
GV-00123,6137.33,26.54,-23.46,-5.9802
GV-00124,6185.91,17.07,-13.21,-5.6906
GV-00125,6211.9,40.45,-10.78,-5.4376
GV-00126,6286.82,28.16,-4.96,-5.0437
GV-00127,6332.05,12.65,-9.0,-4.5322
GV-00128,6393.53,44.6,-3.31,-4.0437
GV-00129,8.13,58.71,-122.84,-9.0337
GV-00130,82.4,63.28,-118.59,-9.1312
GV-00131,144.54,56.7,-123.3,-9.4299
GV-00132,191.35,65.86,-123.67,-9.7382
GV-00133,213.02,89.14,-128.37,-9.8174
GV-00134,281.66,69.02,-133.11,-9.9664
GV-00135,338.42,67.95,-123.14,-10.1704
GV-00136,389.45,86.02,-122.09,-10.3355
GV-00137,434.77,70.07,-131.1,-10.4299
GV-00138,494.97,88.55,-127.28,-10.7219
GV-00139,505.81,81.56,-108.75,-10.8681
GV-00140,593.7,89.54,-114.75,-11.1703
GV-00141,626.89,80.39,-117.99,-11.1686
GV-00142,686.56,84.59,-126.57,-11.3263
GV-00143,714.84,94.06,-122.4,-11.3703
GV-00144,771.69,86.88,-119.71,-11.5145
GV-00145,826.78,89.07,-120.38,-11.7725
GV-00146,856.43,71.72,-109.32,-11.754
GV-00147,937.97,62.19,-98.76,-11.6502
GV-00148,967.69,89.95,-97.99,-11.8631
GV-00149,1026.46,69.41,-95.22,-12.0796
GV-00150,1075.62,83.01,-84.31,-12.3019
GV-00151,1140.32,84.99,-86.74,-12.2289
GV-00152,1194.6,74.11,-87.11,-12.2471
GV-00153,1231.43,69.75,-85.18,-12.3785
GV-00154,1282.82,59.6,-77.27,-12.5419
GV-00155,1324.63,75.19,-70.46,-12.4811
GV-00156,1378.76,55.64,-78.98,-12.6219
GV-00157,1433.15,87.71,-90.28,-12.5559
GV-00158,1468.3,61.16,-73.19,-12.7346
GV-00159,1517.57,65.31,-66.57,-12.9451
GV-00160,1582.93,71.33,-58.66,-12.6275
GV-00161,1625.74,85.99,-69.95,-12.8388
GV-00162,1690.45,89.82,-75.77,-12.764
GV-00163,1707.43,85.16,-79.78,-12.8045
GV-00164,1790.33,71.4,-89.39,-12.8291
GV-00165,1827.28,73.87,-96.03,-12.7559
GV-00166,1874.29,92.53,-115.66,-12.6786
GV-00167,1927.41,63.09,-132.04,-12.7656
GV-00168,1956.1,91.98,-137.62,-12.6077
GV-00169,2013.47,59.19,-131.1,-12.7857
GV-00170,2086.46,66.59,-142.68,-12.6903
GV-00171,2123.46,73.87,-155.92,-12.9837
GV-00172,2158.68,59.91,-150.78,-12.8032
GV-00173,2233.93,72.71,-142.17,-12.8133
GV-00174,2282.84,62.63,-147.19,-12.955
GV-00175,2310.73,77.21,-145.21,-12.8436
GV-00176,2367.62,75.75,-147.47,-12.9041
GV-00177,2416.4,83.83,-146.83,-12.9708
GV-00178,2466.11,90.8,-142.4,-12.9256
GV-00179,2524.62,67.37,-140.06,-12.9628
GV-00180,2594.12,82.25,-135.68,-13.0558
GV-00181,2633.44,79.49,-133.59,-13.2231
GV-00182,2681.37,64.03,-129.8,-12.9345
GV-00183,2709.43,67.53,-123.73,-13.1071
GV-00184,2773.25,94.41,-113.93,-13.1462
GV-00185,2821.3,93.7,-107.58,-12.9423
GV-00186,2891.88,63.49,-121.13,-13.1133
GV-00187,2923.49,81.02,-128.81,-12.9873
GV-00188,2994.55,56.5,-123.84,-12.9662
GV-00189,3037.41,93.87,-115.49,-12.9709
GV-00190,3082.77,93.71,-125.98,-12.8482
GV-00191,3144.2,79.84,-127.73,-12.7803
GV-00192,3162.35,56.32,-132.1,-12.901
GV-00193,3221.04,79.2,-128.99,-12.8694
GV-00194,3255.13,85.54,-109.72,-12.8337
GV-00195,3305.6,74.87,-89.93,-12.6898
GV-00196,3367.91,78.83,-88.66,-12.7681
GV-00197,3418.06,64.71,-88.65,-12.8272
GV-00198,3488.68,61.89,-83.3,-12.8661
GV-00199,3505.7,79.35,-92.61,-12.6337
GV-00200,3566.23,88.03,-98.07,-12.8053
GV-00201,3637.58,62.21,-89.4,-12.8162
GV-00202,3683.61,80.72,-66.87,-12.9086
GV-00203,3718.03,61.68,-65.56,-12.7877
GV-00204,3756.49,76.94,-70.84,-12.6187
GV-00205,3806.78,79.01,-84.03,-12.5252
GV-00206,3865.56,90.78,-85.55,-12.5734
GV-00207,3922.53,88.91,-77.94,-12.534
GV-00208,3973.49,79.19,-68.36,-12.5069
GV-00209,4028.01,87.95,-49.54,-12.5435
GV-00210,4089.33,80.02,-40.54,-12.4481
GV-00211,4108.36,88.69,-38.36,-12.5633
GV-00212,4181.36,90.31,-25.03,-12.5425
GV-00213,4207.67,89.53,-31.78,-12.3137
GV-00214,4275.81,87.16,-26.98,-12.3667
GV-00215,4338.21,56.67,-36.14,-12.2341
GV-00216,4375.63,76.14,-26.53,-12.1463
GV-00217,4416.25,61.39,-27.88,-12.0166
GV-00218,4478.44,77.82,-34.03,-11.9733
GV-00219,4522.62,60.62,-43.33,-11.8976
GV-00220,4585.2,91.9,-56.24,-12.0057
GV-00221,4628.32,62.95,-64.45,-11.843
GV-00222,4657.9,91.92,-55.17,-11.8031
GV-00223,4736.84,60.99,-45.82,-11.4343
GV-00224,4786.62,92.83,-54.25,-11.2932
GV-00225,4838.95,84.3,-39.16,-11.3715
GV-00226,4885.79,57.32,-33.88,-11.4198
GV-00227,4924.92,64.81,-33.9,-11.0762
GV-00228,4959.48,72.16,-33.37,-11.0072
GV-00229,5034.93,59.11,-41.51,-11.1765
GV-00230,5086.56,64.6,-40.95,-10.9267
GV-00231,5126.31,85.22,-39.99,-10.7733
GV-00232,5173.48,83.4,-44.6,-10.568
GV-00233,5224.6,68.83,-30.42,-10.6044
GV-00234,5262.15,70.11,-39.04,-10.4814
GV-00235,5334.26,91.3,-41.32,-10.1689
GV-00236,5366.59,90.35,-44.43,-10.1425
GV-00237,5417.65,72.41,-33.29,-9.8175
GV-00238,5468.22,68.87,-24.31,-9.9381
GV-00239,5506.53,83.93,-7.93,-9.486
GV-00240,5588.01,69.95,-7.2,-9.5544
GV-00241,5609.94,62.21,-9.02,-9.3168
GV-00242,5664.6,71.45,-12.06,-8.9617
GV-00243,5730.19,91.29,-36.24,-8.7879
GV-00244,5779.74,69.32,-44.04,-8.4893
GV-00245,5831.94,61.75,-23.23,-8.3617
GV-00246,5891.8,64.93,-27.53,-7.8903
GV-00247,5921.77,94.87,-29.92,-7.8269
GV-00248,5959.01,70.84,-44.44,-7.5304
GV-00249,6019.66,75.31,-56.98,-7.2538
GV-00250,6077.01,58.12,-45.1,-6.8026
GV-00251,6128.89,77.77,-38.4,-6.5356
GV-00252,6162.86,60.45,-35.52,-6.2067
GV-00253,6212.43,59.18,-28.99,-5.8681
GV-00254,6267.54,94.86,-17.67,-5.536
GV-00255,6342.55,62.01,-19.44,-4.9419
GV-00256,6358.67,88.43,-5.75,-4.5211
GV-00257,13.71,123.7,-122.79,-9.2429
GV-00258,76.58,109.5,-122.02,-9.3614
GV-00259,115.43,115.14,-114.05,-9.8079
GV-00260,165.88,134.61,-114.36,-10.0998
GV-00261,216.41,114.56,-133.19,-10.2045
GV-00262,271.8,127.79,-130.61,-10.5578
GV-00263,321.98,125.82,-133.09,-10.7062
GV-00264,381.04,112.63,-125.16,-10.6884
GV-00265,429.07,106.12,-122.13,-11.134
GV-00266,461.31,120.65,-133.04,-11.1646
GV-00267,533.3,137.12,-120.73,-11.3493
GV-00268,568.57,116.07,-108.86,-11.6048
GV-00269,631.97,124.52,-112.39,-11.421
GV-00270,667.16,137.84,-119.53,-11.76
GV-00271,737.38,136.75,-127.0,-11.8499
GV-00272,773.69,119.91,-116.36,-12.0287
GV-00273,828.61,106.49,-115.87,-12.2102
GV-00274,893.58,144.81,-120.71,-12.3247
GV-00275,939.62,131.67,-102.11,-12.3418
GV-00276,963.15,144.03,-106.45,-12.5654
GV-00277,1007.46,129.96,-102.31,-12.4288
GV-00278,1059.89,128.09,-95.73,-12.5504
GV-00279,1143.62,138.48,-90.87,-12.7589
GV-00280,1182.49,111.97,-81.63,-12.8911
GV-00281,1217.85,134.01,-87.43,-13.0695
GV-00282,1260.1,113.7,-74.16,-12.809
GV-00283,1309.87,105.41,-75.26,-13.0523
GV-00284,1385.3,113.52,-80.64,-13.1155
GV-00285,1408.47,123.38,-88.32,-13.2725
GV-00286,1475.95,134.83,-76.05,-13.2678
GV-00287,1526.39,132.49,-66.4,-13.2587
GV-00288,1571.69,109.62,-60.62,-13.1409
GV-00289,1608.25,138.23,-64.77,-13.1355
GV-00290,1663.87,119.31,-66.79,-13.4263
GV-00291,1735.51,120.69,-65.8,-13.3255
GV-00292,1791.89,125.59,-65.5,-13.3735
GV-00293,1841.47,117.69,-89.42,-13.351
GV-00294,1882.24,136.29,-121.12,-13.2989
GV-00295,1924.2,139.65,-129.79,-13.3055
GV-00296,1971.16,121.1,-121.14,-13.3767
GV-00297,2037.99,118.72,-122.75,-13.2293
GV-00298,2094.24,109.89,-128.27,-13.0566
GV-00299,2119.27,133.62,-148.3,-13.321
GV-00300,2173.36,141.96,-151.96,-13.2661
GV-00301,2242.89,138.12,-145.46,-13.4009
GV-00302,2279.3,111.54,-123.35,-13.5057
GV-00303,2307.45,142.69,-123.34,-13.3373
GV-00304,2384.69,128.42,-120.86,-13.4052
GV-00305,2408.23,120.66,-109.96,-13.5571
GV-00306,2462.27,127.0,-118.71,-13.6306
GV-00307,2517.31,121.61,-119.25,-13.5981
GV-00308,2582.75,127.7,-123.28,-13.7743
GV-00309,2637.48,118.22,-118.79,-13.5244
GV-00310,2662.94,135.71,-99.7,-13.417
GV-00311,2736.96,106.45,-79.04,-13.464
GV-00312,2788.48,139.13,-62.64,-13.6399
GV-00313,2834.19,116.72,-81.3,-13.7581
GV-00314,2869.23,143.09,-93.73,-13.72
GV-00315,2930.17,141.68,-104.29,-13.7158
GV-00316,2977.49,112.12,-103.34,-13.5771
GV-00317,3008.23,112.61,-102.14,-13.5105
GV-00318,3079.48,126.74,-106.96,-13.4864
GV-00319,3120.31,110.05,-120.69,-13.6753
GV-00320,3175.55,121.76,-133.13,-13.3525
GV-00321,3206.36,143.66,-134.1,-13.3837
GV-00322,3255.35,129.71,-135.08,-13.3944
GV-00323,3317.01,126.41,-119.81,-13.4866
GV-00324,3381.74,124.49,-120.2,-13.3017
GV-00325,3429.21,119.26,-124.43,-13.4793
GV-00326,3494.04,110.75,-125.78,-13.4479
GV-00327,3544.87,135.72,-125.77,-13.527
GV-00328,3566.72,138.29,-131.76,-13.4862
GV-00329,3644.37,130.5,-121.65,-13.2138
GV-00330,3670.92,119.46,-111.76,-13.2922
GV-00331,3738.75,109.17,-104.0,-13.0811
GV-00332,3761.17,112.79,-92.23,-13.1654
GV-00333,3824.46,128.51,-90.1,-13.3074
GV-00334,3867.45,132.06,-77.03,-13.1291
GV-00335,3912.05,110.59,-47.88,-13.2057
GV-00336,3984.61,135.2,-35.35,-13.2667
GV-00337,4008.61,122.03,-35.52,-13.2118
GV-00338,4072.26,130.84,-18.32,-13.1236
GV-00339,4110.27,124.03,-19.82,-13.2731
GV-00340,4177.42,109.01,-14.16,-12.9629
GV-00341,4213.74,117.79,-9.16,-13.0252
GV-00342,4276.68,130.69,-14.06,-12.8842
GV-00343,4311.49,142.45,-10.68,-12.9181
GV-00344,4358.19,141.89,-15.15,-12.8184
GV-00345,4437.23,138.26,-11.41,-12.6941
GV-00346,4490.03,118.35,-10.38,-12.5903
GV-00347,4531.02,105.24,-11.83,-12.613
GV-00348,4562.27,138.23,-32.14,-12.4867
GV-00349,4621.89,125.91,-41.03,-12.3782
GV-00350,4677.18,105.53,-24.91,-12.3995
GV-00351,4737.9,117.16,-18.23,-12.2345
GV-00352,4762.48,120.15,-33.49,-12.1397
GV-00353,4814.55,109.05,-51.79,-12.1551
GV-00354,4872.59,143.59,-48.0,-12.0283
GV-00355,4940.53,125.04,-39.58,-12.0335
GV-00356,4981.42,129.37,-32.48,-11.7267
GV-00357,5023.74,111.07,-25.19,-11.6242
GV-00358,5090.17,132.57,-21.46,-11.6794
GV-00359,5126.12,120.87,-23.98,-11.565
GV-00360,5167.75,132.62,-17.14,-11.2615
GV-00361,5211.2,135.34,-19.4,-11.2378
GV-00362,5281.57,125.54,-20.86,-11.1748
GV-00363,5327.76,137.31,-27.02,-10.9367
GV-00364,5374.65,126.99,-33.02,-10.6463
GV-00365,5423.01,113.33,-42.84,-10.6568
GV-00366,5479.16,119.59,-36.4,-10.4327
GV-00367,5515.05,124.9,-32.11,-10.2801
GV-00368,5591.1,116.51,-31.73,-9.9192
GV-00369,5628.68,132.83,-29.87,-9.8028
GV-00370,5657.64,144.87,-28.71,-9.575
GV-00371,5709.22,117.86,-49.81,-9.3131
GV-00372,5780.15,111.79,-46.39,-8.9239
GV-00373,5840.77,106.33,-46.41,-8.9053
GV-00374,5865.04,124.8,-40.5,-8.3709
GV-00375,5937.56,140.54,-57.07,-8.2294
GV-00376,5961.42,143.24,-52.88,-8.033
GV-00377,6012.2,121.96,-48.64,-7.5673
GV-00378,6077.5,136.32,-51.35,-7.198
GV-00379,6132.38,136.09,-51.66,-6.9938
GV-00380,6158.77,139.94,-51.59,-6.6912
GV-00381,6227.54,111.79,-49.09,-6.3358
GV-00382,6284.82,126.76,-38.2,-5.8013
GV-00383,6327.4,137.83,-38.57,-5.3542
GV-00384,6370.96,114.01,-36.2,-4.7783
GV-00385,44.26,188.01,-121.04,-9.4457
GV-00386,69.51,166.93,-119.46,-9.8125
GV-00387,125.58,183.5,-109.99,-9.9116
GV-00388,174.77,164.8,-107.36,-10.218
GV-00389,219.62,186.59,-122.06,-10.6499
GV-00390,283.45,167.57,-129.92,-10.6957
GV-00391,320.54,177.4,-123.27,-10.8942
GV-00392,382.23,160.72,-130.39,-11.1217
GV-00393,407.89,192.98,-128.5,-11.3376
GV-00394,470.7,162.15,-134.89,-11.5838
GV-00395,526.52,188.59,-133.11,-11.7349
GV-00396,580.52,161.29,-115.92,-12.0429
GV-00397,619.89,174.75,-124.91,-12.0537
GV-00398,666.95,187.64,-124.48,-12.2764
GV-00399,742.18,166.3,-122.32,-12.273
GV-00400,774.58,160.61,-121.17,-12.4683
GV-00401,810.74,181.12,-121.44,-12.6669
GV-00402,879.3,187.53,-120.88,-12.7926
GV-00403,913.23,182.67,-111.32,-12.8506
GV-00404,992.36,190.32,-104.48,-12.7941
GV-00405,1020.49,185.18,-98.25,-13.0432
GV-00406,1083.39,178.12,-97.56,-12.9725
GV-00407,1124.13,180.84,-91.51,-13.2969
GV-00408,1179.42,176.56,-84.23,-13.352
GV-00409,1231.82,180.25,-79.1,-13.3852
GV-00410,1285.48,184.72,-71.41,-13.4681
GV-00411,1309.3,181.04,-76.95,-13.7246
GV-00412,1355.43,181.15,-86.82,-13.7295
GV-00413,1442.56,156.06,-80.48,-13.7268
GV-00414,1485.57,181.98,-69.82,-13.7623
GV-00415,1539.02,157.49,-70.55,-13.7389
GV-00416,1591.52,193.58,-61.45,-13.7259
GV-00417,1612.78,174.26,-58.31,-13.9536
GV-00418,1692.45,182.61,-56.94,-13.8039
GV-00419,1724.84,159.13,-63.02,-14.0116
GV-00420,1756.09,179.87,-79.37,-13.9641
GV-00421,1838.85,172.05,-92.03,-13.8663
GV-00422,1884.26,187.3,-117.78,-13.9179
GV-00423,1929.27,168.77,-119.97,-13.7352
GV-00424,1974.5,187.53,-117.32,-13.6871
GV-00425,2011.71,177.89,-112.64,-13.7732
GV-00426,2085.54,166.93,-134.42,-13.8423
GV-00427,2117.08,172.19,-142.98,-13.6614
GV-00428,2186.68,185.39,-146.47,-13.6969
GV-00429,2220.27,184.82,-128.81,-13.8697
GV-00430,2265.29,177.47,-110.02,-13.8832
GV-00431,2339.57,161.57,-84.26,-13.9306
GV-00432,2376.19,177.4,-72.62,-14.1774
GV-00433,2434.76,192.6,-63.2,-14.0624
GV-00434,2473.82,181.14,-62.54,-14.0397
GV-00435,2537.23,166.66,-65.06,-14.3042
GV-00436,2568.67,163.74,-71.01,-14.2051
GV-00437,2634.04,166.68,-58.37,-14.1548
GV-00438,2657.41,191.86,-48.45,-14.3961
GV-00439,2737.24,187.38,-45.35,-14.308
GV-00440,2757.07,158.36,-34.47,-14.3095
GV-00441,2830.67,187.16,-49.3,-14.3753
GV-00442,2886.51,193.11,-58.3,-14.2431
GV-00443,2938.49,193.75,-61.54,-14.1594
GV-00444,2963.08,165.74,-68.71,-14.178
GV-00445,3013.75,179.86,-76.62,-14.177
GV-00446,3055.82,174.54,-85.04,-14.069
GV-00447,3132.02,191.43,-101.94,-14.0553
GV-00448,3164.59,167.97,-119.19,-14.0106
GV-00449,3210.42,190.13,-121.37,-13.9727
GV-00450,3256.92,180.78,-129.18,-14.0257
GV-00451,3337.8,175.08,-132.92,-13.8873
GV-00452,3365.02,173.53,-133.08,-13.8918
GV-00453,3438.59,193.66,-132.27,-13.9209
GV-00454,3492.36,184.86,-127.12,-13.8537
GV-00455,3514.57,178.53,-117.03,-13.9413
GV-00456,3593.0,175.55,-119.44,-13.9849
GV-00457,3641.88,162.24,-124.06,-13.8028
GV-00458,3661.23,164.09,-127.75,-13.8345
GV-00459,3730.65,164.14,-116.72,-13.8643
GV-00460,3786.72,165.42,-91.13,-13.6241
GV-00461,3844.68,159.92,-59.97,-13.7114
GV-00462,3857.07,168.58,-45.12,-13.8389
GV-00463,3933.99,194.17,-25.88,-13.817
GV-00464,3990.63,162.88,-26.47,-13.6521
GV-00465,4019.41,179.01,-27.67,-13.6679
GV-00466,4058.89,179.74,-27.63,-13.6821
GV-00467,4134.35,194.97,-20.33,-13.5856
GV-00468,4186.24,172.81,-13.81,-13.7331
GV-00469,4212.94,178.16,-13.59,-13.5726
GV-00470,4279.16,179.88,-21.32,-13.5343
GV-00471,4328.64,188.79,-12.96,-13.4498
GV-00472,4389.89,179.76,-10.32,-13.4692
GV-00473,4431.76,186.28,-5.26,-13.5885
GV-00474,4457.07,175.51,-0.01,-13.176
GV-00475,4520.19,167.73,-3.68,-13.2095
GV-00476,4570.96,176.46,-6.87,-13.096
GV-00477,4619.94,176.43,-28.36,-13.1486
GV-00478,4679.63,184.1,-32.77,-12.7067
GV-00479,4734.87,185.39,-13.67,-12.8052
GV-00480,4771.22,191.01,-12.96,-12.711
GV-00481,4818.36,177.86,-30.98,-12.656
GV-00482,4868.75,192.17,-27.22,-12.5457
GV-00483,4921.06,190.2,-17.6,-12.6193
GV-00484,4965.31,170.75,-8.65,-12.2162
GV-00485,5013.61,168.92,-4.19,-12.4043
GV-00486,5083.88,171.19,-1.6,-12.2633
GV-00487,5125.6,171.16,4.07,-12.1578
GV-00488,5194.89,185.49,4.39,-11.8371
GV-00489,5206.87,157.4,7.01,-11.9511
GV-00490,5268.54,155.05,20.06,-11.5852
GV-00491,5328.37,179.69,19.27,-11.5132
GV-00492,5384.88,175.08,5.76,-11.4323
GV-00493,5421.86,172.52,3.46,-11.1789
GV-00494,5481.88,167.12,-11.91,-11.1708
GV-00495,5528.55,183.79,-17.94,-10.7989
GV-00496,5581.11,174.45,-15.21,-10.5711
GV-00497,5631.59,156.2,-14.81,-10.2726
GV-00498,5676.49,164.63,-21.08,-10.2046
GV-00499,5731.38,188.57,-36.17,-9.9776
GV-00500,5782.34,178.52,-26.28,-9.4255
GV-00501,5830.19,167.3,-29.47,-9.2967
GV-00502,5867.81,166.12,-34.69,-9.051
GV-00503,5914.45,187.93,-43.56,-8.8887
GV-00504,5979.63,155.08,-43.52,-8.5988
GV-00505,6010.05,190.09,-41.11,-8.313
GV-00506,6066.15,176.79,-40.22,-7.8573
GV-00507,6126.16,179.56,-37.08,-7.5209
GV-00508,6188.18,174.19,-43.59,-7.142
GV-00509,6223.31,167.16,-44.91,-6.8797
GV-00510,6255.54,190.47,-51.44,-6.3013
GV-00511,6307.6,191.7,-51.4,-5.7269
GV-00512,6356.65,182.39,-53.05,-5.2449
GV-00513,5.78,238.7,-107.6,-9.6545
GV-00514,75.62,205.88,-107.91,-9.9381
GV-00515,131.11,244.81,-107.01,-10.39
GV-00516,168.11,234.8,-107.56,-10.8909
GV-00517,236.77,244.54,-111.04,-11.048
GV-00518,291.11,225.23,-112.59,-11.0843
GV-00519,321.29,239.56,-111.57,-11.3467
GV-00520,378.5,229.58,-114.78,-11.4982
GV-00521,420.06,237.66,-127.73,-11.7783
GV-00522,470.94,215.88,-130.01,-12.0539
GV-00523,538.74,221.72,-133.56,-12.0722
GV-00524,556.59,213.55,-126.32,-12.3871
GV-00525,617.69,222.07,-126.03,-12.4573
GV-00526,680.9,240.97,-128.94,-12.6093
GV-00527,720.9,234.61,-126.5,-12.8381
GV-00528,780.54,240.76,-129.06,-12.9496
GV-00529,835.71,221.41,-114.06,-12.933
GV-00530,887.57,215.82,-107.99,-13.1188
GV-00531,908.49,232.3,-101.28,-13.3129
GV-00532,959.1,207.18,-91.07,-13.3193
GV-00533,1019.42,214.67,-92.39,-13.5096
GV-00534,1060.94,240.28,-99.33,-13.5979
GV-00535,1114.29,207.04,-92.61,-13.698
GV-00536,1168.24,226.91,-92.68,-13.7411
GV-00537,1214.58,228.08,-75.54,-13.8303
GV-00538,1288.35,208.76,-64.72,-13.886
GV-00539,1332.62,224.35,-63.1,-14.0862
GV-00540,1387.95,213.49,-70.09,-14.2012
