# crs: EPSG:2193
# origin_xy_absolute_m: 1335878.572, 4928275.863
id,x_m,y_m,z_m,gravity_mgal
GV-00382,6267.87,111.15,-53.96,-4.1985
GV-00383,6317.33,132.61,-67.65,-3.904
GV-00384,6357.14,141.87,-78.58,-3.5481
GV-00385,11.63,192.69,-482.63,-7.6387
GV-00386,85.32,158.55,-481.95,-7.5984
GV-00387,142.83,163.79,-462.5,-7.7576
GV-00388,160.14,182.35,-443.5,-7.8797
GV-00389,239.72,188.87,-436.28,-7.7951
GV-00390,278.6,160.96,-430.31,-7.8629
GV-00391,344.4,184.51,-419.16,-7.9752
GV-00392,363.39,194.98,-416.1,-8.0433
GV-00393,433.36,176.94,-402.76,-7.9282
GV-00394,464.59,163.06,-405.85,-8.0361
GV-00395,514.56,177.27,-401.65,-8.0565
GV-00396,586.74,187.48,-392.12,-8.1616
GV-00397,617.97,185.1,-381.46,-8.0969
GV-00398,675.72,158.47,-378.47,-8.3384
GV-00399,738.76,157.43,-382.35,-7.9766
GV-00400,784.44,175.61,-379.69,-8.3211
GV-00401,814.73,167.22,-369.94,-8.1871
GV-00402,860.72,164.83,-374.56,-8.2585
GV-00403,923.77,156.06,-360.3,-8.221
GV-00404,966.96,173.2,-371.15,-8.3473
GV-00405,1043.48,194.17,-391.34,-8.2702
GV-00406,1074.2,173.16,-397.53,-8.3554
GV-00407,1123.17,182.15,-373.28,-8.3014
GV-00408,1159.86,180.62,-357.7,-8.2394
GV-00409,1240.76,194.77,-351.37,-8.3472
GV-00410,1283.49,161.9,-346.96,-8.3333
GV-00411,1344.82,174.86,-338.88,-8.601
GV-00412,1360.48,186.31,-336.8,-8.5081
GV-00413,1415.82,156.22,-329.56,-8.3971
GV-00414,1457.64,168.68,-306.79,-8.4518
GV-00415,1508.54,169.0,-291.86,-8.2517
GV-00416,1564.95,180.11,-286.62,-8.2426
GV-00417,1606.62,168.89,-287.09,-8.2818
GV-00418,1658.31,184.22,-277.45,-8.278
GV-00419,1724.97,164.87,-264.77,-8.2873
GV-00420,1794.44,181.61,-262.81,-8.3028
GV-00421,1843.68,167.08,-273.05,-8.1218
GV-00422,1857.91,171.55,-271.18,-8.3452
GV-00423,1930.49,174.9,-261.89,-8.2414
GV-00424,1959.57,155.95,-244.19,-8.3542
GV-00425,2042.66,156.33,-236.19,-8.3229
GV-00426,2078.69,171.31,-222.41,-8.4828
GV-00427,2117.75,186.67,-205.07,-8.3286
GV-00428,2180.67,185.57,-190.97,-8.2672
GV-00429,2215.3,176.76,-177.65,-8.3212
GV-00430,2277.67,166.85,-162.81,-8.3941
GV-00431,2308.14,187.2,-153.13,-8.5175
GV-00432,2359.42,184.64,-136.89,-8.385
GV-00433,2434.95,193.26,-126.68,-8.4967
GV-00434,2494.83,163.75,-109.59,-8.3975
GV-00435,2511.3,194.37,-95.99,-8.677
GV-00436,2564.71,160.92,-92.72,-8.4401
GV-00437,2622.97,180.16,-88.12,-8.5819
GV-00438,2657.4,168.63,-72.71,-8.5846
GV-00439,2728.03,167.08,-75.92,-8.4918
GV-00440,2779.19,181.15,-73.74,-8.5727
GV-00441,2815.14,175.29,-61.0,-8.5766
GV-00442,2877.73,185.09,-45.39,-8.6763
GV-00443,2939.14,172.86,-31.1,-8.61
GV-00444,2985.54,157.61,-22.33,-8.5754
GV-00445,3036.71,165.12,-14.7,-8.6992
GV-00446,3072.88,159.51,-2.12,-8.4645
GV-00447,3137.55,180.2,-0.77,-8.9013
GV-00448,3183.12,174.1,5.45,-8.6774
GV-00449,3219.4,185.3,6.28,-8.7918
GV-00450,3282.89,181.2,17.17,-8.615
GV-00451,3326.07,157.16,22.29,-8.8327
GV-00452,3383.92,192.53,30.37,-8.8725
GV-00453,3412.57,166.48,33.78,-8.8931
GV-00454,3472.52,191.05,33.5,-8.7538
GV-00455,3536.54,179.42,39.22,-8.7274
GV-00456,3568.85,155.37,38.65,-8.4778
GV-00457,3607.66,157.65,26.78,-8.7214
GV-00458,3668.26,178.28,26.07,-8.5289
GV-00459,3732.93,184.25,39.88,-8.5089
GV-00460,3772.71,164.42,45.93,-8.4592
GV-00461,3828.23,182.24,36.82,-8.5538
GV-00462,3874.6,168.42,28.98,-8.3806
GV-00463,3943.92,175.56,11.22,-8.3157
GV-00464,3986.32,169.3,-0.09,-8.2821
GV-00465,4028.65,168.64,-24.54,-8.2696
GV-00466,4091.11,186.83,-27.12,-8.2294
GV-00467,4132.88,176.84,-42.25,-8.2302
GV-00468,4161.64,161.78,-46.8,-8.0108
GV-00469,4229.65,161.28,-52.69,-7.8698
GV-00470,4287.76,183.3,-49.25,-7.856
GV-00471,4318.1,164.62,-23.05,-7.9469
GV-00472,4368.19,171.39,-8.67,-7.7764
GV-00473,4425.14,191.76,-1.82,-7.6697
GV-00474,4493.3,179.1,3.82,-7.8101
GV-00475,4522.05,162.13,9.19,-7.6732
GV-00476,4563.1,176.15,3.53,-7.7354
GV-00477,4613.76,194.12,-0.71,-7.7005
GV-00478,4662.52,155.83,-6.09,-7.4997
GV-00479,4727.16,161.83,-9.26,-7.6105
GV-00480,4760.41,184.97,-17.53,-7.6785
GV-00481,4805.94,172.6,-24.05,-7.3418
GV-00482,4893.92,169.9,-10.59,-7.2727
GV-00483,4933.83,176.84,-11.98,-7.2454
GV-00484,4989.44,169.19,-17.58,-7.2616
GV-00485,5021.26,162.2,-22.3,-7.2948
GV-00486,5080.33,186.31,-16.94,-7.1621
GV-00487,5142.61,167.27,-7.11,-7.087
GV-00488,5177.64,162.34,-9.39,-6.9166
GV-00489,5234.13,176.66,-2.79,-6.8625
GV-00490,5264.52,194.73,-8.76,-6.9542
GV-00491,5316.58,167.02,-5.19,-6.7809
GV-00492,5384.12,168.54,4.86,-6.6513
GV-00493,5434.13,186.79,3.78,-6.4897
GV-00494,5468.65,194.76,-9.9,-6.57
GV-00495,5543.32,159.47,-17.04,-6.4372
GV-00496,5594.3,164.47,-11.99,-6.4763
GV-00497,5611.84,186.62,-17.69,-6.0719
GV-00498,5680.13,193.89,-31.0,-5.8332
GV-00499,5730.8,188.03,-25.54,-6.073
GV-00500,5768.11,164.86,-27.55,-5.6792
GV-00501,5810.33,181.95,-26.04,-5.6551
GV-00502,5894.66,162.22,-26.93,-5.6356
GV-00503,5926.48,194.62,-23.55,-5.367
GV-00504,5991.53,190.41,-16.18,-5.1671
GV-00505,6041.54,174.79,-24.08,-5.1672
GV-00506,6061.05,168.92,-26.8,-5.144
GV-00507,6119.19,157.9,-37.02,-4.879
GV-00508,6155.45,161.33,-39.58,-4.631
GV-00509,6214.69,188.75,-50.29,-4.4072
GV-00510,6262.46,191.66,-57.51,-4.0867
GV-00511,6313.55,167.05,-71.0,-4.0733
GV-00512,6388.16,186.34,-78.42,-3.6855
GV-00513,36.86,207.45,-491.14,-7.6846
GV-00514,88.36,216.95,-477.0,-7.8114
GV-00515,133.45,221.26,-460.08,-7.6488
GV-00516,182.91,223.17,-443.55,-8.0247
GV-00517,235.11,244.34,-434.16,-7.9352
GV-00518,267.84,215.58,-438.14,-7.7746
GV-00519,318.94,219.18,-435.71,-7.9245
GV-00520,374.12,226.11,-418.97,-8.07
GV-00521,418.19,239.51,-410.59,-8.072
GV-00522,492.65,219.07,-414.65,-8.1323
GV-00523,544.1,236.35,-407.87,-8.2725
GV-00524,566.4,227.39,-399.65,-8.1764
GV-00525,628.51,233.27,-386.3,-8.2898
GV-00526,678.34,208.12,-392.48,-8.1762
GV-00527,720.89,226.04,-387.63,-8.3101
GV-00528,756.68,211.38,-380.49,-8.3846
GV-00529,807.52,231.12,-389.67,-8.3195
GV-00530,875.74,239.03,-377.31,-8.4914
GV-00531,914.95,240.42,-366.47,-8.4028
GV-00532,968.46,240.57,-386.88,-8.2167
GV-00533,1018.26,227.7,-403.8,-8.5034
GV-00534,1055.59,221.76,-394.26,-8.5155
GV-00535,1123.33,210.86,-370.19,-8.591
GV-00536,1192.8,209.25,-369.37,-8.5336
GV-00537,1211.92,243.83,-364.03,-8.4721
GV-00538,1289.78,240.9,-354.05,-8.4374
GV-00539,1333.81,219.84,-350.7,-8.6052
GV-00540,1359.78,209.82,-352.4,-8.6494
GV-00541,1411.49,217.59,-337.8,-8.4605
GV-00542,1477.21,229.49,-318.27,-8.3028
GV-00543,1531.18,231.62,-310.33,-8.3816
GV-00544,1584.92,212.76,-306.78,-8.4224
