# crs: EPSG:2193
# origin_xy_absolute_m: 1829406.648, 5650462.542
id,x_m,y_m,z_m,gravity_mgal
GV-00244,5782.28,79.52,-315.14,-2.3392
GV-00245,5815.38,66.52,-319.25,-2.386
GV-00246,5869.03,67.77,-318.08,-2.1685
GV-00247,5905.1,78.41,-321.76,-2.1011
GV-00248,5957.76,84.61,-326.8,-1.9975
GV-00249,6013.29,59.69,-321.54,-1.7796
GV-00250,6055.66,62.73,-328.21,-1.9209
GV-00251,6128.19,88.6,-323.52,-1.834
GV-00252,6165.69,77.44,-325.52,-1.6934
GV-00253,6241.25,82.89,-323.33,-1.5787
GV-00254,6292.38,93.84,-327.67,-1.3136
GV-00255,6313.52,93.68,-330.38,-1.2451
GV-00256,6390.56,85.43,-324.97,-1.3237
GV-00257,38.26,108.1,-192.74,0.9811
GV-00258,59.78,120.57,-192.17,0.9445
GV-00259,108.11,137.46,-187.66,0.5132
GV-00260,176.2,119.07,-193.8,0.5338
GV-00261,222.55,132.99,-187.43,0.3977
GV-00262,291.91,111.82,-190.92,0.4117
GV-00263,309.4,122.36,-184.87,0.0415
GV-00264,362.45,110.52,-194.05,-0.2127
GV-00265,416.69,130.64,-198.83,-0.1978
GV-00266,475.31,126.62,-194.54,-0.2118
GV-00267,530.26,138.16,-189.12,-0.6153
GV-00268,565.95,137.92,-189.8,-0.6644
GV-00269,616.25,138.35,-192.05,-0.7014
GV-00270,680.71,135.62,-192.77,-0.8083
GV-00271,733.42,123.45,-190.77,-0.9509
GV-00272,758.08,129.19,-197.3,-1.1778
GV-00273,806.73,140.96,-195.58,-1.3523
GV-00274,893.9,112.26,-201.05,-1.3346
GV-00275,911.46,127.3,-198.03,-1.3794
GV-00276,989.48,117.89,-210.14,-1.4449
GV-00277,1030.54,118.09,-206.7,-1.6453
GV-00278,1068.14,131.92,-209.03,-1.8037
GV-00279,1136.97,141.69,-206.03,-1.8954
GV-00280,1185.06,132.74,-214.82,-1.8909
GV-00281,1229.65,106.64,-212.82,-1.978
GV-00282,1293.74,105.29,-221.35,-1.8725
GV-00283,1313.64,134.97,-222.81,-1.9947
GV-00284,1361.05,114.59,-223.24,-2.3471
GV-00285,1436.74,132.07,-226.3,-2.329
GV-00286,1474.1,109.99,-225.79,-2.4233
GV-00287,1540.48,125.73,-226.18,-2.3435
GV-00288,1583.02,133.81,-226.92,-2.4858
GV-00289,1639.36,117.71,-232.43,-2.5567
GV-00290,1678.56,106.31,-225.87,-2.7356
GV-00291,1708.95,124.61,-224.95,-2.4836
GV-00292,1784.34,111.78,-227.06,-2.6645
GV-00293,1828.39,107.72,-236.21,-2.6362
GV-00294,1869.41,113.83,-241.28,-2.8745
GV-00295,1927.0,121.18,-234.23,-2.8106
GV-00296,1984.89,131.0,-220.14,-2.8884
GV-00297,2019.44,115.13,-216.6,-2.9944
GV-00298,2075.68,131.86,-215.35,-2.9806
GV-00299,2123.17,120.09,-199.52,-3.1083
GV-00300,2158.51,122.32,-190.12,-3.0004
GV-00301,2211.67,111.3,-192.64,-3.31
GV-00302,2284.59,144.88,-196.3,-3.089
GV-00303,2314.99,127.08,-196.4,-3.3356
GV-00304,2392.83,125.22,-205.4,-3.2636
GV-00305,2408.89,126.64,-213.66,-3.2736
GV-00306,2494.31,130.91,-210.14,-3.3512
GV-00307,2524.18,132.34,-210.92,-3.2113
GV-00308,2570.58,139.42,-214.42,-3.3849
GV-00309,2631.11,131.79,-216.12,-3.5316
GV-00310,2666.65,111.67,-227.98,-3.541
GV-00311,2738.55,125.6,-232.9,-3.57
GV-00312,2777.43,130.62,-239.97,-3.6365
GV-00313,2837.75,139.84,-248.62,-3.7739
GV-00314,2863.0,138.22,-248.92,-3.2816
GV-00315,2918.02,140.42,-247.64,-3.429
GV-00316,2969.63,107.78,-252.14,-3.558
GV-00317,3012.92,107.64,-252.56,-3.6351
GV-00318,3093.29,124.15,-256.95,-3.5945
GV-00319,3138.58,143.18,-262.12,-3.7487
GV-00320,3189.54,113.36,-262.14,-3.7322
GV-00321,3241.07,122.24,-270.73,-3.7307
GV-00322,3291.06,129.37,-280.44,-3.8011
GV-00323,3329.37,125.3,-281.38,-3.8661
GV-00324,3389.37,137.75,-279.16,-4.0086
GV-00325,3410.28,113.97,-277.71,-3.8261
GV-00326,3466.09,139.41,-284.87,-3.8855
GV-00327,3509.94,126.25,-277.29,-4.0061
GV-00328,3571.3,133.82,-262.56,-3.8853
GV-00329,3628.27,113.34,-269.18,-3.8875
GV-00330,3675.03,115.24,-261.71,-3.7966
GV-00331,3729.43,118.84,-257.79,-3.8021
GV-00332,3780.85,132.78,-252.07,-3.8733
GV-00333,3833.76,108.96,-262.32,-3.8581
GV-00334,3864.83,112.02,-253.7,-3.8176
GV-00335,3905.69,115.08,-257.46,-3.8974
GV-00336,3984.36,107.97,-265.2,-3.8246
GV-00337,4042.22,106.75,-261.86,-3.9111
GV-00338,4086.14,132.37,-264.37,-3.794
GV-00339,4118.94,113.54,-271.41,-3.9685
GV-00340,4156.3,128.1,-266.41,-3.7742
GV-00341,4214.55,123.19,-273.54,-3.7623
GV-00342,4258.01,132.97,-279.7,-3.8898
GV-00343,4308.67,130.11,-274.74,-3.7577
GV-00344,4363.02,125.09,-280.34,-3.7237
GV-00345,4425.37,119.85,-285.3,-3.6447
GV-00346,4456.33,116.54,-284.28,-3.7469
GV-00347,4535.91,125.81,-283.92,-3.8976
GV-00348,4573.58,126.25,-288.98,-3.7284
GV-00349,4636.69,105.8,-289.7,-3.6878
GV-00350,4665.75,109.25,-284.91,-3.7332
GV-00351,4734.74,109.53,-285.65,-3.8198
GV-00352,4791.9,144.7,-296.19,-3.7367
GV-00353,4841.05,123.65,-290.38,-3.6114
GV-00354,4879.93,106.8,-297.45,-3.5831
GV-00355,4908.59,106.48,-299.94,-3.5124
GV-00356,4979.82,124.5,-291.75,-3.4421
GV-00357,5028.56,140.16,-297.15,-3.674
GV-00358,5066.74,136.08,-297.65,-3.495
GV-00359,5124.76,105.69,-302.95,-3.3826
GV-00360,5172.67,119.0,-299.37,-3.2576
GV-00361,5232.34,106.29,-304.63,-3.2316
GV-00362,5272.82,140.73,-304.58,-3.2669
GV-00363,5306.84,134.1,-307.49,-3.1388
GV-00364,5393.68,125.38,-304.99,-3.2851
GV-00365,5408.18,112.24,-304.38,-3.0758
GV-00366,5460.72,112.25,-301.73,-2.9462
GV-00367,5544.01,130.34,-309.36,-2.9008
GV-00368,5558.89,142.66,-306.31,-2.8641
GV-00369,5607.87,136.89,-309.76,-2.7942
GV-00370,5694.4,123.0,-309.44,-2.6068
GV-00371,5738.65,108.55,-312.6,-2.5527
GV-00372,5767.55,129.75,-312.39,-2.6276
GV-00373,5838.66,137.17,-312.16,-2.4094
GV-00374,5889.67,138.65,-315.4,-2.4942
GV-00375,5909.52,127.01,-314.26,-2.3003
GV-00376,5961.18,116.2,-320.48,-2.2871
GV-00377,6032.72,132.46,-320.71,-2.0104
GV-00378,6082.76,135.01,-318.84,-1.9904
GV-00379,6118.33,133.76,-324.7,-1.7052
GV-00380,6192.45,143.27,-318.83,-1.6913
GV-00381,6241.16,117.37,-320.62,-1.5411
GV-00382,6273.91,106.49,-328.87,-1.664
GV-00383,6325.3,141.34,-328.07,-1.5225
GV-00384,6357.18,134.98,-321.24,-1.217
GV-00385,40.76,169.39,-195.6,0.946
GV-00386,82.92,186.16,-191.36,0.8326
GV-00387,126.69,161.59,-182.88,0.46
GV-00388,179.89,194.71,-192.34,0.274
GV-00389,229.62,157.08,-182.04,0.112
GV-00390,261.63,159.08,-180.71,-0.054
GV-00391,342.08,170.07,-180.72,-0.116
GV-00392,357.05,156.76,-184.91,-0.5389
GV-00393,408.84,190.38,-197.97,-0.4618
GV-00394,471.31,160.65,-195.95,-0.4432
GV-00395,529.67,161.29,-187.57,-0.8981
GV-00396,581.08,161.81,-182.17,-0.7652
GV-00397,637.12,160.44,-192.39,-1.221
GV-00398,655.1,171.15,-197.99,-0.9148
GV-00399,732.42,169.74,-196.08,-1.2984
GV-00400,775.83,187.14,-196.96,-1.3447
GV-00401,834.45,172.43,-197.64,-1.5177
GV-00402,877.44,164.53,-198.49,-1.6217
GV-00403,924.58,157.54,-204.19,-1.6023
GV-00404,977.25,157.62,-202.81,-1.6212
GV-00405,1039.91,158.04,-206.63,-1.6356
GV-00406,1055.43,184.05,-214.2,-1.8735
GV-00407,1119.02,187.49,-216.43,-2.1351
GV-00408,1187.97,184.5,-207.07,-2.086
GV-00409,1227.05,192.1,-211.93,-2.232
GV-00410,1272.18,181.3,-214.77,-2.2313
GV-00411,1338.61,156.56,-221.17,-2.2886
GV-00412,1393.54,189.68,-220.01,-2.4732
GV-00413,1430.26,156.15,-219.95,-2.6823
GV-00414,1487.07,178.03,-218.98,-2.7014
GV-00415,1515.51,164.42,-218.97,-2.9249
GV-00416,1561.19,168.37,-220.71,-2.6024
GV-00417,1626.93,169.03,-219.96,-2.7451
GV-00418,1676.8,177.89,-225.22,-2.8785
GV-00419,1710.95,176.43,-226.79,-2.7955
GV-00420,1775.48,172.4,-227.22,-2.957
GV-00421,1826.98,184.6,-225.83,-3.0083
GV-00422,1867.97,173.5,-237.31,-3.0888
GV-00423,1926.38,187.1,-235.9,-3.0024
GV-00424,1979.85,182.99,-231.25,-3.278
GV-00425,2010.35,160.35,-223.37,-3.2318
GV-00426,2090.2,178.52,-224.89,-3.281
GV-00427,2131.23,157.66,-207.34,-3.3679
GV-00428,2182.1,192.66,-203.54,-3.3598
GV-00429,2226.04,191.19,-195.81,-3.3563
GV-00430,2278.64,175.07,-200.02,-3.3772
GV-00431,2307.24,175.81,-209.82,-3.478
GV-00432,2379.63,191.48,-213.36,-3.5134
GV-00433,2420.67,166.59,-221.94,-3.6187
GV-00434,2466.45,170.54,-221.69,-3.7664
GV-00435,2507.26,180.17,-216.19,-3.638
GV-00436,2559.25,164.35,-225.46,-3.5972
GV-00437,2626.68,172.36,-236.3,-3.7085
GV-00438,2662.31,156.86,-236.09,-3.691
GV-00439,2709.02,167.11,-238.66,-3.7343
GV-00440,2784.85,188.05,-248.32,-3.8376
GV-00441,2805.78,189.59,-248.61,-3.6789
GV-00442,2859.83,181.62,-249.33,-3.838
GV-00443,2924.05,187.85,-246.18,-3.9571
GV-00444,2988.55,172.31,-256.37,-3.8827
GV-00445,3018.32,168.92,-254.39,-3.982
GV-00446,3061.77,179.41,-259.94,-3.9015
GV-00447,3118.5,192.28,-272.53,-3.7624
GV-00448,3189.35,155.7,-272.94,-4.1233
GV-00449,3218.99,180.2,-267.94,-4.1271
GV-00450,3287.9,178.49,-270.37,-3.9625
GV-00451,3309.66,162.59,-274.14,-4.113
GV-00452,3385.98,157.57,-270.57,-3.9998
GV-00453,3406.97,186.96,-269.25,-4.0001
GV-00454,3473.02,160.29,-277.75,-4.1764
GV-00455,3523.85,165.67,-282.19,-4.1208
GV-00456,3594.21,194.2,-270.66,-4.0864
GV-00457,3643.43,180.22,-264.71,-4.1432
GV-00458,3687.42,157.22,-260.46,-4.1877
GV-00459,3721.37,168.12,-263.6,-4.2384
GV-00460,3780.33,179.7,-261.18,-4.1466
GV-00461,3818.36,182.42,-262.64,-4.3019
GV-00462,3889.47,167.9,-263.12,-3.9749
GV-00463,3933.02,192.17,-265.25,-4.1075
GV-00464,3985.2,158.11,-261.19,-4.261
GV-00465,4021.82,169.92,-265.27,-4.266
GV-00466,4077.97,186.52,-267.66,-4.1312
GV-00467,4112.61,178.53,-265.82,-4.1053
GV-00468,4176.42,176.78,-267.78,-4.0897
GV-00469,4207.34,169.99,-269.29,-4.1285
GV-00470,4289.77,158.74,-278.71,-3.8988
GV-00471,4321.33,188.67,-281.05,-4.1045
GV-00472,4366.71,175.06,-281.14,-4.1512
GV-00473,4442.56,159.42,-285.7,-3.9423
GV-00474,4462.25,164.33,-283.47,-4.0416
GV-00475,4517.92,159.17,-282.14,-3.9864
GV-00476,4581.91,174.76,-286.87,-4.0264
GV-00477,4632.17,162.53,-290.58,-3.9412
GV-00478,4669.57,165.01,-283.59,-3.8999
GV-00479,4730.21,184.54,-284.71,-3.8442
GV-00480,4777.96,158.97,-286.53,-4.0394
GV-00481,4816.31,164.53,-288.33,-3.8431
GV-00482,4882.5,160.44,-289.91,-3.8061
GV-00483,4913.53,189.93,-299.36,-3.7128
GV-00484,4975.17,174.15,-298.08,-3.7021
GV-00485,5014.87,183.32,-302.55,-3.5201
GV-00486,5083.37,169.88,-295.23,-3.5486
GV-00487,5144.24,169.83,-305.15,-3.5877
GV-00488,5170.74,168.97,-299.57,-3.696
GV-00489,5215.44,169.79,-298.64,-3.5138
GV-00490,5278.48,183.48,-301.01,-3.4592
GV-00491,5323.86,176.95,-303.69,-3.2424
GV-00492,5362.2,168.89,-305.93,-3.2146
GV-00493,5426.69,189.75,-302.98,-3.2256
GV-00494,5488.11,181.87,-302.17,-3.214
GV-00495,5532.0,157.19,-309.07,-3.2918
GV-00496,5568.82,191.47,-305.83,-3.0407
GV-00497,5637.57,180.53,-305.9,-3.1264
GV-00498,5691.91,182.19,-314.5,-2.9726
GV-00499,5741.22,170.15,-313.12,-3.0324
GV-00500,5786.25,173.22,-318.33,-2.7115
GV-00501,5810.24,172.8,-319.21,-2.7633
GV-00502,5876.43,174.9,-315.06,-2.4606
GV-00503,5940.67,183.48,-314.66,-2.4338
GV-00504,5993.5,192.55,-316.77,-2.3047
GV-00505,6025.15,179.04,-323.43,-2.1673
GV-00506,6081.3,185.46,-316.99,-2.1501
GV-00507,6142.42,157.34,-316.18,-2.0844
GV-00508,6192.89,157.67,-318.22,-2.0078
GV-00509,6223.36,181.46,-325.88,-1.7993
GV-00510,6268.94,194.13,-323.11,-1.7629
GV-00511,6318.52,167.29,-327.24,-1.6221
GV-00512,6363.0,163.35,-320.65,-1.3337
GV-00513,43.98,229.31,-193.09,0.9137
GV-00514,70.56,207.06,-189.42,0.4975
GV-00515,139.01,221.91,-187.42,0.3897
GV-00516,156.13,219.56,-186.31,0.1437
GV-00517,237.58,243.52,-178.91,-0.1107
GV-00518,267.58,214.85,-178.63,-0.1103
GV-00519,308.28,209.36,-175.22,-0.4822
GV-00520,370.47,229.14,-178.74,-0.6308
GV-00521,444.82,244.16,-193.39,-0.6528
GV-00522,465.97,239.81,-193.38,-0.8426
GV-00523,529.8,207.14,-183.24,-1.0882
GV-00524,582.01,214.58,-186.03,-1.0117
GV-00525,643.05,216.63,-187.61,-1.2904
GV-00526,682.96,212.0,-186.98,-1.2488
GV-00527,728.71,235.62,-193.54,-1.3708
GV-00528,778.37,238.25,-193.85,-1.5744
GV-00529,838.69,214.46,-188.68,-1.7594
GV-00530,875.64,222.1,-199.26,-1.6916
GV-00531,912.78,209.48,-198.56,-1.9621
GV-00532,993.06,227.36,-194.67,-2.0889
GV-00533,1009.18,214.1,-198.03,-2.2065
GV-00534,1066.24,244.64,-200.85,-2.2574
GV-00535,1113.23,217.25,-206.62,-2.2079
GV-00536,1178.25,205.99,-205.37,-2.3586
GV-00537,1241.34,243.91,-208.79,-2.5347
GV-00538,1277.65,221.37,-212.23,-2.3773
GV-00539,1342.24,231.95,-208.62,-2.615
GV-00540,1368.79,237.41,-216.2,-2.7489
GV-00541,1437.17,240.76,-218.35,-2.7551
