# crs: EPSG:2193
# origin_xy_absolute_m: 1545766.328, 5188070.262
id,x_m,y_m,z_m,gravity_mgal
GV-00185,2805.08,81.27,24.42,-8.0167
GV-00186,2877.31,87.59,25.95,-7.9487
GV-00187,2914.24,81.8,24.58,-8.0377
GV-00188,2963.05,68.76,16.59,-8.2308
GV-00189,3010.62,60.87,15.32,-8.2742
GV-00190,3062.67,72.98,23.74,-8.4361
GV-00191,3115.02,93.45,20.52,-8.276
GV-00192,3171.07,62.11,23.19,-8.3479
GV-00193,3213.26,62.54,21.05,-8.407
GV-00194,3275.82,88.78,15.37,-8.6067
GV-00195,3330.14,83.69,19.95,-8.3758
GV-00196,3378.4,86.58,20.55,-8.697
GV-00197,3417.04,92.79,12.8,-8.6026
GV-00198,3473.41,82.3,17.3,-8.6648
GV-00199,3544.11,85.14,13.95,-8.5922
GV-00200,3564.8,55.49,19.14,-8.6362
GV-00201,3639.41,85.02,16.79,-8.7997
GV-00202,3683.97,92.34,18.42,-8.744
GV-00203,3725.71,69.8,13.53,-8.8714
GV-00204,3792.31,58.39,15.67,-8.9373
GV-00205,3814.69,65.22,14.69,-9.0119
GV-00206,3877.42,93.33,15.6,-9.0501
GV-00207,3906.13,84.09,11.79,-9.06
GV-00208,3987.81,67.36,13.77,-8.9205
GV-00209,4013.45,62.78,15.77,-9.1377
GV-00210,4067.93,61.14,14.52,-9.3499
GV-00211,4106.75,79.24,10.73,-9.1131
GV-00212,4165.03,76.6,8.94,-9.3268
GV-00213,4238.66,80.62,14.84,-9.168
GV-00214,4272.82,79.53,7.19,-8.9796
GV-00215,4312.77,64.08,8.7,-9.1676
GV-00216,4361.65,91.18,11.8,-9.2325
GV-00217,4440.69,58.15,9.1,-9.1608
GV-00218,4472.83,60.17,12.95,-9.4306
GV-00219,4536.37,55.43,10.78,-9.2145
GV-00220,4573.39,72.34,9.41,-9.6124
GV-00221,4639.78,74.31,14.46,-9.5494
GV-00222,4672.31,94.45,7.98,-9.4798
GV-00223,4705.45,82.72,8.0,-9.397
GV-00224,4766.01,64.22,10.32,-9.5736
GV-00225,4838.42,56.69,13.39,-9.607
GV-00226,4857.42,80.77,7.49,-9.5364
GV-00227,4912.73,80.64,11.24,-9.7269
GV-00228,4957.01,94.51,6.85,-9.718
GV-00229,5028.92,83.53,10.68,-9.6426
GV-00230,5063.23,94.38,8.99,-9.5267
GV-00231,5115.53,80.49,10.84,-9.5175
GV-00232,5157.37,56.21,3.1,-9.4281
GV-00233,5217.4,66.57,10.3,-9.6579
GV-00234,5257.99,78.39,9.72,-9.5622
GV-00235,5308.22,62.97,1.06,-9.7151
GV-00236,5388.32,73.66,8.55,-9.4744
GV-00237,5426.07,76.11,7.37,-9.7142
GV-00238,5456.25,64.78,7.95,-9.5748
GV-00239,5538.67,77.68,7.74,-9.689
GV-00240,5588.16,72.73,-0.58,-9.575
GV-00241,5623.84,89.2,1.43,-9.5141
GV-00242,5679.13,61.45,3.35,-9.5343
GV-00243,5728.39,87.9,0.26,-9.5277
GV-00244,5785.42,87.59,0.42,-9.4078
GV-00245,5828.91,89.5,3.53,-9.463
GV-00246,5876.19,67.11,6.82,-9.4127
GV-00247,5914.05,62.49,1.65,-9.2667
GV-00248,5984.51,73.67,7.13,-9.1384
GV-00249,6027.97,72.73,3.1,-8.9764
GV-00250,6069.97,90.45,5.52,-8.8728
GV-00251,6115.61,81.53,3.9,-9.0058
GV-00252,6162.35,91.57,3.24,-8.8244
GV-00253,6208.48,55.56,9.57,-8.7175
GV-00254,6287.17,74.32,3.56,-8.5872
GV-00255,6338.15,76.95,2.5,-8.3122
GV-00256,6359.17,71.82,-1.17,-8.3089
GV-00257,40.82,107.17,37.38,-2.7728
GV-00258,91.93,122.33,43.42,-2.9207
GV-00259,105.49,128.53,41.05,-3.1882
GV-00260,161.77,112.06,43.9,-3.6996
GV-00261,218.54,105.32,37.54,-3.6007
GV-00262,291.22,132.39,38.71,-4.0482
GV-00263,326.47,121.54,32.78,-4.1229
GV-00264,361.52,131.94,39.15,-4.1849
GV-00265,428.26,138.44,41.11,-4.5993
GV-00266,478.53,119.02,36.15,-4.7544
GV-00267,544.82,116.18,32.13,-4.7222
GV-00268,568.73,119.04,35.95,-5.0713
GV-00269,630.62,106.94,31.6,-5.1151
GV-00270,676.82,144.18,38.76,-5.4232
GV-00271,712.96,117.84,37.71,-5.3352
GV-00272,787.66,108.84,29.73,-5.4716
GV-00273,811.21,122.03,36.92,-5.7872
GV-00274,883.53,110.46,29.61,-5.616
GV-00275,907.06,143.35,28.48,-5.7772
GV-00276,966.91,135.58,32.81,-5.9784
GV-00277,1016.96,144.11,29.11,-5.9586
GV-00278,1093.61,130.67,33.91,-6.1321
GV-00279,1110.75,123.95,31.64,-6.2573
GV-00280,1163.91,128.12,28.67,-6.5302
GV-00281,1227.44,115.53,29.26,-6.6614
GV-00282,1286.95,143.8,34.4,-6.389
GV-00283,1307.2,131.92,29.32,-6.7328
GV-00284,1367.41,108.92,27.92,-6.7431
GV-00285,1441.01,127.49,25.41,-6.7556
GV-00286,1469.67,117.19,34.92,-6.9107
GV-00287,1522.29,121.78,33.97,-7.0187
GV-00288,1588.6,139.02,29.16,-7.002
GV-00289,1611.81,112.75,33.75,-7.0753
GV-00290,1665.89,133.96,32.56,-7.2085
GV-00291,1737.21,139.41,25.83,-7.2394
GV-00292,1779.42,116.57,25.66,-7.351
GV-00293,1832.64,127.53,31.09,-7.3281
GV-00294,1855.16,136.55,31.67,-7.4351
GV-00295,1916.91,115.43,30.8,-7.5794
GV-00296,1955.24,138.76,28.28,-7.8859
GV-00297,2036.42,109.64,25.54,-7.736
GV-00298,2074.09,144.21,25.57,-7.9413
GV-00299,2129.96,111.83,24.28,-7.693
GV-00300,2184.24,118.52,28.88,-7.8465
GV-00301,2231.64,130.4,21.3,-8.0016
GV-00302,2284.31,108.77,24.86,-7.9981
GV-00303,2329.24,123.74,25.04,-8.1311
GV-00304,2386.98,131.28,26.27,-8.2555
GV-00305,2412.26,110.55,26.65,-8.1718
GV-00306,2485.62,108.42,29.25,-8.335
GV-00307,2525.67,135.07,25.51,-8.3944
GV-00308,2577.58,125.7,23.99,-8.1716
GV-00309,2615.18,114.6,23.65,-8.0648
GV-00310,2667.78,124.13,18.16,-8.1881
GV-00311,2742.63,133.85,24.63,-8.5133
GV-00312,2765.51,130.42,26.46,-8.2541
GV-00313,2808.7,126.91,21.14,-8.6234
GV-00314,2862.24,143.0,21.14,-8.2595
GV-00315,2943.02,130.71,20.84,-8.4392
GV-00316,2961.0,137.6,24.24,-8.5853
GV-00317,3016.34,118.14,24.52,-8.6899
GV-00318,3063.13,120.39,20.31,-8.6861
GV-00319,3106.18,143.79,15.02,-8.6529
GV-00320,3169.91,105.18,20.36,-8.7987
GV-00321,3231.24,106.09,14.24,-8.7625
GV-00322,3268.64,140.69,22.64,-8.852
GV-00323,3320.67,125.54,19.06,-8.9555
GV-00324,3389.54,115.67,18.15,-8.9198
GV-00325,3409.2,112.62,17.9,-8.9663
GV-00326,3473.78,114.87,17.5,-8.9122
GV-00327,3538.8,142.65,12.87,-8.872
GV-00328,3561.5,108.34,18.87,-9.1282
GV-00329,3618.46,109.04,12.31,-9.0297
GV-00330,3662.78,124.89,12.92,-9.0484
GV-00331,3735.93,115.01,19.5,-9.0966
GV-00332,3793.43,143.82,13.83,-9.1526
GV-00333,3819.94,135.58,18.68,-9.1116
GV-00334,3862.36,144.69,17.25,-9.2169
GV-00335,3931.19,138.25,13.51,-9.105
GV-00336,3964.36,107.6,14.19,-9.3525
GV-00337,4018.05,117.11,17.39,-9.5036
GV-00338,4068.29,122.44,11.57,-9.5481
GV-00339,4113.61,135.41,10.25,-9.4418
GV-00340,4186.22,121.35,8.2,-9.4309
GV-00341,4241.41,109.65,10.18,-9.6167
GV-00342,4265.71,106.11,12.43,-9.5806
GV-00343,4338.98,105.36,8.44,-9.8115
GV-00344,4387.39,116.91,14.64,-9.7392
GV-00345,4425.3,120.9,6.19,-9.6985
GV-00346,4471.05,131.4,7.21,-9.6526
GV-00347,4535.76,108.57,7.61,-9.7455
GV-00348,4580.53,130.12,7.31,-9.7907
GV-00349,4608.96,112.14,4.83,-9.5294
GV-00350,4657.29,118.73,6.55,-9.77
GV-00351,4714.21,124.04,10.3,-9.859
GV-00352,4782.6,138.99,11.64,-9.7613
GV-00353,4833.94,120.82,7.34,-9.9044
GV-00354,4861.06,129.85,12.09,-9.9465
GV-00355,4926.19,108.45,6.88,-9.9839
GV-00356,4969.88,131.5,8.72,-9.9175
GV-00357,5007.74,127.82,10.88,-9.9519
GV-00358,5072.4,105.45,3.34,-10.0732
GV-00359,5138.88,117.12,3.48,-10.0489
GV-00360,5180.35,140.91,4.15,-9.7927
GV-00361,5236.32,115.27,6.21,-9.8636
GV-00362,5260.11,119.12,10.79,-9.8726
GV-00363,5330.65,129.59,7.63,-9.9992
GV-00364,5393.72,120.38,7.79,-9.898
GV-00365,5426.02,132.64,0.85,-9.9106
GV-00366,5464.29,116.97,7.79,-10.0992
GV-00367,5509.83,112.64,9.14,-9.8264
GV-00368,5583.39,126.58,0.79,-10.0738
GV-00369,5625.92,133.86,1.72,-9.916
GV-00370,5662.7,143.92,4.7,-9.9279
GV-00371,5741.07,138.6,1.13,-9.6935
GV-00372,5784.37,105.85,3.71,-9.7355
GV-00373,5820.09,144.36,4.86,-9.5036
GV-00374,5873.68,139.9,-0.54,-9.7279
GV-00375,5933.06,105.79,0.02,-9.7384
GV-00376,5978.29,113.18,4.7,-9.5243
GV-00377,6012.61,108.53,-0.64,-9.664
GV-00378,6056.84,114.7,1.03,-9.331
GV-00379,6111.56,113.6,8.97,-9.231
GV-00380,6158.58,142.01,8.73,-9.2309
GV-00381,6215.14,116.84,6.96,-8.9662
GV-00382,6271.34,135.64,6.1,-8.9613
GV-00383,6334.6,114.12,0.43,-8.7874
GV-00384,6393.18,127.07,3.19,-8.4725
GV-00385,14.83,164.67,45.26,-2.7936
GV-00386,60.72,170.19,39.18,-3.2924
GV-00387,120.28,176.61,39.63,-3.4551
GV-00388,168.07,160.92,42.02,-3.6711
GV-00389,225.91,163.83,37.1,-3.9945
GV-00390,255.57,187.2,35.19,-4.2543
GV-00391,341.63,158.33,39.79,-4.5341
GV-00392,375.74,167.33,35.63,-4.5601
GV-00393,436.17,161.96,37.32,-4.6734
GV-00394,465.18,177.18,34.81,-5.0729
GV-00395,530.56,179.19,35.26,-4.9477
GV-00396,590.33,159.75,35.31,-5.1685
GV-00397,619.22,176.21,34.91,-5.4716
GV-00398,670.47,180.64,31.22,-5.6626
GV-00399,741.05,174.88,32.76,-5.8268
GV-00400,778.49,176.88,32.33,-5.8866
GV-00401,822.12,191.19,34.06,-5.8123
GV-00402,869.26,190.99,33.22,-6.1228
GV-00403,925.73,178.5,28.39,-6.1369
GV-00404,982.58,169.01,29.75,-6.2404
GV-00405,1024.04,191.78,28.13,-6.4547
GV-00406,1065.03,156.72,36.65,-6.4755
GV-00407,1134.0,166.18,29.11,-6.5354
GV-00408,1161.26,178.99,31.65,-6.6838
GV-00409,1240.4,174.2,32.54,-6.8241
GV-00410,1278.0,174.74,29.0,-6.9721
GV-00411,1335.56,190.21,31.62,-7.0192
GV-00412,1356.5,174.51,34.36,-7.0283
GV-00413,1420.97,166.08,33.77,-7.2502
GV-00414,1481.54,167.78,29.31,-7.2758
GV-00415,1514.78,189.29,25.23,-7.2727
GV-00416,1584.79,194.76,32.37,-7.5769
GV-00417,1641.93,161.94,25.18,-7.4895
GV-00418,1684.22,159.39,28.67,-7.5633
GV-00419,1731.99,174.16,28.14,-7.5888
GV-00420,1782.75,173.92,23.08,-7.6366
GV-00421,1815.07,159.42,31.26,-7.8467
GV-00422,1875.92,179.19,29.97,-7.9619
GV-00423,1909.48,183.91,29.52,-7.9822
GV-00424,1967.3,156.53,29.77,-8.1368
GV-00425,2031.59,185.56,25.11,-8.0288
GV-00426,2067.59,189.88,21.58,-8.2132
GV-00427,2121.54,163.08,29.75,-8.1189
GV-00428,2178.34,189.48,21.48,-8.175
GV-00429,2217.79,186.55,21.63,-8.3672
GV-00430,2269.15,176.52,27.0,-8.3747
GV-00431,2313.34,166.31,26.0,-8.4969
GV-00432,2373.46,160.37,29.81,-8.4333
GV-00433,2431.5,194.63,24.87,-8.5549
GV-00434,2467.82,155.06,24.94,-8.5353
GV-00435,2534.8,174.59,31.11,-8.4111
GV-00436,2564.76,179.62,33.5,-8.6643
GV-00437,2642.04,163.82,22.31,-8.7156
GV-00438,2693.8,155.44,26.7,-8.6327
GV-00439,2706.56,167.2,21.35,-8.7832
GV-00440,2784.84,164.08,24.98,-8.7395
GV-00441,2830.92,155.3,21.33,-8.6079
GV-00442,2856.21,164.41,20.11,-8.7852
GV-00443,2910.14,172.31,25.0,-8.7043
GV-00444,2973.52,191.15,17.27,-8.8253
GV-00445,3021.06,164.43,21.14,-8.8903
GV-00446,3086.11,189.06,16.82,-9.0833
GV-00447,3133.66,163.19,21.01,-9.1103
GV-00448,3193.07,170.56,22.59,-9.1415
GV-00449,3229.13,186.59,15.17,-8.9933
GV-00450,3281.36,184.27,19.24,-9.1881
GV-00451,3320.67,178.5,18.29,-9.192
GV-00452,3363.56,159.1,14.06,-9.2531
GV-00453,3438.95,159.75,19.88,-9.4747
GV-00454,3476.48,185.48,16.09,-9.3276
GV-00455,3538.2,158.06,14.56,-9.3042
GV-00456,3575.06,161.92,20.14,-9.5119
GV-00457,3638.49,189.88,21.47,-9.5379
GV-00458,3687.46,187.8,11.75,-9.4403
GV-00459,3732.94,184.65,13.21,-9.4357
GV-00460,3785.08,160.76,11.55,-9.6558
GV-00461,3815.51,157.09,14.02,-9.5544
GV-00462,3866.23,168.94,18.5,-9.6309
GV-00463,3922.56,165.19,14.55,-9.506
GV-00464,3958.92,167.03,12.08,-9.647
GV-00465,4036.9,168.51,13.23,-9.8023
GV-00466,4074.9,169.55,12.85,-9.7544
GV-00467,4139.48,161.55,9.91,-9.7972
GV-00468,4183.27,188.62,12.63,-9.7506
GV-00469,4242.72,176.34,15.43,-9.7491
GV-00470,4291.62,162.59,15.94,-9.9667
GV-00471,4343.48,190.83,14.01,-9.9632
GV-00472,4362.05,180.68,15.37,-9.8851
GV-00473,4408.19,188.6,13.34,-9.9871
GV-00474,4491.87,188.46,8.49,-10.1214
GV-00475,4530.08,167.5,15.01,-9.8966
GV-00476,4588.1,159.72,12.47,-10.0963
GV-00477,4639.21,157.67,12.61,-10.1643
GV-00478,4694.34,176.55,5.87,-10.0972
GV-00479,4739.3,178.68,4.46,-10.1362
GV-00480,4791.81,171.37,4.19,-10.2209
GV-00481,4825.87,186.31,12.24,-10.2432
GV-00482,4862.3,193.51,13.83,-10.1849
GV-00483,4936.7,186.7,4.5,-10.0188
GV-00484,4982.74,177.98,9.8,-10.1678
GV-00485,5017.84,164.12,4.86,-10.2059
GV-00486,5094.43,182.72,6.52,-10.3029
GV-00487,5140.12,169.73,9.59,-10.1961
GV-00488,5163.28,165.13,2.28,-10.0932
GV-00489,5225.58,194.82,9.93,-10.3094
GV-00490,5265.78,184.46,6.33,-10.3737
GV-00491,5321.9,181.87,9.06,-10.2938
GV-00492,5394.71,189.2,7.02,-10.1667
GV-00493,5419.51,167.69,7.08,-10.3417
GV-00494,5484.01,160.61,2.25,-10.2085
GV-00495,5505.27,159.19,4.71,-10.122
GV-00496,5584.5,166.08,4.97,-10.1973
GV-00497,5615.95,166.89,6.45,-10.1595
GV-00498,5693.48,189.7,2.22,-9.9676
GV-00499,5726.81,159.48,4.33,-10.1613
GV-00500,5790.13,163.47,6.77,-9.9209
GV-00501,5824.16,191.19,0.59,-10.127
GV-00502,5866.11,171.34,4.03,-9.9769
GV-00503,5910.46,183.62,6.38,-9.8518
GV-00504,5959.37,173.7,2.59,-9.75
GV-00505,6017.28,157.14,0.07,-9.553
GV-00506,6077.94,166.98,3.05,-9.6971
GV-00507,6113.18,167.31,6.07,-9.5734
GV-00508,6185.51,159.19,7.0,-9.3979
GV-00509,6210.73,162.32,0.28,-9.2589
GV-00510,6257.95,155.82,-0.42,-9.1237
GV-00511,6329.11,166.88,5.78,-8.7618
GV-00512,6372.82,173.31,-0.55,-8.5977
GV-00513,32.12,216.32,49.32,-2.9286
GV-00514,72.97,220.69,47.73,-3.349
GV-00515,122.6,207.2,44.72,-3.5759
GV-00516,164.34,243.89,39.27,-3.8362
GV-00517,236.83,237.56,36.32,-4.1565
GV-00518,258.65,218.36,39.34,-4.4073
GV-00519,308.42,222.06,39.88,-4.7442
GV-00520,375.97,231.17,32.59,-4.6878
GV-00521,436.05,242.09,36.28,-5.0288
GV-00522,459.44,220.85,31.93,-5.2052
GV-00523,506.01,206.31,37.57,-5.4139
GV-00524,594.11,240.55,32.71,-5.4404
GV-00525,631.75,234.02,31.05,-5.667
GV-00526,688.45,212.41,29.92,-5.8541
GV-00527,742.62,210.6,31.86,-6.0174
GV-00528,773.28,243.59,29.24,-6.1229
GV-00529,842.39,224.93,30.79,-6.198
GV-00530,890.33,225.82,30.91,-6.4703
GV-00531,933.6,229.2,28.46,-6.3353
GV-00532,972.44,228.22,29.68,-6.5321
GV-00533,1035.23,216.46,31.53,-6.8298
GV-00534,1092.41,211.1,36.17,-6.7333
GV-00535,1110.17,219.91,34.0,-6.8376
GV-00536,1184.42,223.57,26.96,-6.9019
GV-00537,1239.7,206.45,33.55,-7.0958
GV-00538,1273.43,228.6,25.3,-7.143
GV-00539,1312.7,226.35,27.04,-7.191
GV-00540,1358.67,207.16,26.27,-7.4052
GV-00541,1412.94,209.75,34.19,-7.5362
GV-00542,1459.25,232.73,30.81,-7.516
GV-00543,1511.72,233.97,25.31,-7.5878
GV-00544,1588.37,213.73,27.09,-7.7894
GV-00545,1641.3,242.99,25.69,-7.7843
GV-00546,1670.73,219.12,27.88,-7.6261
GV-00547,1707.79,209.47,29.52,-7.8847
GV-00548,1780.6,226.4,30.24,-8.1763
GV-00549,1840.7,244.01,30.36,-8.1862
GV-00550,1869.84,227.55,25.39,-8.1042
GV-00551,1923.2,237.67,23.72,-8.1289
GV-00552,1970.09,211.6,23.97,-8.3863
GV-00553,2029.21,220.31,30.07,-8.4197
GV-00554,2082.79,242.7,22.42,-8.2596
GV-00555,2117.16,244.87,27.32,-8.4705
GV-00556,2172.57,227.58,21.81,-8.6302
GV-00557,2244.58,214.3,23.21,-8.5716
GV-00558,2284.81,230.27,29.27,-8.5728
GV-00559,2338.45,225.56,27.03,-8.7887
GV-00560,2357.85,216.02,25.92,-8.7049
GV-00561,2414.65,224.23,32.43,-8.6184
