id,x_m,y_m,z_m,gravity_mgal
GV-00046,2290.93,27.75,-797.95,-5.1996
GV-00047,2319.63,36.15,-798.78,-5.1184
GV-00048,2356.38,14.46,-804.99,-5.2861
GV-00049,2411.73,16.06,-754.72,-5.4129
GV-00050,2458.17,44.82,-745.14,-5.3905
GV-00051,2513.01,40.4,-747.96,-5.36
GV-00052,2579.2,28.39,-748.0,-5.4975
GV-00053,2618.57,27.39,-698.58,-5.5018
GV-00054,2692.42,41.36,-699.37,-5.7348
GV-00055,2726.21,29.87,-700.66,-5.738
GV-00056,2794.87,29.48,-702.59,-5.9047
GV-00057,2809.95,17.66,-703.23,-5.8532
GV-00058,2856.83,16.37,-651.09,-5.8218
GV-00059,2906.1,23.14,-652.45,-5.809
GV-00060,2961.7,30.25,-651.33,-5.8522
GV-00061,3031.88,9.55,-654.42,-5.9742
GV-00062,3063.96,34.02,-649.95,-5.8656
GV-00063,3144.66,24.83,-651.86,-6.0518
GV-00064,3184.34,32.45,-649.51,-5.9999
GV-00065,3233.7,42.06,-645.63,-6.0209
GV-00066,3262.72,31.12,-650.2,-5.9783
GV-00067,3322.7,20.96,-649.05,-6.0056
GV-00068,3373.3,36.75,-653.77,-5.9723
GV-00069,3415.14,31.58,-654.76,-5.9693
GV-00070,3486.64,24.61,-649.99,-6.1184
GV-00071,3519.58,15.38,-651.71,-6.0704
GV-00072,3584.38,33.89,-650.71,-6.3156
GV-00073,3635.66,27.21,-652.48,-6.224
GV-00074,3667.53,27.93,-651.82,-6.1861
GV-00075,3715.34,15.14,-648.15,-5.9932
GV-00076,3789.35,12.66,-645.84,-6.1612
GV-00077,3825.65,30.01,-651.62,-6.3006
GV-00078,3879.1,29.18,-650.83,-6.0493
GV-00079,3918.76,23.94,-652.81,-5.995
GV-00080,3979.32,21.21,-649.75,-6.1917
GV-00081,4036.32,19.9,-651.54,-6.1928
GV-00082,4077.31,17.71,-650.42,-6.1079
GV-00083,4132.57,13.02,-648.55,-6.3622
GV-00084,4157.54,42.78,-645.79,-6.1781
GV-00085,4226.21,41.16,-646.24,-6.353
GV-00086,4267.38,24.94,-648.72,-6.211
GV-00087,4312.29,41.41,-651.4,-6.1893
GV-00088,4363.15,15.12,-649.95,-6.2152
GV-00089,4444.36,41.76,-650.75,-6.2176
GV-00090,4470.61,21.54,-650.29,-6.3817
GV-00091,4526.76,16.34,-650.58,-6.3542
GV-00092,4570.47,21.68,-604.75,-6.3665
GV-00093,4642.33,32.54,-603.04,-6.2655
GV-00094,4679.23,11.32,-599.0,-6.1849
GV-00095,4706.93,28.18,-601.75,-6.511
GV-00096,4786.49,17.93,-604.17,-6.1871
GV-00097,4837.52,23.7,-599.65,-6.235
GV-00098,4864.02,38.14,-595.51,-6.2022
GV-00099,4908.84,44.34,-603.84,-6.2344
GV-00100,4986.0,39.43,-599.9,-6.2475
GV-00101,5008.42,36.24,-602.32,-6.2185
GV-00102,5064.94,30.56,-595.62,-6.2224
GV-00103,5119.56,22.24,-600.15,-6.2265
GV-00104,5183.51,33.27,-604.1,-6.3432
GV-00105,5206.19,8.91,-553.27,-6.1681
GV-00106,5286.68,37.22,-546.4,-6.1019
GV-00107,5308.41,30.68,-547.1,-6.1968
GV-00108,5382.1,24.91,-546.19,-5.9915
GV-00109,5427.21,41.08,-545.88,-6.0764
GV-00110,5483.24,28.9,-552.09,-5.9128
GV-00111,5528.09,31.4,-553.04,-5.9211
GV-00112,5588.92,44.77,-554.25,-5.7685
GV-00113,5628.23,6.74,-551.81,-5.7539
GV-00114,5691.41,24.38,-549.84,-5.7304
GV-00115,5715.23,8.24,-553.76,-5.3819
GV-00116,5764.12,7.23,-551.11,-5.2604
GV-00117,5826.88,39.64,-546.77,-5.4041
GV-00118,5870.82,6.55,-551.9,-5.1593
GV-00119,5922.6,12.06,-551.83,-5.1876
GV-00120,5982.05,43.54,-550.57,-5.0586
GV-00121,6039.36,29.25,-549.11,-4.8005
GV-00122,6055.48,26.14,-597.39,-4.6216
GV-00123,6125.8,6.88,-603.34,-4.6536
GV-00124,6188.51,36.61,-600.58,-4.4225
GV-00125,6206.88,15.96,-603.11,-4.2943
GV-00126,6283.08,32.68,-599.3,-3.9747
GV-00127,6309.55,34.54,-602.29,-3.9544
GV-00128,6370.8,26.77,-603.14,-3.7325
GV-00129,22.46,86.6,-1348.79,-1.5168
GV-00130,59.01,92.11,-1349.95,-1.7201
GV-00131,142.56,79.48,-1349.59,-1.7941
GV-00132,183.25,63.15,-1399.25,-1.7641
GV-00133,231.29,91.79,-1396.86,-1.8024
GV-00134,281.36,79.39,-1398.32,-1.9392
GV-00135,316.17,67.37,-1399.6,-2.129
GV-00136,389.69,60.63,-1402.94,-2.2592
GV-00137,415.32,70.86,-1403.73,-2.214
GV-00138,476.46,59.83,-1396.84,-2.3258
GV-00139,508.45,64.4,-1398.76,-2.3488
GV-00140,578.89,69.81,-1451.38,-2.5635
GV-00141,609.17,67.17,-1448.5,-2.5378
GV-00142,666.51,56.25,-1447.55,-2.7792
GV-00143,720.41,65.16,-1446.56,-2.9568
GV-00144,766.4,75.22,-1397.03,-3.0222
GV-00145,837.02,63.55,-1402.98,-3.1049
GV-00146,855.14,70.76,-1348.96,-3.2579
GV-00147,924.01,59.78,-1349.5,-3.0077
GV-00148,961.41,83.46,-1304.58,-3.3993
GV-00149,1015.3,83.29,-1302.73,-3.4087
GV-00150,1058.04,64.93,-1253.08,-3.3473
GV-00151,1125.48,93.35,-1249.4,-3.6957
GV-00152,1159.7,64.25,-1249.44,-3.6825
GV-00153,1227.93,86.47,-1197.98,-3.6731
GV-00154,1291.07,88.87,-1198.35,-3.8378
GV-00155,1336.73,82.53,-1149.65,-3.9279
GV-00156,1371.67,55.25,-1145.27,-3.9929
GV-00157,1441.77,77.61,-1102.52,-4.2016
GV-00158,1488.61,68.85,-1102.78,-4.3201
GV-00159,1522.99,87.73,-1104.12,-4.2351
GV-00160,1592.29,72.93,-1047.32,-4.3914
GV-00161,1610.03,55.73,-1050.24,-4.4381
GV-00162,1683.74,63.59,-1001.48,-4.5364
GV-00163,1734.68,78.08,-1001.95,-4.5993
GV-00164,1783.4,71.52,-995.39,-4.7152
GV-00165,1819.77,74.44,-949.38,-4.9028
GV-00166,1891.95,64.91,-946.24,-4.7936
GV-00167,1934.53,56.16,-902.44,-4.7548
GV-00168,1968.33,64.84,-898.53,-4.9755
GV-00169,2020.06,66.95,-898.91,-5.1049
GV-00170,2064.27,64.41,-846.18,-5.0251
GV-00171,2124.84,88.71,-851.69,-5.3234
GV-00172,2182.71,75.34,-852.46,-5.3303
GV-00173,2206.23,81.74,-795.32,-5.6002
GV-00174,2262.88,67.01,-804.95,-5.4608
GV-00175,2312.63,67.67,-797.97,-5.5454
GV-00176,2370.92,85.16,-800.92,-5.5383
GV-00177,2429.37,77.94,-747.98,-5.5062
GV-00178,2490.31,76.68,-748.63,-5.7592
GV-00179,2508.71,81.77,-750.65,-5.8675
GV-00180,2579.75,72.09,-747.41,-5.9267
GV-00181,2624.27,67.33,-695.63,-5.7245
GV-00182,2674.98,91.97,-695.08,-5.975
GV-00183,2712.28,89.25,-695.18,-5.9289
GV-00184,2764.24,78.07,-696.76,-5.9582
GV-00185,2841.35,65.74,-697.01,-6.1115
GV-00186,2894.17,55.91,-703.16,-6.1159
GV-00187,2930.19,82.03,-700.75,-6.3684
GV-00188,2967.91,62.87,-647.16,-6.3836
GV-00189,3014.46,82.63,-650.91,-6.1148
GV-00190,3062.57,85.24,-647.3,-6.2946
GV-00191,3132.34,93.27,-645.76,-6.4642
GV-00192,3162.85,88.65,-649.39,-6.4627
GV-00193,3230.45,83.6,-654.43,-6.3661
GV-00194,3279.1,60.69,-646.15,-6.2179
GV-00195,3335.63,82.84,-645.86,-6.3259
GV-00196,3386.08,90.33,-647.37,-6.5496
GV-00197,3413.69,78.58,-646.84,-6.4861
GV-00198,3493.73,69.14,-645.02,-6.415
GV-00199,3526.74,69.01,-654.32,-6.2829
GV-00200,3568.59,85.24,-652.87,-6.4588
GV-00201,3640.16,88.63,-652.36,-6.6847
GV-00202,3675.34,72.06,-653.99,-6.3813
GV-00203,3735.96,70.56,-652.65,-6.5756
GV-00204,3761.04,87.9,-652.51,-6.4741
GV-00205,3813.81,88.19,-648.83,-6.5547
GV-00206,3879.95,74.39,-652.22,-6.4313
GV-00207,3932.23,68.01,-647.69,-6.6865
GV-00208,3972.71,86.92,-653.46,-6.6695
GV-00209,4011.37,63.18,-651.62,-6.5935
GV-00210,4082.07,61.3,-654.71,-6.4778
GV-00211,4116.91,57.16,-652.91,-6.7059
GV-00212,4182.35,76.3,-653.37,-6.6949
GV-00213,4224.4,61.62,-654.25,-6.6989
GV-00214,4291.47,89.59,-652.77,-6.8235
GV-00215,4305.64,55.67,-649.46,-6.7464
GV-00216,4378.5,90.6,-646.94,-6.7633
GV-00217,4422.12,78.46,-649.35,-6.9372
GV-00218,4466.28,90.25,-654.19,-6.613
GV-00219,4530.65,94.25,-649.09,-6.6698
GV-00220,4561.9,62.89,-653.1,-6.7253
GV-00221,4610.41,70.46,-603.07,-6.7645
GV-00222,4684.51,55.07,-599.31,-6.7317
GV-00223,4710.2,59.56,-600.35,-6.8648
GV-00224,4761.75,58.27,-598.52,-6.7089
GV-00225,4815.98,76.77,-595.68,-6.7709
GV-00226,4867.16,76.41,-600.29,-6.7294
GV-00227,4922.78,90.85,-596.29,-6.8905
GV-00228,4989.16,88.8,-602.17,-6.6038
GV-00229,5037.83,63.67,-601.41,-6.588
GV-00230,5073.58,68.48,-595.18,-6.5647
GV-00231,5125.07,72.64,-602.45,-6.5754
GV-00232,5179.35,83.5,-599.94,-6.4734
GV-00233,5222.54,87.86,-600.3,-6.4137
GV-00234,5259.79,60.88,-603.49,-6.5955
GV-00235,5313.56,69.3,-597.93,-6.5955
GV-00236,5366.68,89.82,-549.62,-6.5616
GV-00237,5440.05,92.1,-546.74,-6.5267
GV-00238,5474.54,70.7,-551.62,-6.4316
GV-00239,5535.04,92.56,-550.86,-6.2689
GV-00240,5586.12,78.2,-548.2,-6.1365
GV-00241,5634.52,69.67,-604.62,-6.2267
GV-00242,5680.51,84.15,-602.03,-5.8824
GV-00243,5719.18,76.17,-595.93,-6.036
GV-00244,5779.51,66.65,-599.23,-5.9134
GV-00245,5833.01,75.65,-601.49,-5.6855
GV-00246,5859.79,75.27,-602.27,-5.7427
GV-00247,5943.93,91.09,-600.06,-5.6349
GV-00248,5985.01,82.36,-596.79,-5.3825
GV-00249,6044.46,87.52,-599.89,-5.3258
GV-00250,6076.24,72.04,-603.82,-5.0217
GV-00251,6112.32,62.19,-604.53,-4.9279
GV-00252,6183.71,85.6,-602.57,-4.8592
GV-00253,6217.18,86.56,-603.0,-4.5131
GV-00254,6293.56,78.01,-598.95,-4.3365
GV-00255,6317.22,60.97,-603.85,-4.0993
GV-00256,6359.92,68.25,-601.0,-3.9782
GV-00257,19.83,105.84,-1346.39,-1.68
GV-00258,62.65,127.73,-1403.63,-1.678
GV-00259,124.84,142.98,-1398.27,-1.7619
GV-00260,178.59,137.39,-1396.31,-1.9984
GV-00261,207.22,142.43,-1402.38,-2.0015
GV-00262,273.47,116.19,-1398.9,-2.1077
GV-00263,324.57,132.29,-1397.53,-2.3075
GV-00264,381.55,125.62,-1399.29,-2.3279
GV-00265,436.89,117.23,-1401.35,-2.4061
GV-00266,492.71,105.27,-1445.93,-2.4171
GV-00267,530.72,125.51,-1448.6,-2.5587
GV-00268,555.17,137.54,-1451.06,-2.6781
GV-00269,631.56,110.28,-1454.6,-2.8681
GV-00270,665.42,109.36,-1446.77,-2.8438
GV-00271,738.76,105.66,-1396.74,-2.949
GV-00272,773.68,106.67,-1400.78,-3.2821
GV-00273,817.92,114.52,-1354.72,-3.115
GV-00274,885.67,131.19,-1354.52,-3.4072
GV-00275,920.71,127.72,-1296.05,-3.5271
GV-00276,971.09,111.4,-1299.24,-3.586
GV-00277,1032.22,125.66,-1247.92,-3.6074
GV-00278,1079.48,114.04,-1249.75,-3.6432
GV-00279,1118.04,131.84,-1249.94,-3.6785
GV-00280,1186.68,115.85,-1203.91,-3.9409
GV-00281,1244.72,117.83,-1196.16,-3.9187
GV-00282,1285.26,122.74,-1149.12,-4.1543
GV-00283,1337.33,123.27,-1147.19,-4.131
GV-00284,1377.69,136.56,-1100.83,-4.3439
GV-00285,1435.24,142.32,-1097.59,-4.1464
GV-00286,1483.27,105.22,-1097.27,-4.311
GV-00287,1516.12,114.39,-1048.42,-4.458
GV-00288,1582.8,108.54,-1052.01,-4.7854
GV-00289,1633.86,112.81,-1003.25,-4.6588
GV-00290,1665.57,113.92,-996.77,-4.8252
GV-00291,1733.96,128.77,-997.15,-4.9929
GV-00292,1791.85,119.45,-950.83,-4.9976
GV-00293,1811.05,108.5,-952.44,-5.1055
GV-00294,1872.58,140.9,-948.43,-5.3153
GV-00295,1942.91,125.59,-896.15,-5.2421
GV-00296,1982.33,108.47,-898.09,-5.2536
GV-00297,2021.44,144.34,-903.23,-5.4213
GV-00298,2077.48,137.31,-849.38,-5.3924
GV-00299,2137.33,120.4,-846.62,-5.5757
GV-00300,2156.19,121.53,-853.82,-5.7056
GV-00301,2218.38,111.82,-802.03,-5.5678
GV-00302,2285.79,113.67,-802.95,-5.8937
GV-00303,2307.21,116.03,-799.6,-5.7857
GV-00304,2390.16,111.0,-795.51,-5.9114
GV-00305,2415.13,140.57,-749.81,-5.9826
GV-00306,2475.47,108.98,-750.76,-6.1953
GV-00307,2510.41,130.33,-752.99,-6.0203
GV-00308,2594.4,132.44,-749.86,-6.1785
GV-00309,2613.23,117.77,-696.37,-6.3227
GV-00310,2670.57,124.26,-701.95,-6.2725
GV-00311,2722.56,126.04,-696.75,-6.2265
GV-00312,2755.52,144.23,-696.51,-6.4701
GV-00313,2812.3,144.76,-704.79,-6.7604
GV-00314,2887.45,123.63,-704.01,-6.705
GV-00315,2909.34,120.05,-698.36,-6.604
GV-00316,2963.54,111.27,-703.44,-6.557
GV-00317,3020.5,116.33,-695.95,-6.644
GV-00318,3065.25,138.35,-703.58,-6.7269
GV-00319,3116.99,142.24,-700.33,-6.6109
GV-00320,3159.66,143.78,-696.03,-6.4946
GV-00321,3229.09,142.93,-699.47,-6.5945
GV-00322,3258.01,120.4,-697.71,-6.726
GV-00323,3310.06,117.16,-701.87,-6.7838
GV-00324,3388.28,119.28,-696.26,-6.6265
GV-00325,3432.47,129.92,-699.83,-6.6904
GV-00326,3490.39,130.16,-695.48,-6.7726
GV-00327,3515.31,138.21,-703.5,-6.8526
GV-00328,3571.94,129.52,-703.86,-6.9029
GV-00329,3630.38,106.78,-700.27,-6.7079
GV-00330,3675.02,119.43,-697.46,-6.904
GV-00331,3744.57,117.04,-702.21,-6.6643
GV-00332,3774.31,140.02,-704.87,-6.8305
GV-00333,3838.56,116.21,-700.39,-6.9203
GV-00334,3860.08,111.13,-698.01,-6.9197
GV-00335,3922.08,115.8,-696.44,-6.9948
GV-00336,3967.66,144.39,-701.18,-7.0215
GV-00337,4012.72,143.8,-703.74,-6.8941
GV-00338,4055.82,144.32,-704.45,-6.9382
GV-00339,4110.61,105.07,-651.62,-7.1439
GV-00340,4186.72,109.05,-651.87,-7.0049
GV-00341,4215.64,125.89,-651.52,-6.8544
GV-00342,4262.72,115.09,-650.79,-7.0369
GV-00343,4329.39,130.78,-648.27,-7.1194
GV-00344,4363.48,118.74,-650.02,-7.1597
GV-00345,4425.48,126.14,-648.11,-7.3754
GV-00346,4486.13,110.58,-650.22,-7.0881
GV-00347,4524.32,137.35,-651.65,-7.2146
GV-00348,4590.48,116.56,-652.35,-7.1399
GV-00349,4611.05,109.11,-645.22,-7.0704
GV-00350,4670.22,141.8,-599.75,-7.1764
GV-00351,4710.11,107.62,-597.23,-7.0304
GV-00352,4791.42,132.01,-604.37,-7.3225
GV-00353,4812.08,136.83,-597.43,-7.3731
GV-00354,4873.79,112.28,-604.65,-6.9842
GV-00355,4915.32,116.88,-597.31,-7.076
GV-00356,4989.09,109.04,-599.57,-7.0837
GV-00357,5011.67,111.41,-598.92,-7.0056
GV-00358,5089.01,137.3,-600.67,-7.1192
GV-00359,5118.05,105.46,-602.48,-6.9713
GV-00360,5178.57,115.8,-596.7,-6.8854
GV-00361,5240.61,128.0,-604.09,-7.0562
GV-00362,5277.98,144.53,-599.59,-6.845
GV-00363,5311.43,111.27,-604.87,-6.9063
GV-00364,5388.93,116.01,-598.96,-6.8133
GV-00365,5413.52,125.43,-597.39,-6.8677
GV-00366,5471.86,107.06,-598.51,-6.5105
GV-00367,5507.52,119.41,-604.49,-6.5639
GV-00368,5565.21,143.33,-604.03,-6.6048
GV-00369,5637.5,106.82,-599.73,-6.4446
GV-00370,5692.65,139.76,-602.59,-6.3053
GV-00371,5720.19,115.75,-604.29,-6.1223
GV-00372,5791.66,108.52,-601.38,-5.9433
GV-00373,5824.12,120.44,-595.99,-6.1687
GV-00374,5872.67,113.31,-599.3,-5.8803
GV-00375,5911.55,109.1,-601.82,-5.6563
GV-00376,5972.21,121.49,-601.38,-5.5372
GV-00377,6011.11,134.49,-595.08,-5.4632
GV-00378,6082.69,134.16,-603.61,-5.4559
GV-00379,6135.84,109.61,-600.37,-5.1729
GV-00380,6186.18,105.07,-601.25,-4.9737
GV-00381,6229.56,120.55,-604.71,-4.8231
GV-00382,6282.46,115.69,-600.3,-4.5535
GV-00383,6316.1,119.15,-597.81,-4.4923
GV-00384,6394.26,130.11,-597.39,-4.0266
GV-00385,40.51,194.16,-1397.69,-1.6012
GV-00386,79.9,191.82,-1401.2,-1.7449
GV-00387,115.24,172.45,-1395.43,-2.0303
GV-00388,183.46,156.18,-1397.89,-1.9389
GV-00389,217.02,179.19,-1403.03,-2.1547
GV-00390,273.08,157.56,-1397.25,-2.2118
GV-00391,306.74,194.51,-1446.54,-2.244
GV-00392,362.52,162.03,-1447.7,-2.3124
GV-00393,413.45,168.56,-1451.92,-2.5227
GV-00394,473.24,186.55,-1448.8,-2.5865
GV-00395,535.56,191.18,-1453.41,-2.8892
GV-00396,591.61,186.52,-1448.17,-2.8609
GV-00397,627.04,186.36,-1404.61,-2.9362
GV-00398,690.79,176.12,-1398.84,-3.1228
GV-00399,725.66,166.75,-1399.68,-3.1918
GV-00400,755.49,182.39,-1346.86,-3.2549
GV-00401,831.95,189.6,-1352.41,-3.4362
GV-00402,894.74,166.02,-1298.04,-3.6321
GV-00403,929.74,179.49,-1296.22,-3.6264
GV-00404,970.25,188.78,-1253.69,-3.8332
GV-00405,1011.17,178.84,-1247.41,-3.9137
GV-00406,1080.39,193.69,-1245.74,-3.7866
GV-00407,1109.5,155.82,-1195.19,-3.9831
GV-00408,1183.92,183.49,-1204.25,-4.1086
GV-00409,1212.95,166.96,-1151.76,-4.2652
GV-00410,1278.29,176.31,-1152.04,-4.3596
GV-00411,1336.84,160.95,-1153.62,-4.565
GV-00412,1391.58,173.0,-1095.23,-4.5375
GV-00413,1439.4,167.95,-1096.16,-4.582
GV-00414,1466.74,157.57,-1053.06,-4.7572
GV-00415,1533.27,167.41,-1046.37,-4.8171
GV-00416,1565.36,194.94,-1048.63,-4.7501
GV-00417,1636.87,180.16,-996.24,-4.9666
GV-00418,1668.27,155.59,-997.87,-4.8951
GV-00419,1737.27,168.55,-947.13,-5.1169
GV-00420,1763.31,163.0,-946.79,-5.2526
GV-00421,1835.03,157.66,-951.32,-5.1833
GV-00422,1871.59,160.37,-898.46,-5.2556
GV-00423,1936.25,189.91,-897.46,-5.4797
GV-00424,1990.79,178.4,-901.1,-5.6184
GV-00425,2021.62,191.17,-847.85,-5.6669
GV-00426,2065.04,173.85,-847.41,-5.6665
GV-00427,2144.1,156.06,-852.76,-5.8649
GV-00428,2166.01,179.63,-851.63,-5.8966
GV-00429,2219.57,172.74,-795.41,-6.0683
GV-00430,2264.54,169.51,-802.31,-6.0464
GV-00431,2305.22,186.66,-795.56,-6.2345
GV-00432,2369.47,164.9,-800.96,-6.1199
GV-00433,2412.61,180.0,-749.04,-6.225
GV-00434,2479.25,172.96,-745.58,-6.4727
GV-00435,2537.26,189.71,-746.88,-6.5807
GV-00436,2565.46,186.57,-745.31,-6.3064
GV-00437,2640.54,175.15,-750.82,-6.6364
GV-00438,2677.82,177.71,-704.29,-6.6933
GV-00439,2737.53,155.6,-696.01,-6.8504
GV-00440,2772.77,178.53,-696.5,-6.5915
GV-00441,2837.42,157.52,-704.1,-6.8137
GV-00442,2887.55,191.95,-696.35,-6.9056
GV-00443,2916.12,180.96,-701.34,-6.8993
GV-00444,2991.82,166.86,-696.02,-6.7634
GV-00445,3005.58,173.52,-703.99,-7.1115
GV-00446,3071.42,173.72,-699.72,-7.1049
GV-00447,3119.58,165.83,-704.4,-6.9952
GV-00448,3172.2,159.77,-700.32,-7.0492
GV-00449,3229.62,166.1,-704.68,-7.0954
GV-00450,3264.51,165.21,-698.77,-7.094
GV-00451,3320.97,158.57,-698.57,-7.0703
GV-00452,3385.02,164.83,-700.41,-6.9506
GV-00453,3435.57,185.28,-702.09,-7.0558
GV-00454,3475.7,190.85,-697.69,-7.1205
GV-00455,3518.98,159.13,-704.78,-7.1471
GV-00456,3563.05,182.03,-701.61,-7.1109
GV-00457,3613.89,186.03,-702.26,-7.2238
GV-00458,3679.03,174.56,-698.27,-7.1642
GV-00459,3733.23,175.63,-697.99,-7.2692
GV-00460,3786.33,179.46,-695.22,-7.1532
GV-00461,3815.21,189.79,-698.46,-7.349
GV-00462,3859.21,176.27,-699.88,-7.275
GV-00463,3917.35,183.68,-702.37,-7.3111
GV-00464,3958.73,176.13,-699.17,-7.1901
GV-00465,4027.45,188.66,-695.16,-7.2854
GV-00466,4063.0,188.06,-703.76,-7.3501
GV-00467,4138.91,188.06,-700.76,-7.3788
GV-00468,4186.76,179.75,-702.81,-7.3529
GV-00469,4215.78,162.33,-650.59,-7.3381
GV-00470,4287.42,179.33,-647.77,-7.329
GV-00471,4312.82,168.53,-651.17,-7.5034
GV-00472,4394.72,184.81,-650.77,-7.48
GV-00473,4444.79,169.64,-653.49,-7.4514
GV-00474,4493.89,190.72,-646.15,-7.5306
GV-00475,4530.97,178.82,-646.46,-7.4287
GV-00476,4564.56,179.15,-654.18,-7.5265
GV-00477,4614.08,178.6,-652.74,-7.5568
GV-00478,4671.63,158.26,-645.46,-7.6084
GV-00479,4735.82,181.8,-595.61,-7.5509
GV-00480,4770.28,181.91,-604.61,-7.5625
GV-00481,4816.67,169.64,-602.72,-7.6474
GV-00482,4864.31,193.4,-596.76,-7.5416
GV-00483,4905.24,181.1,-602.91,-7.4189
GV-00484,4984.17,168.25,-600.28,-7.4343
GV-00485,5034.78,160.93,-602.34,-7.4066
GV-00486,5088.76,158.78,-596.56,-7.3511
GV-00487,5140.78,191.58,-603.58,-7.471
GV-00488,5170.07,189.19,-599.49,-7.3726
GV-00489,5215.24,187.85,-595.7,-7.3882
GV-00490,5275.09,158.25,-604.86,-7.2463
GV-00491,5344.78,178.57,-598.68,-7.2343
GV-00492,5373.21,190.06,-595.88,-7.105
GV-00493,5422.27,163.38,-599.2,-6.9785
GV-00494,5456.56,182.63,-598.91,-7.0192
GV-00495,5510.67,174.85,-603.34,-6.7777
GV-00496,5560.95,162.8,-600.55,-6.9196
GV-00497,5605.91,171.41,-600.32,-6.829
GV-00498,5656.9,155.48,-604.6,-6.6535
GV-00499,5742.21,166.45,-598.31,-6.5427
GV-00500,5784.66,177.25,-604.09,-6.2166
GV-00501,5814.86,167.52,-601.77,-6.3316
GV-00502,5878.53,161.91,-602.11,-6.2289
GV-00503,5913.95,173.77,-599.37,-6.0883
GV-00504,5966.27,171.71,-598.93,-5.8946
GV-00505,6042.15,164.87,-597.73,-5.6177
GV-00506,6070.56,175.55,-604.22,-5.5511
GV-00507,6140.31,191.81,-595.91,-5.4276
GV-00508,6185.94,157.99,-604.67,-5.1733
GV-00509,6228.16,180.72,-596.13,-4.8915
GV-00510,6284.46,178.73,-597.21,-4.8283
GV-00511,6314.74,175.95,-599.08,-4.5491
GV-00512,6380.79,163.81,-600.79,-4.2102
GV-00513,38.24,207.3,-1403.36,-1.6621
GV-00514,93.08,234.9,-1401.91,-2.0606
GV-00515,131.44,226.65,-1402.94,-2.1265
GV-00516,175.69,229.98,-1401.07,-2.1778
GV-00517,224.71,218.12,-1445.92,-2.2803
GV-00518,259.33,212.63,-1447.36,-2.2878
GV-00519,325.06,214.52,-1450.08,-2.5883
GV-00520,355.17,219.82,-1447.18,-2.7375
GV-00521,437.18,222.87,-1453.74,-2.8508
GV-00522,477.02,217.95,-1450.46,-2.7965
GV-00523,520.17,236.65,-1446.18,-3.0538
GV-00524,583.06,218.52,-1402.89,-3.0708
GV-00525,621.08,206.56,-1404.66,-3.2238
GV-00526,691.1,235.39,-1353.11,-3.2817
GV-00527,712.07,216.52,-1348.42,-3.5515
GV-00528,768.82,220.99,-1354.76,-3.6083
GV-00529,832.7,222.37,-1299.14,-3.5321
GV-00530,857.24,211.1,-1298.9,-3.6625
GV-00531,941.12,224.99,-1249.79,-3.8191
GV-00532,991.12,225.69,-1251.33,-3.8557
GV-00533,1026.69,211.67,-1248.02,-3.8272
GV-00534,1077.15,233.0,-1202.78,-4.2603
GV-00535,1124.45,224.51,-1196.4,-4.3296
GV-00536,1194.17,217.46,-1150.9,-4.265
