id,x_m,y_m,z_m,gravity_mgal
GV-00205,3811.19,55.99,-454.21,-9.6326
GV-00206,3870.94,76.13,-454.24,-9.6473
GV-00207,3936.14,59.31,-448.92,-9.5697
GV-00208,3986.79,79.13,-446.45,-9.5586
GV-00209,4010.78,63.83,-453.45,-9.3818
GV-00210,4083.1,76.06,-452.39,-9.4467
GV-00211,4144.45,68.72,-500.37,-9.1911
GV-00212,4171.54,85.25,-503.58,-9.0395
GV-00213,4244.38,59.7,-504.5,-8.9865
GV-00214,4279.14,89.88,-504.05,-8.6566
GV-00215,4326.85,93.1,-504.64,-8.9505
GV-00216,4387.65,85.61,-496.49,-8.9097
GV-00217,4444.49,55.5,-499.19,-8.6947
GV-00218,4470.03,88.62,-552.07,-8.4801
GV-00219,4529.95,92.25,-547.27,-8.299
GV-00220,4575.35,68.23,-549.89,-8.1779
GV-00221,4606.43,90.05,-548.53,-8.2747
GV-00222,4690.71,80.4,-551.04,-8.0202
GV-00223,4733.7,70.72,-551.79,-7.9618
GV-00224,4773.19,67.32,-548.48,-7.8386
GV-00225,4834.86,74.06,-545.75,-7.5111
GV-00226,4885.78,80.24,-553.76,-7.8331
GV-00227,4926.69,93.15,-551.86,-7.5831
GV-00228,4960.66,56.72,-553.84,-7.4107
GV-00229,5035.59,85.24,-596.51,-7.2966
GV-00230,5077.35,64.23,-600.73,-7.1901
GV-00231,5144.77,74.12,-599.14,-7.0407
GV-00232,5160.63,71.27,-602.95,-7.0201
GV-00233,5238.01,78.29,-601.59,-6.6613
GV-00234,5266.06,93.06,-598.07,-6.7522
GV-00235,5333.25,93.41,-603.89,-6.7128
GV-00236,5366.26,60.72,-600.16,-6.5556
GV-00237,5443.45,90.48,-603.77,-6.3611
GV-00238,5485.54,66.14,-552.75,-6.1851
GV-00239,5511.31,76.95,-551.88,-6.1183
GV-00240,5572.41,68.34,-551.94,-5.9482
GV-00241,5628.14,81.39,-549.97,-5.8428
GV-00242,5691.74,85.67,-550.07,-5.5286
GV-00243,5726.36,68.8,-547.55,-5.365
GV-00244,5773.42,85.11,-551.42,-5.3617
GV-00245,5818.64,88.93,-553.46,-5.1543
GV-00246,5867.77,73.01,-547.55,-4.8645
GV-00247,5924.94,93.55,-547.13,-4.723
GV-00248,5994.06,60.76,-547.24,-4.6124
GV-00249,6024.72,61.99,-554.68,-4.3059
GV-00250,6057.47,92.9,-551.5,-4.1313
GV-00251,6120.23,60.96,-545.35,-3.7475
GV-00252,6173.53,92.03,-547.3,-3.8527
GV-00253,6243.52,59.64,-548.83,-3.4942
GV-00254,6268.43,61.05,-545.26,-3.1815
GV-00255,6324.22,58.02,-546.75,-2.9255
GV-00256,6391.95,67.66,-547.95,-2.6045
GV-00257,33.76,133.58,-445.39,-7.9809
GV-00258,94.46,126.93,-447.24,-8.5806
GV-00259,139.03,136.04,-446.89,-8.3918
GV-00260,172.09,110.91,-449.92,-8.7936
GV-00261,231.25,123.28,-450.82,-8.9159
GV-00262,285.49,125.2,-448.97,-9.0474
GV-00263,339.22,118.56,-503.5,-8.9738
GV-00264,368.75,125.06,-502.57,-9.3046
GV-00265,443.09,133.13,-504.09,-9.4459
GV-00266,474.46,105.43,-504.44,-9.5014
GV-00267,536.45,123.02,-501.85,-9.6962
GV-00268,589.73,141.03,-500.72,-9.6234
GV-00269,641.74,121.86,-498.66,-9.732
GV-00270,662.94,139.32,-497.48,-9.9269
GV-00271,744.0,138.75,-554.53,-9.7556
GV-00272,759.15,123.56,-549.04,-9.8724
GV-00273,842.78,142.75,-549.37,-10.0936
GV-00274,871.25,139.95,-548.86,-10.1137
GV-00275,928.79,109.54,-552.78,-10.1112
GV-00276,971.98,143.53,-554.05,-10.1219
GV-00277,1044.03,112.79,-546.33,-10.2463
GV-00278,1064.06,139.37,-603.9,-10.0437
GV-00279,1136.06,128.9,-602.84,-10.0959
GV-00280,1165.74,118.44,-599.05,-10.4544
GV-00281,1209.38,115.76,-599.52,-10.2792
GV-00282,1267.62,111.29,-600.86,-10.1574
GV-00283,1308.78,125.93,-600.49,-10.1945
GV-00284,1382.35,141.93,-600.46,-10.361
GV-00285,1418.83,116.1,-603.67,-10.3823
GV-00286,1471.15,110.26,-595.46,-10.3412
GV-00287,1543.31,122.04,-651.6,-10.2297
GV-00288,1565.67,123.3,-654.2,-10.4886
GV-00289,1611.34,117.53,-652.19,-10.4887
GV-00290,1672.16,106.91,-650.41,-10.5549
GV-00291,1718.08,127.31,-649.75,-10.4841
GV-00292,1776.95,116.22,-652.86,-10.6065
GV-00293,1819.51,107.54,-650.73,-10.6149
GV-00294,1884.36,118.81,-652.16,-10.478
GV-00295,1936.17,131.2,-649.47,-10.5019
GV-00296,1960.28,127.1,-646.25,-10.5516
GV-00297,2024.85,119.97,-600.99,-10.573
GV-00298,2082.07,143.71,-602.53,-10.5432
GV-00299,2113.45,142.97,-597.5,-10.7625
GV-00300,2158.19,111.8,-597.71,-10.6071
GV-00301,2224.76,128.99,-599.37,-10.7764
GV-00302,2290.31,110.29,-599.48,-10.7842
GV-00303,2333.68,134.22,-600.17,-10.6244
GV-00304,2371.6,130.12,-603.64,-10.8018
GV-00305,2438.3,139.97,-548.81,-10.5897
GV-00306,2477.48,128.69,-553.9,-10.6829
GV-00307,2540.58,112.97,-548.8,-10.5839
GV-00308,2588.15,123.99,-546.25,-10.8233
GV-00309,2621.48,115.4,-554.91,-10.88
GV-00310,2672.86,141.78,-550.28,-10.596
GV-00311,2741.15,138.01,-504.12,-10.9034
GV-00312,2760.6,125.47,-504.06,-10.7584
GV-00313,2839.9,119.9,-503.57,-10.755
GV-00314,2889.63,111.72,-501.63,-10.7793
GV-00315,2936.23,105.14,-503.59,-10.8547
GV-00316,2979.5,117.57,-504.1,-10.7109
GV-00317,3021.35,134.03,-452.2,-10.889
GV-00318,3077.87,109.67,-445.84,-10.7275
GV-00319,3107.23,140.52,-454.7,-10.8451
GV-00320,3193.5,143.65,-449.33,-10.6375
GV-00321,3211.97,140.61,-451.12,-10.7307
GV-00322,3259.66,137.48,-450.69,-10.6946
GV-00323,3334.37,137.11,-452.68,-10.5863
GV-00324,3366.76,137.43,-451.78,-10.635
GV-00325,3420.06,124.18,-448.82,-10.4395
GV-00326,3488.28,124.93,-447.26,-10.6552
GV-00327,3508.01,132.5,-448.67,-10.5717
GV-00328,3594.44,133.86,-451.88,-10.4656
GV-00329,3636.21,105.56,-445.27,-10.4597
GV-00330,3659.39,122.43,-445.04,-10.0621
GV-00331,3716.89,120.95,-446.81,-10.1732
GV-00332,3768.95,115.55,-452.83,-10.2678
GV-00333,3835.14,133.89,-445.12,-10.0777
GV-00334,3893.96,118.06,-445.78,-10.0759
GV-00335,3914.96,116.85,-446.36,-9.8807
GV-00336,3956.89,142.97,-450.69,-9.908
GV-00337,4014.02,125.82,-446.95,-9.7652
GV-00338,4078.77,111.41,-500.89,-9.6008
GV-00339,4122.13,119.89,-497.18,-9.5251
GV-00340,4182.23,109.26,-496.61,-9.4737
GV-00341,4209.27,129.54,-504.64,-9.4079
GV-00342,4267.76,119.18,-504.67,-9.0936
GV-00343,4337.46,107.75,-500.06,-9.0927
GV-00344,4391.12,130.99,-498.07,-9.1501
GV-00345,4416.32,110.77,-499.08,-9.0063
GV-00346,4488.51,118.61,-504.05,-8.8098
GV-00347,4524.79,126.78,-546.33,-8.5262
GV-00348,4570.45,108.12,-553.46,-8.7059
GV-00349,4623.22,135.41,-550.7,-8.499
GV-00350,4690.72,123.57,-548.62,-8.3738
GV-00351,4725.49,126.45,-549.27,-8.327
GV-00352,4782.76,110.64,-547.41,-8.1772
GV-00353,4832.76,110.43,-554.8,-8.1205
GV-00354,4866.03,136.16,-548.66,-8.0929
GV-00355,4936.91,124.73,-546.54,-7.9265
GV-00356,4965.59,114.0,-553.5,-7.8186
GV-00357,5015.4,109.68,-549.85,-7.8119
GV-00358,5073.95,143.13,-554.9,-7.5325
GV-00359,5109.92,125.25,-546.2,-7.5066
GV-00360,5169.69,118.95,-547.87,-7.3039
GV-00361,5237.25,119.57,-551.9,-7.072
GV-00362,5288.32,118.49,-547.39,-7.0971
GV-00363,5319.86,116.95,-549.29,-6.8082
GV-00364,5381.09,143.87,-547.45,-6.7816
GV-00365,5416.6,121.09,-551.19,-6.5303
GV-00366,5473.58,117.26,-550.3,-6.5502
GV-00367,5530.25,130.36,-545.26,-6.4702
GV-00368,5572.21,114.08,-552.05,-6.1356
GV-00369,5627.33,106.0,-549.56,-6.1721
GV-00370,5656.57,114.97,-551.36,-5.7499
GV-00371,5735.91,120.59,-548.29,-5.72
GV-00372,5782.42,116.5,-551.65,-5.7119
GV-00373,5824.08,141.12,-549.74,-5.4719
GV-00374,5861.9,110.32,-545.11,-5.221
GV-00375,5923.57,120.67,-554.88,-4.9855
GV-00376,5994.26,127.04,-548.62,-4.9021
GV-00377,6012.88,126.79,-548.98,-4.6379
GV-00378,6074.58,105.76,-550.11,-4.2125
GV-00379,6115.86,125.57,-552.8,-4.1852
GV-00380,6165.6,127.53,-554.49,-3.8769
GV-00381,6237.32,106.72,-552.43,-3.5711
GV-00382,6281.67,142.27,-547.0,-3.2495
GV-00383,6332.09,105.1,-551.36,-3.1374
GV-00384,6366.54,105.68,-550.44,-2.9133
GV-00385,8.03,171.6,-450.74,-8.0566
GV-00386,77.31,183.05,-454.55,-8.6
GV-00387,106.55,192.2,-451.77,-8.5916
GV-00388,171.33,174.86,-446.44,-8.9807
GV-00389,244.05,158.62,-452.1,-9.168
GV-00390,271.66,189.22,-449.39,-9.3095
GV-00391,305.74,161.81,-499.03,-9.3486
GV-00392,364.61,188.91,-497.26,-9.5699
GV-00393,433.6,178.43,-496.47,-9.6318
GV-00394,461.24,192.3,-501.31,-9.7257
GV-00395,505.34,162.17,-498.73,-9.894
GV-00396,579.87,187.94,-495.14,-9.9937
GV-00397,637.76,164.56,-503.92,-10.047
GV-00398,662.45,155.77,-499.29,-10.2148
GV-00399,736.1,186.07,-554.89,-10.1608
GV-00400,758.29,169.79,-552.81,-10.2557
GV-00401,831.78,187.77,-550.36,-10.3365
GV-00402,876.81,159.64,-546.09,-10.3504
GV-00403,934.15,164.78,-552.6,-10.4301
GV-00404,994.83,168.68,-547.43,-10.4412
GV-00405,1010.53,184.34,-552.75,-10.3513
GV-00406,1058.38,170.86,-599.23,-10.3026
GV-00407,1134.65,176.87,-596.62,-10.5476
GV-00408,1160.38,193.18,-599.37,-10.6772
GV-00409,1213.1,183.42,-598.13,-10.533
GV-00410,1293.99,177.33,-596.62,-10.6017
GV-00411,1311.88,175.75,-596.16,-10.6349
GV-00412,1369.33,179.53,-603.38,-10.6322
GV-00413,1411.96,169.62,-601.76,-10.7976
GV-00414,1459.92,172.63,-604.79,-10.7655
GV-00415,1509.71,179.22,-597.2,-10.7646
GV-00416,1557.55,193.26,-650.95,-10.7563
GV-00417,1635.58,176.19,-653.75,-10.7119
GV-00418,1655.77,158.96,-647.82,-10.8027
GV-00419,1720.74,177.55,-653.72,-10.8043
GV-00420,1762.5,163.44,-654.56,-10.8458
GV-00421,1829.17,173.96,-653.39,-10.7339
GV-00422,1887.09,169.91,-654.95,-10.8783
GV-00423,1929.13,194.92,-603.97,-10.8897
GV-00424,1965.7,168.3,-595.58,-10.9382
GV-00425,2017.89,155.81,-597.99,-10.9569
GV-00426,2093.98,159.39,-596.86,-10.8245
GV-00427,2131.96,158.53,-596.8,-10.9659
GV-00428,2181.99,163.05,-598.04,-11.1061
GV-00429,2217.45,171.69,-599.75,-11.0928
GV-00430,2267.75,193.98,-598.77,-10.9569
GV-00431,2310.76,185.27,-597.17,-10.807
GV-00432,2392.94,167.5,-547.75,-11.0446
GV-00433,2410.56,165.55,-546.96,-11.1783
GV-00434,2470.24,170.97,-547.39,-11.0995
GV-00435,2523.13,180.28,-552.16,-11.0303
GV-00436,2587.34,186.3,-545.39,-10.9388
GV-00437,2640.39,180.6,-547.56,-11.1282
GV-00438,2680.72,174.06,-550.93,-11.0306
GV-00439,2728.78,183.5,-498.09,-11.0479
GV-00440,2759.78,158.23,-495.75,-11.1927
GV-00441,2810.37,156.31,-501.19,-11.1427
GV-00442,2893.4,173.48,-500.94,-10.9777
GV-00443,2933.97,158.6,-504.57,-10.9328
GV-00444,2969.22,192.64,-498.33,-11.0715
GV-00445,3016.56,192.51,-449.82,-11.1666
GV-00446,3062.11,159.78,-447.24,-11.136
GV-00447,3129.88,158.02,-448.51,-11.0582
GV-00448,3191.57,173.01,-454.51,-11.0199
GV-00449,3218.67,188.04,-445.16,-11.3422
GV-00450,3258.56,156.09,-446.46,-10.9572
GV-00451,3339.97,176.79,-447.13,-10.9492
GV-00452,3378.57,157.6,-447.26,-10.9317
GV-00453,3421.02,178.54,-446.73,-10.8818
GV-00454,3465.07,159.89,-454.19,-10.9964
GV-00455,3506.23,186.39,-451.55,-10.7441
GV-00456,3574.9,175.71,-452.02,-10.7225
GV-00457,3624.32,155.43,-448.01,-10.6558
GV-00458,3682.31,178.27,-450.54,-10.6483
GV-00459,3740.88,157.29,-453.21,-10.7132
GV-00460,3760.59,188.92,-448.62,-10.5254
GV-00461,3819.21,180.12,-448.35,-10.5556
GV-00462,3860.6,177.85,-453.45,-10.2398
GV-00463,3919.88,190.98,-448.86,-10.3864
GV-00464,3982.5,171.57,-452.17,-10.1968
GV-00465,4033.56,167.59,-500.11,-9.9427
GV-00466,4064.45,168.46,-503.01,-10.0476
GV-00467,4119.73,174.86,-495.65,-9.853
GV-00468,4158.27,183.11,-495.65,-9.6827
GV-00469,4218.82,168.16,-503.64,-9.6727
GV-00470,4264.44,184.03,-496.59,-9.6012
GV-00471,4309.65,177.38,-504.84,-9.5023
GV-00472,4373.46,173.96,-498.46,-9.5117
GV-00473,4419.11,162.13,-500.39,-9.4437
GV-00474,4494.91,167.46,-502.82,-9.1659
GV-00475,4511.19,168.83,-547.98,-9.0935
GV-00476,4581.08,170.27,-549.5,-8.9988
GV-00477,4635.72,187.94,-554.77,-8.8495
GV-00478,4671.11,193.26,-554.1,-8.7222
GV-00479,4743.48,170.67,-546.34,-8.7153
GV-00480,4781.88,157.31,-552.53,-8.7145
GV-00481,4826.35,186.96,-548.97,-8.447
GV-00482,4892.98,156.52,-552.08,-8.403
GV-00483,4935.62,173.07,-545.22,-8.1789
GV-00484,4960.04,188.2,-552.19,-8.1347
GV-00485,5030.62,164.23,-545.73,-7.9617
GV-00486,5065.67,166.71,-548.62,-7.8586
GV-00487,5114.85,168.78,-546.11,-7.6144
GV-00488,5184.98,181.99,-553.29,-7.7687
GV-00489,5213.66,194.35,-554.2,-7.4642
GV-00490,5291.05,169.63,-547.18,-7.5177
GV-00491,5334.67,176.25,-551.66,-7.4015
GV-00492,5373.91,180.0,-547.21,-7.1505
GV-00493,5426.44,190.02,-545.01,-7.1088
GV-00494,5493.53,193.22,-550.15,-6.9247
GV-00495,5512.5,161.34,-552.7,-6.7884
GV-00496,5566.36,159.91,-553.37,-6.5759
GV-00497,5625.55,183.31,-552.33,-6.4993
GV-00498,5686.65,170.89,-548.81,-6.1729
GV-00499,5708.05,178.02,-550.19,-5.9813
GV-00500,5784.2,158.84,-545.91,-5.8505
GV-00501,5810.68,156.39,-554.67,-5.6711
GV-00502,5875.49,177.29,-551.36,-5.4769
GV-00503,5915.67,161.79,-550.22,-5.4013
GV-00504,5983.13,159.96,-550.62,-5.1113
GV-00505,6039.57,164.53,-545.51,-4.8142
GV-00506,6067.14,172.89,-547.78,-4.6298
GV-00507,6142.64,177.78,-545.35,-4.4249
GV-00508,6167.98,190.54,-545.46,-4.1904
GV-00509,6213.04,165.08,-551.3,-4.0348
GV-00510,6268.7,166.5,-554.92,-3.5478
GV-00511,6344.8,182.24,-554.68,-3.2558
GV-00512,6374.72,174.86,-545.89,-3.0216
GV-00513,42.19,241.77,-453.3,-8.3452
GV-00514,76.43,227.1,-453.31,-8.5194
GV-00515,141.44,225.8,-454.67,-9.0297
GV-00516,165.83,211.67,-450.21,-9.2756
GV-00517,230.09,205.2,-448.71,-9.5886
GV-00518,270.27,221.84,-452.64,-9.576
GV-00519,332.32,244.16,-496.52,-9.7332
GV-00520,387.9,230.88,-502.96,-9.7289
GV-00521,443.91,236.64,-501.21,-9.917
GV-00522,480.71,240.01,-504.58,-10.1325
GV-00523,537.06,210.8,-502.23,-9.9601
GV-00524,570.38,233.13,-499.87,-10.1079
GV-00525,632.26,230.22,-499.2,-10.3657
GV-00526,683.17,206.36,-502.33,-10.6059
GV-00527,742.74,230.1,-546.39,-10.501
GV-00528,768.1,233.79,-549.49,-10.5601
GV-00529,838.72,237.0,-550.46,-10.4799
GV-00530,859.72,227.43,-553.07,-10.6309
GV-00531,916.31,231.42,-547.96,-10.5972
GV-00532,963.77,231.99,-546.31,-10.7559
GV-00533,1021.08,224.86,-548.02,-10.8864
GV-00534,1061.44,213.43,-600.84,-10.7904
GV-00535,1125.98,240.4,-599.97,-10.8202
GV-00536,1185.69,244.67,-597.17,-10.8851
GV-00537,1211.75,225.17,-601.74,-11.0201
GV-00538,1284.11,207.65,-601.25,-10.9543
GV-00539,1344.4,221.06,-604.98,-11.0295
GV-00540,1374.66,207.3,-596.49,-10.9655
GV-00541,1420.57,223.75,-595.03,-10.9679
GV-00542,1486.38,206.75,-596.53,-11.122
