id,x_m,y_m,z_m,gravity_mgal
GV-00064,3179.87,13.05,-746.7,-7.5791
GV-00065,3205.93,41.41,-746.7,-7.62
GV-00066,3257.93,14.43,-753.51,-7.7596
GV-00067,3326.72,18.51,-747.37,-7.7386
GV-00068,3382.6,18.41,-801.92,-8.0105
GV-00069,3416.03,23.24,-799.45,-7.9154
GV-00070,3467.98,33.57,-797.37,-7.8131
GV-00071,3515.64,6.14,-803.44,-7.8079
GV-00072,3558.5,35.68,-796.78,-8.0457
GV-00073,3624.41,37.3,-796.19,-7.7841
GV-00074,3686.8,13.96,-800.69,-7.7939
GV-00075,3721.04,35.37,-800.79,-7.9927
GV-00076,3758.14,9.83,-797.15,-7.9184
GV-00077,3814.14,31.48,-802.1,-8.1343
GV-00078,3877.77,14.99,-798.82,-8.089
GV-00079,3919.59,6.9,-796.93,-7.9607
GV-00080,3970.18,6.19,-795.25,-7.941
GV-00081,4025.83,14.15,-798.33,-7.9449
GV-00082,4092.49,29.62,-804.68,-7.8014
GV-00083,4134.99,5.94,-804.03,-7.7294
GV-00084,4183.21,31.11,-796.87,-7.7572
GV-00085,4230.9,43.49,-797.42,-7.5951
GV-00086,4263.25,34.03,-795.97,-7.7473
GV-00087,4331.81,19.88,-798.69,-7.5465
GV-00088,4370.32,23.82,-802.28,-7.4257
GV-00089,4412.9,24.51,-802.34,-7.35
GV-00090,4493.01,41.42,-796.07,-7.2968
GV-00091,4535.46,11.76,-801.09,-7.3512
GV-00092,4584.91,25.05,-797.11,-7.4935
GV-00093,4613.53,34.87,-802.29,-7.2587
GV-00094,4691.63,19.11,-798.57,-7.0835
GV-00095,4720.03,8.66,-803.04,-7.1157
GV-00096,4794.71,12.62,-800.05,-6.8808
GV-00097,4837.65,43.91,-804.01,-6.7484
GV-00098,4886.24,38.37,-798.34,-6.7231
GV-00099,4908.85,22.59,-795.16,-6.5851
GV-00100,4991.96,36.5,-795.12,-6.5927
GV-00101,5024.29,27.7,-804.5,-6.2899
GV-00102,5082.88,32.24,-802.84,-6.3327
GV-00103,5124.66,6.28,-800.63,-6.1396
GV-00104,5179.37,10.46,-795.56,-5.8684
GV-00105,5241.86,27.96,-850.4,-5.8953
GV-00106,5283.57,28.45,-848.86,-5.7957
GV-00107,5328.92,35.8,-899.1,-5.603
GV-00108,5391.73,43.05,-897.02,-5.5685
GV-00109,5425.58,12.99,-948.21,-5.2064
GV-00110,5476.65,24.6,-951.03,-5.2055
GV-00111,5512.79,22.85,-947.98,-5.0108
GV-00112,5573.91,32.79,-951.29,-4.906
GV-00113,5609.18,25.49,-947.99,-4.7178
GV-00114,5689.24,33.09,-1001.19,-4.5829
GV-00115,5727.29,44.28,-996.68,-4.5017
GV-00116,5764.9,34.74,-998.35,-4.3937
GV-00117,5818.03,23.99,-997.29,-4.3156
GV-00118,5885.91,34.98,-1000.31,-4.0561
GV-00119,5932.03,18.68,-1000.26,-3.8264
GV-00120,5962.63,16.38,-1000.19,-3.8724
GV-00121,6006.82,42.62,-999.95,-3.8264
GV-00122,6093.56,21.27,-1002.84,-3.3962
GV-00123,6125.69,10.99,-997.15,-3.1584
GV-00124,6166.86,17.52,-998.48,-3.2077
GV-00125,6227.47,6.65,-997.81,-2.9678
GV-00126,6287.2,15.35,-1000.19,-2.8564
GV-00127,6331.59,6.77,-1053.72,-2.63
GV-00128,6371.53,39.79,-1052.5,-2.6778
GV-00129,9.98,91.45,-802.24,0.2442
GV-00130,69.67,89.98,-795.72,0.049
GV-00131,120.72,72.51,-802.49,-0.0335
GV-00132,186.8,65.0,-799.12,-0.3588
GV-00133,210.68,63.33,-797.73,-0.6594
GV-00134,281.87,87.62,-797.49,-0.9635
GV-00135,316.84,74.92,-800.99,-1.1012
GV-00136,385.05,83.54,-802.44,-1.3299
GV-00137,427.54,86.24,-800.99,-1.5393
GV-00138,483.89,91.92,-796.21,-1.7239
GV-00139,524.5,93.35,-797.13,-1.9022
GV-00140,571.09,65.34,-799.68,-2.1131
GV-00141,620.65,56.74,-797.58,-2.1361
GV-00142,666.39,82.91,-797.16,-2.4504
GV-00143,741.08,82.86,-798.96,-2.5918
GV-00144,781.83,83.52,-802.16,-2.6929
GV-00145,823.2,87.67,-797.11,-3.0359
GV-00146,871.12,83.45,-803.01,-3.0999
GV-00147,923.77,67.11,-804.04,-3.236
GV-00148,968.66,70.48,-798.58,-3.4566
GV-00149,1009.73,55.83,-797.46,-3.7044
GV-00150,1057.72,86.3,-803.38,-3.8927
GV-00151,1134.05,68.27,-801.42,-3.9952
GV-00152,1164.56,72.66,-804.78,-4.168
GV-00153,1227.63,77.12,-795.2,-4.3728
GV-00154,1258.86,76.38,-797.6,-4.366
GV-00155,1331.69,78.24,-795.43,-4.6933
GV-00156,1356.27,78.13,-746.27,-4.8995
GV-00157,1422.67,83.3,-750.37,-4.9908
GV-00158,1473.46,90.7,-745.11,-4.9884
GV-00159,1528.21,62.95,-749.78,-5.2924
GV-00160,1574.53,64.77,-748.13,-5.306
GV-00161,1625.72,65.02,-749.82,-5.4077
GV-00162,1661.2,85.55,-745.55,-5.5394
GV-00163,1732.67,80.76,-749.01,-5.7015
GV-00164,1793.39,82.35,-754.63,-5.743
GV-00165,1818.98,81.49,-746.9,-5.8769
GV-00166,1886.43,91.72,-748.09,-5.9177
GV-00167,1927.22,56.43,-753.21,-6.1853
GV-00168,1985.35,58.29,-750.02,-6.2288
GV-00169,2038.54,92.4,-748.92,-6.3953
GV-00170,2089.94,58.56,-750.42,-6.4173
GV-00171,2140.02,64.86,-745.59,-6.6565
GV-00172,2183.47,66.42,-748.97,-6.4827
GV-00173,2217.54,66.2,-748.15,-6.6421
GV-00174,2288.88,76.08,-750.34,-6.8296
GV-00175,2315.01,57.82,-749.74,-6.6806
GV-00176,2368.85,66.25,-745.8,-6.9483
GV-00177,2416.99,88.37,-745.78,-6.9911
GV-00178,2461.41,60.02,-750.99,-7.2044
GV-00179,2521.05,82.43,-751.98,-7.3137
GV-00180,2563.68,75.0,-748.17,-7.1805
GV-00181,2613.83,94.04,-754.02,-7.3766
GV-00182,2664.87,92.19,-746.84,-7.4353
GV-00183,2712.18,87.79,-747.47,-7.4208
GV-00184,2783.98,70.19,-750.36,-7.396
GV-00185,2806.88,59.28,-753.97,-7.5713
GV-00186,2864.63,90.44,-745.5,-7.5956
GV-00187,2916.42,84.98,-745.81,-7.6504
GV-00188,2974.69,73.24,-754.05,-7.7354
GV-00189,3024.7,92.86,-754.03,-7.9762
GV-00190,3088.58,62.43,-749.39,-7.8908
GV-00191,3126.66,72.33,-749.55,-7.9435
GV-00192,3160.2,91.84,-749.23,-7.822
GV-00193,3222.19,76.98,-754.59,-8.1403
GV-00194,3269.03,94.84,-753.12,-7.9884
GV-00195,3342.54,92.08,-749.97,-8.0097
GV-00196,3361.84,82.06,-748.5,-8.2314
GV-00197,3431.11,82.23,-798.04,-7.9969
GV-00198,3457.8,79.71,-795.03,-8.1832
GV-00199,3518.69,91.65,-803.2,-8.1818
GV-00200,3582.98,66.81,-800.26,-8.1717
GV-00201,3630.81,92.33,-797.94,-8.3381
GV-00202,3676.49,68.95,-797.4,-8.525
GV-00203,3720.83,58.79,-795.61,-8.2957
GV-00204,3777.91,60.81,-798.98,-8.3491
GV-00205,3818.64,62.77,-795.3,-8.4038
GV-00206,3894.95,76.68,-795.5,-8.4096
GV-00207,3935.66,60.06,-799.89,-8.4262
GV-00208,3979.38,61.95,-804.16,-8.2367
GV-00209,4042.6,90.35,-804.77,-8.3258
GV-00210,4062.95,77.63,-798.63,-8.3085
GV-00211,4121.76,60.07,-795.05,-8.2126
GV-00212,4188.3,71.97,-795.52,-8.0765
GV-00213,4225.1,60.23,-803.99,-8.0277
GV-00214,4255.29,56.14,-798.83,-8.0297
GV-00215,4326.67,78.56,-801.75,-7.9257
GV-00216,4367.25,84.98,-803.38,-7.9645
GV-00217,4426.11,88.23,-796.6,-8.0433
GV-00218,4470.8,85.74,-797.14,-7.7071
GV-00219,4535.6,94.19,-804.78,-7.805
GV-00220,4555.88,72.85,-797.61,-7.5495
GV-00221,4644.62,69.82,-801.25,-7.6149
GV-00222,4661.37,56.21,-801.84,-7.3078
GV-00223,4724.02,89.17,-798.33,-7.2621
GV-00224,4756.63,73.89,-802.25,-7.3326
GV-00225,4831.65,93.85,-800.0,-7.1698
GV-00226,4882.57,70.83,-799.98,-7.0422
GV-00227,4921.37,72.63,-795.6,-6.9339
GV-00228,4955.1,67.16,-801.12,-6.8555
GV-00229,5036.72,56.74,-801.02,-6.8049
GV-00230,5071.25,93.98,-799.05,-6.5786
GV-00231,5107.27,72.14,-802.35,-6.5543
GV-00232,5184.58,72.75,-850.23,-6.2501
GV-00233,5228.46,91.15,-903.87,-6.2305
GV-00234,5291.18,62.85,-899.41,-5.8332
GV-00235,5329.9,57.73,-896.13,-5.7546
GV-00236,5359.07,80.21,-950.11,-5.7637
GV-00237,5420.86,76.96,-946.98,-5.6515
GV-00238,5468.06,74.38,-1000.07,-5.405
GV-00239,5518.69,86.0,-1002.55,-5.3966
GV-00240,5593.12,75.94,-996.07,-5.2038
GV-00241,5643.32,86.72,-998.14,-4.9945
GV-00242,5694.17,66.53,-1000.19,-4.8269
GV-00243,5719.14,57.59,-1004.16,-4.6516
GV-00244,5793.95,76.82,-1004.86,-4.5548
GV-00245,5811.67,89.07,-997.2,-4.3045
GV-00246,5867.81,79.89,-1000.12,-4.3597
GV-00247,5906.43,69.65,-995.07,-4.1802
GV-00248,5966.39,79.0,-997.51,-3.9711
GV-00249,6044.13,93.68,-1001.32,-3.7076
GV-00250,6067.23,59.28,-999.01,-3.6337
GV-00251,6136.92,59.38,-998.72,-3.3636
GV-00252,6188.29,86.22,-998.01,-3.4186
GV-00253,6208.84,81.38,-1047.4,-3.1336
GV-00254,6265.78,73.77,-1049.51,-2.9709
GV-00255,6324.85,77.81,-1046.03,-2.8329
GV-00256,6373.18,76.06,-1045.72,-2.4736
GV-00257,36.69,118.33,-802.6,0.054
GV-00258,67.19,140.84,-797.65,-0.2318
GV-00259,123.52,121.61,-799.86,-0.3966
GV-00260,193.13,140.89,-799.05,-0.6905
GV-00261,243.26,131.6,-804.08,-0.807
GV-00262,275.55,110.45,-803.61,-1.1531
GV-00263,324.89,121.14,-803.08,-1.2996
GV-00264,357.98,108.54,-800.34,-1.4409
GV-00265,423.07,119.6,-804.32,-1.787
GV-00266,490.82,105.89,-799.04,-1.7435
GV-00267,520.86,117.94,-804.64,-2.1939
GV-00268,590.25,127.24,-799.88,-2.1299
GV-00269,610.37,112.13,-801.49,-2.5842
GV-00270,656.24,144.46,-801.25,-2.5852
GV-00271,721.56,110.74,-795.94,-2.7668
GV-00272,776.81,136.16,-800.45,-2.9792
GV-00273,825.67,140.36,-801.12,-3.2753
GV-00274,880.68,123.64,-797.96,-3.297
GV-00275,932.55,107.1,-799.05,-3.7111
GV-00276,966.68,131.85,-797.64,-3.7914
GV-00277,1005.47,134.15,-802.4,-3.8798
GV-00278,1068.52,126.92,-795.31,-4.0807
GV-00279,1106.26,127.57,-804.93,-4.232
GV-00280,1161.49,139.12,-754.24,-4.4704
GV-00281,1239.95,131.24,-754.53,-4.474
GV-00282,1268.27,131.95,-749.56,-4.7682
GV-00283,1320.53,142.85,-754.87,-4.8371
GV-00284,1379.79,144.35,-745.71,-4.9489
GV-00285,1437.9,140.55,-748.06,-5.206
GV-00286,1465.44,126.37,-748.17,-5.2262
GV-00287,1506.92,133.72,-745.51,-5.5765
GV-00288,1589.22,107.91,-751.4,-5.7219
GV-00289,1630.72,106.99,-753.67,-5.7323
GV-00290,1675.29,120.22,-753.54,-6.0162
GV-00291,1713.48,115.47,-745.13,-5.9043
GV-00292,1768.8,138.03,-754.29,-6.1848
GV-00293,1833.74,141.17,-752.41,-5.9795
GV-00294,1887.39,130.73,-746.37,-6.2523
GV-00295,1944.69,107.69,-754.26,-6.3755
GV-00296,1975.37,107.37,-752.43,-6.3759
GV-00297,2006.82,140.01,-746.8,-6.544
GV-00298,2091.18,108.8,-752.52,-6.6136
GV-00299,2123.9,125.52,-747.24,-6.7335
GV-00300,2185.98,139.72,-754.38,-6.9034
GV-00301,2233.74,113.25,-754.94,-7.2345
GV-00302,2266.47,105.99,-749.09,-7.0329
GV-00303,2334.05,135.9,-746.73,-7.1903
GV-00304,2388.69,123.0,-751.64,-7.1979
GV-00305,2421.03,126.55,-749.77,-7.3721
GV-00306,2455.05,107.75,-745.4,-7.3597
GV-00307,2524.52,117.04,-754.35,-7.5913
GV-00308,2576.08,117.62,-745.56,-7.5455
GV-00309,2629.55,141.45,-746.63,-7.6133
GV-00310,2664.88,137.24,-750.27,-7.6476
GV-00311,2712.91,110.34,-752.8,-7.5527
GV-00312,2794.45,134.83,-754.87,-7.8529
GV-00313,2829.69,111.67,-747.91,-7.8489
GV-00314,2885.37,141.25,-748.38,-8.132
GV-00315,2932.6,109.88,-751.32,-7.9293
GV-00316,2960.97,129.34,-754.16,-7.9749
GV-00317,3024.2,137.31,-751.58,-8.1909
GV-00318,3087.12,127.26,-747.82,-8.1172
GV-00319,3129.19,108.87,-749.16,-8.2886
GV-00320,3179.37,109.9,-751.14,-8.3342
GV-00321,3240.25,134.52,-746.46,-8.4759
GV-00322,3260.67,134.3,-749.45,-8.3821
GV-00323,3344.29,123.32,-753.87,-8.4892
GV-00324,3387.97,131.39,-751.38,-8.5476
GV-00325,3422.49,127.37,-745.7,-8.2938
GV-00326,3479.81,122.5,-798.3,-8.6237
GV-00327,3513.32,118.68,-800.56,-8.6211
GV-00328,3560.89,142.39,-803.01,-8.626
GV-00329,3642.94,140.55,-797.91,-8.6314
GV-00330,3686.13,135.34,-801.12,-8.7436
GV-00331,3744.62,123.61,-795.2,-8.6863
GV-00332,3776.4,108.97,-802.68,-8.8068
GV-00333,3834.85,135.8,-800.52,-8.7154
GV-00334,3885.18,106.44,-799.37,-8.7999
GV-00335,3935.31,115.54,-797.07,-8.6868
GV-00336,3984.92,116.04,-804.53,-8.6146
GV-00337,4035.78,108.43,-799.49,-8.8414
GV-00338,4064.68,122.76,-796.09,-8.4379
GV-00339,4124.63,113.35,-799.74,-8.5464
GV-00340,4169.37,138.77,-799.98,-8.5105
GV-00341,4242.11,133.67,-802.03,-8.565
GV-00342,4277.1,130.55,-797.92,-8.3915
GV-00343,4326.1,140.62,-796.5,-8.3693
GV-00344,4363.93,136.94,-796.26,-8.3371
GV-00345,4427.99,124.33,-803.16,-8.0443
GV-00346,4492.55,117.98,-802.02,-8.1073
GV-00347,4509.42,128.67,-799.5,-8.0685
GV-00348,4586.92,135.87,-801.95,-7.996
GV-00349,4609.93,130.63,-798.48,-7.8973
GV-00350,4659.79,132.84,-799.85,-7.7383
GV-00351,4731.03,108.39,-798.76,-7.7391
GV-00352,4756.46,105.66,-799.08,-7.5158
GV-00353,4841.52,129.12,-796.28,-7.6132
GV-00354,4873.56,117.38,-803.37,-7.413
GV-00355,4930.8,122.47,-797.0,-7.3527
GV-00356,4966.9,133.84,-802.25,-7.2165
GV-00357,5029.92,129.31,-802.42,-6.9685
GV-00358,5074.63,137.66,-803.61,-6.8345
GV-00359,5121.4,114.62,-853.8,-6.7665
GV-00360,5189.24,128.2,-898.64,-6.5101
GV-00361,5217.91,142.54,-952.79,-6.4239
GV-00362,5269.98,116.53,-954.44,-6.3132
GV-00363,5331.96,106.55,-995.13,-6.0729
GV-00364,5361.52,140.15,-1001.44,-5.9346
GV-00365,5426.38,124.44,-995.34,-5.9216
GV-00366,5480.49,108.13,-995.53,-5.5541
GV-00367,5505.8,115.63,-997.08,-5.4812
GV-00368,5572.5,115.79,-1052.9,-5.3035
GV-00369,5611.17,135.77,-1045.89,-5.1545
GV-00370,5683.13,139.52,-1048.1,-4.9098
GV-00371,5706.96,117.14,-1051.2,-4.7527
GV-00372,5788.0,141.83,-1047.92,-4.9025
GV-00373,5838.58,109.29,-1048.11,-4.4139
GV-00374,5874.5,121.81,-1048.99,-4.3514
GV-00375,5938.33,133.4,-1053.47,-4.2381
GV-00376,5980.13,116.08,-1049.59,-4.0222
GV-00377,6026.67,122.21,-1050.22,-4.0569
GV-00378,6081.93,140.39,-1054.85,-3.8736
GV-00379,6123.58,112.16,-1045.9,-3.7624
GV-00380,6186.05,105.32,-1053.55,-3.4101
GV-00381,6237.92,137.85,-1048.88,-3.3089
GV-00382,6263.05,129.67,-1051.49,-3.0651
GV-00383,6315.32,105.67,-1050.42,-3.1598
GV-00384,6382.43,143.61,-1053.01,-2.9838
GV-00385,22.4,167.8,-802.32,-0.0401
GV-00386,68.22,163.33,-801.3,-0.1845
GV-00387,122.14,166.39,-797.86,-0.4704
GV-00388,175.11,187.4,-804.71,-0.8513
GV-00389,223.05,191.14,-803.79,-0.9552
GV-00390,288.59,155.57,-802.62,-1.3097
GV-00391,310.0,155.35,-799.79,-1.3398
GV-00392,365.72,176.8,-751.59,-1.6502
GV-00393,437.29,182.5,-750.19,-1.8024
GV-00394,487.63,182.2,-753.24,-1.9837
GV-00395,535.53,178.42,-748.03,-2.2909
GV-00396,566.56,171.77,-748.97,-2.528
GV-00397,619.74,185.3,-746.05,-2.5691
GV-00398,680.75,183.28,-754.44,-2.736
GV-00399,717.68,173.9,-754.22,-3.1185
GV-00400,765.14,179.28,-745.54,-3.2955
GV-00401,808.84,161.5,-747.24,-3.2847
GV-00402,883.12,177.71,-754.26,-3.5039
GV-00403,934.62,176.2,-749.17,-3.8074
GV-00404,986.59,161.34,-748.94,-3.9672
GV-00405,1024.13,175.65,-748.01,-3.9004
GV-00406,1085.62,171.29,-753.42,-4.4841
GV-00407,1126.32,187.13,-752.69,-4.1917
GV-00408,1169.05,174.85,-754.92,-4.6099
GV-00409,1214.09,163.57,-749.44,-4.8193
GV-00410,1283.81,161.42,-752.38,-5.1978
GV-00411,1341.93,170.54,-751.94,-5.2105
GV-00412,1369.06,169.46,-751.97,-5.4073
GV-00413,1405.71,158.69,-751.82,-5.6011
GV-00414,1490.77,180.36,-754.57,-5.5002
GV-00415,1520.5,166.68,-754.6,-5.7855
GV-00416,1575.76,184.46,-746.05,-5.9168
GV-00417,1613.14,190.98,-746.55,-5.7919
GV-00418,1676.17,161.17,-751.12,-6.2245
GV-00419,1707.31,176.51,-754.61,-6.2077
GV-00420,1766.89,163.17,-753.29,-6.4311
GV-00421,1838.19,156.24,-745.13,-6.4259
GV-00422,1867.36,166.77,-751.39,-6.7141
GV-00423,1916.59,194.05,-746.86,-6.805
GV-00424,1973.55,171.39,-750.77,-6.7022
GV-00425,2041.89,158.47,-753.42,-6.9463
GV-00426,2088.39,169.85,-752.11,-6.9008
GV-00427,2122.51,184.0,-751.66,-7.0757
GV-00428,2184.62,193.01,-745.33,-7.1954
GV-00429,2211.27,169.77,-749.92,-7.4572
GV-00430,2258.75,182.39,-748.64,-7.5369
GV-00431,2311.4,178.55,-749.55,-7.671
GV-00432,2365.13,194.06,-745.65,-7.5699
GV-00433,2433.84,179.16,-754.14,-7.8784
GV-00434,2455.54,175.57,-746.82,-7.6755
GV-00435,2526.66,173.76,-745.74,-7.9109
GV-00436,2568.28,175.4,-749.48,-8.0076
GV-00437,2615.91,186.26,-754.89,-7.8421
GV-00438,2680.61,166.05,-747.11,-7.9054
GV-00439,2741.83,184.38,-754.28,-7.9728
GV-00440,2782.76,175.28,-747.2,-8.1336
GV-00441,2842.93,183.6,-754.58,-8.0134
GV-00442,2894.18,176.28,-753.73,-8.3192
GV-00443,2920.02,178.75,-746.14,-8.3669
GV-00444,2964.83,178.39,-746.36,-8.5026
GV-00445,3009.49,179.09,-749.03,-8.4897
GV-00446,3083.38,161.96,-751.71,-8.4216
GV-00447,3121.22,162.23,-747.09,-8.6673
GV-00448,3187.39,187.59,-753.18,-8.6948
GV-00449,3225.43,188.94,-753.38,-8.7143
GV-00450,3292.5,156.68,-748.18,-8.7597
GV-00451,3333.69,162.59,-745.73,-9.007
GV-00452,3386.84,184.95,-748.28,-8.8509
GV-00453,3409.61,164.13,-753.35,-8.8108
GV-00454,3475.59,170.08,-796.56,-9.1351
GV-00455,3531.24,158.78,-804.74,-8.9639
GV-00456,3580.32,165.47,-803.11,-9.122
GV-00457,3642.11,170.82,-799.56,-9.1375
GV-00458,3670.23,155.01,-795.75,-8.8963
GV-00459,3722.63,169.35,-803.66,-9.1009
GV-00460,3756.39,173.37,-797.35,-9.1362
GV-00461,3807.63,179.22,-798.24,-8.8941
GV-00462,3884.17,169.53,-802.67,-9.0787
GV-00463,3910.77,174.83,-804.63,-9.0379
GV-00464,3984.85,173.49,-802.5,-8.8819
GV-00465,4039.18,167.49,-802.36,-8.9269
GV-00466,4078.78,158.11,-798.62,-9.0107
GV-00467,4126.25,188.83,-800.63,-8.7975
GV-00468,4167.21,169.5,-803.57,-8.7942
GV-00469,4208.87,159.44,-799.36,-8.7181
GV-00470,4284.81,165.9,-799.37,-8.713
GV-00471,4327.3,173.04,-802.93,-8.679
GV-00472,4393.59,184.13,-804.76,-8.6978
GV-00473,4435.89,165.34,-802.58,-8.4635
GV-00474,4479.92,186.49,-800.64,-8.482
GV-00475,4514.1,178.08,-803.01,-8.2518
GV-00476,4585.58,191.17,-799.42,-8.3312
GV-00477,4608.75,186.45,-795.09,-7.9923
GV-00478,4684.03,182.12,-803.9,-8.2375
GV-00479,4707.75,191.43,-798.54,-8.0685
GV-00480,4784.25,185.82,-797.34,-7.9333
GV-00481,4837.67,184.08,-795.23,-7.8133
GV-00482,4856.55,180.37,-797.41,-7.6868
GV-00483,4930.69,193.72,-802.72,-7.4842
GV-00484,4979.18,193.4,-796.13,-7.6103
GV-00485,5034.53,174.53,-798.41,-7.4336
GV-00486,5091.76,189.6,-852.08,-7.1794
GV-00487,5126.18,185.79,-901.73,-6.991
GV-00488,5181.2,168.67,-950.28,-6.8342
GV-00489,5213.31,192.1,-948.89,-6.5686
GV-00490,5265.72,167.24,-1001.16,-6.743
GV-00491,5343.74,181.87,-1047.03,-6.2327
GV-00492,5358.11,177.27,-1045.15,-6.0751
GV-00493,5424.77,190.19,-1048.21,-6.007
GV-00494,5472.76,173.3,-1051.68,-5.773
GV-00495,5540.62,156.73,-1050.88,-5.6619
GV-00496,5564.71,169.76,-1054.66,-5.6111
GV-00497,5627.64,179.03,-1048.77,-5.5231
GV-00498,5671.74,182.65,-1054.6,-5.185
GV-00499,5738.54,173.29,-1046.09,-5.133
GV-00500,5784.82,173.18,-1047.8,-4.7865
GV-00501,5820.03,164.08,-1051.12,-4.8875
GV-00502,5874.93,182.16,-1053.31,-4.6754
GV-00503,5944.09,172.84,-1050.1,-4.4205
GV-00504,5976.7,185.87,-1049.27,-4.2817
GV-00505,6034.18,189.14,-1051.25,-4.1101
GV-00506,6091.52,173.27,-1050.3,-3.8688
GV-00507,6106.85,186.53,-1046.01,-3.9698
GV-00508,6193.06,160.74,-1050.0,-3.7253
GV-00509,6223.35,172.2,-1054.18,-3.5442
GV-00510,6256.27,184.53,-1054.8,-3.2152
GV-00511,6341.86,158.82,-1051.48,-3.2999
GV-00512,6359.17,178.05,-1045.15,-3.0762
GV-00513,33.22,208.67,-854.96,-0.2412
GV-00514,93.34,205.26,-846.95,-0.5051
GV-00515,113.67,217.04,-795.6,-0.7826
GV-00516,174.11,231.11,-802.9,-0.9279
GV-00517,222.87,217.97,-797.87,-1.0608
GV-00518,274.92,210.4,-800.21,-1.5232
GV-00519,329.03,234.39,-751.79,-1.5067
GV-00520,384.72,211.41,-746.15,-1.8081
GV-00521,442.89,229.61,-748.4,-2.0418
GV-00522,465.59,217.71,-751.41,-2.2706
GV-00523,534.48,223.32,-751.4,-2.3582
GV-00524,572.26,244.18,-748.08,-2.6583
GV-00525,640.0,205.18,-749.06,-2.8932
GV-00526,693.15,239.38,-750.96,-2.896
GV-00527,742.7,238.97,-752.94,-3.0455
GV-00528,791.52,227.59,-750.9,-3.4736
GV-00529,811.78,238.27,-749.54,-3.6137
GV-00530,878.89,222.28,-747.67,-3.6
GV-00531,944.64,209.31,-746.83,-3.8821
GV-00532,961.6,218.76,-752.29,-4.1364
GV-00533,1026.67,227.19,-745.05,-4.4011
GV-00534,1062.84,222.98,-753.16,-4.6244
GV-00535,1116.75,219.15,-752.77,-4.6264
GV-00536,1187.46,211.72,-753.59,-4.9405
GV-00537,1227.79,243.86,-748.99,-5.2081
GV-00538,1279.98,205.5,-745.73,-5.2033
GV-00539,1305.94,228.22,-754.74,-5.413
GV-00540,1388.74,238.13,-752.68,-5.4932
