# crs: EPSG:2193
# origin_xy_absolute_m: 1583302.663, 5355062.397
id,x_m,y_m,z_m,gravity_mgal
GV-00066,3259.54,43.78,-30.75,-15.7388
GV-00067,3323.28,22.25,-46.79,-15.7508
GV-00068,3381.33,14.17,-76.68,-15.6783
GV-00069,3409.12,11.6,-103.54,-15.431
GV-00070,3469.51,17.01,-114.75,-15.5033
GV-00071,3517.56,35.23,-135.08,-15.442
GV-00072,3571.01,41.96,-146.26,-15.3525
GV-00073,3628.08,29.21,-146.34,-15.0993
GV-00074,3689.14,26.85,-154.87,-15.1502
GV-00075,3721.14,27.34,-158.56,-15.0468
GV-00076,3763.06,38.01,-171.64,-14.8794
GV-00077,3808.22,5.12,-180.53,-14.9638
GV-00078,3861.82,28.42,-193.52,-14.7784
GV-00079,3924.49,44.68,-194.18,-14.825
GV-00080,3970.79,43.6,-202.1,-14.8606
GV-00081,4044.62,43.21,-211.75,-14.7667
GV-00082,4073.66,12.45,-208.37,-14.618
GV-00083,4144.98,9.52,-202.67,-14.684
GV-00084,4192.91,37.9,-213.07,-14.5176
GV-00085,4238.38,39.66,-236.25,-14.4932
GV-00086,4277.99,19.91,-260.31,-14.3626
GV-00087,4339.28,7.11,-267.63,-14.4694
GV-00088,4375.25,23.36,-277.04,-14.2457
GV-00089,4412.83,25.39,-276.3,-14.5256
GV-00090,4489.23,16.06,-289.56,-14.2083
GV-00091,4511.4,22.73,-288.61,-14.1926
GV-00092,4577.14,27.67,-290.56,-14.1493
GV-00093,4640.18,38.61,-288.76,-14.2281
GV-00094,4676.92,36.44,-289.61,-14.1048
GV-00095,4742.77,39.03,-285.51,-14.0737
GV-00096,4769.76,29.4,-256.61,-14.1386
GV-00097,4816.7,14.72,-234.63,-14.0638
GV-00098,4877.16,32.65,-209.03,-14.2336
GV-00099,4925.07,18.81,-185.42,-14.0933
GV-00100,4989.43,42.72,-153.74,-14.1183
GV-00101,5007.08,16.45,-132.74,-14.2482
GV-00102,5067.09,42.55,-83.65,-14.1795
GV-00103,5136.27,28.82,-46.52,-14.0376
GV-00104,5165.27,7.34,-68.13,-14.1014
GV-00105,5214.46,33.0,-116.32,-14.037
GV-00106,5272.15,7.26,-160.62,-13.8362
GV-00107,5336.99,33.11,-194.31,-14.0044
GV-00108,5384.45,40.92,-241.87,-13.8553
GV-00109,5414.05,39.5,-277.9,-13.6261
GV-00110,5494.93,10.88,-326.53,-13.5893
GV-00111,5505.58,15.23,-349.95,-13.519
GV-00112,5565.93,26.33,-373.7,-13.2737
GV-00113,5611.92,21.65,-397.56,-13.1529
GV-00114,5662.23,24.04,-421.46,-13.0829
GV-00115,5728.95,28.13,-448.0,-12.8838
GV-00116,5784.76,5.03,-466.64,-12.6846
GV-00117,5812.87,20.19,-504.63,-12.6335
GV-00118,5870.29,25.02,-558.54,-12.3165
GV-00119,5913.34,6.81,-590.2,-12.2181
GV-00120,5966.15,20.73,-656.35,-12.0493
GV-00121,6007.06,6.96,-710.79,-11.8462
GV-00122,6088.97,24.89,-757.8,-11.7672
GV-00123,6141.72,31.55,-792.92,-11.64
GV-00124,6169.5,33.34,-823.01,-11.2956
GV-00125,6211.18,27.56,-820.3,-11.247
GV-00126,6267.96,30.06,-814.28,-11.0211
GV-00127,6308.06,31.8,-811.24,-10.8538
GV-00128,6389.09,38.65,-800.8,-10.6879
GV-00129,28.36,62.05,-1073.07,-7.1729
GV-00130,65.75,60.12,-1082.38,-7.4554
GV-00131,105.33,62.98,-1107.49,-7.585
GV-00132,174.27,63.67,-1138.47,-7.6118
GV-00133,223.47,62.61,-1152.7,-7.7771
GV-00134,262.2,80.47,-1172.17,-7.7456
GV-00135,335.55,69.96,-1170.34,-8.1682
GV-00136,364.85,74.55,-1171.01,-8.0742
GV-00137,418.45,75.11,-1173.56,-8.0841
GV-00138,488.68,61.2,-1190.55,-8.5041
GV-00139,511.48,91.83,-1197.28,-8.4389
GV-00140,588.04,70.41,-1199.07,-8.6411
GV-00141,638.12,74.95,-1196.73,-8.6826
GV-00142,657.99,88.77,-1185.57,-8.9616
GV-00143,740.5,86.25,-1181.26,-9.0354
GV-00144,781.97,72.46,-1176.99,-9.2202
GV-00145,829.73,79.3,-1182.27,-9.1799
GV-00146,872.3,75.16,-1184.54,-9.2108
GV-00147,905.13,93.35,-1184.39,-9.3568
GV-00148,967.36,88.41,-1180.63,-9.4683
GV-00149,1036.87,76.3,-1181.64,-9.643
GV-00150,1090.07,83.8,-1165.34,-9.9576
GV-00151,1111.61,58.69,-1152.32,-10.0988
GV-00152,1176.19,61.67,-1128.94,-10.2614
GV-00153,1207.3,69.37,-1115.75,-10.197
GV-00154,1279.92,55.06,-1091.82,-10.4809
GV-00155,1340.3,62.63,-1066.4,-10.6556
GV-00156,1393.46,80.8,-1047.35,-10.6704
GV-00157,1439.97,66.22,-1011.23,-10.9715
GV-00158,1476.63,70.6,-981.78,-10.9147
GV-00159,1521.51,83.61,-944.32,-11.0948
GV-00160,1574.72,64.08,-904.79,-11.2181
GV-00161,1641.13,66.39,-858.53,-11.3497
GV-00162,1660.59,75.51,-825.3,-11.5347
GV-00163,1715.5,85.73,-790.88,-11.8247
GV-00164,1764.53,70.49,-750.21,-11.8838
GV-00165,1827.04,74.87,-709.95,-12.0787
GV-00166,1875.36,62.09,-680.97,-12.3247
GV-00167,1908.68,73.22,-629.88,-12.2906
GV-00168,1971.66,67.23,-590.59,-12.5931
GV-00169,2038.43,80.78,-547.45,-12.7084
GV-00170,2069.45,78.97,-517.0,-12.9388
GV-00171,2141.61,89.07,-497.52,-13.0096
GV-00172,2188.98,79.78,-474.08,-13.15
GV-00173,2235.45,62.57,-445.65,-13.635
GV-00174,2255.78,90.72,-439.11,-13.709
GV-00175,2325.16,93.4,-425.59,-13.9417
GV-00176,2389.1,67.94,-418.47,-14.0314
GV-00177,2415.22,65.86,-403.25,-14.1001
GV-00178,2488.93,77.34,-397.75,-14.3312
GV-00179,2542.79,79.59,-388.79,-14.4958
GV-00180,2569.17,78.18,-368.58,-14.5065
GV-00181,2632.04,75.19,-356.0,-14.7249
GV-00182,2692.56,57.21,-332.52,-14.9654
GV-00183,2711.86,58.49,-315.19,-15.1251
GV-00184,2768.75,77.4,-279.26,-15.086
GV-00185,2818.21,56.83,-234.25,-15.4454
GV-00186,2887.74,76.34,-211.47,-15.3148
GV-00187,2930.42,90.35,-197.6,-15.6182
GV-00188,2967.68,91.55,-193.27,-15.8812
GV-00189,3026.0,84.64,-178.35,-15.7474
GV-00190,3069.84,56.17,-158.37,-15.7191
GV-00191,3114.38,60.29,-127.4,-16.1434
GV-00192,3164.65,62.23,-92.04,-15.9592
GV-00193,3215.28,67.12,-65.62,-16.2565
GV-00194,3274.15,62.53,-37.72,-16.1466
GV-00195,3343.58,81.83,-46.08,-16.2115
GV-00196,3369.28,79.83,-76.59,-16.1234
GV-00197,3439.85,92.69,-99.92,-15.9111
GV-00198,3467.73,87.68,-118.31,-16.0514
GV-00199,3516.38,90.51,-130.81,-15.8859
GV-00200,3582.53,60.77,-143.94,-15.7513
GV-00201,3614.22,79.45,-146.89,-15.6912
GV-00202,3684.01,70.92,-156.75,-15.5944
GV-00203,3711.34,86.76,-164.77,-15.4843
GV-00204,3789.08,59.24,-170.57,-15.5366
GV-00205,3824.89,84.28,-182.3,-15.4831
GV-00206,3889.73,90.02,-190.56,-15.2569
GV-00207,3916.59,71.54,-199.53,-15.2877
GV-00208,3969.61,88.58,-202.81,-15.0892
GV-00209,4024.71,73.65,-209.19,-15.2043
GV-00210,4059.5,80.2,-205.15,-15.0371
GV-00211,4136.8,80.53,-204.11,-14.896
GV-00212,4186.14,94.53,-220.29,-14.6974
GV-00213,4236.19,55.11,-249.28,-14.7235
GV-00214,4264.85,79.14,-268.36,-14.7688
GV-00215,4317.88,64.4,-281.42,-14.7105
GV-00216,4362.83,65.24,-285.98,-14.522
GV-00217,4412.7,61.01,-291.24,-14.4411
GV-00218,4490.37,66.86,-299.03,-14.5793
GV-00219,4533.4,83.86,-310.2,-14.4794
GV-00220,4590.54,61.82,-309.96,-14.5015
GV-00221,4607.26,57.28,-312.48,-14.3796
GV-00222,4688.84,86.82,-314.08,-14.4158
GV-00223,4734.38,72.97,-311.84,-14.3989
GV-00224,4763.86,62.15,-293.2,-14.2435
GV-00225,4814.4,75.4,-270.82,-14.3542
GV-00226,4878.76,93.64,-231.03,-14.4451
GV-00227,4934.89,55.69,-205.36,-14.4144
GV-00228,4967.63,93.21,-172.37,-14.5419
GV-00229,5038.3,87.99,-142.12,-14.5342
GV-00230,5082.77,90.22,-93.65,-14.498
GV-00231,5143.74,69.02,-56.82,-14.4294
GV-00232,5163.39,57.2,-59.98,-14.3363
GV-00233,5231.23,69.81,-96.83,-14.3188
GV-00234,5263.91,86.18,-144.71,-14.2986
GV-00235,5322.77,87.92,-171.61,-14.0702
GV-00236,5363.3,93.19,-216.78,-14.2238
GV-00237,5437.24,76.27,-259.04,-13.9598
GV-00238,5494.83,89.11,-296.33,-13.8641
GV-00239,5530.47,74.86,-310.48,-13.653
GV-00240,5570.91,62.92,-342.93,-13.6517
GV-00241,5623.28,56.51,-368.3,-13.545
GV-00242,5686.35,62.79,-406.01,-13.1574
GV-00243,5725.39,83.49,-434.19,-13.2297
GV-00244,5777.32,93.93,-467.28,-13.0063
GV-00245,5815.14,90.98,-501.3,-12.7244
GV-00246,5861.88,67.51,-546.84,-12.5111
GV-00247,5938.83,80.05,-570.52,-12.4417
GV-00248,5976.28,62.23,-624.32,-12.2887
GV-00249,6030.22,55.39,-670.5,-12.1153
GV-00250,6065.69,90.48,-720.69,-11.8959
GV-00251,6111.94,74.19,-768.18,-12.0216
GV-00252,6164.35,67.33,-804.89,-11.5999
GV-00253,6234.25,77.07,-818.37,-11.4362
GV-00254,6285.59,62.71,-825.89,-11.2211
GV-00255,6328.38,83.51,-829.9,-11.1276
GV-00256,6373.74,64.8,-827.91,-10.8161
GV-00257,12.13,115.02,-1070.73,-7.4788
GV-00258,57.5,137.53,-1086.67,-7.5231
GV-00259,105.03,129.46,-1116.34,-7.5283
GV-00260,188.22,125.96,-1149.75,-7.6929
GV-00261,238.58,119.45,-1170.03,-7.856
GV-00262,263.14,142.21,-1168.45,-7.996
GV-00263,305.58,110.78,-1176.85,-8.0728
GV-00264,365.59,107.91,-1178.65,-8.1378
GV-00265,417.28,131.39,-1181.38,-8.2744
GV-00266,490.86,122.06,-1180.24,-8.4107
GV-00267,528.61,109.46,-1193.03,-8.4349
GV-00268,588.69,113.62,-1196.67,-8.73
GV-00269,639.3,143.48,-1197.33,-8.7741
GV-00270,682.76,138.22,-1185.13,-8.9983
GV-00271,735.01,132.99,-1178.93,-8.9556
GV-00272,784.9,122.78,-1172.78,-9.2739
GV-00273,821.14,128.95,-1173.55,-9.3369
GV-00274,863.24,122.63,-1174.99,-9.5082
GV-00275,910.0,127.41,-1179.51,-9.5767
GV-00276,988.99,118.25,-1184.28,-9.8258
GV-00277,1038.29,115.41,-1184.84,-9.7148
GV-00278,1086.88,143.58,-1173.18,-9.9749
GV-00279,1108.98,132.0,-1151.65,-10.0804
GV-00280,1188.0,139.37,-1129.18,-10.3007
GV-00281,1238.12,124.58,-1115.11,-10.4601
GV-00282,1277.03,115.25,-1090.57,-10.4927
GV-00283,1308.46,136.22,-1062.32,-10.5818
GV-00284,1372.04,124.02,-1033.76,-10.8129
GV-00285,1423.94,132.74,-1011.97,-10.9311
GV-00286,1464.53,109.07,-987.18,-11.1008
GV-00287,1505.07,130.05,-952.22,-11.2955
GV-00288,1562.98,125.78,-908.04,-11.3821
GV-00289,1633.4,115.23,-863.39,-11.5373
GV-00290,1665.96,114.67,-829.58,-11.8069
GV-00291,1718.18,119.65,-797.13,-11.9042
GV-00292,1773.7,107.05,-753.78,-12.2205
GV-00293,1842.39,134.75,-707.91,-12.2862
GV-00294,1879.98,140.79,-670.43,-12.4062
GV-00295,1910.29,143.34,-623.09,-12.6865
GV-00296,1964.44,113.22,-585.61,-12.6851
GV-00297,2009.57,110.28,-545.73,-13.0416
GV-00298,2082.76,109.39,-513.53,-13.1557
GV-00299,2128.75,142.28,-494.14,-13.2604
GV-00300,2155.77,127.48,-485.02,-13.4217
GV-00301,2206.07,141.12,-472.55,-13.7304
GV-00302,2287.1,124.95,-464.48,-13.8625
GV-00303,2316.48,130.72,-447.51,-14.0179
GV-00304,2382.78,120.38,-425.96,-14.1401
GV-00305,2406.09,108.51,-411.98,-14.3322
GV-00306,2488.7,110.19,-403.56,-14.7919
GV-00307,2523.89,121.64,-391.22,-14.8061
GV-00308,2569.99,144.12,-372.14,-14.8843
GV-00309,2628.73,133.98,-359.89,-15.0957
GV-00310,2657.22,110.65,-345.17,-15.1798
GV-00311,2726.42,135.62,-313.76,-15.4493
GV-00312,2758.28,119.77,-282.96,-15.4108
GV-00313,2831.21,121.87,-240.5,-15.722
GV-00314,2881.06,134.94,-208.36,-15.891
GV-00315,2908.84,114.29,-207.41,-15.9863
GV-00316,2985.96,124.27,-197.81,-16.2201
GV-00317,3016.59,127.37,-186.72,-16.3633
GV-00318,3075.14,128.12,-166.05,-16.311
GV-00319,3122.55,106.68,-131.28,-16.6425
GV-00320,3186.93,143.17,-88.43,-16.7105
GV-00321,3240.53,121.1,-57.16,-16.7009
GV-00322,3268.36,135.09,-38.67,-16.6422
GV-00323,3341.35,122.4,-47.83,-16.583
GV-00324,3370.03,108.97,-70.51,-16.5759
GV-00325,3429.35,105.81,-98.02,-16.7327
GV-00326,3472.87,135.63,-115.3,-16.4976
GV-00327,3537.74,117.76,-133.41,-16.4428
GV-00328,3577.57,130.15,-142.69,-16.1822
GV-00329,3617.61,111.71,-142.39,-16.0593
GV-00330,3660.75,131.29,-157.78,-16.211
GV-00331,3744.53,115.42,-159.04,-15.9667
GV-00332,3767.09,133.42,-168.66,-15.9427
GV-00333,3823.59,144.48,-190.21,-15.8623
GV-00334,3861.18,118.89,-205.2,-15.6422
GV-00335,3907.24,132.78,-207.91,-15.3923
GV-00336,3960.78,112.72,-208.7,-15.4232
GV-00337,4022.92,108.5,-207.52,-15.2869
GV-00338,4055.51,124.42,-208.89,-15.3718
GV-00339,4106.11,134.85,-207.9,-15.0582
GV-00340,4184.43,133.49,-227.42,-15.0474
GV-00341,4238.56,109.63,-255.44,-15.027
GV-00342,4291.25,115.48,-272.57,-15.0374
GV-00343,4336.63,123.3,-285.26,-15.0444
GV-00344,4356.94,134.87,-294.93,-14.9827
GV-00345,4431.79,113.57,-301.93,-14.8719
GV-00346,4479.29,113.2,-310.06,-14.8371
GV-00347,4506.78,139.79,-319.69,-14.746
GV-00348,4556.6,113.4,-331.85,-14.7309
GV-00349,4613.85,113.73,-330.53,-14.8471
GV-00350,4674.39,131.24,-333.37,-14.6563
GV-00351,4728.59,132.46,-329.24,-14.6553
GV-00352,4776.66,144.65,-313.13,-14.6287
GV-00353,4811.17,139.99,-287.98,-14.8429
GV-00354,4880.44,110.77,-256.39,-14.6349
GV-00355,4934.0,140.27,-229.25,-14.8642
GV-00356,4975.36,144.31,-189.78,-14.6804
GV-00357,5044.24,119.66,-162.5,-14.7866
GV-00358,5057.0,117.8,-111.12,-14.721
GV-00359,5140.25,106.03,-59.01,-14.7766
GV-00360,5171.86,137.5,-48.68,-14.6129
GV-00361,5240.41,140.71,-69.22,-14.7801
GV-00362,5268.47,114.97,-115.33,-14.6953
GV-00363,5313.34,141.12,-151.68,-14.4852
GV-00364,5393.43,133.39,-200.43,-14.4316
GV-00365,5423.88,112.75,-234.52,-14.4655
GV-00366,5476.78,130.68,-263.95,-14.1281
GV-00367,5534.45,139.11,-292.16,-14.1495
GV-00368,5564.08,124.67,-330.0,-13.9972
GV-00369,5641.66,127.97,-362.44,-13.6785
GV-00370,5678.25,122.07,-400.85,-13.6734
GV-00371,5724.48,132.01,-432.52,-13.3686
GV-00372,5755.6,120.37,-474.91,-13.2575
GV-00373,5821.21,142.59,-503.66,-13.0757
GV-00374,5884.22,142.08,-529.26,-12.8714
GV-00375,5915.16,126.49,-543.44,-12.6845
GV-00376,5982.55,122.63,-584.94,-12.5194
GV-00377,6006.95,108.09,-632.52,-12.4536
GV-00378,6087.4,109.51,-687.27,-12.0024
GV-00379,6134.81,126.07,-730.03,-11.7796
GV-00380,6169.21,120.75,-765.86,-11.7749
GV-00381,6239.09,136.74,-790.07,-11.4955
GV-00382,6257.99,110.86,-810.41,-11.3273
GV-00383,6331.14,115.78,-819.39,-11.1218
GV-00384,6361.43,118.59,-840.06,-10.9559
GV-00385,26.43,189.02,-1067.82,-7.4874
GV-00386,87.74,172.45,-1097.74,-7.5092
GV-00387,112.76,181.35,-1132.66,-7.6851
GV-00388,165.75,175.69,-1159.4,-7.8463
GV-00389,239.06,194.32,-1169.09,-7.8709
GV-00390,289.52,178.51,-1169.81,-7.8974
GV-00391,343.07,167.65,-1179.54,-8.1945
GV-00392,386.52,155.23,-1177.81,-8.2405
GV-00393,411.67,192.73,-1182.82,-8.5087
GV-00394,494.6,168.43,-1191.95,-8.4237
GV-00395,508.32,165.4,-1201.36,-8.7142
GV-00396,577.71,158.66,-1198.74,-8.8106
GV-00397,624.53,183.53,-1196.83,-9.0236
GV-00398,672.18,171.95,-1187.47,-9.0481
GV-00399,743.38,193.51,-1172.74,-9.072
GV-00400,786.8,171.32,-1179.12,-9.3275
GV-00401,836.7,189.57,-1179.82,-9.3974
GV-00402,881.17,165.91,-1178.56,-9.6079
GV-00403,923.93,187.89,-1176.57,-9.5916
GV-00404,989.18,174.31,-1185.38,-9.8909
GV-00405,1030.32,173.46,-1183.66,-9.7879
GV-00406,1067.36,183.8,-1174.03,-10.0654
GV-00407,1111.94,188.56,-1154.91,-10.0914
GV-00408,1185.36,161.36,-1140.86,-10.2329
GV-00409,1220.29,176.94,-1117.78,-10.4333
GV-00410,1276.91,166.08,-1089.52,-10.6938
GV-00411,1323.79,160.96,-1060.23,-10.7026
GV-00412,1367.15,182.5,-1027.11,-11.1114
GV-00413,1411.71,190.86,-999.98,-11.1049
GV-00414,1487.1,179.54,-976.37,-11.16
GV-00415,1513.39,181.22,-941.77,-11.4963
GV-00416,1566.02,176.94,-911.24,-11.5121
GV-00417,1629.03,186.35,-881.31,-11.803
GV-00418,1687.36,163.43,-840.66,-11.8397
GV-00419,1725.33,171.19,-804.41,-12.1055
GV-00420,1783.36,177.95,-771.4,-12.2585
GV-00421,1810.07,168.74,-722.89,-12.4363
GV-00422,1893.8,181.88,-673.98,-12.7079
GV-00423,1931.43,170.63,-626.39,-12.6977
GV-00424,1955.48,184.22,-593.68,-12.9345
GV-00425,2034.15,192.07,-554.92,-13.1561
GV-00426,2080.1,161.43,-531.62,-13.4574
GV-00427,2140.89,181.0,-504.18,-13.4166
GV-00428,2181.57,184.66,-496.11,-13.6081
GV-00429,2238.21,175.93,-488.02,-13.6191
GV-00430,2265.07,191.35,-478.95,-13.9996
GV-00431,2326.74,174.86,-459.88,-14.3654
GV-00432,2393.07,192.46,-423.49,-14.5568
GV-00433,2435.13,178.85,-419.23,-14.6936
GV-00434,2489.75,190.32,-404.43,-14.8677
GV-00435,2540.8,190.6,-387.84,-15.1582
GV-00436,2560.72,157.63,-376.28,-15.2544
GV-00437,2616.11,177.73,-360.09,-15.4143
GV-00438,2672.25,164.34,-337.44,-15.7255
GV-00439,2724.95,182.73,-309.54,-15.6132
GV-00440,2777.39,189.55,-277.83,-16.0279
GV-00441,2815.98,168.07,-242.06,-16.2876
GV-00442,2880.93,191.37,-218.65,-16.2074
GV-00443,2927.48,157.7,-210.73,-16.3335
GV-00444,2976.93,174.31,-190.66,-16.5225
GV-00445,3031.58,192.6,-181.03,-16.5682
GV-00446,3073.05,173.71,-149.37,-16.936
GV-00447,3121.12,159.05,-116.99,-17.2137
GV-00448,3158.68,174.45,-86.36,-17.1995
GV-00449,3238.34,177.49,-52.81,-17.1174
GV-00450,3286.79,173.4,-35.3,-17.3896
GV-00451,3334.77,183.34,-43.43,-17.0704
GV-00452,3391.29,165.11,-66.14,-17.0635
GV-00453,3423.14,166.88,-87.93,-17.2097
GV-00454,3465.68,169.94,-102.44,-16.8329
GV-00455,3524.62,169.86,-114.59,-16.7908
GV-00456,3587.77,185.82,-131.87,-16.7159
GV-00457,3627.15,185.71,-139.82,-16.5674
GV-00458,3688.82,163.78,-143.37,-16.5664
GV-00459,3740.61,172.89,-141.54,-16.2718
GV-00460,3794.56,165.6,-160.44,-16.4009
GV-00461,3819.67,164.89,-184.13,-16.1984
GV-00462,3880.61,161.13,-208.61,-15.9236
GV-00463,3920.87,161.92,-210.23,-16.0553
GV-00464,3982.62,182.17,-205.98,-15.8451
GV-00465,4028.72,155.34,-212.82,-15.656
GV-00466,4091.87,163.07,-213.16,-15.6127
GV-00467,4138.76,175.65,-213.22,-15.6457
GV-00468,4155.62,188.87,-218.87,-15.4148
GV-00469,4228.65,178.21,-240.38,-15.4607
GV-00470,4281.38,179.08,-264.16,-15.3697
GV-00471,4309.31,164.83,-284.72,-15.5099
GV-00472,4380.17,169.78,-292.88,-15.2996
GV-00473,4421.06,171.41,-305.86,-15.207
GV-00474,4477.44,182.02,-315.38,-15.1719
GV-00475,4533.82,180.92,-321.38,-15.1513
GV-00476,4556.16,190.62,-341.82,-15.1243
GV-00477,4643.63,163.59,-344.03,-14.9871
GV-00478,4662.31,156.95,-342.87,-14.9702
GV-00479,4731.91,172.9,-345.6,-15.1009
GV-00480,4786.88,178.65,-331.51,-15.0925
GV-00481,4837.21,167.77,-306.79,-15.1325
GV-00482,4876.22,167.0,-275.29,-15.0452
GV-00483,4925.68,183.01,-249.12,-15.0125
GV-00484,4973.43,171.75,-205.15,-15.0273
GV-00485,5022.35,185.15,-169.96,-15.0183
GV-00486,5094.81,191.74,-109.76,-15.396
GV-00487,5123.39,167.49,-58.45,-14.9873
GV-00488,5164.91,170.04,-35.81,-15.1293
GV-00489,5217.89,193.73,-47.92,-15.0518
GV-00490,5278.43,165.36,-94.89,-14.9904
GV-00491,5315.44,187.66,-131.55,-14.9302
GV-00492,5378.51,162.97,-182.15,-14.8478
GV-00493,5411.14,192.81,-217.93,-14.5094
GV-00494,5469.66,186.62,-262.38,-14.5459
GV-00495,5508.59,168.78,-294.65,-14.3259
GV-00496,5559.3,179.38,-329.48,-14.3065
GV-00497,5636.22,160.04,-359.29,-14.1617
GV-00498,5669.42,160.25,-395.66,-13.8403
GV-00499,5711.99,169.09,-422.2,-13.6817
GV-00500,5787.25,169.01,-473.55,-13.5254
GV-00501,5815.73,183.19,-494.28,-13.3005
GV-00502,5855.4,156.0,-509.11,-13.3049
GV-00503,5926.7,161.13,-527.13,-12.9714
GV-00504,5992.43,176.27,-570.3,-12.6813
GV-00505,6009.92,174.64,-608.62,-12.6624
GV-00506,6065.47,184.39,-659.87,-12.3041
GV-00507,6110.21,159.08,-700.24,-12.3113
GV-00508,6155.23,157.51,-739.66,-11.9011
GV-00509,6209.06,165.2,-774.93,-11.489
GV-00510,6285.97,179.02,-795.16,-11.4619
GV-00511,6310.35,163.38,-814.29,-11.3826
GV-00512,6355.43,193.63,-825.78,-11.2136
GV-00513,29.57,228.26,-1076.55,-7.3463
GV-00514,56.15,227.51,-1099.9,-7.4829
GV-00515,117.74,219.52,-1147.32,-7.7156
GV-00516,179.04,223.53,-1157.34,-7.734
GV-00517,236.31,221.86,-1165.18,-7.8568
GV-00518,293.75,220.18,-1174.72,-8.0784
GV-00519,309.67,226.27,-1176.65,-8.2382
GV-00520,367.49,234.57,-1177.34,-8.3769
GV-00521,434.54,213.25,-1183.14,-8.3844
GV-00522,464.43,212.99,-1187.74,-8.558
GV-00523,530.28,211.26,-1202.97,-8.7688
GV-00524,557.04,227.76,-1202.16,-8.6901
GV-00525,626.89,214.03,-1200.54,-8.8251
GV-00526,686.53,220.92,-1197.32,-9.2059
GV-00527,737.69,236.68,-1176.4,-9.2424
GV-00528,772.44,241.92,-1173.98,-9.4441
GV-00529,830.51,226.49,-1173.88,-9.3781
GV-00530,871.18,206.1,-1175.06,-9.6145
GV-00531,912.45,222.13,-1177.4,-9.8472
GV-00532,957.85,236.89,-1184.25,-9.8962
GV-00533,1024.26,220.2,-1183.93,-9.8154
GV-00534,1087.66,224.53,-1182.42,-10.2703
