id,x_m,y_m,z_m,gravity_mgal
GV-00092,4558.17,44.15,-448.7,-4.1095
GV-00093,4619.73,5.4,-452.89,-3.9445
GV-00094,4676.66,12.08,-447.44,-4.1767
GV-00095,4733.85,31.5,-448.57,-4.1872
GV-00096,4775.07,36.37,-454.23,-4.3404
GV-00097,4817.76,23.38,-453.34,-4.225
GV-00098,4877.29,13.74,-446.11,-4.2894
GV-00099,4910.23,8.78,-447.26,-4.4649
GV-00100,4969.35,38.22,-449.37,-4.3857
GV-00101,5037.68,5.84,-449.22,-4.5013
GV-00102,5092.88,36.36,-453.35,-4.3963
GV-00103,5121.72,42.03,-454.75,-4.4802
GV-00104,5173.95,32.31,-446.05,-4.4702
GV-00105,5242.02,16.26,-448.09,-4.4409
GV-00106,5267.18,23.18,-446.82,-4.4355
GV-00107,5328.8,10.14,-451.45,-4.53
GV-00108,5379.9,22.6,-454.6,-4.684
GV-00109,5429.33,11.77,-451.96,-4.6496
GV-00110,5478.79,32.72,-447.12,-4.726
GV-00111,5518.3,36.03,-453.54,-4.6795
GV-00112,5566.2,17.61,-446.03,-4.6819
GV-00113,5640.7,27.08,-448.84,-4.768
GV-00114,5692.05,27.89,-452.75,-4.5922
GV-00115,5717.85,12.85,-448.1,-4.8032
GV-00116,5762.31,8.03,-446.4,-4.9634
GV-00117,5809.81,11.19,-451.19,-4.7524
GV-00118,5865.17,38.47,-446.07,-4.7036
GV-00119,5933.26,41.11,-447.83,-4.7509
GV-00120,5979.45,16.32,-454.02,-5.0519
GV-00121,6019.57,18.52,-445.26,-4.954
GV-00122,6083.26,8.24,-453.17,-4.9096
GV-00123,6107.29,18.08,-449.95,-5.0856
GV-00124,6175.89,5.38,-446.96,-4.9438
GV-00125,6240.13,13.1,-447.35,-5.0158
GV-00126,6273.66,21.92,-448.9,-5.0428
GV-00127,6309.36,5.39,-446.46,-5.0193
GV-00128,6356.04,29.86,-445.55,-5.0505
GV-00129,15.12,63.33,-498.89,-1.8259
GV-00130,62.01,57.82,-499.83,-1.726
GV-00131,138.5,84.43,-498.18,-1.9993
GV-00132,190.83,75.18,-495.4,-2.0535
GV-00133,220.47,85.88,-500.03,-2.1033
GV-00134,280.26,65.39,-503.75,-2.1334
GV-00135,312.93,60.78,-495.34,-2.2217
GV-00136,358.91,78.5,-501.11,-2.367
GV-00137,438.14,85.38,-451.58,-2.2955
GV-00138,493.91,59.43,-452.93,-2.4366
GV-00139,505.95,83.03,-452.8,-2.2924
GV-00140,559.94,64.84,-451.34,-2.4313
GV-00141,638.84,78.15,-453.38,-2.3482
GV-00142,669.68,65.5,-445.82,-2.5258
GV-00143,722.56,75.98,-451.51,-2.4459
GV-00144,791.02,93.44,-449.48,-2.4027
GV-00145,807.62,81.0,-453.35,-2.6093
GV-00146,860.48,85.31,-448.4,-2.5289
GV-00147,925.48,68.0,-446.62,-2.426
GV-00148,969.38,81.03,-454.55,-2.5555
GV-00149,1029.03,73.09,-454.73,-2.4885
GV-00150,1059.8,89.38,-450.33,-2.439
GV-00151,1113.51,66.34,-453.58,-2.5386
GV-00152,1160.72,75.54,-447.93,-2.4196
GV-00153,1227.98,58.79,-448.16,-2.5334
GV-00154,1277.86,73.98,-450.9,-2.3884
GV-00155,1310.54,75.47,-446.46,-2.3046
GV-00156,1379.27,83.43,-446.29,-2.3864
GV-00157,1417.44,78.27,-447.85,-2.5164
GV-00158,1490.66,91.73,-453.03,-2.397
GV-00159,1541.79,71.72,-454.7,-2.2777
GV-00160,1577.36,76.73,-446.66,-2.2233
GV-00161,1624.66,61.48,-445.28,-2.2811
GV-00162,1655.08,70.95,-445.38,-2.122
GV-00163,1710.72,91.63,-449.87,-2.2807
GV-00164,1772.53,82.36,-448.32,-2.1437
GV-00165,1814.53,70.87,-452.94,-2.067
GV-00166,1880.66,76.15,-447.49,-1.9949
GV-00167,1908.98,90.87,-454.47,-2.1728
GV-00168,1994.61,91.06,-448.73,-1.8989
GV-00169,2012.52,89.66,-451.21,-2.192
GV-00170,2065.35,92.95,-447.07,-2.2813
GV-00171,2126.12,64.9,-445.66,-2.3944
GV-00172,2175.03,67.36,-451.42,-2.5481
GV-00173,2216.47,89.98,-446.07,-2.3886
GV-00174,2289.04,66.09,-453.02,-2.5603
GV-00175,2321.61,81.5,-450.27,-2.5449
GV-00176,2363.26,88.85,-447.15,-2.5649
GV-00177,2444.4,87.79,-453.0,-2.7522
GV-00178,2488.73,62.89,-453.29,-2.5757
GV-00179,2505.56,78.69,-453.0,-2.6271
GV-00180,2556.52,83.06,-454.74,-2.7731
GV-00181,2614.64,71.76,-446.11,-2.8344
GV-00182,2689.36,75.95,-452.23,-2.7345
GV-00183,2741.19,90.36,-453.16,-2.9956
GV-00184,2760.58,84.68,-453.93,-2.7727
GV-00185,2836.44,85.87,-446.56,-2.8003
GV-00186,2858.47,69.99,-446.15,-2.7665
GV-00187,2918.51,88.19,-451.83,-2.9555
GV-00188,2967.67,67.41,-448.29,-3.1817
GV-00189,3021.15,57.54,-454.16,-2.9524
GV-00190,3085.24,73.27,-450.78,-2.9146
GV-00191,3131.63,75.87,-449.57,-3.0221
GV-00192,3187.75,88.32,-450.3,-3.0567
GV-00193,3226.81,91.33,-451.47,-3.1927
GV-00194,3274.55,70.07,-448.29,-3.2035
GV-00195,3324.32,73.19,-452.9,-3.0636
GV-00196,3394.64,91.67,-451.54,-3.3175
GV-00197,3420.41,73.65,-450.0,-3.3136
GV-00198,3494.6,87.68,-447.11,-3.3493
GV-00199,3542.75,82.69,-448.83,-3.2716
GV-00200,3591.58,85.52,-447.22,-3.4406
GV-00201,3637.58,59.18,-454.54,-3.551
GV-00202,3670.75,70.74,-446.55,-3.3264
GV-00203,3721.11,93.35,-449.56,-3.5621
GV-00204,3759.66,55.95,-452.53,-3.5144
GV-00205,3817.05,90.14,-450.23,-3.7502
GV-00206,3866.68,84.85,-445.13,-3.7979
GV-00207,3909.61,77.05,-447.47,-3.7104
GV-00208,3965.86,91.88,-450.26,-3.6788
GV-00209,4038.6,64.22,-451.21,-3.6847
GV-00210,4068.46,84.16,-451.59,-3.6777
GV-00211,4109.9,59.69,-450.23,-3.9349
GV-00212,4177.9,80.94,-451.93,-3.9296
GV-00213,4210.19,69.49,-452.69,-3.9571
GV-00214,4256.34,80.35,-454.27,-4.0825
GV-00215,4326.5,74.07,-454.76,-3.9955
GV-00216,4368.15,88.9,-447.23,-4.0345
GV-00217,4432.7,81.25,-446.68,-4.0135
GV-00218,4460.08,84.29,-447.58,-4.1185
GV-00219,4539.55,57.05,-453.64,-4.1051
GV-00220,4568.62,78.49,-452.14,-4.4424
GV-00221,4632.77,81.97,-448.91,-4.2308
GV-00222,4679.74,86.34,-454.46,-4.4386
GV-00223,4706.63,93.25,-453.34,-4.3017
GV-00224,4773.34,76.13,-448.41,-4.3998
GV-00225,4816.67,73.89,-446.72,-4.4137
GV-00226,4892.59,83.1,-445.12,-4.2593
GV-00227,4910.33,64.83,-447.11,-4.4325
GV-00228,4975.21,79.28,-448.32,-4.6103
GV-00229,5043.76,85.96,-446.89,-4.5655
GV-00230,5087.07,59.54,-453.33,-4.6552
GV-00231,5106.47,70.95,-448.14,-4.677
GV-00232,5160.4,88.21,-447.28,-4.6222
GV-00233,5207.22,63.42,-449.42,-4.5725
GV-00234,5283.93,68.86,-449.66,-4.8447
GV-00235,5310.86,55.32,-451.36,-4.5089
GV-00236,5380.79,92.5,-453.49,-4.6323
GV-00237,5423.63,74.56,-454.61,-4.7042
GV-00238,5483.44,67.29,-454.94,-4.7925
GV-00239,5505.26,55.45,-450.05,-4.8369
GV-00240,5582.34,70.12,-447.44,-4.8064
GV-00241,5643.07,92.01,-454.74,-4.8954
GV-00242,5662.89,56.38,-452.49,-4.6813
GV-00243,5738.39,88.07,-445.89,-4.9477
GV-00244,5756.2,66.89,-453.42,-4.8879
GV-00245,5820.17,79.17,-453.56,-4.9371
GV-00246,5880.32,65.64,-448.5,-4.6145
GV-00247,5944.33,63.18,-448.84,-4.9679
GV-00248,5972.02,69.1,-447.08,-4.8945
GV-00249,6007.21,63.3,-446.54,-4.8691
GV-00250,6077.22,79.98,-454.24,-5.0748
GV-00251,6137.19,79.51,-449.81,-5.0992
GV-00252,6188.24,85.3,-453.13,-5.1368
GV-00253,6217.96,76.84,-448.17,-4.9084
GV-00254,6262.58,56.55,-448.24,-4.9504
GV-00255,6338.42,72.52,-454.92,-4.9784
GV-00256,6381.81,87.22,-449.2,-5.2033
GV-00257,42.13,144.79,-496.85,-1.8833
GV-00258,76.15,141.12,-495.08,-2.0308
GV-00259,120.56,128.49,-498.45,-1.9543
GV-00260,160.62,131.79,-501.31,-2.3173
GV-00261,224.13,122.78,-499.11,-2.0591
GV-00262,284.72,121.14,-501.34,-2.316
GV-00263,338.69,120.71,-497.49,-2.2148
GV-00264,373.59,141.54,-497.57,-2.5633
GV-00265,434.68,112.4,-500.42,-2.3289
GV-00266,455.65,130.76,-504.02,-2.4534
GV-00267,516.38,123.02,-496.93,-2.5605
GV-00268,564.0,120.3,-498.18,-2.3702
GV-00269,620.59,136.9,-501.14,-2.4227
GV-00270,675.24,118.11,-498.72,-2.7035
GV-00271,737.82,121.28,-498.16,-2.5191
GV-00272,792.7,130.52,-451.09,-2.6403
GV-00273,823.69,116.01,-453.61,-2.4559
GV-00274,859.9,114.66,-450.3,-2.4945
GV-00275,941.77,118.87,-446.83,-2.4381
GV-00276,969.67,113.77,-445.78,-2.6321
GV-00277,1021.62,118.89,-448.73,-2.6381
GV-00278,1086.55,130.16,-449.29,-2.5961
GV-00279,1142.88,144.6,-448.98,-2.4838
GV-00280,1167.72,130.92,-453.84,-2.5629
GV-00281,1216.36,140.8,-451.72,-2.3153
GV-00282,1288.56,140.55,-449.27,-2.4314
GV-00283,1316.81,130.34,-445.49,-2.3999
GV-00284,1363.83,143.14,-454.42,-2.2547
GV-00285,1406.46,113.73,-448.62,-2.4368
GV-00286,1464.91,143.0,-447.73,-2.3776
GV-00287,1531.85,144.28,-451.42,-2.33
GV-00288,1592.57,116.06,-450.16,-2.2506
GV-00289,1640.42,137.08,-449.09,-2.2917
GV-00290,1693.31,133.57,-446.89,-2.0373
GV-00291,1734.72,114.82,-449.23,-2.0196
GV-00292,1794.25,130.96,-450.98,-2.1793
GV-00293,1818.05,139.21,-449.41,-2.1158
GV-00294,1885.43,109.49,-454.33,-1.9517
GV-00295,1939.36,108.11,-449.07,-2.0639
GV-00296,1980.02,140.63,-446.94,-2.0603
GV-00297,2016.06,114.36,-446.26,-2.22
GV-00298,2073.7,106.82,-448.32,-2.3922
GV-00299,2137.6,115.96,-447.27,-2.2309
GV-00300,2166.49,107.45,-451.23,-2.3891
GV-00301,2217.53,121.41,-449.64,-2.5949
GV-00302,2282.51,133.99,-448.66,-2.5136
GV-00303,2309.95,133.74,-449.93,-2.5673
GV-00304,2377.24,137.59,-446.65,-2.7554
GV-00305,2417.78,140.78,-446.01,-2.569
GV-00306,2455.73,133.03,-454.11,-2.6715
GV-00307,2523.63,134.76,-445.82,-2.7199
GV-00308,2574.17,125.47,-445.59,-2.7629
GV-00309,2627.74,110.51,-449.37,-2.8001
GV-00310,2691.0,129.74,-447.65,-2.7718
GV-00311,2730.54,108.44,-453.21,-2.8067
GV-00312,2761.39,113.34,-454.82,-2.9349
GV-00313,2829.42,111.95,-450.03,-2.8585
GV-00314,2872.96,141.61,-450.75,-2.9661
GV-00315,2936.75,125.02,-445.15,-3.0878
GV-00316,2988.94,132.75,-452.9,-3.1391
GV-00317,3007.36,134.78,-450.43,-3.0239
GV-00318,3064.72,127.73,-448.1,-2.994
GV-00319,3140.53,141.32,-452.95,-3.2208
GV-00320,3165.14,128.8,-451.31,-3.2688
GV-00321,3233.69,123.58,-454.61,-3.3421
GV-00322,3277.93,128.99,-448.45,-3.1943
GV-00323,3328.81,133.78,-449.45,-3.4857
GV-00324,3374.79,125.57,-445.89,-3.1762
GV-00325,3438.23,118.91,-450.61,-3.4374
GV-00326,3457.87,128.41,-445.71,-3.4434
GV-00327,3538.44,134.9,-446.53,-3.2759
GV-00328,3568.31,107.01,-451.74,-3.4932
GV-00329,3617.81,117.56,-447.96,-3.6981
GV-00330,3667.67,143.85,-454.05,-3.4692
GV-00331,3709.77,123.11,-453.36,-3.625
GV-00332,3783.54,135.31,-451.9,-3.9125
GV-00333,3812.45,119.59,-454.3,-3.8064
GV-00334,3889.32,129.36,-445.86,-3.8173
GV-00335,3918.41,113.91,-449.06,-3.9589
GV-00336,3955.32,128.02,-447.1,-3.7675
GV-00337,4030.36,141.35,-450.47,-3.9779
GV-00338,4056.21,144.61,-454.19,-3.874
GV-00339,4130.1,116.34,-452.79,-3.9582
GV-00340,4181.89,114.17,-453.36,-4.2015
GV-00341,4211.95,125.18,-453.3,-4.0278
GV-00342,4264.48,111.93,-452.68,-4.0805
GV-00343,4306.37,138.83,-445.76,-4.1709
GV-00344,4372.31,134.74,-445.58,-4.188
GV-00345,4408.95,129.34,-451.15,-4.1544
GV-00346,4468.44,120.36,-453.26,-4.2273
GV-00347,4524.61,131.3,-448.72,-4.1577
GV-00348,4594.26,123.67,-451.33,-4.3193
GV-00349,4614.23,141.2,-452.76,-4.4078
GV-00350,4659.54,142.61,-446.04,-4.3789
GV-00351,4741.92,112.82,-446.62,-4.5441
GV-00352,4779.11,126.53,-451.35,-4.3128
GV-00353,4815.98,141.91,-453.42,-4.2596
GV-00354,4894.31,133.25,-446.18,-4.3772
GV-00355,4922.69,128.3,-445.62,-4.4243
GV-00356,4956.33,132.27,-448.26,-4.4796
GV-00357,5025.56,118.35,-445.66,-4.5014
GV-00358,5083.8,127.05,-447.96,-4.6401
GV-00359,5111.99,133.22,-454.09,-4.6287
GV-00360,5180.11,128.79,-453.39,-4.5589
GV-00361,5205.77,129.39,-453.81,-4.5843
GV-00362,5267.6,119.94,-445.02,-4.819
GV-00363,5338.19,105.86,-452.93,-4.7172
GV-00364,5357.55,126.86,-452.96,-4.7252
GV-00365,5442.71,136.35,-449.37,-4.8164
GV-00366,5460.7,121.32,-446.93,-4.7923
GV-00367,5526.02,135.12,-447.03,-4.8728
GV-00368,5564.15,128.96,-451.86,-4.8029
GV-00369,5609.64,132.25,-454.56,-5.1049
GV-00370,5692.75,144.9,-447.44,-4.9666
GV-00371,5733.65,110.34,-448.74,-4.7284
GV-00372,5788.52,110.87,-449.64,-4.7895
GV-00373,5826.67,113.69,-448.2,-4.8473
GV-00374,5890.96,106.87,-449.92,-4.9536
GV-00375,5940.99,129.77,-452.8,-4.9838
GV-00376,5991.79,136.67,-452.75,-4.7762
GV-00377,6018.79,139.34,-445.8,-5.0357
GV-00378,6055.0,136.31,-453.47,-4.9284
GV-00379,6109.68,115.61,-454.08,-5.1705
GV-00380,6180.0,131.19,-448.29,-5.0269
GV-00381,6205.97,127.04,-446.6,-4.8833
GV-00382,6286.47,108.5,-450.88,-4.9247
GV-00383,6323.96,141.11,-445.28,-4.9978
GV-00384,6359.53,105.38,-451.24,-5.1999
GV-00385,10.17,192.41,-497.04,-1.8073
GV-00386,81.19,172.57,-500.54,-1.8816
GV-00387,144.92,183.35,-500.96,-1.8875
GV-00388,180.78,190.69,-498.04,-2.2187
GV-00389,207.55,160.51,-496.97,-2.2642
GV-00390,271.71,177.95,-504.65,-2.2959
GV-00391,333.05,186.29,-503.75,-2.3715
GV-00392,377.64,162.43,-501.77,-2.5173
GV-00393,428.86,174.56,-498.94,-2.5297
GV-00394,465.43,194.06,-504.58,-2.5155
GV-00395,542.16,174.91,-497.52,-2.5655
GV-00396,565.79,175.49,-497.37,-2.6544
GV-00397,634.35,193.45,-502.69,-2.6199
GV-00398,662.7,167.99,-495.83,-2.5692
GV-00399,708.66,163.36,-495.32,-2.5885
GV-00400,757.65,180.71,-504.62,-2.65
GV-00401,822.24,194.81,-497.64,-2.4344
GV-00402,867.14,190.03,-501.37,-2.7805
GV-00403,934.07,194.27,-498.98,-2.6486
GV-00404,993.58,187.74,-498.16,-2.6455
GV-00405,1009.89,167.98,-495.49,-2.4731
GV-00406,1089.77,189.94,-449.62,-2.4744
GV-00407,1127.7,186.99,-445.67,-2.4867
GV-00408,1185.04,171.12,-452.82,-2.4335
GV-00409,1206.67,180.28,-453.13,-2.6194
GV-00410,1273.76,183.57,-446.31,-2.596
GV-00411,1343.01,189.96,-445.6,-2.3683
GV-00412,1388.92,186.1,-449.77,-2.3771
GV-00413,1431.42,160.51,-454.36,-2.4386
GV-00414,1455.47,157.78,-445.75,-2.4776
GV-00415,1522.35,177.21,-446.63,-2.3476
GV-00416,1589.01,176.71,-454.68,-2.2724
GV-00417,1643.08,192.82,-451.13,-2.4303
GV-00418,1659.61,161.62,-445.63,-2.1516
GV-00419,1730.68,167.44,-446.96,-2.1757
GV-00420,1778.87,158.74,-445.17,-2.11
GV-00421,1841.62,187.0,-453.76,-2.0871
GV-00422,1887.74,167.03,-451.77,-2.2099
GV-00423,1941.13,182.37,-454.33,-2.1734
GV-00424,1967.8,192.82,-445.14,-2.0977
GV-00425,2031.17,161.73,-453.59,-2.2953
GV-00426,2080.15,177.53,-447.2,-2.3424
GV-00427,2121.91,172.2,-454.43,-2.4426
GV-00428,2170.69,162.8,-452.69,-2.584
GV-00429,2215.35,161.31,-446.25,-2.4908
GV-00430,2291.59,194.64,-447.98,-2.6807
GV-00431,2341.45,179.73,-451.89,-2.6444
GV-00432,2383.81,157.26,-452.1,-2.7841
GV-00433,2442.68,159.99,-447.03,-2.8848
GV-00434,2470.69,194.81,-454.44,-2.7092
GV-00435,2517.21,172.62,-449.38,-2.7944
GV-00436,2581.0,161.96,-452.02,-2.9463
GV-00437,2629.65,174.7,-445.38,-2.9764
GV-00438,2673.83,177.74,-454.64,-2.7621
GV-00439,2732.61,178.3,-452.1,-2.9789
GV-00440,2778.33,180.8,-454.86,-2.8293
GV-00441,2843.09,157.47,-446.88,-2.9969
GV-00442,2879.74,171.67,-453.27,-3.018
GV-00443,2920.56,180.99,-447.86,-2.9571
GV-00444,2978.67,182.86,-454.42,-2.9018
GV-00445,3013.26,189.26,-450.14,-3.1518
GV-00446,3063.93,188.68,-446.66,-3.027
GV-00447,3138.45,164.37,-452.65,-3.2077
GV-00448,3194.81,168.8,-454.18,-3.3788
GV-00449,3238.89,158.56,-449.9,-3.19
GV-00450,3283.96,180.2,-448.23,-3.1414
GV-00451,3317.7,190.27,-446.16,-3.3255
GV-00452,3363.55,158.55,-452.05,-3.426
GV-00453,3438.81,174.62,-447.64,-3.5276
GV-00454,3470.86,171.79,-452.4,-3.5145
GV-00455,3540.4,190.22,-449.7,-3.615
GV-00456,3558.47,159.68,-452.39,-3.7639
GV-00457,3644.42,178.9,-448.98,-3.521
GV-00458,3661.47,170.37,-450.51,-3.6885
GV-00459,3709.83,186.25,-450.03,-3.8019
GV-00460,3773.36,171.4,-445.08,-3.9024
GV-00461,3833.33,171.91,-454.27,-3.8179
GV-00462,3882.09,160.22,-446.41,-3.8365
GV-00463,3937.55,161.99,-452.95,-3.8677
GV-00464,3989.27,176.49,-447.37,-3.8878
GV-00465,4012.47,189.6,-454.97,-3.8972
GV-00466,4080.25,182.66,-450.1,-4.1706
GV-00467,4121.39,162.92,-448.93,-3.9954
GV-00468,4192.37,162.07,-447.23,-3.8888
GV-00469,4220.56,175.55,-454.24,-4.2208
GV-00470,4274.58,185.23,-446.18,-4.1192
GV-00471,4341.25,171.85,-445.5,-4.3134
GV-00472,4358.28,155.59,-452.45,-4.3787
GV-00473,4440.21,156.53,-450.33,-4.2007
GV-00474,4485.36,159.78,-447.8,-4.2741
GV-00475,4542.27,170.14,-445.39,-4.533
GV-00476,4593.16,182.5,-447.36,-4.4074
GV-00477,4607.39,160.92,-454.89,-4.318
GV-00478,4664.14,169.97,-454.14,-4.4114
GV-00479,4724.42,166.24,-449.05,-4.6072
GV-00480,4758.55,156.85,-448.66,-4.3987
GV-00481,4829.75,180.23,-450.82,-4.4532
GV-00482,4885.85,183.02,-448.39,-4.7282
GV-00483,4942.97,173.93,-453.47,-4.5496
GV-00484,4987.11,187.43,-445.38,-4.6079
GV-00485,5033.24,166.09,-446.45,-4.6077
GV-00486,5078.03,160.58,-450.94,-4.7222
GV-00487,5134.1,158.27,-448.76,-4.5294
GV-00488,5189.48,167.08,-449.29,-4.7115
GV-00489,5214.9,163.24,-451.48,-4.7151
GV-00490,5255.71,177.38,-445.41,-4.5494
GV-00491,5337.02,178.26,-451.28,-4.8224
GV-00492,5391.17,158.46,-448.82,-4.7365
GV-00493,5428.56,192.48,-450.52,-5.006
GV-00494,5490.09,189.03,-454.27,-4.8873
GV-00495,5529.46,165.21,-452.79,-4.9021
GV-00496,5563.61,171.72,-451.67,-4.9963
GV-00497,5635.48,185.58,-445.01,-4.8924
GV-00498,5668.15,172.12,-445.94,-4.8754
GV-00499,5735.27,159.24,-454.31,-4.8799
GV-00500,5763.51,190.96,-449.23,-4.9822
GV-00501,5821.22,173.3,-451.04,-4.9471
GV-00502,5867.1,158.96,-450.02,-5.0322
GV-00503,5917.91,172.48,-449.24,-5.0051
GV-00504,5972.12,156.53,-452.81,-4.884
GV-00505,6019.14,185.4,-447.37,-4.9569
GV-00506,6075.43,155.39,-451.66,-5.139
GV-00507,6119.75,174.57,-452.21,-5.216
GV-00508,6159.63,180.49,-447.7,-4.9897
GV-00509,6230.98,155.0,-448.67,-5.0027
GV-00510,6256.49,167.17,-451.89,-5.0901
GV-00511,6325.42,189.34,-449.04,-4.8605
GV-00512,6393.46,157.69,-449.67,-4.918
GV-00513,39.76,218.85,-497.27,-1.8195
GV-00514,73.1,207.09,-500.7,-2.0127
GV-00515,118.16,218.61,-495.78,-1.9043
GV-00516,164.2,223.51,-498.34,-1.9242
GV-00517,244.6,207.42,-495.27,-2.0929
GV-00518,270.49,240.81,-503.63,-2.2972
GV-00519,332.7,213.13,-502.11,-2.3243
GV-00520,374.31,243.09,-504.0,-2.3783
GV-00521,417.03,225.48,-501.45,-2.5224
GV-00522,491.89,207.7,-501.28,-2.4126
GV-00523,510.33,217.56,-501.8,-2.6798
GV-00524,583.68,216.45,-498.17,-2.5528
GV-00525,607.7,240.39,-500.68,-2.4556
GV-00526,680.87,218.82,-495.23,-2.5314
GV-00527,716.53,226.42,-496.03,-2.5663
GV-00528,780.66,231.4,-499.42,-2.6736
GV-00529,842.59,236.16,-497.72,-2.599
GV-00530,874.13,238.66,-498.09,-2.6598
GV-00531,942.35,211.29,-500.74,-2.6505
GV-00532,988.72,243.6,-502.34,-2.7011
GV-00533,1019.92,233.28,-496.51,-2.4714
GV-00534,1072.1,221.8,-502.54,-2.5975
GV-00535,1106.8,215.65,-501.02,-2.5255
GV-00536,1176.61,228.19,-504.19,-2.5576
GV-00537,1222.12,225.56,-497.47,-2.6425
GV-00538,1269.69,239.21,-501.67,-2.5084
GV-00539,1337.19,226.18,-499.9,-2.5054
GV-00540,1388.24,239.75,-495.56,-2.4353
GV-00541,1431.69,241.25,-453.06,-2.4723
GV-00542,1460.9,240.65,-450.78,-2.5926
