id,x_m,y_m,z_m,gravity_mgal
GV-00254,6287.43,61.48,-602.49,-0.9723
GV-00255,6328.7,93.31,-646.25,-0.72
GV-00256,6392.58,58.44,-645.02,-0.4327
GV-00257,10.19,131.68,-603.59,-5.8421
GV-00258,86.4,137.08,-596.13,-6.0115
GV-00259,108.1,117.34,-603.18,-6.1099
GV-00260,157.14,126.79,-599.89,-6.2069
GV-00261,213.21,135.03,-600.67,-6.2527
GV-00262,278.34,119.25,-597.63,-6.364
GV-00263,324.16,143.61,-598.25,-6.3871
GV-00264,376.56,120.12,-600.9,-6.5448
GV-00265,423.78,112.67,-551.42,-6.742
GV-00266,492.88,141.31,-546.77,-6.8294
GV-00267,534.51,125.1,-553.51,-6.7223
GV-00268,589.73,122.84,-551.39,-6.9982
GV-00269,626.15,139.91,-553.27,-6.9699
GV-00270,677.82,123.48,-549.64,-7.03
GV-00271,743.84,139.02,-550.03,-7.1479
GV-00272,767.96,130.88,-547.99,-7.1825
GV-00273,836.46,137.16,-552.41,-7.2547
GV-00274,891.85,120.72,-550.52,-7.1092
GV-00275,925.15,107.96,-546.95,-7.3664
GV-00276,987.06,138.15,-552.02,-7.2297
GV-00277,1034.57,107.64,-547.67,-7.2297
GV-00278,1057.32,126.88,-549.26,-7.3321
GV-00279,1136.49,141.67,-553.87,-7.316
GV-00280,1174.23,143.3,-551.16,-7.4354
GV-00281,1205.09,140.44,-547.07,-7.2634
GV-00282,1278.83,133.57,-546.08,-7.4124
GV-00283,1340.69,142.1,-551.69,-7.3297
GV-00284,1369.51,141.17,-550.66,-7.5405
GV-00285,1416.68,131.61,-547.44,-7.3888
GV-00286,1459.6,135.69,-551.61,-7.2909
GV-00287,1505.3,125.89,-550.85,-7.2018
GV-00288,1560.63,134.95,-554.86,-7.2745
GV-00289,1623.58,128.0,-551.84,-7.3793
GV-00290,1664.4,105.88,-550.47,-7.3463
GV-00291,1736.51,129.38,-549.66,-7.3647
GV-00292,1765.54,140.43,-546.89,-7.4316
GV-00293,1812.26,115.55,-552.0,-7.0946
GV-00294,1869.95,124.32,-549.95,-7.1376
GV-00295,1927.21,137.74,-552.14,-7.1945
GV-00296,1960.8,115.51,-551.79,-7.3594
GV-00297,2014.63,107.48,-550.27,-7.3937
GV-00298,2069.24,115.96,-551.57,-7.35
GV-00299,2129.2,122.88,-551.58,-7.1784
GV-00300,2167.48,111.15,-554.88,-7.1812
GV-00301,2239.72,122.85,-545.6,-6.9565
GV-00302,2286.82,139.77,-553.69,-7.133
GV-00303,2314.6,112.15,-547.2,-7.1919
GV-00304,2394.57,121.83,-547.06,-6.9993
GV-00305,2444.11,137.36,-550.18,-7.0986
GV-00306,2471.55,137.97,-547.03,-7.0682
GV-00307,2529.64,112.12,-551.83,-7.0902
GV-00308,2569.29,119.76,-600.54,-6.9708
GV-00309,2607.31,105.11,-602.88,-6.9192
GV-00310,2670.12,123.06,-596.56,-6.9316
GV-00311,2707.42,119.48,-598.46,-6.8555
GV-00312,2772.2,134.34,-595.3,-6.7883
GV-00313,2809.29,124.31,-597.54,-6.936
GV-00314,2885.43,116.59,-595.3,-6.7799
GV-00315,2944.33,126.51,-597.44,-6.8454
GV-00316,2983.14,129.97,-600.17,-6.7471
GV-00317,3036.4,120.41,-604.33,-6.773
GV-00318,3076.76,116.15,-652.16,-6.4935
GV-00319,3134.02,118.64,-649.65,-6.6137
GV-00320,3173.18,107.74,-653.04,-6.4817
GV-00321,3238.98,143.82,-652.31,-6.449
GV-00322,3279.77,109.47,-646.69,-6.3083
GV-00323,3323.81,138.63,-646.83,-6.3111
GV-00324,3358.46,127.87,-647.35,-6.285
GV-00325,3434.76,124.92,-646.63,-6.3105
GV-00326,3477.79,122.26,-648.88,-6.2317
GV-00327,3509.79,129.76,-647.41,-6.0164
GV-00328,3581.54,105.8,-703.38,-6.1427
GV-00329,3644.73,141.67,-704.02,-6.0106
GV-00330,3681.72,117.76,-695.89,-5.9272
GV-00331,3706.94,112.12,-695.2,-6.0288
GV-00332,3785.13,118.49,-704.6,-5.9924
GV-00333,3808.46,118.66,-698.08,-5.8173
GV-00334,3860.11,144.92,-702.19,-5.9649
GV-00335,3914.53,120.97,-699.89,-5.7934
GV-00336,3984.4,135.05,-695.96,-5.7515
GV-00337,4025.94,116.83,-702.59,-5.9578
GV-00338,4088.77,125.7,-697.4,-5.5357
GV-00339,4144.19,132.56,-654.59,-5.7193
GV-00340,4175.3,125.05,-654.1,-5.6077
GV-00341,4225.41,142.28,-645.8,-5.6189
GV-00342,4283.69,139.1,-646.63,-5.5829
GV-00343,4315.51,111.31,-649.34,-5.5237
GV-00344,4378.69,132.24,-654.0,-5.343
GV-00345,4412.32,135.5,-652.89,-5.3573
GV-00346,4485.66,127.07,-645.44,-5.2451
GV-00347,4531.95,114.63,-653.37,-5.4313
GV-00348,4565.14,121.35,-649.59,-5.0657
GV-00349,4642.16,113.22,-650.2,-4.9683
GV-00350,4670.3,125.32,-649.67,-4.9817
GV-00351,4717.95,107.94,-648.53,-4.8377
GV-00352,4784.16,116.9,-649.99,-4.67
GV-00353,4819.5,119.99,-654.5,-4.7369
GV-00354,4867.3,105.52,-653.79,-4.853
GV-00355,4917.72,134.37,-654.79,-4.6682
GV-00356,4973.37,123.53,-649.87,-4.4512
GV-00357,5017.3,135.4,-649.84,-4.4806
GV-00358,5056.17,133.94,-649.59,-4.6802
GV-00359,5119.31,112.37,-653.04,-4.3608
GV-00360,5161.23,132.58,-648.5,-4.1209
GV-00361,5221.05,143.79,-647.8,-4.1611
GV-00362,5293.39,131.27,-652.49,-3.8841
GV-00363,5338.89,121.0,-599.74,-4.0431
GV-00364,5385.61,108.7,-599.23,-3.9409
GV-00365,5426.87,131.7,-602.88,-3.9027
GV-00366,5494.58,139.82,-601.56,-3.6412
GV-00367,5526.9,127.3,-602.87,-3.6176
GV-00368,5571.72,110.23,-596.52,-3.6376
GV-00369,5626.82,124.02,-597.65,-3.4753
GV-00370,5684.13,121.34,-551.45,-3.3214
GV-00371,5710.43,118.0,-552.29,-3.1419
GV-00372,5757.05,132.85,-550.05,-2.9965
GV-00373,5831.06,135.02,-547.48,-2.8882
GV-00374,5885.37,118.46,-595.13,-2.8483
GV-00375,5933.72,137.28,-602.97,-2.492
GV-00376,5984.48,112.88,-598.97,-2.4322
GV-00377,6042.17,126.01,-599.76,-2.0577
GV-00378,6093.28,121.95,-598.71,-2.0191
GV-00379,6114.9,120.35,-598.17,-1.7401
GV-00380,6160.09,144.82,-601.31,-1.4544
GV-00381,6231.77,132.64,-604.91,-1.3152
GV-00382,6277.86,105.71,-603.9,-1.0366
GV-00383,6319.95,109.6,-647.92,-0.7705
GV-00384,6383.59,107.61,-647.8,-0.5163
GV-00385,6.08,173.64,-599.67,-6.1669
GV-00386,67.91,163.28,-604.93,-6.161
GV-00387,121.38,192.22,-600.03,-6.4868
GV-00388,162.31,183.92,-604.76,-6.1938
GV-00389,227.11,167.02,-601.41,-6.4483
GV-00390,284.87,155.05,-599.3,-6.5528
GV-00391,315.06,173.07,-599.76,-6.5721
GV-00392,361.33,165.05,-552.0,-6.7783
GV-00393,411.78,155.74,-546.05,-6.6903
GV-00394,463.53,159.94,-551.27,-7.0705
GV-00395,515.08,157.62,-554.39,-6.9718
GV-00396,575.8,190.53,-546.6,-7.0304
GV-00397,630.43,185.4,-554.33,-7.2344
GV-00398,686.65,189.27,-552.15,-7.2374
GV-00399,718.38,167.5,-552.79,-7.1466
GV-00400,766.45,164.24,-551.3,-7.0601
GV-00401,844.95,161.5,-554.33,-7.2273
GV-00402,869.01,179.54,-551.93,-7.4149
GV-00403,927.02,185.3,-554.05,-7.3696
GV-00404,992.89,179.66,-550.52,-7.4571
GV-00405,1034.24,155.84,-495.82,-7.499
GV-00406,1076.47,190.52,-499.86,-7.417
GV-00407,1111.43,175.2,-499.76,-7.5423
GV-00408,1184.66,187.37,-501.48,-7.6254
GV-00409,1226.4,169.71,-498.45,-7.5924
GV-00410,1272.83,171.58,-504.54,-7.7581
GV-00411,1312.23,157.14,-501.25,-7.6698
GV-00412,1374.29,166.03,-500.51,-7.5603
GV-00413,1418.69,171.58,-499.18,-7.7667
GV-00414,1473.83,179.17,-503.51,-7.5427
GV-00415,1523.57,180.3,-501.61,-7.552
GV-00416,1560.82,183.37,-503.72,-7.3665
GV-00417,1623.63,173.56,-551.77,-7.5673
GV-00418,1687.82,185.45,-554.36,-7.4025
GV-00419,1705.87,158.81,-548.75,-7.4508
GV-00420,1789.02,185.89,-548.47,-7.2606
GV-00421,1825.02,165.89,-546.76,-7.4748
GV-00422,1884.57,160.21,-554.17,-7.2817
GV-00423,1935.79,176.38,-553.92,-7.4723
GV-00424,1979.79,184.36,-554.5,-7.4746
GV-00425,2008.14,189.24,-547.05,-7.5711
GV-00426,2063.16,171.68,-549.71,-7.6584
GV-00427,2132.26,170.16,-551.96,-7.593
GV-00428,2164.49,158.26,-551.96,-7.4521
GV-00429,2228.16,164.36,-554.06,-7.4306
GV-00430,2277.93,163.92,-552.52,-7.3371
GV-00431,2344.63,164.53,-547.37,-7.2357
GV-00432,2363.58,185.9,-554.37,-7.4158
GV-00433,2436.93,158.04,-551.73,-7.461
GV-00434,2469.26,185.26,-603.97,-7.2683
GV-00435,2505.6,157.47,-600.19,-7.276
GV-00436,2584.04,171.91,-603.39,-7.3282
GV-00437,2642.41,160.67,-598.89,-6.9694
GV-00438,2660.75,192.04,-595.52,-7.2563
GV-00439,2735.95,169.7,-603.11,-7.1819
GV-00440,2757.56,155.13,-602.31,-7.1242
GV-00441,2829.91,163.71,-604.19,-7.0199
GV-00442,2866.89,168.48,-600.35,-7.029
GV-00443,2933.28,178.57,-602.39,-6.9664
GV-00444,2985.26,155.13,-596.47,-7.0756
GV-00445,3025.49,186.54,-600.82,-6.8996
GV-00446,3094.53,180.51,-600.85,-6.5927
GV-00447,3141.46,178.0,-653.92,-6.644
GV-00448,3169.4,176.44,-645.71,-6.7115
GV-00449,3217.47,178.47,-648.8,-6.5858
GV-00450,3287.31,194.61,-651.59,-6.6039
GV-00451,3310.59,161.89,-648.32,-6.6962
GV-00452,3357.57,156.02,-646.15,-6.516
GV-00453,3427.11,155.02,-646.91,-6.3819
GV-00454,3471.36,169.05,-654.22,-6.4191
GV-00455,3533.78,178.65,-654.51,-6.2099
GV-00456,3556.03,188.58,-703.69,-6.4412
GV-00457,3618.64,172.98,-698.22,-6.2744
GV-00458,3673.92,177.45,-704.92,-6.2796
GV-00459,3738.81,160.52,-701.17,-6.0908
GV-00460,3794.42,191.01,-700.49,-6.131
GV-00461,3811.29,176.91,-698.21,-6.2918
GV-00462,3867.44,160.3,-702.33,-6.2776
GV-00463,3927.54,171.94,-695.67,-6.0918
GV-00464,3983.93,158.96,-697.21,-6.0027
GV-00465,4044.94,166.06,-697.01,-5.9363
GV-00466,4081.08,181.01,-702.63,-5.7137
GV-00467,4125.81,187.79,-645.07,-5.9694
GV-00468,4184.47,188.88,-647.27,-5.8339
GV-00469,4232.75,174.56,-648.85,-5.817
GV-00470,4287.06,188.9,-652.85,-5.7262
GV-00471,4329.1,179.72,-647.4,-5.7765
GV-00472,4376.43,165.09,-647.79,-5.568
GV-00473,4428.58,192.49,-649.63,-5.5803
GV-00474,4475.63,166.44,-648.08,-5.4226
GV-00475,4514.57,170.58,-649.55,-5.43
GV-00476,4567.71,184.12,-652.07,-5.2847
GV-00477,4610.24,171.29,-653.42,-5.2859
GV-00478,4685.77,156.25,-648.59,-5.2156
GV-00479,4711.03,184.22,-645.06,-5.0242
GV-00480,4764.39,163.64,-654.13,-5.1922
GV-00481,4815.85,164.54,-650.5,-5.0862
GV-00482,4874.71,186.07,-653.04,-5.0299
GV-00483,4917.1,181.31,-650.15,-4.8743
GV-00484,4986.91,166.42,-652.38,-4.7841
GV-00485,5029.04,168.66,-650.12,-4.7242
GV-00486,5080.11,172.69,-652.07,-4.6602
GV-00487,5107.54,166.97,-648.96,-4.5242
GV-00488,5182.31,160.63,-646.55,-4.3969
GV-00489,5218.91,157.13,-646.43,-4.4633
GV-00490,5262.85,173.53,-646.82,-4.3628
GV-00491,5307.2,157.73,-654.38,-4.1824
GV-00492,5362.56,160.66,-649.07,-4.1031
GV-00493,5417.45,191.53,-602.86,-4.0244
GV-00494,5476.54,181.93,-600.28,-3.9466
GV-00495,5509.72,184.17,-597.23,-3.9244
GV-00496,5583.93,188.81,-599.24,-3.6947
GV-00497,5606.99,182.97,-601.32,-3.7552
GV-00498,5690.94,187.11,-604.03,-3.727
GV-00499,5738.38,194.46,-545.34,-3.4311
GV-00500,5759.56,166.62,-553.25,-3.294
GV-00501,5823.7,181.99,-550.43,-3.2439
GV-00502,5867.4,164.91,-603.41,-3.0019
GV-00503,5942.9,175.21,-596.95,-2.6691
GV-00504,5973.47,176.49,-602.22,-2.5954
GV-00505,6022.28,167.13,-595.4,-2.3307
GV-00506,6057.61,176.38,-603.31,-1.9365
GV-00507,6107.42,188.3,-601.99,-1.9233
GV-00508,6178.05,157.82,-597.23,-1.72
GV-00509,6209.01,164.38,-595.17,-1.3478
GV-00510,6268.24,156.05,-649.15,-1.2217
GV-00511,6330.28,166.83,-653.31,-1.0317
GV-00512,6363.79,191.04,-651.19,-0.6351
GV-00513,42.79,236.81,-597.42,-6.1817
GV-00514,65.92,238.03,-598.03,-6.331
GV-00515,141.69,215.14,-604.59,-6.2051
GV-00516,162.33,217.32,-598.48,-6.5591
GV-00517,231.59,236.06,-598.35,-6.6009
GV-00518,291.9,235.25,-547.88,-6.7612
GV-00519,323.09,212.48,-546.43,-6.6342
GV-00520,363.64,211.41,-553.48,-6.8276
GV-00521,405.54,230.69,-553.41,-6.9761
GV-00522,484.04,215.52,-552.29,-6.9263
GV-00523,530.05,214.9,-553.76,-7.0036
GV-00524,594.84,205.85,-547.54,-7.1038
GV-00525,627.83,230.43,-549.92,-7.4653
GV-00526,674.69,213.49,-553.7,-7.2208
GV-00527,741.3,210.75,-554.99,-7.4581
GV-00528,764.67,237.15,-551.81,-7.5768
GV-00529,825.82,211.18,-496.57,-7.4758
GV-00530,860.49,211.23,-495.19,-7.5404
GV-00531,941.76,215.66,-497.75,-7.4632
GV-00532,974.99,241.38,-497.17,-7.6177
GV-00533,1021.82,216.63,-496.19,-7.7878
GV-00534,1056.67,228.32,-496.68,-7.7845
GV-00535,1141.62,226.52,-497.25,-7.7872
GV-00536,1193.74,220.56,-502.18,-7.9197
GV-00537,1241.03,242.8,-498.18,-7.9672
GV-00538,1270.42,244.97,-504.16,-7.7781
GV-00539,1332.05,208.72,-495.96,-7.916
GV-00540,1382.94,222.44,-500.42,-8.0099
GV-00541,1426.13,211.08,-500.54,-7.9213
GV-00542,1460.53,214.73,-503.85,-7.9842
